,glider_male,glider_female,tuple,average_male,average_female,female-male
0,0.06874945,-0.03563911,"('unsociable', 'sociable')",0.0687495,-0.0356391,-0.1043886
1,1.0686625,0.896666,"('unfriendly', 'friendly')",1.0686625,0.896666,-0.1719965
2,0.04843062,0.122441456,"('unlikable', 'likable')",0.0484306,0.1224415,0.0740109
3,0.28104436,0.4114332,"('repellent', 'pleasant')",0.2810444,0.4114332,0.1303888
4,-7.521825,-7.678259,"('disliked', 'liked')",-7.5218248,-7.6782589,-0.1564341
5,-0.539088,-0.5365967,"('distant', 'outgoing')",-0.539088,-0.5365967,0.0024913
6,-0.20848238,-0.23059976,"('distant', 'open')",-0.2084824,-0.2305998,-0.0221174
7,1.1426651,1.149905,"('insensitive', 'sensitive')",1.1426651,1.149905,0.0072399
8,1.1687262,1.0537618,"('unaffectionate', 'affectionate')",1.1687262,1.0537618,-0.1149644
9,1.8509984,1.8073223,"('unaffectionate', 'caring')",1.8509984,1.8073223,-0.0436761
10,0.96756375,1.0055459,"('unsympathetic', 'sympathetic')",0.9675637,1.0055459,0.0379822
11,1.9125831,1.9317019,"('unhelpful', 'helpful')",1.9125831,1.9317019,0.0191188
12,-1.6359025,-1.6565408,"('unsupportive', 'supportive')",-1.6359025,-1.6565408,-0.0206383
13,-0.18488336,-0.1645056,"('impolite', 'polite')",-0.1848834,-0.1645056,0.0203778
14,0.046444163,0.022899982,"('antisocial', 'social')",0.0464442,0.0229,-0.0235442
15,0.5344167,0.40515524,"('boring', 'funny')",0.5344167,0.4051552,-0.1292615
16,-0.5429005,-0.57584655,"('unpopular', 'popular')",-0.5429005,-0.5758466,-0.0329461
17,-0.5277447,-0.46115592,"('nasty', 'nice')",-0.5277447,-0.4611559,0.0665888
18,-0.85557365,-0.8111135,"('disagreeable', 'welcoming')",-0.8555737,-0.8111135,0.0444602
19,-0.95140284,-0.8769968,"('inhospitable', 'hospitable')",-0.9514028,-0.8769968,0.074406
20,0.91057813,0.92757916,"('rough', 'thoughtful')",0.9105781,0.9275792,0.0170011
21,-0.17153832,-0.062564194,"('immoral', 'moral')",-0.1715383,-0.0625642,0.1089741
22,-0.5598179,-0.6085181,"('untrustworthy', 'trustworthy')",-0.5598179,-0.6085181,-0.0487002
23,5.990927,6.1198993,"('insincere', 'sincere')",5.9909272,6.1198993,0.1289721
24,1.3476644,1.2896911,"('dishonest', 'honest')",1.3476644,1.2896911,-0.0579733
25,0.3226279,0.25297314,"('egoistic', 'altruistic')",0.3226279,0.2529731,-0.0696548
26,1.0907062,0.86712205,"('hardhearted', 'benevolent')",1.0907062,0.8671221,-0.2235841
27,1.4113449,1.3103269,"('hardhearted', 'softhearted')",1.4113449,1.3103269,-0.101018
28,1.0355436,0.93075454,"('disloyal', 'loyal')",1.0355436,0.9307545,-0.1047891
29,-0.5037157,-0.5573869,"('unfair', 'fair')",-0.5037157,-0.5573869,-0.0536712
30,1.0097189,1.0466285,"('intolerant', 'tolerant')",1.0097189,1.0466285,0.0369096
31,-1.3619459,-1.4194342,"('evil', 'good')",-1.3619459,-1.4194342,-0.0574883
32,0.82564026,0.77639,"('unkind', 'kind')",0.8256403,0.77639,-0.0492503
33,-0.06443818,-0.17608215,"('wrong', 'right')",-0.0644382,-0.1760821,-0.1116439
34,4.204693,4.354111,"('mean', 'honorable')",4.2046928,4.3541112,0.1494184
35,-0.62850666,-0.8599647,"('corrupt', 'incorrupt')",-0.6285067,-0.8599647,-0.231458
36,-0.6208843,-0.7750482,"('hostile', 'amicable')",-0.6208843,-0.7750482,-0.1541639
37,0.7180157,0.7363222,"('fake', 'genuine')",0.7180157,0.7363222,0.0183065
38,-0.27089292,-0.27305728,"('untruthful', 'truthful')",-0.2708929,-0.2730573,-0.0021644
39,0.5321228,0.565265,"('exploitative', 'cooperative')",0.5321228,0.565265,0.0331422
40,-1.9887389,-2.0723894,"('stingy', 'generous')",-1.9887389,-2.0723894,-0.0836505
41,0.24803384,0.20129989,"('unforgiving', 'forgiving')",0.2480338,0.2012999,-0.0467339
42,-2.6501055,-2.5277195,"('unreliable', 'reliable')",-2.6501055,-2.5277195,0.122386
43,1.1349397,1.205527,"('irresponsible', 'responsible')",1.1349397,1.2055269,0.0705872
44,-1.3372247,-1.2049642,"('prejudiced', 'unprejudiced')",-1.3372247,-1.2049642,0.1322605
45,0.5787044,0.49034083,"('incompetent', 'competent')",0.5787044,0.4903408,-0.0883636
46,-0.76169753,-0.80235744,"('uncompetitive', 'competitive')",-0.7616975,-0.8023574,-0.0406599
47,4.728232,4.879186,"('stupid', 'smart')",4.7282319,4.8791862,0.1509543
48,0.4992027,0.451211,"('unintelligent', 'intelligent')",0.4992027,0.451211,-0.0479917
49,-0.33727217,-0.13550149,"('unable', 'able')",-0.3372722,-0.1355015,0.2017707
50,-0.29664576,-0.29438978,"('clumsy', 'skillful')",-0.2966458,-0.2943898,0.002256
51,-0.0035414621,-0.094962634,"('uneducated', 'educated')",-0.0035415,-0.0949626,-0.0914211
52,-0.41462874,-0.6156243,"('irrational', 'rational')",-0.4146287,-0.6156243,-0.2009956
53,0.08239916,-0.036613293,"('uncreative', 'creative')",0.0823992,-0.0366133,-0.1190125
54,0.9020741,0.9932219,"('incapable', 'capable')",0.9020741,0.9932219,0.0911478
55,0.6758983,0.7496677,"('incompetent', 'clever')",0.6758983,0.7496677,0.0737694
56,0.6627794,0.6569817,"('impractical', 'practical')",0.6627794,0.6569817,-0.0057977
57,-2.6661355,-2.7129893,"('unimaginative', 'imaginative')",-2.6661355,-2.7129893,-0.0468538
58,0.23633683,0.19646898,"('undiscriminating', 'discriminating')",0.2363368,0.196469,-0.0398678
59,-0.3376879,-0.33044025,"('foolish', 'wise')",-0.3376879,-0.3304403,0.0072476
60,0.6683362,0.8457157,"('inefficient', 'efficient')",0.6683362,0.8457157,0.1773795
61,0.37490436,0.25989366,"('illogical', 'logical')",0.3749044,0.2598937,-0.1150107
62,0.556094,0.74313766,"('incompetent', 'brilliant')",0.556094,0.7431377,0.1870437
63,0.05809676,0.10536108,"('unperceptive', 'insightful')",0.0580968,0.1053611,0.0472643
64,-5.943196,-5.955081,"('shy', 'confident')",-5.9431958,-5.955081,-0.0118852
65,0.43654332,0.55379665,"('insecure', 'secure')",0.4365433,0.5537966,0.1172533
66,-0.039985947,-0.16544445,"('inactive', 'active')",-0.0399859,-0.1654444,-0.1254585
67,-0.09504233,-0.022410262,"('doubtful', 'determined')",-0.0950423,-0.0224103,0.072632
68,-1.5544292,-1.3836043,"('dependent', 'independent')",-1.5544292,-1.3836043,0.1708249
69,-1.784283,-1.8498322,"('lazy', 'industrious')",-1.784283,-1.8498322,-0.0655492
70,1.2151108,1.265032,"('lethargic', 'energetic')",1.2151108,1.2650321,0.0499213
71,0.55223113,0.48710343,"('diffident', 'self-confident')",0.5522311,0.4871034,-0.0651277
72,0.716519,0.8955393,"('unambitious', 'ambitious')",0.716519,0.8955393,0.1790203
73,-3.219289,-3.0823505,"('helpless', 'self-reliant')",-3.2192891,-3.0823505,0.1369386
74,0.25654286,0.14315565,"('undedicated', 'dedicated')",0.2565429,0.1431556,-0.1133873
75,-0.8404193,-0.75250894,"('meek', 'impulsive')",-0.8404193,-0.7525089,0.0879104
76,0.38632488,0.5661612,"('anxious', 'daring')",0.3863249,0.5661612,0.1798363
77,-0.9393202,-0.8089125,"('unmotivated', 'motivated')",-0.9393202,-0.8089125,0.1304077
78,-0.6387759,-0.6686071,"('nonresilient', 'resilient')",-0.6387759,-0.6686071,-0.0298312
79,-0.47223693,-0.45512336,"('wavering', 'unwavering')",-0.4722369,-0.4551234,0.0171135
80,-0.20684205,-0.22899494,"('dominated', 'dominating')",-0.206842,-0.2289949,-0.0221529
81,-0.35092562,-0.20412661,"('submissive', 'aggressive')",-0.3509256,-0.2041266,0.146799
82,5.827966,5.9192963,"('poor', 'rich')",5.8279662,5.9192963,0.0913301
83,-0.19477136,-0.1534664,"('powerless', 'powerful')",-0.1947714,-0.1534664,0.041305
84,0.54010314,0.5179375,"('inferior', 'superior')",0.5401031,0.5179375,-0.0221656
85,-0.73536396,-0.8516443,"('insignificant', 'prestigious')",-0.735364,-0.8516443,-0.1162803
86,0.8250111,0.6038869,"('uninfluential', 'influential')",0.8250111,0.6038869,-0.2211242
87,-0.017184105,2.5957823e-05,"('unsuccessful', 'successful')",-0.0171841,2.6e-05,0.0172101
88,-0.008258795,-0.03003678,"('low', 'eminent')",-0.0082588,-0.0300368,-0.021778
