,brighthouse_male,brighthouse_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6149101,-0.6413168,"('unsociable', 'sociable')",0.61829126,0.462733,-0.47450933,-0.5912592,-0.1570427,-0.2566143,-0.0995716
1,-1.5475954,-1.567709,"('unfriendly', 'friendly')",1.660514,1.465478,2.309503,2.1067436,0.8074739,0.6681708,-0.1393031
2,0.6198949,0.6956536,"('unlikable', 'likable')",2.4420264,2.5680401,0.48600608,0.59506625,1.1826425,1.2862534,0.1036109
3,-0.58940685,-0.43902484,"('repellent', 'pleasant')",-0.16886385,-0.1204012,0.034090355,0.09680155,-0.2413934,-0.1542082,0.0871852
4,0.04129122,0.02165109,"('disliked', 'liked')",-0.09897283,-0.15839483,-6.4256063,-6.562332,-2.1610959,-2.2330252,-0.0719293
5,-0.58783305,-0.6542811,"('distant', 'outgoing')",0.5614879,0.48877555,0.0081784725,-0.047505237,-0.0060556,-0.0710036,-0.064948
6,-1.1931719,-1.1955805,"('distant', 'open')",-0.22183827,-0.3098506,0.6632477,0.5608007,-0.2505875,-0.3148768,-0.0642893
7,0.482689,0.56301665,"('insensitive', 'sensitive')",0.6515826,0.7113001,0.73762333,0.65710366,0.623965,0.6438068,0.0198418
8,-0.67435247,-0.7337383,"('unaffectionate', 'affectionate')",0.24526295,0.20580716,1.0163357,0.8706359,0.1957487,0.1142349,-0.0815138
9,-0.517098,-0.52596444,"('unaffectionate', 'caring')",1.5023676,1.4349468,1.3389269,1.2525007,0.7747322,0.7204943,-0.0542379
10,-0.6292579,-0.51492184,"('unsympathetic', 'sympathetic')",-0.61353964,-0.5584239,-0.36225143,-0.42861396,-0.5350163,-0.5006532,0.0343631
11,0.08431344,0.21588099,"('unhelpful', 'helpful')",0.2790012,0.28983364,1.7563083,1.8423713,0.706541,0.7826953,0.0761543
12,0.51338744,0.66787076,"('unsupportive', 'supportive')",1.1635813,1.2861938,-1.7633849,-1.7954184,-0.0288054,0.0528821,0.0816875
13,0.6130529,0.60210353,"('impolite', 'polite')",0.49542415,0.55381334,-0.33704478,-0.35245147,0.2571441,0.2678218,0.0106777
14,1.0908395,1.1106015,"('antisocial', 'social')",1.7461429,1.8182454,-0.7809522,-0.79526186,0.6853433,0.711195,0.0258517
15,0.08294865,0.0014811158,"('boring', 'funny')",-0.15552887,-0.17058581,0.39430416,0.35308725,0.1072413,0.0613275,-0.0459138
16,-1.1646583,-1.1109478,"('unpopular', 'popular')",-0.6489623,-0.62951374,0.29538077,0.2898176,-0.5060799,-0.483548,0.0225319
17,-0.06378952,0.021809159,"('nasty', 'nice')",-0.30766734,-0.24268271,-0.52412546,-0.45823228,-0.2985274,-0.2263686,0.0721588
18,-0.19547746,-0.0998925,"('disagreeable', 'welcoming')",-0.12716955,-0.08036983,-0.33185977,-0.4001359,-0.2181689,-0.1934661,0.0247028
19,-0.6221017,-0.56801057,"('inhospitable', 'hospitable')",-0.43048227,-0.4924022,-0.052563537,-0.046362985,-0.3683825,-0.3689253,-0.0005428
