,reynolds_male,reynolds_female,tuple,american_male,american_female,inc_male,inc_female,average_male,average_female,female-male
0,0.10992994,0.012138379,"('unsociable', 'sociable')",-0.67031765,-0.5861774,-0.79249305,-0.92344636,-0.4509602,-0.4991618,-0.0482016
1,1.6872048,1.4332569,"('unfriendly', 'friendly')",-0.20580158,-0.46447387,1.9744476,1.7077578,1.1519503,0.8921803,-0.25977
2,1.113562,1.1849359,"('unlikable', 'likable')",0.68775177,0.7618171,0.8048571,0.92306894,0.8687236,0.9566073,0.0878837
3,-0.33229584,-0.14934137,"('repellent', 'pleasant')",-0.8911763,-0.78481615,-0.009280915,0.04928035,-0.4109177,-0.294959,0.1159587
4,0.20877,0.06048963,"('disliked', 'liked')",0.18645994,0.05676761,-5.511426,-5.653218,-1.7053987,-1.8453202,-0.1399215
5,0.25440985,0.16417868,"('distant', 'outgoing')",0.36451414,0.18368974,0.20129803,0.16878285,0.2734073,0.1722171,-0.1011902
6,0.19701669,0.07647702,"('distant', 'open')",0.06658487,-0.15520316,0.79862416,0.71556634,0.3540752,0.2122801,-0.1417951
7,0.18058345,0.2229045,"('insensitive', 'sensitive')",-0.6704396,-0.40268925,0.26852944,0.21224253,-0.0737756,0.0108193,0.0845949
8,0.7124517,0.57532495,"('unaffectionate', 'affectionate')",-0.34794143,-0.5746462,0.78708273,0.6531372,0.3838643,0.2179387,-0.1659256
9,1.5170658,1.394182,"('unaffectionate', 'caring')",-0.13619335,-0.28561592,0.92790455,0.8056312,0.7695923,0.6380657,-0.1315266
10,0.3207525,0.34763175,"('unsympathetic', 'sympathetic')",-1.1161872,-0.8887957,-0.6579313,-0.7825586,-0.4844553,-0.4412409,0.0432144
11,-0.9048767,-0.7969977,"('unhelpful', 'helpful')",-0.4196436,-0.15587953,1.233892,1.2915844,-0.0302095,0.1129024,0.1431119
12,1.1032,1.1371032,"('unsupportive', 'supportive')",0.16660641,0.24522127,-1.686109,-1.7226888,-0.1387675,-0.1134548,0.0253127
13,0.24462321,0.3355812,"('impolite', 'polite')",-0.4188146,-0.22787605,-1.0784509,-1.0551864,-0.4175474,-0.3158271,0.1017203
14,-1.056521,-1.0438514,"('antisocial', 'social')",-0.569301,-0.35725194,-1.1736859,-1.1748964,-0.9331694,-0.8586666,0.0745028
15,0.172179,0.0631275,"('boring', 'funny')",0.41672888,0.29402286,0.31313127,0.2579781,0.3006797,0.2050428,-0.0956369
16,-0.4793498,-0.5691179,"('unpopular', 'popular')",-0.52706206,-0.636641,0.8642881,0.7714068,-0.0473746,-0.144784,-0.0974094
17,0.46510288,0.5255217,"('nasty', 'nice')",-0.53049326,-0.34847018,-0.7535959,-0.638057,-0.2729954,-0.1536685,0.1193269
18,-0.625589,-0.6447798,"('disagreeable', 'welcoming')",0.102028444,0.22263291,-0.5739329,-0.61526877,-0.3658311,-0.3458052,0.0200259
19,-0.14108247,-0.032535356,"('inhospitable', 'hospitable')",0.089892626,0.09073414,-0.080189854,0.0005478263,-0.0437932,0.0195822,0.0633754
20,-0.15567558,-0.09728345,"('rough', 'thoughtful')",-0.207257,-0.1510776,1.2688596,1.1961304,0.3019757,0.3159231,0.0139474
21,-0.73446214,-0.6903877,"('immoral', 'moral')",-0.3818513,-0.14009184,-1.3394817,-1.3283459,-0.8185984,-0.7196085,0.0989899
22,-1.238184,-1.2670937,"('untrustworthy', 'trustworthy')",-0.63268274,-0.50989026,-1.3985995,-1.4054418,-1.0898221,-1.0608086,0.0290135
23,-0.13967162,-0.14234218,"('insincere', 'sincere')",-0.9308735,-0.7274977,4.699729,4.5847893,1.2097279,1.2383165,0.0285886
24,-0.04302971,-0.022866545,"('dishonest', 'honest')",-0.11145472,0.00040167756,0.32491723,0.2537844,0.0568109,0.0771065,0.0202956
25,0.6120197,0.4810936,"('egoistic', 'altruistic')",0.19413166,0.049666204,1.4373561,1.3384842,0.7478358,0.6230813,-0.1247545
26,1.8479639,1.670265,"('hardhearted', 'benevolent')",0.77656573,0.7021693,1.756829,1.6399077,1.4604529,1.3374473,-0.1230056
27,0.17600465,0.20733395,"('hardhearted', 'softhearted')",-0.13313287,-0.20666644,1.374059,1.2277982,0.4723102,0.4094886,-0.0628216
28,0.47424984,0.25153318,"('disloyal', 'loyal')",-0.048549615,-0.03742809,0.5678757,0.42161143,0.331192,0.2119055,-0.1192865
29,-1.6529155,-1.697825,"('unfair', 'fair')",-1.3995308,-1.4672724,-0.7157028,-0.85406756,-1.2560497,-1.3397217,-0.083672
30,0.57977843,0.7402176,"('intolerant', 'tolerant')",-0.23792125,-0.023801032,0.7125688,0.6745473,0.3514753,0.4636546,0.1121793
31,0.048657227,0.04806123,"('evil', 'good')",0.13996854,0.022048365,-0.5984609,-0.668089,-0.1366117,-0.1993265,-0.0627148
32,-0.21842176,-0.26121593,"('unkind', 'kind')",-0.9398906,-0.90577966,0.28266308,0.06570762,-0.2918831,-0.367096,-0.0752129
33,1.5901872,1.4157581,"('wrong', 'right')",1.0566988,0.79860795,-0.11860674,-0.20560986,0.8427597,0.6695854,-0.1731743
34,-0.38728878,-0.1344595,"('mean', 'honorable')",-0.20434107,0.047258932,5.237155,5.4188695,1.5485083,1.777223,0.2287147
35,-0.3337218,-0.5374256,"('corrupt', 'incorrupt')",0.6026541,0.2518147,0.24361494,0.08239392,0.1708491,-0.067739,-0.2385881
36,0.6410579,0.47614554,"('hostile', 'amicable')",0.2759998,-0.10104219,0.55371684,0.36896345,0.4902582,0.2480223,-0.2422359
37,0.6740823,0.75777376,"('fake', 'genuine')",-0.502647,-0.49294516,0.22886841,0.20341761,0.1334346,0.1560821,0.0226475
38,0.08254616,0.07178011,"('untruthful', 'truthful')",0.15699212,0.20491059,0.015083037,0.047849014,0.0848738,0.1081799,0.0233061
39,0.40286437,0.6470447,"('exploitative', 'cooperative')",0.71620536,0.9639862,-0.31038287,-0.22888483,0.2695623,0.4607154,0.1911531
40,1.260158,1.1439275,"('stingy', 'generous')",0.39648873,0.29648235,-1.1334729,-1.3226804,0.1743913,0.0392431,-0.1351482
