,smucker_male,smucker_female,tuple,j_male,j_female,m_male,m_female,co_male,co_female,average_male,average_female,female-male
0,-0.25039792,-0.42403093,"('unsociable', 'sociable')",1.0064708,0.82103044,1.0570538,0.91499716,0.39723045,0.30942708,0.5525893,0.4053559,-0.1472334
1,-2.6466398,-2.7156916,"('unfriendly', 'friendly')",-0.9793604,-1.2560319,-0.6416177,-0.8576321,1.9879154,1.7300001,-0.5699255,-0.7748389,-0.2049134
2,0.06415175,0.09865643,"('unlikable', 'likable')",1.6178058,1.7015566,0.6752002,0.7301495,0.78466797,0.82475954,0.7854564,0.8387805,0.0533241
3,-1.0034299,-0.89061326,"('repellent', 'pleasant')",0.8380527,0.7765215,1.706341,1.610627,1.1689258,1.2396243,0.6774724,0.6840399,0.0065675
4,0.45486334,0.36547047,"('disliked', 'liked')",0.881123,0.8726688,0.84906405,0.88615197,-7.216683,-7.27891,-1.2579081,-1.2886548,-0.0307467
5,-0.74859506,-0.6664654,"('distant', 'outgoing')",-0.80224544,-0.71843654,0.1358461,0.1996201,-0.20269367,-0.21693283,-0.404422,-0.3505537,0.0538683
6,-1.1163448,-0.9875017,"('distant', 'open')",-1.1383646,-1.0720894,-0.23192766,-0.21071772,0.04897243,-0.03395152,-0.6094161,-0.5760651,0.033351
7,-0.5453133,-0.49964675,"('insensitive', 'sensitive')",-0.117135875,-0.15726185,-0.50181097,-0.48852357,0.583677,0.6140216,-0.1451458,-0.1328527,0.0122931
8,-0.71606374,-0.7962623,"('unaffectionate', 'affectionate')",-0.71566767,-0.7463093,-1.1792383,-1.1634672,1.3170334,1.164471,-0.3234841,-0.3853919,-0.0619078
9,-0.9827825,-1.0739963,"('unaffectionate', 'caring')",0.15384674,0.083253756,-0.18255821,-0.21647793,2.1850932,2.0150936,0.2933998,0.2019683,-0.0914315
10,-0.56828547,-0.6317487,"('unsympathetic', 'sympathetic')",0.26991627,0.09986002,-0.036365602,-0.18661496,0.17411199,0.17798954,-0.0401557,-0.1351285,-0.0949728
11,-0.61602813,-0.67957246,"('unhelpful', 'helpful')",0.5147003,0.46045396,-0.30943212,-0.37341514,1.7987717,1.8231617,0.347003,0.307657,-0.039346
12,-0.78549653,-0.7579689,"('unsupportive', 'supportive')",1.0051788,1.1043925,-0.07000646,0.03874217,-1.5652313,-1.5378034,-0.3538889,-0.2881594,0.0657295
13,0.2740627,0.2525835,"('impolite', 'polite')",0.51943445,0.5141281,0.74867576,0.7300877,-0.3594165,-0.2873192,0.2956891,0.30237,0.0066809
14,-0.23296016,-0.3395432,"('antisocial', 'social')",1.5464337,1.4311863,0.77265143,0.71806633,-0.44124395,-0.38272163,0.4112203,0.3567469,-0.0544734
15,0.1765873,0.077050105,"('boring', 'funny')",0.7696358,0.7352715,0.93208134,0.98171395,0.18881927,0.19379488,0.5167809,0.4969576,-0.0198233
16,-0.4599495,-0.471023,"('unpopular', 'popular')",0.043660533,0.06774284,0.75288033,0.6934964,0.91497755,0.78719443,0.3128922,0.2693527,-0.0435395
17,-0.2449245,-0.14919853,"('nasty', 'nice')",0.20752057,0.3026832,0.25660035,0.31441107,-0.77679324,-0.64219874,-0.1393992,-0.0435757,0.0958235
18,-1.0331401,-0.95670277,"('disagreeable', 'welcoming')",-0.6152905,-0.52622455,-1.0376925,-0.95386714,-0.73268455,-0.8099846,-0.8547019,-0.8116948,0.0430071
19,-0.21951512,-0.124720514,"('inhospitable', 'hospitable')",0.3219608,0.4877162,-0.22953057,-0.095130086,-0.2701732,-0.23984157,-0.0993145,0.007006,0.1063205
20,-0.1742346,-0.16170439,"('rough', 'thoughtful')",-0.6130522,-0.6730005,-0.20773399,-0.25481036,0.34119013,0.33351415,-0.1634577,-0.1890003,-0.0255426
21,-0.15763614,-0.09989469,"('immoral', 'moral')",1.6082709,1.6516801,0.63272667,0.6911893,-0.73320323,-0.6016195,0.3375396,0.4103388,0.0727992
22,0.48008776,0.43393403,"('untrustworthy', 'trustworthy')",0.8785544,0.83614755,0.19613488,0.1481838,-0.7625253,-0.75840914,0.1980629,0.1649641,-0.0330988
23,-0.94831014,-1.0447795,"('insincere', 'sincere')",0.68855125,0.5399045,0.19308943,0.002903372,6.433287,6.360672,1.5916544,1.4646751,-0.1269793
24,-0.7841223,-0.8065842,"('dishonest', 'honest')",-0.3433738,-0.3784761,-2.08643,-2.130183,0.92158264,0.8698404,-0.5730859,-0.6113507,-0.0382648
25,-0.60669076,-0.5625189,"('egoistic', 'altruistic')",-0.66152924,-0.6970532,-0.13052252,-0.14294823,1.482066,1.3773698,0.0208309,-0.0062876,-0.0271185
26,-1.1226643,-1.2810798,"('hardhearted', 'benevolent')",0.14174958,-0.054244883,0.17019644,0.09555905,1.472834,1.3905972,0.1655289,0.0377079,-0.127821
27,-0.47251055,-0.43969673,"('hardhearted', 'softhearted')",-1.5169358,-1.4596549,-0.938221,-0.8379639,1.2967341,1.2322164,-0.4077333,-0.3762748,0.0314585
28,-0.911697,-1.0845133,"('disloyal', 'loyal')",0.20089553,-0.03233224,-0.39799824,-0.5625748,1.459531,1.2410029,0.0876828,-0.1096044,-0.1972872
29,-0.53448844,-0.589722,"('unfair', 'fair')",-0.28196356,-0.25670266,0.58863306,0.55240124,-0.5370546,-0.6042559,-0.1912184,-0.2245698,-0.0333514
30,0.36406276,0.34688094,"('intolerant', 'tolerant')",0.42676792,0.43909526,-0.26529333,-0.26074293,0.2722201,0.37885937,0.1994394,0.2260232,0.0265838
31,-0.62705266,-0.47409794,"('evil', 'good')",-0.40931892,-0.25522903,0.0025513247,0.07703444,-0.38271016,-0.43872973,-0.3541326,-0.2727556,0.081377
32,-0.76925266,-0.90541536,"('unkind', 'kind')",0.91992915,0.76072097,-0.26072955,-0.34377262,1.0780015,0.93547606,0.2419871,0.1117523,-0.1302348
33,0.3407922,0.32289207,"('wrong', 'right')",-0.37662283,-0.327991,-0.63912976,-0.59677356,-0.39642167,-0.5266676,-0.2678455,-0.282135,-0.0142895
34,-0.3531469,-0.21880475,"('mean', 'honorable')",0.050836574,0.16456068,-0.22548588,-0.11120753,5.6316156,5.763966,1.2759548,1.3996286,0.1236738
35,0.81997055,0.77706957,"('corrupt', 'incorrupt')",-0.6413135,-0.64094377,-0.49838182,-0.51728094,-0.5312538,-0.66929746,-0.2127447,-0.2626131,-0.0498684
36,-0.75432384,-0.7271678,"('hostile', 'amicable')",-0.57956326,-0.6364758,0.3570019,0.32321617,0.5420784,0.4422642,-0.1087017,-0.1495408,-0.0408391
37,0.40938586,0.3947336,"('fake', 'genuine')",0.7891877,0.7432524,-0.6630415,-0.5875768,0.41138387,0.37639257,0.236729,0.2317004,-0.0050286
38,-0.2960924,-0.35422817,"('untruthful', 'truthful')",-0.20457505,-0.25689155,-0.39122128,-0.5741346,0.31761712,0.21338886,-0.1435679,-0.2429664,-0.0993985
39,0.32634676,0.42154422,"('exploitative', 'cooperative')",0.24314877,0.43728346,-0.7418693,-0.607734,0.17884243,0.27935037,0.0016172,0.132611,0.1309938
40,-0.78630847,-0.77918595,"('stingy', 'generous')",-0.49673694,-0.5468509,-0.7949203,-0.77659005,-2.1486926,-2.2146125,-1.0566646,-1.0793099,-0.0226453
41,-0.29106265,-0.33824533,"('unforgiving', 'forgiving')",-0.019332558,-0.047847852,-0.24722877,-0.27480042,0.422274,0.37645015,-0.0338375,-0.0711109,-0.0372734
42,0.91568166,1.0237362,"('unreliable', 'reliable')",0.23112276,0.40314937,-0.17369209,0.0026172847,-3.4302096,-3.332076,-0.6142743,-0.4756433,0.138631
43,-0.66310906,-0.65634984,"('irresponsible', 'responsible')",0.5983723,0.6838956,-0.4240029,-0.40479857,0.795148,0.86948013,0.0766021,0.1230568,0.0464547
44,0.65336096,0.71979666,"('prejudiced', 'unprejudiced')",-1.9046149,-1.7138015,-2.387962,-2.288542,-2.227752,-2.0994582,-1.466742,-1.3455013,0.1212407
45,0.4052668,0.25256184,"('incompetent', 'competent')",2.2087188,2.2239234,1.2123008,1.1942348,0.67870545,0.69706213,1.1262479,1.0919455,-0.0343024
46,-0.0014861063,-0.12281052,"('uncompetitive', 'competitive')",1.7657083,1.7529579,0.09266918,0.0987384,-0.49633753,-0.42397755,0.3401385,0.3262271,-0.0139114
47,-0.19249071,-0.15275927,"('stupid', 'smart')",0.8421484,0.840394,0.698528,0.6966304,5.578449,5.6288276,1.7316587,1.7532732,0.0216145
48,-1.3520004,-1.3699576,"('unintelligent', 'intelligent')",-1.2438385,-1.340213,-1.2795314,-1.3326122,-0.47181144,-0.43620312,-1.0867954,-1.1197464,-0.032951
49,-0.5375757,-0.46010846,"('unable', 'able')",-0.83352995,-0.67990285,-0.5157972,-0.42448917,-0.543632,-0.41867736,-0.6076337,-0.4957944,0.1118393
50,0.1273369,0.08793579,"('clumsy', 'skillful')",0.38440418,0.33251667,1.5657218,1.4859955,0.4996789,0.4006912,0.6442854,0.5767848,-0.0675006
51,0.44645125,0.3245305,"('uneducated', 'educated')",1.924919,1.8312875,1.1900213,1.1346203,-0.23281398,-0.28853512,0.8321444,0.7504758,-0.0816686
52,-0.5529243,-0.6177968,"('irrational', 'rational')",0.15670043,0.07329574,0.6902253,0.60724974,0.7015898,0.54517895,0.2488978,0.1519819,-0.0969159
53,-1.0976514,-1.111119,"('uncreative', 'creative')",0.25176355,0.11850444,-0.016091902,-0.18906812,1.2222763,1.0991411,0.0900742,-0.0206354,-0.1107096
54,-0.9458183,-0.9563787,"('incapable', 'capable')",-0.89047563,-0.90238655,-0.8310997,-0.8457361,1.0762838,0.98105335,-0.3977775,-0.430862,-0.0330845
55,0.16855787,0.16388574,"('incompetent', 'clever')",0.9093859,0.92405397,0.10946536,0.083652064,0.1792318,0.3054965,0.3416602,0.3692721,0.0276119
56,0.59745425,0.5847491,"('impractical', 'practical')",0.72965956,0.77853155,0.10829594,0.18583575,-0.6349513,-0.5444467,0.2001146,0.2511674,0.0510528
57,-0.3773167,-0.48431513,"('unimaginative', 'imaginative')",0.8281342,0.6405534,0.3093633,0.20842484,-3.1821291,-3.2005975,-0.6054871,-0.7089836,-0.1034965
58,-0.15215014,-0.19737783,"('undiscriminating', 'discriminating')",1.0878806,1.0093484,1.1874983,1.1520236,0.42242673,0.47948453,0.6364139,0.6108696,-0.0255443
59,-0.2686496,-0.257963,"('foolish', 'wise')",0.7043144,0.7393282,1.1663567,1.1457696,0.5583964,0.4425792,0.5401044,0.5174285,-0.0226759
60,0.23441534,0.30257553,"('inefficient', 'efficient')",0.8059916,0.87848496,-0.5860379,-0.53652424,-0.59556794,-0.3478736,-0.0352997,0.0741657,0.1094654
61,-0.34804025,-0.50556916,"('illogical', 'logical')",1.5121769,1.4362149,0.96465087,0.87838763,1.0045925,0.8833404,0.783345,0.6730934,-0.1102516
62,0.20950001,0.21125576,"('incompetent', 'brilliant')",1.2705424,1.3902456,0.064642124,0.15701653,0.10201384,0.24421108,0.4116746,0.5006822,0.0890076
63,-0.7648567,-0.75551367,"('unperceptive', 'insightful')",1.3430376,1.3354491,0.9639031,0.9762267,0.6094629,0.6742308,0.5378867,0.5575982,0.0197115
64,0.4115134,0.42365026,"('shy', 'confident')",0.50032616,0.61097574,0.073898375,0.13326836,-6.8437986,-6.675776,-1.4645152,-1.3769704,0.0875448
65,-0.35428795,-0.43404886,"('insecure', 'secure')",-0.1478782,-0.23339562,-0.43475592,-0.5140631,-0.29261294,-0.13740677,-0.3073837,-0.3297286,-0.0223449
66,-0.19609287,-0.1720013,"('inactive', 'active')",-0.38573852,-0.3674697,1.04286,1.0234668,1.070854,1.0274997,0.3829706,0.3778739,-0.0050967
67,0.5294046,0.5706771,"('doubtful', 'determined')",-0.17792487,-0.07211805,-0.35502267,-0.2915294,-0.37031427,-0.4139363,-0.0934643,-0.0517267,0.0417376
