,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
64,0.37288496,0.32380956,"('shy', 'confident')",-0.7774098,-0.73338366,-6.629482,-6.4105115,-2.3446689,-2.2733618,0.0713071
65,-0.41244394,-0.54605794,"('insecure', 'secure')",-0.38987747,-0.48514223,0.06543349,0.12096613,-0.2456293,-0.3034113,-0.057782
66,0.71952677,0.6781368,"('inactive', 'active')",-0.5279435,-0.58538973,0.4183374,0.35961622,0.2033069,0.1507878,-0.0525191
67,0.5620218,0.47362393,"('doubtful', 'determined')",0.30123273,0.24345183,-0.14035468,-0.16812254,0.2409666,0.1829844,-0.0579822
68,0.06808486,-0.03420678,"('dependent', 'independent')",-1.22293,-1.3439603,-1.467274,-1.4057046,-0.8740396,-0.9279572,-0.0539176
69,0.2661193,0.34607816,"('lazy', 'industrious')",0.3510989,0.3578868,-0.98573315,-0.9340788,-0.1228383,-0.0767046,0.0461337
70,-0.14568415,0.027824685,"('lethargic', 'energetic')",-0.6378127,-0.5147239,0.12438544,0.25000888,-0.2197038,-0.0789634,0.1407404
71,0.26436928,0.24613932,"('diffident', 'self-confident')",0.5171609,0.51309067,0.23062605,0.1583191,0.3373854,0.3058497,-0.0315357
72,0.35921183,0.3424693,"('unambitious', 'ambitious')",0.32259578,0.4077609,-0.447079,-0.2859642,0.0782429,0.1547553,0.0765124
73,1.6376848,1.6308972,"('helpless', 'self-reliant')",0.4027657,0.42655927,-3.3384695,-3.218234,-0.432673,-0.3869259,0.0457471
74,0.62951106,0.81834567,"('undedicated', 'dedicated')",-0.03894089,0.050292328,-0.029900648,0.046826143,0.1868898,0.3051547,0.1182649
75,0.20671381,0.28595495,"('meek', 'impulsive')",-0.24497162,-0.19482478,-0.351115,-0.2992369,-0.1297909,-0.0693689,0.060422
76,0.24225244,0.34668684,"('anxious', 'daring')",0.029575031,0.123798005,-0.19976096,-0.1547074,0.0240222,0.1052592,0.081237
77,-1.1914737,-1.2348605,"('unmotivated', 'motivated')",-0.6002952,-0.48346204,-1.5294306,-1.332651,-1.1070665,-1.0169911,0.0900754
78,-1.0958792,-1.017134,"('nonresilient', 'resilient')",-0.6116118,-0.5731106,-0.6703231,-0.55171084,-0.7926047,-0.7139851,0.0786196
79,0.58482885,0.60582453,"('wavering', 'unwavering')",-0.6341788,-0.70754576,-0.34476358,-0.42069852,-0.1313712,-0.1741399,-0.0427687
80,0.33628333,0.13235697,"('dominated', 'dominating')",0.04650552,-0.03941132,-0.5584254,-0.65278816,-0.0585455,-0.1866142,-0.1280687
81,0.4133475,0.04192442,"('submissive', 'aggressive')",0.4989317,0.47027633,-0.7911982,-0.831879,0.0403604,-0.1065594,-0.1469198
82,-0.6775456,-0.6852359,"('poor', 'rich')",-0.21372314,-0.24201098,6.5514812,6.498931,1.8867375,1.857228,-0.0295095
83,0.20270163,0.124491766,"('powerless', 'powerful')",0.7016987,0.71008015,-1.4242059,-1.4643985,-0.1732685,-0.2099422,-0.0366737
84,-0.03597161,-0.2101791,"('inferior', 'superior')",-0.30513206,-0.35945007,0.25128308,0.17588204,-0.0299402,-0.1312491,-0.1013089
85,0.90210724,0.9409872,"('insignificant', 'prestigious')",0.08436371,0.11696713,-0.33462763,-0.39488912,0.2172811,0.2210217,0.0037406
86,0.15484875,-0.019181471,"('uninfluential', 'influential')",0.1053334,-0.044013545,-0.22234586,-0.30481538,0.0126121,-0.1226701,-0.1352822
87,-0.039316114,-0.26793572,"('unsuccessful', 'successful')",0.11587222,0.07006213,0.4146247,0.38904527,0.1637269,0.0637239,-0.100003
88,0.8141626,0.6043194,"('low', 'eminent')",0.35791424,0.2782526,-0.12666757,-0.21194763,0.3484697,0.2235415,-0.1249282
