,alexandria_male,alexandria_female,tuple,real_male,real_female,est_male,est_female,equities_male,equities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.5657628,0.38872218,"('unsociable', 'sociable')",1.3250632,1.2613444,1.5025748,1.4040236,-1.3501238,-1.4391892,-0.030568613,-0.12133056,0.4025416,0.2987141,-0.1038275
1,-0.6727726,-0.6983961,"('unfriendly', 'friendly')",-1.5354272,-1.5157858,-1.4699681,-1.4789631,-1.4438361,-1.4816593,1.7642546,1.6575438,-0.6715499,-0.7034521,-0.0319022
2,0.95283294,0.95681727,"('unlikable', 'likable')",1.268139,1.3209288,1.5684056,1.6092021,0.7492401,0.88434684,0.49700263,0.59741914,1.007124,1.0737429,0.0666189
3,0.35632086,0.52118194,"('repellent', 'pleasant')",0.0438929,0.09759233,0.42197752,0.4601654,-0.71601295,-0.6733427,0.479345,0.46609807,0.1171046,0.174339,0.0572344
4,-1.0110157,-1.0004945,"('disliked', 'liked')",-0.98836,-0.946116,-2.012633,-2.0811262,0.29442316,0.3468593,-6.2366257,-6.3439364,-1.9908422,-2.0049627,-0.0141205
5,-1.0435289,-1.0036175,"('distant', 'outgoing')",-2.1333687,-2.0602584,-1.9095647,-1.8636762,0.26532102,0.32743904,-0.1995762,-0.18404712,-1.0041435,-0.9568321,0.0473114
6,-0.86277366,-0.8300301,"('distant', 'open')",-2.2322185,-2.1547043,-1.5173314,-1.4608887,0.1557956,0.21566081,0.064643145,0.045071173,-0.878377,-0.8369782,0.0413988
7,0.5374262,0.6109331,"('insensitive', 'sensitive')",0.21893306,0.20424813,0.8461692,0.8018564,-1.0265706,-1.0007324,0.8338875,0.8350774,0.2819691,0.2902765,0.0083074
8,0.26733673,0.29639757,"('unaffectionate', 'affectionate')",-1.3645557,-1.327606,-1.5533491,-1.5907986,-1.9337058,-1.9648628,0.4700215,0.38518316,-0.8228504,-0.8403373,-0.0174869
9,0.84401685,0.90554994,"('unaffectionate', 'caring')",-0.41236135,-0.4066773,-1.3475237,-1.3732506,-1.7046967,-1.7087913,1.1381092,1.1553327,-0.2964911,-0.2855673,0.0109238
