,capital_male,capital_female,tuple,one_male,one_female,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.2284378,0.0693734,"('unsociable', 'sociable')",-0.91253495,-0.9972037,0.20170848,0.06409316,0.057601824,-0.15425302,-0.1061967,-0.2544976,-0.1483009
1,-0.54704577,-0.52425146,"('unfriendly', 'friendly')",-1.9248815,-1.9782921,1.1773354,1.0616246,0.4042507,0.28670046,-0.2225853,-0.2885546,-0.0659693
2,2.3137827,2.4162838,"('unlikable', 'likable')",1.2903693,1.3518746,2.468997,2.5894144,1.228595,1.3765013,1.8254359,1.9335184,0.1080825
3,-0.11212728,-0.06622196,"('repellent', 'pleasant')",-0.22505236,-0.14597687,-0.5150889,-0.45273387,1.2123553,1.2170452,0.0900217,0.1380281,0.0480064
4,-0.75770587,-0.6753772,"('disliked', 'liked')",0.5436249,0.5559799,0.35699546,0.4376229,-5.3700857,-5.3703876,-1.3067929,-1.2630405,0.0437524
5,0.33606592,0.4790653,"('distant', 'outgoing')",-0.45390362,-0.41529608,0.964098,1.0455197,-1.1210339,-0.9824393,-0.0686934,0.0317124,0.1004058
6,-0.28394747,-0.06979582,"('distant', 'open')",-1.0438911,-0.97183514,-0.046103936,0.062108204,-1.5297124,-1.3765345,-0.7259138,-0.5890143,0.1368995
7,0.91568035,0.79325026,"('insensitive', 'sensitive')",0.03210839,0.01901066,0.54265153,0.50140697,0.2844309,0.25256982,0.4437178,0.3915594,-0.0521584
8,-0.23260084,-0.2002388,"('unaffectionate', 'affectionate')",-1.0753458,-1.1051344,0.28432822,0.26417077,-0.37243363,-0.3179637,-0.349013,-0.3397915,0.0092215
9,1.0170052,0.988126,"('unaffectionate', 'caring')",-0.86476624,-0.86342907,1.4188255,1.3621143,0.6241751,0.6490911,0.5488099,0.5339756,-0.0148343
10,0.5846972,0.46469536,"('unsympathetic', 'sympathetic')",-0.4355713,-0.41099942,-0.7414905,-0.7438358,-0.14527942,-0.18971816,-0.184411,-0.2199645,-0.0355535
11,1.4539747,1.3591275,"('unhelpful', 'helpful')",0.6555617,0.6615209,0.35443234,0.35156918,2.4894638,2.5547483,1.2383581,1.2317414,-0.0066167
12,2.1476886,2.2280476,"('unsupportive', 'supportive')",0.6872609,0.7859249,1.1696395,1.3228005,-1.897365,-1.7887746,0.526806,0.6369996,0.1101936
13,0.49178052,0.263158,"('impolite', 'polite')",0.84907377,0.7407248,0.15584081,0.16981924,-0.34875265,-0.4075382,0.2869856,0.191541,-0.0954446
14,1.5213752,1.4423244,"('antisocial', 'social')",0.587287,0.6007197,1.82038,1.8160063,0.4903747,0.3484699,1.1048542,1.05188,-0.0529742
15,-0.2149777,-0.2728318,"('boring', 'funny')",0.3196336,0.19198985,0.35211292,0.30382812,-0.25296873,-0.22482513,0.05095,-0.0004597,-0.0514097
16,-0.736712,-0.61538297,"('unpopular', 'popular')",-0.73389685,-0.69864064,-0.21536765,-0.16558254,0.43889382,0.4731826,-0.3117707,-0.2516059,0.0601648
17,-0.11656536,0.041446395,"('nasty', 'nice')",0.05222891,0.15403247,-0.4971286,-0.35976195,-0.82225543,-0.75057894,-0.3459301,-0.2287155,0.1172146
18,0.051586017,0.16775167,"('disagreeable', 'welcoming')",0.04399818,0.052247033,-0.30692258,-0.21692427,-0.8416399,-0.8338605,-0.2632446,-0.2076965,0.0555481
19,-0.36140198,-0.355502,"('inhospitable', 'hospitable')",-0.750303,-0.76039165,-0.52525204,-0.5233448,-1.1286937,-0.9434228,-0.6914127,-0.6456653,0.0457474
20,0.30326203,0.3568704,"('rough', 'thoughtful')",-1.1487724,-1.0940295,-0.037058413,-0.038092628,0.082842,0.17389083,-0.1999317,-0.1503402,0.0495915
21,0.87917894,0.78295135,"('immoral', 'moral')",0.85758007,0.8432034,0.8324861,0.79770446,0.105228014,0.06722051,0.6686183,0.6227699,-0.0458484
22,0.8323019,0.7754099,"('untrustworthy', 'trustworthy')",0.22437756,0.17910992,-0.33914676,-0.37686974,-0.55956876,-0.54397255,0.039491,0.0084194,-0.0310716
23,1.2181925,1.0656422,"('insincere', 'sincere')",0.32355067,0.24619292,0.8680172,0.7870037,5.624594,5.4432654,2.0085888,1.8855261,-0.1230627
24,1.0678632,1.0028453,"('dishonest', 'honest')",0.18978453,0.15802681,0.40521342,0.43008035,0.62845767,0.6271764,0.5728297,0.5545322,-0.0182975
25,-1.1526113,-1.1474673,"('egoistic', 'altruistic')",-1.0999832,-1.1252952,0.042824835,0.07522878,0.62559354,0.52180654,-0.396044,-0.4189318,-0.0228878
26,-0.057508994,-0.012023907,"('hardhearted', 'benevolent')",-0.38469353,-0.39094937,2.024751,1.9761871,1.2735423,1.21703,0.7140226,0.697561,-0.0164616
27,-0.22863805,-0.1810432,"('hardhearted', 'softhearted')",-0.98378545,-0.9238737,-0.7437622,-0.70533746,-0.31564948,-0.32808766,-0.5679588,-0.5345855,0.0333733
28,0.45942566,0.25345135,"('disloyal', 'loyal')",-0.12905529,-0.24548645,0.34860224,0.19129539,1.0558797,0.92347586,0.4337131,0.280684,-0.1530291
29,0.7925092,0.7709074,"('unfair', 'fair')",-0.32992786,-0.41641748,-0.32515067,-0.33409673,-0.6196033,-0.70423585,-0.1205432,-0.1709607,-0.0504175
30,0.97181433,0.8844215,"('intolerant', 'tolerant')",0.35579666,0.31823555,0.7310019,0.7337155,1.036403,0.9718101,0.7737539,0.7270457,-0.0467082
31,-1.4620563,-1.1356431,"('evil', 'good')",-0.7909099,-0.7370514,-0.73230314,-0.67276675,-2.1979263,-2.1764753,-1.2957989,-1.1804841,0.1153148
32,1.2249454,1.0613663,"('unkind', 'kind')",0.9597903,0.87371314,0.4526221,0.38577825,1.2298238,1.1079551,0.9667954,0.8572032,-0.1095922
33,0.5497369,0.5711715,"('wrong', 'right')",0.49435386,0.43276608,1.1222361,1.13884,-1.2570211,-1.2967939,0.2273265,0.2114959,-0.0158306
34,-0.114126034,0.03780424,"('mean', 'honorable')",-0.46205467,-0.25569636,0.29774123,0.38715765,4.8514667,5.034921,1.1432568,1.3010467,0.1577899
35,-0.86209536,-0.77720726,"('corrupt', 'incorrupt')",0.04357276,0.011756359,-0.7777411,-0.7513669,-1.3641051,-1.3662634,-0.7400922,-0.7207703,0.0193219
36,-1.4552639,-1.3053874,"('hostile', 'amicable')",-0.92082435,-0.9440707,0.09060621,0.014209747,-0.94840246,-1.0406594,-0.8084711,-0.8189769,-0.0105058
37,-0.21297581,-0.22713861,"('fake', 'genuine')",-0.103349656,-0.12435522,-0.6869942,-0.72664666,-0.14735578,-0.1533786,-0.2876689,-0.3078798,-0.0202109
38,0.8210628,0.836809,"('untruthful', 'truthful')",0.7088407,0.75291824,0.94108844,1.0177095,0.3687863,0.46280777,0.7099446,0.7675611,0.0576165
39,1.4625982,1.4684522,"('exploitative', 'cooperative')",1.3050528,1.2743655,0.8836658,0.9105217,0.2980704,0.3541113,0.9873468,1.0018628,0.014516
40,0.41060942,0.5213588,"('stingy', 'generous')",-0.61379415,-0.5682665,0.93917495,1.0049477,-2.4748518,-2.5519402,-0.4347154,-0.3984751,0.0362403
41,0.57342285,0.6867491,"('unforgiving', 'forgiving')",0.12995745,0.17049973,0.85064787,0.83833885,-0.11439833,-0.16116199,0.3599074,0.3836064,0.023699
42,2.0980995,2.1092033,"('unreliable', 'reliable')",1.1309516,1.1326946,1.0529488,1.184438,-1.7952046,-1.6151712,0.6216989,0.7027913,0.0810924
43,1.2550535,1.2261628,"('irresponsible', 'responsible')",0.41318363,0.44849384,0.6023186,0.6971109,0.6815873,0.75792336,0.7380357,0.7824227,0.044387
44,-0.4451407,-0.28760493,"('prejudiced', 'unprejudiced')",0.6436922,0.73998517,-0.24602935,-0.10994834,-1.0450408,-0.96634245,-0.2731297,-0.1559776,0.1171521
45,0.060216594,0.091809526,"('incompetent', 'competent')",0.08709265,0.189213,-0.507466,-0.46554735,0.34110734,0.29224122,-0.0047624,0.0269291,0.0316915
46,0.50333923,0.43146527,"('uncompetitive', 'competitive')",0.75690424,0.74888366,0.29462534,0.2768578,-0.025023296,-0.0055571576,0.3824613,0.3629124,-0.0195489
47,0.46873662,0.44143385,"('stupid', 'smart')",0.20145752,0.31614548,1.4280996,1.4289736,4.922085,4.9843407,1.7550946,1.7927234,0.0376288
48,0.017630748,-0.034559287,"('unintelligent', 'intelligent')",-1.2574764,-1.2799711,-0.93626255,-0.95429987,0.41769215,0.32304585,-0.439604,-0.4864461,-0.0468421
49,-0.057224616,-0.05488938,"('unable', 'able')",-0.3931864,-0.33545756,-0.75473046,-0.64537936,-0.32476076,-0.18081275,-0.3824756,-0.3041348,0.0783408
50,0.5187671,0.5245395,"('clumsy', 'skillful')",0.28767112,0.25644037,0.67630446,0.684055,0.14797893,0.18830036,0.4076804,0.4133338,0.0056534
51,1.1673236,0.91321844,"('uneducated', 'educated')",0.5615041,0.37452492,-0.31432202,-0.40121818,0.80331045,0.6066621,0.554454,0.3732968,-0.1811572
52,-0.08285912,-0.16000715,"('irrational', 'rational')",-0.6981742,-0.87028325,0.4993289,0.33077773,-0.30995682,-0.4554676,-0.1479153,-0.288745,-0.1408297
53,0.23234369,0.093818784,"('uncreative', 'creative')",-1.6803973,-1.7556418,1.2693115,1.180014,0.28007206,0.25260508,0.0253325,-0.057301,-0.0826335
54,0.96386546,0.83521223,"('incapable', 'capable')",-0.027895683,-0.16083792,1.226682,1.1529038,0.36140668,0.30697477,0.6310146,0.5335633,-0.0974513
55,0.6351769,0.5533334,"('incompetent', 'clever')",-0.5355065,-0.5005196,-0.7912423,-0.7953755,0.76627135,0.71982914,0.0186749,-0.0056831,-0.024358
56,2.027941,1.862239,"('impractical', 'practical')",1.612774,1.5701346,0.97807,0.9845145,0.42175272,0.43936703,1.2601345,1.2140638,-0.0460707
57,0.57489645,0.48094797,"('unimaginative', 'imaginative')",-1.3363397,-1.3929871,-0.41064215,-0.40242308,-2.4712002,-2.5275953,-0.9108214,-0.9605144,-0.049693
58,0.7754806,0.76963514,"('undiscriminating', 'discriminating')",-0.7356984,-0.6976558,1.1894796,1.1561524,0.19070587,0.22950427,0.3549919,0.364409,0.0094171
59,0.7304808,0.66539,"('foolish', 'wise')",0.5947033,0.45669866,1.1645731,1.0767857,-0.44306704,-0.47004092,0.5116725,0.4322084,-0.0794641
