,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8177726,0.63773704,"('unsociable', 'sociable')",-0.05908105,-0.24149077,0.3793458,0.1981231,-0.1812227
1,-0.7685128,-0.91884774,"('unfriendly', 'friendly')",1.5311782,1.3412797,0.3813327,0.211216,-0.1701167
2,0.94170296,0.9791745,"('unlikable', 'likable')",0.6748447,0.76296943,0.8082738,0.8710719,0.0627981
3,0.221413,0.46381673,"('repellent', 'pleasant')",-0.009591425,0.13492836,0.1059108,0.2993726,0.1934618
4,-0.026341926,-0.07930284,"('disliked', 'liked')",-5.806945,-5.8602405,-2.9166434,-2.9697716,-0.0531282
5,-1.2861478,-1.4126526,"('distant', 'outgoing')",-0.22788318,-0.30851272,-0.7570155,-0.8605826,-0.1035671
6,-1.7167493,-1.8251028,"('distant', 'open')",0.0037668385,-0.107168965,-0.8564912,-0.9661359,-0.1096447
7,0.56597054,0.74584925,"('insensitive', 'sensitive')",0.50829816,0.58897203,0.5371343,0.6674106,0.1302763
8,-1.2134413,-1.3384024,"('unaffectionate', 'affectionate')",0.31665272,0.16840704,-0.4483943,-0.5849977,-0.1366034
9,-0.6358801,-0.7803145,"('unaffectionate', 'caring')",0.84742725,0.72301114,0.1057736,-0.0286517,-0.1344253
10,0.80869055,0.9017369,"('unsympathetic', 'sympathetic')",-0.2800773,-0.34101126,0.2643066,0.2803628,0.0160562
11,0.4977609,0.53933424,"('unhelpful', 'helpful')",2.119566,2.1102936,1.3086634,1.324814,0.0161506
12,0.74217725,0.8414234,"('unsupportive', 'supportive')",-1.6753232,-1.68755,-0.466573,-0.4230633,0.0435097
13,0.7948966,0.7839416,"('impolite', 'polite')",0.0859923,0.16865121,0.4404444,0.4762964,0.035852
14,1.5270969,1.5827687,"('antisocial', 'social')",-0.029597517,-0.0011431482,0.7487497,0.7908128,0.0420631
15,0.17996706,-0.03554818,"('boring', 'funny')",0.9868423,0.92921686,0.5834047,0.4468343,-0.1365704
16,-0.5673012,-0.57729036,"('unpopular', 'popular')",0.582575,0.6339786,0.0076369,0.0283441,0.0207072
17,-0.21051744,-0.14537093,"('nasty', 'nice')",-0.16800152,-0.17260136,-0.1892595,-0.1589862,0.0302733
18,-0.19081464,-0.20737472,"('disagreeable', 'welcoming')",-0.2071742,-0.2220191,-0.1989944,-0.2146969,-0.0157025
19,-1.1579117,-1.2513956,"('inhospitable', 'hospitable')",-0.06284468,-0.15208727,-0.6103781,-0.7017415,-0.0913634
20,0.37344843,0.5322565,"('rough', 'thoughtful')",0.96741295,0.9573508,0.6704307,0.7448037,0.074373
21,1.0114697,1.0843753,"('immoral', 'moral')",-0.17723529,-0.13461936,0.4171172,0.474878,0.0577608
22,0.3263403,0.38149226,"('untrustworthy', 'trustworthy')",-0.9910438,-1.0078049,-0.3323517,-0.3131563,0.0191954
23,0.5314937,0.6242198,"('insincere', 'sincere')",5.7639937,5.7689776,3.1477437,3.1965988,0.0488551
24,0.5901817,0.5666886,"('dishonest', 'honest')",0.6809154,0.6931878,0.6355486,0.6299382,-0.0056104
25,-1.0275105,-1.1586266,"('egoistic', 'altruistic')",1.1375998,1.0618231,0.0550447,-0.0484017,-0.1034464
26,0.82612723,0.6318177,"('hardhearted', 'benevolent')",1.6440763,1.4644133,1.2351018,1.0481155,-0.1869863
27,-0.6517607,-0.57766277,"('hardhearted', 'softhearted')",1.0962355,1.0916215,0.2222374,0.2569794,0.034742
28,0.16280738,0.083034866,"('disloyal', 'loyal')",0.88455486,0.736303,0.5236811,0.4096689,-0.1140122
29,0.23360272,0.23594561,"('unfair', 'fair')",-0.64910907,-0.8365313,-0.2077532,-0.3002928,-0.0925396
30,1.9980842,1.9598134,"('intolerant', 'tolerant')",2.176276,2.1523569,2.0871801,2.0560851,-0.031095
31,-1.6079695,-1.6432275,"('evil', 'good')",-1.1226598,-1.252155,-1.3653147,-1.4476912,-0.0823765
32,1.0278016,0.967501,"('unkind', 'kind')",1.0622922,0.9396295,1.0450469,0.9535652,-0.0914817
33,-0.2623667,-0.36908776,"('wrong', 'right')",-0.6338077,-0.69932514,-0.4480872,-0.5342064,-0.0861192
34,0.053241808,0.22522002,"('mean', 'honorable')",6.01052,6.165559,3.0318809,3.1953895,0.1635086
35,-1.1133235,-1.2728848,"('corrupt', 'incorrupt')",-0.19580843,-0.33314192,-0.6545659,-0.8030134,-0.1484475
36,-1.5005476,-1.6816794,"('hostile', 'amicable')",0.046281606,-0.1521024,-0.727133,-0.9168909,-0.1897579
37,-0.052846547,-0.042524956,"('fake', 'genuine')",0.124671794,0.14665718,0.0359126,0.0520661,0.0161535
38,0.2408488,0.30207306,"('untruthful', 'truthful')",0.36176774,0.4462251,0.3013083,0.3741491,0.0728408
39,1.3617597,1.2679362,"('exploitative', 'cooperative')",0.030790193,0.051614605,0.6962749,0.6597754,-0.0364995
40,0.47549045,0.50576925,"('stingy', 'generous')",-1.614133,-1.6340294,-0.5693213,-0.5641301,0.0051912
41,0.72455,0.8119212,"('unforgiving', 'forgiving')",0.49462247,0.41082332,0.6095862,0.6113722,0.001786
42,1.264927,1.3357223,"('unreliable', 'reliable')",-2.950781,-2.9016812,-0.842927,-0.7829794,0.0599476
43,0.82817173,0.9630524,"('irresponsible', 'responsible')",0.7281374,0.7185509,0.7781546,0.8408017,0.0626471
44,-0.309271,-0.30254126,"('prejudiced', 'unprejudiced')",-1.5167459,-1.5268975,-0.9130085,-0.9147194,-0.0017109
45,0.80390155,1.0039139,"('incompetent', 'competent')",0.12800613,0.11370439,0.4659538,0.5588092,0.0928554
46,0.6353423,0.7661593,"('uncompetitive', 'competitive')",-0.4188928,-0.3673671,0.1082247,0.1993961,0.0911714
47,0.507482,0.6183114,"('stupid', 'smart')",5.3019056,5.4678,2.9046938,3.0430558,0.138362
48,0.5301744,0.5989747,"('unintelligent', 'intelligent')",0.908,0.899083,0.7190872,0.7490289,0.0299417
49,-0.55646706,-0.40997994,"('unable', 'able')",-0.25066686,-0.10992235,-0.403567,-0.2599511,0.1436159
50,0.11731382,0.17552441,"('clumsy', 'skillful')",0.064131424,0.08594448,0.0907226,0.1307344,0.0400118
51,0.5805048,0.45498815,"('uneducated', 'educated')",0.83607656,0.7519375,0.7082907,0.6034628,-0.1048279
52,-0.40854007,-0.7327615,"('irrational', 'rational')",-0.16871819,-0.31858236,-0.2886291,-0.525672,-0.2370429
53,-1.0571978,-1.1094,"('uncreative', 'creative')",0.72552776,0.67127633,-0.165835,-0.2190619,-0.0532269
54,0.002313314,-0.14666066,"('incapable', 'capable')",1.1434659,1.1185831,0.5728896,0.4859612,-0.0869284
55,0.9583891,1.131293,"('incompetent', 'clever')",0.17326608,0.21436502,0.5658276,0.672829,0.1070014
56,1.433482,1.4864103,"('impractical', 'practical')",0.5537149,0.54122245,0.9935985,1.0138164,0.0202179
57,-0.40918547,-0.41698313,"('unimaginative', 'imaginative')",-2.3041835,-2.440404,-1.3566844,-1.4286935,-0.0720091
58,-0.14138377,-0.15985408,"('undiscriminating', 'discriminating')",0.25371236,0.14651705,0.0561643,-0.0066685,-0.0628328
59,0.26554874,0.20802973,"('foolish', 'wise')",0.23317184,0.24110553,0.2493603,0.2245676,-0.0247927
60,1.953757,2.092898,"('inefficient', 'efficient')",0.37054148,0.5389142,1.1621493,1.315906,0.1537567
61,0.5044593,0.30972564,"('illogical', 'logical')",0.36550602,0.23171036,0.4349827,0.270718,-0.1642647
62,1.6741314,1.8965815,"('incompetent', 'brilliant')",0.71356374,0.9554404,1.1938475,1.426011,0.2321635
63,1.1419331,1.3095462,"('unperceptive', 'insightful')",1.1615555,1.2975873,1.1517444,1.3035667,0.1518223
