,cincinnati_male,cincinnati_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,0.58929497,0.520777,"('unsociable', 'sociable')",-0.361276,-0.4741762,-0.1460619,-0.22078243,0.027319,-0.0580605,-0.0853795
1,0.57374096,0.5174002,"('unfriendly', 'friendly')",1.4196676,1.2866285,0.7208951,0.5680501,0.9047679,0.790693,-0.1140749
2,0.6931631,0.7812525,"('unlikable', 'likable')",2.5985806,2.6647582,0.75661796,0.80031675,1.3494539,1.4154425,0.0659886
3,-0.03211727,0.062638484,"('repellent', 'pleasant')",-0.6945844,-0.63371515,0.9517403,1.028385,0.0750129,0.1524361,0.0774232
4,-0.7851661,-0.775561,"('disliked', 'liked')",0.39122322,0.33117813,-6.7700796,-6.909965,-2.3880075,-2.4514492,-0.0634417
5,0.03556531,0.040977146,"('distant', 'outgoing')",1.1722395,1.1542042,-1.142104,-1.2182992,0.0219003,-0.0077059,-0.0296062
6,0.3765409,0.39694464,"('distant', 'open')",0.64030385,0.6056381,-1.1118897,-1.2459483,-0.0316817,-0.0811218,-0.0494401
7,1.1540532,1.1452956,"('insensitive', 'sensitive')",0.26798216,0.2929457,0.6299665,0.6808598,0.6840007,0.706367,0.0223663
8,-1.1482849,-1.1656895,"('unaffectionate', 'affectionate')",0.50170386,0.4169321,-0.07513627,-0.21725672,-0.2405724,-0.3220047,-0.0814323
9,0.6745745,0.6653946,"('unaffectionate', 'caring')",1.3956863,1.3100027,0.72046816,0.63282675,0.930243,0.8694081,-0.0608349
10,1.621301,1.634082,"('unsympathetic', 'sympathetic')",-1.4245139,-1.4051483,-0.059034415,-0.009643067,0.0459176,0.0730969,0.0271793
11,0.9862618,1.0105321,"('unhelpful', 'helpful')",-0.10000524,-0.073686406,2.1779916,2.2861292,1.021416,1.074325,0.052909
12,0.9826005,1.0533996,"('unsupportive', 'supportive')",1.1645138,1.2483681,-1.7332245,-1.707913,0.1379633,0.1979516,0.0599883
13,0.6864322,0.58720404,"('impolite', 'polite')",-0.31712922,-0.23673312,-0.43169403,-0.39408743,-0.020797,-0.0145388,0.0062582
14,1.196095,1.1450483,"('antisocial', 'social')",1.4364074,1.5013063,0.15124264,0.1438145,0.9279151,0.9300564,0.0021413
15,-0.101478964,-0.18171568,"('boring', 'funny')",0.2426406,0.20247312,-0.63083106,-0.66575366,-0.1632231,-0.2149987,-0.0517756
