,agilent_male,agilent_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.298827,-1.415673,"('unsociable', 'sociable')",-0.9848837,-1.0584972,-0.5530114,-0.6520331,-0.945574,-1.0420678,-0.0964938
1,0.7853053,0.6346154,"('unfriendly', 'friendly')",0.1525485,-0.035169166,2.1154556,2.0098672,1.0177698,0.8697712,-0.1479986
2,0.27382565,0.3476894,"('unlikable', 'likable')",0.35507157,0.40123358,0.72457415,0.78894943,0.4511571,0.5126241,0.061467
3,-1.9017107,-1.8752092,"('repellent', 'pleasant')",0.026695859,0.09789796,-0.14441718,-0.13314055,-0.673144,-0.6368173,0.0363267
4,0.683691,0.6236733,"('disliked', 'liked')",-0.052174877,-0.09118469,-5.2880945,-5.436263,-1.5521928,-1.6345914,-0.0823986
5,1.9604797,1.9486526,"('distant', 'outgoing')",0.29617056,0.30133832,0.23147213,0.24674045,0.8293742,0.8322438,0.0028696
6,1.5519396,1.544506,"('distant', 'open')",-0.05019486,-0.080596805,0.90494114,0.87496865,0.8022286,0.7796259,-0.0226027
7,-0.35875723,-0.32470992,"('insensitive', 'sensitive')",-0.1482718,-0.08278691,0.26521933,0.30363882,-0.0806032,-0.0346193,0.0459839
8,0.18865052,0.049489662,"('unaffectionate', 'affectionate')",-0.4133684,-0.52316034,0.73961276,0.6404101,0.1716316,0.0555798,-0.1160518
9,-0.038873523,-0.12390204,"('unaffectionate', 'caring')",-0.045657583,-0.13320318,1.2386883,1.1978573,0.3847191,0.313584,-0.0711351
10,-2.688336,-2.7053998,"('unsympathetic', 'sympathetic')",-1.4036161,-1.3822092,-0.95841163,-1.0027081,-1.6834545,-1.6967723,-0.0133178
11,-0.19725321,-0.150069,"('unhelpful', 'helpful')",0.7944931,0.8445366,1.539885,1.5148968,0.712375,0.7364548,0.0240798
12,0.550276,0.60410345,"('unsupportive', 'supportive')",0.4040522,0.49058884,-1.6944662,-1.7090305,-0.2467127,-0.2047794,0.0419333
13,-0.7960064,-0.7470353,"('impolite', 'polite')",-0.6603227,-0.56862634,-0.79192895,-0.78523517,-0.7494194,-0.7002989,0.0491205
14,-1.7073377,-1.6443453,"('antisocial', 'social')",-0.13633631,-0.030571576,-1.2081136,-1.1766639,-1.0172625,-0.9505269,0.0667356
15,1.0109121,0.98198855,"('boring', 'funny')",-0.15866683,-0.18198909,0.76033276,0.73085093,0.537526,0.5102835,-0.0272425
16,0.35789114,0.26808524,"('unpopular', 'popular')",0.42806214,0.38517871,0.56384593,0.5597685,0.4499331,0.4043442,-0.0455889
17,0.21094854,0.22205898,"('nasty', 'nice')",-0.21844009,-0.18844107,-0.33246624,-0.2913509,-0.1133193,-0.085911,0.0274083
18,0.3007743,0.3048946,"('disagreeable', 'welcoming')",0.4433843,0.50782895,-0.22929946,-0.28030923,0.1716197,0.1774714,0.0058517
19,0.51548123,0.49626592,"('inhospitable', 'hospitable')",0.10863826,0.04481929,0.2231625,0.29203874,0.2824274,0.277708,-0.0047194
20,0.71707463,0.6875618,"('rough', 'thoughtful')",1.1184002,1.1562147,0.93506217,0.89177454,0.9235123,0.9118503,-0.011662
21,-1.2640696,-1.2261018,"('immoral', 'moral')",0.09825204,0.12392687,-1.1288803,-1.0719581,-0.7648993,-0.7247109,0.0401884
22,-0.7429127,-0.798076,"('untrustworthy', 'trustworthy')",-0.4726298,-0.5019788,-1.1444433,-1.2479323,-0.7866619,-0.849329,-0.0626671
23,-0.71673113,-0.7448446,"('insincere', 'sincere')",-0.7260627,-0.76271594,4.8039036,4.7433996,1.1203699,1.078613,-0.0417569
24,-1.9539111,-1.9417864,"('dishonest', 'honest')",-2.259833,-2.2772362,0.3810292,0.3247612,-1.2775717,-1.2980872,-0.0205155
25,0.3159408,0.24164166,"('egoistic', 'altruistic')",0.5647299,0.5448246,1.839599,1.8365471,0.9067566,0.8743378,-0.0324188
26,0.8739236,0.83902466,"('hardhearted', 'benevolent')",0.49215707,0.5022451,1.8753276,1.8264793,1.0804694,1.0559163,-0.0245531
27,0.39515513,0.42876774,"('hardhearted', 'softhearted')",0.27727193,0.29053622,1.5615468,1.4961741,0.744658,0.7384926,-0.0061654
28,-1.2824255,-1.4111966,"('disloyal', 'loyal')",-0.5390354,-0.66195613,0.9120417,0.7873733,-0.3031397,-0.4285932,-0.1254535
29,-0.24227512,-0.26824123,"('unfair', 'fair')",-0.71595675,-0.6873991,-0.32085943,-0.3857153,-0.4263638,-0.4471185,-0.0207547
