,enphase_male,enphase_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
20,-0.28630105,-0.25059968,"('rough', 'thoughtful')",-0.027589222,0.017668419,0.844972,0.8649355,0.1770272,0.2106681,0.0336409
21,-0.30647144,-0.3459208,"('immoral', 'moral')",1.0795143,1.1089196,-0.5822889,-0.52155393,0.0635846,0.0804816,0.016897
22,-0.69006723,-0.68842715,"('untrustworthy', 'trustworthy')",-0.76667064,-0.82005864,-0.84564596,-0.87602746,-0.7674613,-0.7948378,-0.0273765
23,-1.4704208,-1.5100081,"('insincere', 'sincere')",0.10050259,0.086191535,5.111314,5.0964174,1.2471318,1.2242002,-0.0229316
24,-0.9317443,-0.927989,"('dishonest', 'honest')",0.36672828,0.3582638,0.74558413,0.7339541,0.0601894,0.054743,-0.0054464
25,-0.7692766,-0.81650305,"('egoistic', 'altruistic')",0.72093344,0.67361414,1.4677335,1.3973395,0.4731301,0.4181502,-0.0549799
26,-0.80185163,-0.9075827,"('hardhearted', 'benevolent')",0.5386779,0.48788014,1.4480097,1.3709425,0.3949453,0.31708,-0.0778653
27,-0.582516,-0.58561224,"('hardhearted', 'softhearted')",0.0374407,0.06789965,1.404878,1.3167664,0.2866009,0.2663513,-0.0202496
28,-1.3655883,-1.4513396,"('disloyal', 'loyal')",0.032122612,-0.094511345,0.60285866,0.5265412,-0.2435357,-0.3397699,-0.0962342
29,-0.7377148,-0.77733004,"('unfair', 'fair')",-0.65020376,-0.7145408,-0.7580557,-0.8985982,-0.7153247,-0.796823,-0.0814983
30,-0.69386786,-0.6815766,"('intolerant', 'tolerant')",1.0626982,1.0234462,1.4478353,1.3933959,0.6055552,0.5784218,-0.0271334
31,-0.6799226,-0.70833516,"('evil', 'good')",-1.2395239,-1.3407614,-1.0242084,-1.1623435,-0.9812183,-1.07048,-0.0892617
32,-0.24221717,-0.29173815,"('unkind', 'kind')",0.11720961,0.110805504,0.62245333,0.5383532,0.1658153,0.1191402,-0.0466751
33,-0.11371599,-0.20132518,"('wrong', 'right')",0.920835,0.80041295,-0.30122048,-0.3853542,0.1686328,0.0712445,-0.0973883
34,-0.28713349,-0.2084702,"('mean', 'honorable')",0.2594967,0.32703602,5.2492294,5.367981,1.7405308,1.828849,0.0883182
35,0.90043443,0.850508,"('corrupt', 'incorrupt')",-0.78596944,-0.8500137,-0.31494355,-0.46699062,-0.0668262,-0.1554988,-0.0886726
36,-0.04407823,-0.22504261,"('hostile', 'amicable')",-0.91820997,-1.1498117,-0.14340064,-0.38699618,-0.3685629,-0.5872835,-0.2187206
37,0.28799236,0.31625566,"('fake', 'genuine')",-0.13491717,-0.1325607,0.19778603,0.23624489,0.1169537,0.1399799,0.0230262
38,-1.4192041,-1.4539858,"('untruthful', 'truthful')",0.264678,0.20498803,-0.076379314,-0.0370558,-0.4103018,-0.4286846,-0.0183828
39,0.18941896,0.26293275,"('exploitative', 'cooperative')",0.26135606,0.38641557,0.09103795,0.0918611,0.1806043,0.2470698,0.0664655
40,0.05236669,-0.011524772,"('stingy', 'generous')",0.14555436,0.07051432,-1.1282535,-1.2178231,-0.3101108,-0.3862779,-0.0761671
41,-0.9453233,-1.0383639,"('unforgiving', 'forgiving')",-0.49354267,-0.64616394,0.06036887,-0.05898572,-0.459499,-0.5811712,-0.1216722
42,0.22025593,0.26055253,"('unreliable', 'reliable')",-0.16809754,-0.14994998,-2.442216,-2.3460085,-0.7966859,-0.7451353,0.0515506
43,-1.2642692,-1.2700322,"('irresponsible', 'responsible')",0.87074864,0.9137999,0.504659,0.5084718,0.0370461,0.0507465,0.0137004
44,0.79326797,0.8288158,"('prejudiced', 'unprejudiced')",-0.4236052,-0.31741548,-1.3691787,-1.3767387,-0.333172,-0.2884461,0.0447259
45,-1.4098861,-1.4293464,"('incompetent', 'competent')",-0.5555728,-0.5920598,-0.06600751,-0.07621122,-0.6771555,-0.6992058,-0.0220503
46,-1.1591021,-1.1763133,"('uncompetitive', 'competitive')",0.02867306,0.12958516,-0.7908485,-0.78575236,-0.6404258,-0.6108268,0.029599
47,-0.4433518,-0.3671419,"('stupid', 'smart')",0.86172765,0.9269361,5.271468,5.3230195,1.8966147,1.9609378,0.0643231
48,-0.49458274,-0.5856993,"('unintelligent', 'intelligent')",1.3295908,1.2222455,0.78815967,0.75684583,0.5410559,0.464464,-0.0765919
49,-0.113079295,-0.06970729,"('unable', 'able')",0.1813092,0.238542,-0.23605777,-0.106721364,-0.0559426,0.0207045,0.0766471
50,0.8358205,0.8288415,"('clumsy', 'skillful')",-0.04515351,-0.0743854,0.21054429,0.21019623,0.3337371,0.3215508,-0.0121863
51,-0.9930409,-1.0300428,"('uneducated', 'educated')",0.082240045,-0.055101067,0.4338386,0.3882899,-0.1589874,-0.2322846,-0.0732972
52,-0.023294497,-0.17045146,"('irrational', 'rational')",-0.17349397,-0.35741642,0.054754447,-0.096428394,-0.0473447,-0.2080988,-0.1607541
53,-1.8875504,-1.9827968,"('uncreative', 'creative')",0.68675536,0.55185443,0.76311684,0.68407327,-0.1458927,-0.2489563,-0.1030636
54,-0.89983696,-0.9170263,"('incapable', 'capable')",-0.42599267,-0.478808,0.88334006,0.8996335,-0.1474965,-0.1654002,-0.0179037
55,-1.0753413,-1.0488081,"('incompetent', 'clever')",-0.06317371,-0.08469531,0.14952561,0.15513985,-0.3296631,-0.3261212,0.0035419
56,-0.63524354,-0.63221586,"('impractical', 'practical')",0.992439,1.0043341,0.04420171,0.114474095,0.133799,0.1621974,0.0283984
57,-1.3810678,-1.4629469,"('unimaginative', 'imaginative')",0.5997657,0.49733,-1.8823019,-1.9486248,-0.887868,-0.9714139,-0.0835459
58,-0.71595633,-0.78930897,"('undiscriminating', 'discriminating')",0.80484694,0.73513174,0.0180558,-0.032833174,0.0356488,-0.0290035,-0.0646523
59,0.15362744,0.12579048,"('foolish', 'wise')",0.75969774,0.71901983,0.5434328,0.5126673,0.485586,0.4524926,-0.0330934
60,-0.27859345,-0.20785147,"('inefficient', 'efficient')",2.1286194,2.3009486,0.12414253,0.2614703,0.6580562,0.7848558,0.1267996
61,-0.38238835,-0.45762873,"('illogical', 'logical')",1.0905123,0.95531493,0.051959384,-0.09874192,0.2533611,0.1329814,-0.1203797
62,-0.49169475,-0.4302463,"('incompetent', 'brilliant')",0.7663852,0.8664824,0.57710767,0.7506569,0.2839327,0.395631,0.1116983
63,-1.0407981,-1.0313712,"('unperceptive', 'insightful')",0.5479826,0.5808106,0.9278495,1.0098387,0.1450113,0.186426,0.0414147
64,0.35230935,0.33584923,"('shy', 'confident')",0.82029283,0.800033,-5.834939,-5.8539047,-1.5541123,-1.5726741,-0.0185618
65,-0.1493294,-0.103904314,"('insecure', 'secure')",0.61876017,0.63774174,-0.47527814,-0.42308125,-0.0019491,0.0369187,0.0388678
66,-0.0663057,-0.12416427,"('inactive', 'active')",-0.96664447,-1.0402822,0.87138397,0.8013332,-0.0538554,-0.1210378,-0.0671824
67,0.029960554,0.08180946,"('doubtful', 'determined')",-0.3534658,-0.32834068,-0.39700297,-0.3413894,-0.2401694,-0.1959735,0.0441959
68,0.049675606,0.092475966,"('dependent', 'independent')",-0.23172477,-0.22943558,-0.5549396,-0.5491855,-0.2456629,-0.228715,0.0169479
69,1.6111276,1.611234,"('lazy', 'industrious')",0.63954026,0.60296166,-0.13903233,-0.17650703,0.7038785,0.6792296,-0.0246489
70,-0.4751621,-0.44503605,"('lethargic', 'energetic')",0.15373373,0.25903392,0.8212636,0.90033436,0.1666118,0.2381107,0.0714989
71,-0.80596733,-0.82153904,"('diffident', 'self-confident')",1.2829033,1.3197752,0.6394675,0.5774034,0.3721345,0.3585465,-0.013588
72,-0.78316766,-0.7601452,"('unambitious', 'ambitious')",0.9387337,0.95585346,-0.7583815,-0.6691434,-0.2009385,-0.1578117,0.0431268
73,0.9931136,1.0113719,"('helpless', 'self-reliant')",1.0111787,0.9929116,-2.7303665,-2.708085,-0.2420247,-0.2346005,0.0074242
74,-0.5776895,-0.6212346,"('undedicated', 'dedicated')",0.062794074,0.054948546,0.15895389,0.13521907,-0.1186472,-0.143689,-0.0250418
75,0.2687233,0.2686485,"('meek', 'impulsive')",-0.34818837,-0.34583426,-0.21976356,-0.1282386,-0.0997429,-0.0684748,0.0312681
76,-0.005647838,0.08839688,"('anxious', 'daring')",0.087504305,0.19584796,0.4381755,0.55779046,0.173344,0.2806784,0.1073344
77,-1.0377414,-1.118201,"('unmotivated', 'motivated')",0.58236384,0.52986455,-0.88697606,-0.8084403,-0.4474512,-0.4655923,-0.0181411
78,-0.8421874,-0.9052054,"('nonresilient', 'resilient')",0.3110539,0.3377092,0.0102360435,0.07240915,-0.1736325,-0.165029,0.0086035
79,-0.21404141,-0.2841482,"('wavering', 'unwavering')",-0.75683457,-0.8830159,0.06553591,0.07431278,-0.30178,-0.3642838,-0.0625038
80,1.2262146,1.3076615,"('dominated', 'dominating')",0.5015137,0.6815951,-0.71905553,-0.5770833,0.3362243,0.4707244,0.1345001
81,0.21374641,0.27121407,"('submissive', 'aggressive')",1.5302835,1.5631222,-0.06192325,0.050638955,0.5607022,0.6283251,0.0676229
82,-0.4963572,-0.48521763,"('poor', 'rich')",-0.3526283,-0.3829656,5.37352,5.504266,1.5081781,1.5453609,0.0371828
83,-0.4976,-0.5450038,"('powerless', 'powerful')",0.97365713,0.94895357,-1.0975825,-1.1547029,-0.2071751,-0.250251,-0.0430759
84,-0.20659049,-0.23836106,"('inferior', 'superior')",0.09247549,0.014569007,0.8125662,0.78915155,0.2328171,0.1884532,-0.0443639
85,-0.5924164,-0.73197746,"('insignificant', 'prestigious')",-0.0683427,-0.24187441,0.58498245,0.4383632,-0.0252589,-0.1784962,-0.1532373
86,-1.5457478,-1.6803985,"('uninfluential', 'influential')",0.6860012,0.4891842,0.06096793,-0.059448455,-0.2662596,-0.4168876,-0.150628
87,0.18535283,0.15214202,"('unsuccessful', 'successful')",0.45927313,0.48437282,0.91941375,0.977302,0.5213466,0.537939,0.0165924
88,-0.1464027,-0.24508013,"('low', 'eminent')",-0.1299769,-0.22052422,0.38803473,0.3620906,0.0372184,-0.0345046,-0.071723
