,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.283118,-0.33615568,"('unsociable', 'sociable')",1.1200606,1.0218645,0.27797562,0.1808655,0.3716394,0.2888581,-0.0827813
1,-0.22279206,-0.39003953,"('unfriendly', 'friendly')",0.5483468,0.42500672,1.1700732,1.0066196,0.4985426,0.3471956,-0.151347
2,0.73568153,0.87926847,"('unlikable', 'likable')",1.207085,1.2401568,0.6408841,0.7061064,0.8612169,0.9418439,0.080627
3,0.033062458,0.28434187,"('repellent', 'pleasant')",-0.13983235,0.008790113,-0.07885211,0.046944093,-0.061874,0.1133587,0.1752327
4,-0.3812225,-0.36054826,"('disliked', 'liked')",-0.45422795,-0.5463408,-3.2738073,-3.4306848,-1.3697526,-1.445858,-0.0761054
5,-1.0634456,-1.1326064,"('distant', 'outgoing')",-0.30382532,-0.27714324,-0.11444378,-0.24138165,-0.4939049,-0.5503771,-0.0564722
6,-1.4726456,-1.5845517,"('distant', 'open')",-0.27455264,-0.34445506,0.070862696,-0.087350905,-0.5587786,-0.6721192,-0.1133406
7,0.2786641,0.32643086,"('insensitive', 'sensitive')",0.67191964,0.6601289,0.15145344,0.22387357,0.3673457,0.4034778,0.0361321
8,-2.0043902,-2.0547576,"('unaffectionate', 'affectionate')",-0.81975555,-0.8972739,0.41043234,0.29315674,-0.8045712,-0.8862917,-0.0817205
9,-0.6211357,-0.6783353,"('unaffectionate', 'caring')",0.11657792,0.015726667,0.5170721,0.44366685,0.0041714,-0.0729806,-0.077152
10,0.03432083,0.1622699,"('unsympathetic', 'sympathetic')",0.21981823,0.2372384,0.035315692,0.12038356,0.0964849,0.1732973,0.0768124
11,0.7576641,0.79098123,"('unhelpful', 'helpful')",1.4990517,1.4589589,2.2903664,2.279761,1.515694,1.5099004,-0.0057936
12,0.30799267,0.39523894,"('unsupportive', 'supportive')",1.0853642,1.0691359,-0.71988416,-0.7764213,0.2244909,0.2293178,0.0048269
