,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.75396097,-0.9888357,"('unsociable', 'sociable')",0.0933325,-0.06701803,-0.3303142,-0.5279269,-0.1976127
1,-2.1056197,-2.2324915,"('unfriendly', 'friendly')",1.2920078,0.9961578,-0.4068059,-0.6181668,-0.2113609
2,0.52972513,0.4206886,"('unlikable', 'likable')",0.7094956,0.6796245,0.6196104,0.5501565,-0.0694539
3,-0.17398842,-0.06217532,"('repellent', 'pleasant')",0.69965184,0.798607,0.2628317,0.3682158,0.1053841
4,-0.003953537,-0.04990586,"('disliked', 'liked')",-6.3057904,-6.3208747,-3.1548719,-3.1853902,-0.0305183
5,-1.2414186,-1.2292806,"('distant', 'outgoing')",-0.5953314,-0.6794144,-0.918375,-0.9543475,-0.0359725
6,-1.392616,-1.3551767,"('distant', 'open')",-0.49645242,-0.6294268,-0.9445342,-0.9923017,-0.0477675
7,-0.30013612,-0.28903368,"('insensitive', 'sensitive')",0.59551716,0.59825337,0.1476905,0.1546098,0.0069193
8,-1.716792,-1.7843521,"('unaffectionate', 'affectionate')",0.41748658,0.26625413,-0.6496527,-0.7590489,-0.1093962
9,-1.8166507,-1.8921232,"('unaffectionate', 'caring')",0.9422087,0.8336958,-0.437221,-0.5292137,-0.0919927
10,-0.7949777,-0.87764865,"('unsympathetic', 'sympathetic')",-0.4307968,-0.45250812,-0.6128873,-0.6650784,-0.0521911
11,-0.05311864,-0.17843822,"('unhelpful', 'helpful')",1.6808617,1.6860842,0.8138716,0.753823,-0.0600486
12,-0.30184743,-0.28872058,"('unsupportive', 'supportive')",-1.9630772,-1.9639963,-1.1324623,-1.1263584,0.0061039
13,-0.32016292,-0.42388305,"('impolite', 'polite')",-0.6349747,-0.563988,-0.4775688,-0.4939355,-0.0163667
14,0.5530424,0.49454463,"('antisocial', 'social')",0.46211866,0.43928438,0.5075805,0.4669145,-0.040666
15,0.29440477,0.14959168,"('boring', 'funny')",0.31683585,0.2732603,0.3056203,0.211426,-0.0941943
16,-0.2967568,-0.27642974,"('unpopular', 'popular')",0.5022929,0.48948127,0.102768,0.1065258,0.0037578
17,-0.32634673,-0.27086934,"('nasty', 'nice')",-0.53116,-0.49959242,-0.4287534,-0.3852309,0.0435225
18,-1.1436924,-1.1561934,"('disagreeable', 'welcoming')",-0.5068786,-0.6523639,-0.8252855,-0.9042786,-0.0789931
19,-1.1350217,-1.1449609,"('inhospitable', 'hospitable')",-0.64469796,-0.6887155,-0.8898598,-0.9168382,-0.0269784
20,0.46789527,0.47041708,"('rough', 'thoughtful')",0.7998782,0.7752453,0.6338867,0.6228312,-0.0110555
21,0.20035848,0.13265786,"('immoral', 'moral')",-0.4118665,-0.3675395,-0.105754,-0.1174408,-0.0116868
22,0.022827553,-0.037274174,"('untrustworthy', 'trustworthy')",-0.9005408,-0.94153386,-0.4388566,-0.489404,-0.0505474
23,-0.6429983,-0.7396097,"('insincere', 'sincere')",5.755018,5.676111,2.55601,2.4682508,-0.0877592
24,-0.6524502,-0.7262188,"('dishonest', 'honest')",0.6376699,0.6246426,-0.0073901,-0.0507881,-0.043398
25,-0.86206037,-0.8633767,"('egoistic', 'altruistic')",1.0649737,0.9367587,0.1014567,0.036691,-0.0647657
26,-0.34278885,-0.44922578,"('hardhearted', 'benevolent')",1.9332241,1.7870775,0.7952176,0.6689259,-0.1262917
27,-0.7142327,-0.6605309,"('hardhearted', 'softhearted')",0.8948436,0.81701165,0.0903054,0.0782404,-0.012065
28,-0.755621,-0.8322929,"('disloyal', 'loyal')",0.964523,0.8303521,0.104451,-0.0009704,-0.1054214
29,-0.28609928,-0.28853,"('unfair', 'fair')",-0.70610094,-0.8416116,-0.4961001,-0.5650708,-0.0689707
30,0.7059454,0.5659472,"('intolerant', 'tolerant')",1.2187285,1.1654,0.962337,0.8656736,-0.0966634
31,-1.2925818,-1.2036189,"('evil', 'good')",-0.7085928,-0.88128215,-1.0005872,-1.0424505,-0.0418633
32,-0.4864812,-0.61425346,"('unkind', 'kind')",0.54746336,0.40654635,0.0304911,-0.1038536,-0.1343447
33,-0.19122116,-0.2191318,"('wrong', 'right')",-0.73910487,-0.78742653,-0.465163,-0.5032791,-0.0381161
34,-0.15781136,-0.050408352,"('mean', 'honorable')",5.590306,5.704656,2.7162473,2.8271239,0.1108766
35,-0.19630256,-0.19138569,"('corrupt', 'incorrupt')",-0.42071587,-0.53726417,-0.3085092,-0.3643249,-0.0558157
36,-0.9852309,-1.01433,"('hostile', 'amicable')",-0.14151958,-0.33261263,-0.5633752,-0.6734713,-0.1100961
37,-0.27964842,-0.29363012,"('fake', 'genuine')",-0.31495753,-0.321977,-0.297303,-0.3078036,-0.0105006
38,-1.0565368,-1.1009068,"('untruthful', 'truthful')",-0.13224518,-0.06566051,-0.594391,-0.5832837,0.0111073
39,0.7709724,0.7712998,"('exploitative', 'cooperative')",0.22162445,0.22062708,0.4962984,0.4959634,-0.000335
