,hess_male,hess_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.155359,0.73877,"('unsociable', 'sociable')",-0.22474992,-0.4566852,0.4653046,0.1410424,-0.3242622
1,0.15071723,0.1456252,"('unfriendly', 'friendly')",1.0141151,1.0590314,0.5824162,0.6023283,0.0199121
2,1.0722708,0.9623391,"('unlikable', 'likable')",0.46527576,0.28313822,0.7687733,0.6227387,-0.1460346
3,0.17360848,0.30478504,"('repellent', 'pleasant')",1.0229763,1.0939127,0.5982924,0.6993489,0.1010565
4,-0.81575,-0.71204054,"('disliked', 'liked')",-6.3379674,-6.5115247,-3.5768588,-3.6117826,-0.0349238
5,-0.7686533,-0.7473463,"('distant', 'outgoing')",-0.5415688,-0.26860586,-0.6551111,-0.5079761,0.147135
6,-0.82294434,-0.6564856,"('distant', 'open')",-0.7692518,-0.47473633,-0.7960981,-0.565611,0.2304871
7,1.1162598,1.2953057,"('insensitive', 'sensitive')",0.1794462,0.33032876,0.647853,0.8128172,0.1649642
8,0.03586983,-0.046973176,"('unaffectionate', 'affectionate')",0.48488578,0.44298488,0.2603778,0.1980059,-0.0623719
9,0.4838395,0.59401405,"('unaffectionate', 'caring')",0.61807036,0.80491674,0.5509549,0.6994654,0.1485105
10,0.30650654,-0.011313263,"('unsympathetic', 'sympathetic')",-0.75037235,-0.93315226,-0.2219329,-0.4722328,-0.2502999
11,0.23848124,0.11674829,"('unhelpful', 'helpful')",1.4263706,1.5789578,0.832426,0.8478531,0.0154271
12,0.60690564,0.68245417,"('unsupportive', 'supportive')",-1.9653102,-1.8539398,-0.6792023,-0.5857428,0.0934595
13,-0.114513636,-0.40454596,"('impolite', 'polite')",-1.2510269,-1.3807983,-0.6827703,-0.8926722,-0.2099019
14,1.8505216,1.4913795,"('antisocial', 'social')",0.3839705,0.13269202,1.117246,0.8120357,-0.3052103
15,0.21493733,0.017045863,"('boring', 'funny')",0.049592137,-0.056924287,0.1322647,-0.0199392,-0.1522039
16,-1.61063,-1.4291391,"('unpopular', 'popular')",0.43060675,0.46508783,-0.5900117,-0.4820257,0.107986
17,-1.9179353,-1.8722783,"('nasty', 'nice')",-0.50147533,-0.47953367,-1.2097054,-1.1759059,0.0337995
18,-0.91185033,-0.8361956,"('disagreeable', 'welcoming')",-0.60888493,-0.49083418,-0.7603676,-0.6635149,0.0968527
19,-0.6577669,-0.83302206,"('inhospitable', 'hospitable')",-0.5304848,-0.49842244,-0.5941259,-0.6657223,-0.0715964
20,0.49650156,0.5079092,"('rough', 'thoughtful')",1.209808,1.1297402,0.8531548,0.8188247,-0.0343301
21,0.92356133,0.67273706,"('immoral', 'moral')",-0.19309035,-0.35131183,0.3652355,0.1607126,-0.2045229
22,0.46232975,0.39541793,"('untrustworthy', 'trustworthy')",-0.5518843,-0.6231016,-0.0447773,-0.1138418,-0.0690645
23,0.99385756,0.8431838,"('insincere', 'sincere')",5.523784,5.811064,3.2588208,3.3271239,0.0683031
24,1.3768097,1.3305671,"('dishonest', 'honest')",0.34959045,0.464314,0.8632001,0.8974406,0.0342405
25,0.66375923,0.8434008,"('egoistic', 'altruistic')",1.0729184,1.1444154,0.8683388,0.993908,0.1255692
26,1.0400045,0.65335256,"('hardhearted', 'benevolent')",1.439458,1.0602301,1.2397313,0.8567914,-0.3829399
27,-0.052701138,0.06516055,"('hardhearted', 'softhearted')",0.89284545,0.92878646,0.4200722,0.4969735,0.0769013
28,0.6787581,0.54842424,"('disloyal', 'loyal')",0.941103,0.92371225,0.8099306,0.7360682,-0.0738624
29,-0.57378554,-0.47590178,"('unfair', 'fair')",-0.25285056,-0.31462067,-0.413318,-0.3952612,0.0180568
30,1.5496417,1.3363448,"('intolerant', 'tolerant')",0.5814042,0.43126386,1.0655229,0.8838043,-0.1817186
31,-1.6573765,-1.5123303,"('evil', 'good')",-0.7280995,-0.6971954,-1.1927381,-1.1047628,0.0879753
32,-0.24212533,-0.49424654,"('unkind', 'kind')",0.33389822,0.0012738034,0.0458864,-0.2464864,-0.2923728
33,-0.044611968,0.102087416,"('wrong', 'right')",-0.52003086,-0.44441313,-0.2823214,-0.1711629,0.1111585
34,-0.33963862,-0.23218405,"('mean', 'honorable')",5.3879576,5.77433,2.5241594,2.7710731,0.2469137
35,-1.6171911,-1.2592585,"('corrupt', 'incorrupt')",-0.73153347,-0.6315932,-1.1743623,-0.9454259,0.2289364
36,-1.3767102,-1.230907,"('hostile', 'amicable')",-0.1705407,-0.16320282,-0.7736254,-0.6970549,0.0765705
37,0.2876752,0.40313315,"('fake', 'genuine')",0.22891715,0.3418687,0.2582962,0.3725009,0.1142047
38,0.33069584,0.528586,"('untruthful', 'truthful')",-0.12655069,0.093523934,0.1020726,0.3110549,0.2089823
39,1.3471085,1.239039,"('exploitative', 'cooperative')",-0.03764237,-0.15765744,0.6547331,0.5406908,-0.1140423
40,0.033145867,0.20009953,"('stingy', 'generous')",-1.5606122,-1.4542506,-0.7637331,-0.6270756,0.1366575
41,0.33940002,0.09074153,"('unforgiving', 'forgiving')",0.07507348,-0.19297642,0.2072368,-0.0511174,-0.2583542
42,-0.124819435,-0.27504554,"('unreliable', 'reliable')",-3.7064593,-3.6886516,-1.9156394,-1.9818486,-0.0662092
43,1.5357369,1.2911906,"('irresponsible', 'responsible')",0.27871972,0.14950801,0.9072284,0.7203493,-0.1868791
44,-1.5954921,-1.5852429,"('prejudiced', 'unprejudiced')",-1.6701261,-1.7918506,-1.6328092,-1.6885467,-0.0557375
45,0.17421483,-0.14915943,"('incompetent', 'competent')",0.14758658,-0.09109051,0.1609007,-0.120125,-0.2810257
46,0.89387304,0.7701837,"('uncompetitive', 'competitive')",-0.6021098,-0.7739666,0.1458816,-0.0018915,-0.1477731
47,-0.016759388,0.007917458,"('stupid', 'smart')",4.8239293,5.1508317,2.403585,2.5793746,0.1757896
48,1.2196542,1.2129232,"('unintelligent', 'intelligent')",0.61811733,0.5844287,0.9188858,0.8986759,-0.0202099
49,0.32114583,0.42058435,"('unable', 'able')",-0.07180912,0.08958655,0.1246684,0.2550854,0.130417
50,-0.9269122,-0.8822367,"('clumsy', 'skillful')",0.17801242,0.095915854,-0.3744499,-0.3931604,-0.0187105
51,0.99643445,0.8356648,"('uneducated', 'educated')",0.72609174,0.5101544,0.8612631,0.6729096,-0.1883535
52,-0.5879772,-0.44195127,"('irrational', 'rational')",0.046674483,0.13158666,-0.2706513,-0.1551823,0.115469
53,0.05683587,0.088760555,"('uncreative', 'creative')",-0.092365265,0.016502483,-0.0177647,0.0526315,0.0703962
54,-0.29762906,-0.2444732,"('incapable', 'capable')",0.5757559,0.7187821,0.1390634,0.2371545,0.0980911
55,1.6253548,1.3037987,"('incompetent', 'clever')",0.53766894,0.35903367,1.0815119,0.8314162,-0.2500957
56,1.4413675,1.1671649,"('impractical', 'practical')",-0.74493957,-0.72984815,0.348214,0.2186584,-0.1295556
57,0.07939758,-0.18920127,"('unimaginative', 'imaginative')",-2.9812016,-3.2283163,-1.450902,-1.7087588,-0.2578568
58,0.67382765,0.667773,"('undiscriminating', 'discriminating')",0.43923503,0.41432548,0.5565313,0.5410492,-0.0154821
59,-0.7237683,-0.3266759,"('foolish', 'wise')",-0.15665779,0.122365996,-0.440213,-0.1021549,0.3380581
60,1.6805185,1.3996127,"('inefficient', 'efficient')",-0.29572034,-0.30415407,0.6923991,0.5477293,-0.1446698
61,0.77182573,0.451173,"('illogical', 'logical')",0.45852306,0.19832942,0.6151744,0.3247512,-0.2904232
62,1.8234198,1.8461467,"('incompetent', 'brilliant')",0.473004,0.6408817,1.148212,1.2435142,0.0953022
63,0.5032646,0.46500415,"('unperceptive', 'insightful')",0.5959118,0.6784118,0.5495882,0.571708,0.0221198
64,0.4290093,0.3368422,"('shy', 'confident')",-6.3100243,-6.4624357,-2.9405074,-3.0627968,-0.1222894
65,0.57724893,0.27999222,"('insecure', 'secure')",-0.42341495,-0.397845,0.076917,-0.0589264,-0.1358434
66,-1.5145483,-1.5260149,"('inactive', 'active')",-0.08921331,-0.05242255,-0.8018808,-0.7892187,0.0126621
67,-0.27491105,-0.6799654,"('doubtful', 'determined')",-0.5214262,-0.8293199,-0.3981686,-0.7546426,-0.356474
68,0.19951704,0.33859086,"('dependent', 'independent')",-0.44464988,-0.3147192,-0.1225664,0.0119358,0.1345022
69,-1.0149949,-0.92053694,"('lazy', 'industrious')",-0.53104216,-0.5027686,-0.7730185,-0.7116528,0.0613657
70,1.028299,0.8537317,"('lethargic', 'energetic')",0.20528041,0.18895176,0.6167897,0.5213417,-0.095448
71,0.08257548,0.16168906,"('diffident', 'self-confident')",0.13755965,0.24086003,0.1100676,0.2012745,0.0912069
72,0.83818674,0.90881675,"('unambitious', 'ambitious')",-0.6840696,-0.6101214,0.0770586,0.1493477,0.0722891
73,0.4682746,0.7188558,"('helpless', 'self-reliant')",-2.8513563,-2.6707268,-1.1915408,-0.9759355,0.2156053
74,1.0745856,0.96691,"('undedicated', 'dedicated')",-0.21495722,-0.51774055,0.4298142,0.2245847,-0.2052295
75,-0.9454337,-0.6947578,"('meek', 'impulsive')",-0.5395949,-0.50468075,-0.7425143,-0.5997193,0.142795
76,0.79510444,0.7438305,"('anxious', 'daring')",-0.33307472,-0.35250682,0.2310149,0.1956618,-0.0353531
77,0.5953288,0.60893005,"('unmotivated', 'motivated')",-0.9598773,-0.76702,-0.1822743,-0.079045,0.1032293
78,0.59778047,0.700804,"('nonresilient', 'resilient')",0.52721494,0.6759246,0.5624977,0.6883643,0.1258666
79,-1.4465431,-1.5790398,"('wavering', 'unwavering')",-0.41758633,-0.3121577,-0.9320647,-0.9455987,-0.013534
80,1.174541,1.2300577,"('dominated', 'dominating')",-0.36475518,-0.4062845,0.4048929,0.4118866,0.0069937
81,1.1830761,0.79877967,"('submissive', 'aggressive')",-0.78043824,-0.87112087,0.2013189,-0.0361706,-0.2374895
82,0.35608378,0.3778635,"('poor', 'rich')",6.0185795,6.196018,3.1873317,3.2869408,0.0996091
83,0.7479409,0.54178923,"('powerless', 'powerful')",-0.7984561,-0.82138026,-0.0252576,-0.1397955,-0.1145379
84,0.7090599,0.7740523,"('inferior', 'superior')",0.7306425,0.8513348,0.7198512,0.8126936,0.0928424
85,-0.09146172,0.061663173,"('insignificant', 'prestigious')",-0.29248312,-0.3068387,-0.1919724,-0.1225878,0.0693846
86,1.1870033,0.8027022,"('uninfluential', 'influential')",-0.0017143339,-0.31577617,0.5926445,0.243463,-0.3491815
87,0.54841644,0.59711134,"('unsuccessful', 'successful')",1.360479,1.4040487,0.9544477,1.0005801,0.0461324
88,0.012416936,0.022957467,"('low', 'eminent')",-0.5499732,-0.6167997,-0.2687781,-0.2969211,-0.028143
