,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.37812504,0.18006587,"('unsociable', 'sociable')",-0.34796494,-0.6137645,0.01508,-0.2168493,-0.2319293
1,-0.8774145,-1.0003941,"('unfriendly', 'friendly')",1.6119856,1.5124073,0.3672855,0.2560066,-0.1112789
2,-0.03563086,-0.039453406,"('unlikable', 'likable')",0.8757591,0.95390904,0.4200641,0.4572278,0.0371637
3,0.014500186,0.12387004,"('repellent', 'pleasant')",0.2638833,0.26423255,0.1391917,0.1940513,0.0548596
4,-0.96233475,-0.97768646,"('disliked', 'liked')",-5.522603,-5.663534,-3.2424688,-3.3206103,-0.0781415
5,-1.6473362,-1.5692598,"('distant', 'outgoing')",-0.24926126,-0.18158011,-0.9482988,-0.8754199,0.0728789
6,-2.2778668,-2.2061706,"('distant', 'open')",-0.061305735,0.005805712,-1.1695863,-1.1001824,0.0694039
7,0.14040855,0.10513887,"('insensitive', 'sensitive')",0.008943388,0.07112049,0.074676,0.0881297,0.0134537
8,-1.1054043,-1.1684632,"('unaffectionate', 'affectionate')",0.69178057,0.71097493,-0.2068118,-0.2287441,-0.0219323
9,-0.9428439,-0.9820863,"('unaffectionate', 'caring')",0.9633547,1.027449,0.0102554,0.0226814,0.012426
10,0.05868706,-0.010233287,"('unsympathetic', 'sympathetic')",-0.6315486,-0.68748105,-0.2864308,-0.3488572,-0.0624264
11,0.70335793,0.7809225,"('unhelpful', 'helpful')",1.4538537,1.580919,1.0786059,1.1809207,0.1023148
12,-0.29864386,-0.18625885,"('unsupportive', 'supportive')",-1.8953834,-1.871177,-1.0970136,-1.0287179,0.0682957
13,0.65713286,0.5615023,"('impolite', 'polite')",-0.68824595,-0.6815916,-0.0155565,-0.0600446,-0.0444881
14,0.92348653,0.817325,"('antisocial', 'social')",-0.4612347,-0.59033304,0.2311259,0.113496,-0.1176299
15,-0.29168522,-0.41992074,"('boring', 'funny')",0.43458948,0.3630705,0.0714521,-0.0284251,-0.0998772
16,-1.0357064,-0.9446887,"('unpopular', 'popular')",0.81633186,0.7986071,-0.1096873,-0.0730408,0.0366465
17,-0.37947068,-0.29691923,"('nasty', 'nice')",-0.30816615,-0.31672686,-0.3438184,-0.306823,0.0369954
18,-0.7486885,-0.810092,"('disagreeable', 'welcoming')",-0.25232404,-0.30758268,-0.5005063,-0.5588373,-0.058331
19,-1.5641274,-1.552841,"('inhospitable', 'hospitable')",-0.1641298,-0.08458651,-0.8641286,-0.8187137,0.0454149
20,0.71083164,0.71984076,"('rough', 'thoughtful')",1.3331832,1.2972922,1.0220075,1.0085665,-0.013441
21,1.2180693,1.0727851,"('immoral', 'moral')",-0.26658893,-0.3804073,0.4757402,0.3461889,-0.1295513
22,0.3453929,0.19036889,"('untrustworthy', 'trustworthy')",-0.97782236,-1.100619,-0.3162147,-0.455125,-0.1389103
23,0.18636961,0.15601899,"('insincere', 'sincere')",4.912872,4.976126,2.5496206,2.5660727,0.0164521
24,-0.0699922,-0.11028521,"('dishonest', 'honest')",0.4966082,0.50811416,0.213308,0.1989145,-0.0143935
25,-0.3822277,-0.3830672,"('egoistic', 'altruistic')",1.5792412,1.5353264,0.5985067,0.5761296,-0.0223771
26,-0.22136687,-0.40442857,"('hardhearted', 'benevolent')",1.6769081,1.542351,0.7277706,0.5689612,-0.1588094
27,-0.180703,-0.1928229,"('hardhearted', 'softhearted')",1.3692044,1.3136849,0.5942507,0.560431,-0.0338197
28,-0.004272435,-0.09089733,"('disloyal', 'loyal')",0.77180296,0.6927256,0.3837653,0.3009141,-0.0828512
29,-0.8295457,-0.8173988,"('unfair', 'fair')",-0.53983724,-0.7063579,-0.6846914,-0.7618784,-0.077187
30,0.92025775,0.8121877,"('intolerant', 'tolerant')",1.3848562,1.2650508,1.152557,1.0386193,-0.1139377
31,-1.7128445,-1.6623046,"('evil', 'good')",-0.78888017,-0.8877747,-1.2508624,-1.2750397,-0.0241773
32,0.33504158,0.28651392,"('unkind', 'kind')",0.71479285,0.64170814,0.5249172,0.464111,-0.0608062
33,-0.15349594,-0.22617622,"('wrong', 'right')",-0.40628612,-0.44867453,-0.279891,-0.3374254,-0.0575344
34,-0.14906164,0.023665257,"('mean', 'honorable')",5.2624016,5.518734,2.55667,2.7711997,0.2145297
35,-1.0879034,-1.0318298,"('corrupt', 'incorrupt')",0.047984958,-0.080462456,-0.5199592,-0.5561461,-0.0361869
36,-1.7875134,-1.8168443,"('hostile', 'amicable')",0.4458891,0.19582458,-0.6708121,-0.8105099,-0.1396978
37,-0.24899535,-0.30278897,"('fake', 'genuine')",-0.06335754,0.0033246242,-0.1561764,-0.1497322,0.0064442
38,-0.3976673,-0.35576683,"('untruthful', 'truthful')",-0.12571529,-0.025013877,-0.2616913,-0.1903903,0.071301
39,0.85810286,0.8711767,"('exploitative', 'cooperative')",0.007654138,-0.008741759,0.4328785,0.4312175,-0.001661
40,-0.28769916,-0.25516036,"('stingy', 'generous')",-1.476994,-1.610243,-0.8823466,-0.9327016,-0.050355
41,0.10459269,0.060839117,"('unforgiving', 'forgiving')",0.25464433,0.108974576,0.1796185,0.0849068,-0.0947117
42,-0.3654967,-0.35630906,"('unreliable', 'reliable')",-3.356474,-3.253831,-1.8609853,-1.8050699,0.0559154
43,-0.15756044,-0.120625444,"('irresponsible', 'responsible')",0.036651004,0.060073957,-0.0604547,-0.0302757,0.030179
44,0.028681599,0.08194171,"('prejudiced', 'unprejudiced')",-1.505943,-1.4750943,-0.7386307,-0.6965763,0.0420544
45,-0.38879648,-0.37817836,"('incompetent', 'competent')",-0.14955992,-0.19471884,-0.2691782,-0.2864486,-0.0172704
46,0.5532735,0.5720553,"('uncompetitive', 'competitive')",-0.5138384,-0.5908132,0.0197175,-0.009379,-0.0290965
47,0.44434804,0.5357301,"('stupid', 'smart')",4.889091,5.1076965,2.6667194,2.8217134,0.154994
48,1.1693112,1.1364307,"('unintelligent', 'intelligent')",1.1176587,1.0859817,1.143485,1.1112063,-0.0322787
49,-0.17576645,-0.07163064,"('unable', 'able')",0.21359344,0.3504841,0.0189135,0.1394267,0.1205132
50,-0.71007574,-0.61108357,"('clumsy', 'skillful')",0.17226267,0.27290064,-0.2689065,-0.1690915,0.099815
51,0.028943997,-0.06718721,"('uneducated', 'educated')",0.5077367,0.39509946,0.2683403,0.1639561,-0.1043842
52,-0.97474337,-1.1703416,"('irrational', 'rational')",0.34936577,0.13591245,-0.3126888,-0.5172146,-0.2045258
53,-0.8752765,-0.96692276,"('uncreative', 'creative')",0.7816203,0.7524566,-0.0468281,-0.1072331,-0.060405
54,-1.1328354,-1.1910536,"('incapable', 'capable')",0.951828,1.0815101,-0.0905037,-0.0547718,0.0357319
55,0.8105561,0.7748717,"('incompetent', 'clever')",0.068993226,0.024055623,0.4397747,0.3994637,-0.040311
56,1.086948,0.98386544,"('impractical', 'practical')",-0.25839615,-0.24328448,0.4142759,0.3702905,-0.0439854
57,-0.18032244,-0.32920438,"('unimaginative', 'imaginative')",-2.33854,-2.5025392,-1.2594312,-1.4158717,-0.1564405
58,0.32232773,0.1734004,"('undiscriminating', 'discriminating')",0.08175627,-0.01527494,0.202042,0.0790627,-0.1229793
59,-0.8777648,-0.86633104,"('foolish', 'wise')",0.38929078,0.39723337,-0.244237,-0.2345488,0.0096882
60,1.9797451,2.0301619,"('inefficient', 'efficient')",-0.030091576,0.14315106,0.9748268,1.0866565,0.1118297
61,0.9719353,0.7698856,"('illogical', 'logical')",0.3332424,0.07857653,0.6525888,0.4242311,-0.2283577
62,0.7750613,0.91564506,"('incompetent', 'brilliant')",0.11632105,0.37958625,0.4456912,0.6476157,0.2019245
63,-0.025414461,0.014114831,"('unperceptive', 'insightful')",0.6360049,0.76707464,0.3052952,0.3905948,0.0852996
64,0.21275637,0.16139582,"('shy', 'confident')",-6.0665183,-6.2182975,-2.9268811,-3.0284507,-0.1015696
65,0.71568114,0.572202,"('insecure', 'secure')",-0.5109418,-0.5534166,0.1023697,0.0093927,-0.092977
66,-1.9743335,-1.9676106,"('inactive', 'active')",0.22414865,0.20645875,-0.8750924,-0.8805759,-0.0054835
67,0.8268614,0.7801884,"('doubtful', 'determined')",-0.4655488,-0.46191257,0.1806563,0.1591379,-0.0215184
68,-0.065657154,-0.17521864,"('dependent', 'independent')",-0.17006475,-0.22905666,-0.117861,-0.2021376,-0.0842766
69,-0.3454508,-0.28045696,"('lazy', 'industrious')",-0.20261139,-0.18466158,-0.2740311,-0.2325593,0.0414718
70,0.13286838,0.16623743,"('lethargic', 'energetic')",0.008830667,0.08295289,0.0708495,0.1245952,0.0537457
71,-0.15637249,-0.07383768,"('diffident', 'self-confident')",0.28467193,0.32347748,0.0641497,0.1248199,0.0606702
72,-0.1284705,-0.13127756,"('unambitious', 'ambitious')",-1.0499803,-0.90584946,-0.5892254,-0.5185635,0.0706619
73,0.4444487,0.42993227,"('helpless', 'self-reliant')",-2.532686,-2.5259755,-1.0441186,-1.0480216,-0.003903
74,-0.2383118,-0.25341126,"('undedicated', 'dedicated')",-0.070540756,-0.15722755,-0.1544263,-0.2053194,-0.0508931
75,-0.73176044,-0.6230578,"('meek', 'impulsive')",-0.22712427,-0.053923972,-0.4794424,-0.3384909,0.1409515
76,0.5698658,0.6424355,"('anxious', 'daring')",-0.21989153,-0.10996303,0.1749871,0.2662362,0.0912491
77,0.07833099,0.07088815,"('unmotivated', 'motivated')",-0.7856596,-0.74375796,-0.3536643,-0.3364349,0.0172294
78,-0.16177407,0.0014377795,"('nonresilient', 'resilient')",0.23272486,0.28582162,0.0354754,0.1436297,0.1081543
79,-2.0232332,-2.0015485,"('wavering', 'unwavering')",-0.32902658,-0.26297083,-1.1761298,-1.1322597,0.0438701
80,0.6008778,0.5555511,"('dominated', 'dominating')",-1.5439209,-1.4821062,-0.4715215,-0.4632775,0.008244
81,1.1151904,1.0912963,"('submissive', 'aggressive')",-0.75409204,-0.6594878,0.1805492,0.2159043,0.0353551
82,-0.52291435,-0.51995987,"('poor', 'rich')",5.5716605,5.8152432,2.5243731,2.6476417,0.1232686
83,0.63565063,0.56615055,"('powerless', 'powerful')",-0.8085473,-0.90615606,-0.0864483,-0.1700028,-0.0835545
84,0.52927417,0.49765205,"('inferior', 'superior')",0.98247,0.9239541,0.7558721,0.7108031,-0.045069
85,-1.3564793,-1.3223543,"('insignificant', 'prestigious')",0.7961816,0.7484484,-0.2801488,-0.286953,-0.0068042
86,-0.2652132,-0.5091401,"('uninfluential', 'influential')",0.02582959,-0.23241855,-0.1196918,-0.3707793,-0.2510875
87,-0.054203995,-0.091405675,"('unsuccessful', 'successful')",0.82923716,0.82929504,0.3875166,0.3689447,-0.0185719
88,-0.12262347,-0.20466739,"('low', 'eminent')",0.30775586,0.2734297,0.0925662,0.0343812,-0.058185
