,w_male,w_female,tuple,p_male,p_female,x_male,x_female,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,0.59302706,0.4580222,"('unsociable', 'sociable')",0.575673,0.4594213,-0.025661532,-0.10248949,0.44389683,0.28386065,-0.35504386,-0.54521406,0.2463783,0.1107201,-0.1356582
1,-1.1813974,-1.1218679,"('unfriendly', 'friendly')",-0.503399,-0.47084224,-1.4785025,-1.3731984,0.2654026,0.06811522,1.0056987,0.9440057,-0.3784396,-0.3907575,-0.0123179
2,1.732541,1.804153,"('unlikable', 'likable')",1.632431,1.7304486,1.2672426,1.4338785,1.2441843,1.186283,1.05082,1.188224,1.3854438,1.4685974,0.0831536
3,1.0042166,1.1201526,"('repellent', 'pleasant')",0.7469634,0.6961651,0.40074533,0.59830123,-0.08013439,0.037194062,0.555237,0.54557365,0.5254056,0.5994773,0.0740717
4,-0.7202478,-0.751389,"('disliked', 'liked')",0.5725503,0.55185974,-1.9960285,-2.006281,0.5306489,0.39338782,-4.833905,-4.975868,-1.2893965,-1.3576581,-0.0682616
5,-1.4541856,-1.3568003,"('distant', 'outgoing')",-0.3936631,-0.21732612,-1.3056284,-1.1761501,-0.16907813,-0.12503989,-0.46174026,-0.3624245,-0.7568591,-0.6475482,0.1093109
6,-1.8878382,-1.7041118,"('distant', 'open')",-0.3826664,-0.16040282,-1.0136379,-0.831016,-0.84902215,-0.8427119,-0.6001665,-0.45671815,-0.9466661,-0.7989922,0.1476739
7,0.32086912,0.4058358,"('insensitive', 'sensitive')",-0.4128006,-0.3715411,0.063909635,0.092958055,0.9585991,0.96629494,0.5614378,0.5915509,0.298403,0.3370197,0.0386167
8,-1.7355372,-1.7300808,"('unaffectionate', 'affectionate')",-1.300691,-1.313337,-0.54248714,-0.44280207,-0.54491794,-0.69081825,-0.16389066,-0.13741955,-0.8575048,-0.8628916,-0.0053868
9,-0.305442,-0.29024684,"('unaffectionate', 'caring')",0.13649037,0.18719025,-0.19998264,-0.07722084,0.522552,0.41638595,0.54105324,0.55290496,0.1389342,0.1578027,0.0188685
10,1.0812203,1.1264305,"('unsympathetic', 'sympathetic')",-0.42191678,-0.44051486,0.20663816,0.29515356,-0.37423134,-0.47583324,-0.085033156,-0.18445346,0.0813354,0.0641565,-0.0171789
11,1.164691,1.0694529,"('unhelpful', 'helpful')",0.75247866,0.7396661,0.98906577,0.97905576,0.7751638,0.7633107,2.476632,2.492214,1.2316063,1.2087399,-0.0228664
12,0.33701643,0.5043256,"('unsupportive', 'supportive')",0.7316052,0.9407939,0.11975265,0.3467748,0.58355725,0.62956285,-1.681974,-1.634243,0.0179915,0.1574429,0.1394514
13,0.85491157,0.8388369,"('impolite', 'polite')",0.59847474,0.59293723,0.66038823,0.59212285,0.5714685,0.61472213,0.313061,0.2752631,0.5996608,0.5827764,-0.0168844
