,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1139716,-1.1973937,"('unsociable', 'sociable')",-0.76524657,-0.94053996,-0.5793001,-0.68034315,-0.8195061,-0.9394256,-0.1199195
1,0.7505158,0.68302864,"('unfriendly', 'friendly')",0.19805627,0.078921266,0.8919603,0.81512,0.6135108,0.52569,-0.0878208
2,0.6566007,0.75300264,"('unlikable', 'likable')",0.53660935,0.56035274,1.026886,0.99860466,0.740032,0.7706534,0.0306214
3,-1.2228425,-1.1422629,"('repellent', 'pleasant')",-0.58520126,-0.60384613,0.55727965,0.57773274,-0.4169214,-0.3894587,0.0274627
4,-0.39137194,-0.48772934,"('disliked', 'liked')",0.19440503,0.14987515,-5.7425575,-6.010478,-1.9798416,-2.1161108,-0.1362692
5,0.25619233,0.3367922,"('distant', 'outgoing')",0.004274577,0.07951326,-0.7825259,-0.8216197,-0.1740197,-0.1351047,0.038915
6,0.09430418,0.18057515,"('distant', 'open')",-0.5256165,-0.4804655,-0.7576026,-0.79425544,-0.396305,-0.3647153,0.0315897
7,-0.111535005,-0.111783504,"('insensitive', 'sensitive')",-0.93343854,-0.99367034,0.088415444,0.12785092,-0.3188527,-0.3258677,-0.007015
8,0.79036564,0.76921564,"('unaffectionate', 'affectionate')",0.3325163,0.29333982,0.24460232,0.21354249,0.4558281,0.425366,-0.0304621
9,0.7994201,0.8253388,"('unaffectionate', 'caring')",0.56719893,0.53419584,0.69929063,0.7033389,0.6886366,0.6876245,-0.0010121
10,-1.6211569,-1.7197399,"('unsympathetic', 'sympathetic')",-1.6355616,-1.7803756,-1.1388922,-1.1323404,-1.4652036,-1.5441519,-0.0789483
11,-0.031717986,0.0056724437,"('unhelpful', 'helpful')",-0.23152603,-0.1873196,1.4676787,1.5374607,0.4014782,0.4519378,0.0504596
12,0.2712747,0.3977589,"('unsupportive', 'supportive')",-0.26152828,-0.18427297,-2.0962424,-2.0777426,-0.6954987,-0.6214189,0.0740798
13,-1.2301689,-1.234297,"('impolite', 'polite')",-1.3373512,-1.4056553,-1.4789509,-1.4045825,-1.3488237,-1.3481782,0.0006455
14,-1.1548584,-1.1880393,"('antisocial', 'social')",-0.47420192,-0.60258436,0.19139981,0.08135243,-0.4792202,-0.5697571,-0.0905369
15,1.1698655,0.95485926,"('boring', 'funny')",-0.012192795,-0.11864421,0.06339455,-0.021460334,0.4070224,0.2715849,-0.1354375
16,0.015000865,-0.0800177,"('unpopular', 'popular')",0.38162112,0.34345844,0.6994064,0.5188514,0.3653428,0.260764,-0.1045788
17,-0.5779447,-0.5238241,"('nasty', 'nice')",-0.016965093,0.07107974,-0.24635507,-0.18360531,-0.2804216,-0.2121166,0.068305
18,0.002807334,0.0566741,"('disagreeable', 'welcoming')",-0.25464645,-0.25698742,-0.7763473,-0.8271711,-0.3427288,-0.3424948,0.000234
19,-0.20784476,-0.13290885,"('inhospitable', 'hospitable')",-0.37133276,-0.31290007,-0.7777511,-0.75336605,-0.4523095,-0.399725,0.0525845
20,0.07359898,0.12512729,"('rough', 'thoughtful')",0.44234648,0.4929241,0.9302501,0.94443965,0.4820652,0.5208304,0.0387652
21,-0.72511876,-0.8052519,"('immoral', 'moral')",-0.64670324,-0.7321001,-0.95171463,-0.9371383,-0.7745122,-0.8248301,-0.0503179
22,-0.30188906,-0.3402594,"('untrustworthy', 'trustworthy')",-0.7260358,-0.77655184,-0.65628004,-0.75937045,-0.5614016,-0.6253939,-0.0639923
23,0.029821947,-0.029873393,"('insincere', 'sincere')",-0.3296611,-0.5263854,4.787063,4.8269787,1.4957414,1.4235733,-0.0721681
24,-0.5112385,-0.54551697,"('dishonest', 'honest')",-0.91905344,-0.9728898,0.116666816,0.12042342,-0.437875,-0.4659944,-0.0281194
25,1.2027965,1.1952258,"('egoistic', 'altruistic')",1.1357596,1.1338607,1.3244687,1.3597345,1.2210083,1.229607,0.0085987
26,1.0420905,0.9851749,"('hardhearted', 'benevolent')",0.30770648,0.20258005,1.7533902,1.663805,1.0343957,0.95052,-0.0838757
27,-0.6437636,-0.53128505,"('hardhearted', 'softhearted')",-1.1059896,-1.0107704,0.40051267,0.48058385,-0.4497468,-0.3538239,0.0959229
28,0.1776654,0.003445182,"('disloyal', 'loyal')",-0.09140293,-0.3386891,0.80399925,0.69232285,0.2967539,0.1190263,-0.1777276
29,0.03205688,-0.023440525,"('unfair', 'fair')",-0.18327439,-0.26929575,-0.35830456,-0.47854096,-0.1698407,-0.2570924,-0.0872517
30,-0.61531425,-0.67271703,"('intolerant', 'tolerant')",-0.6580329,-0.7320735,0.4603136,0.3692643,-0.2710112,-0.3451754,-0.0741642
31,0.2570339,0.39572418,"('evil', 'good')",0.27021435,0.43516424,-0.66061,-0.7163764,-0.0444539,0.0381707,0.0826246
32,0.010760952,0.056648538,"('unkind', 'kind')",-0.26717877,-0.33502746,0.36281285,0.2796176,0.035465,0.0004129,-0.0350521
33,1.6907201,1.6332736,"('wrong', 'right')",1.1147457,1.0679237,-0.34358487,-0.34269792,0.820627,0.7861664,-0.0344606
34,-0.7414641,-0.58159554,"('mean', 'honorable')",-0.5895469,-0.47061595,4.335221,4.572163,1.0014033,1.1733172,0.1719139
35,0.57806444,0.43857113,"('corrupt', 'incorrupt')",0.9890125,0.9354556,-0.35550025,-0.4751636,0.4038589,0.2996211,-0.1042378
36,-0.08501503,-0.15458247,"('hostile', 'amicable')",-0.017062828,-0.11325474,-0.24350107,-0.39684123,-0.115193,-0.2215595,-0.1063665
