,booking_male,booking_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.94095504,0.87892747,"('unsociable', 'sociable')",0.21167332,0.036388516,-0.2064935,-0.26644197,0.3153783,0.2162913,-0.099087
1,1.1894886,1.1665591,"('unfriendly', 'friendly')",0.33103606,0.24567273,1.9535877,1.8341339,1.1580375,1.0821218,-0.0759157
2,0.4808115,0.72375524,"('unlikable', 'likable')",1.510381,1.6471481,0.39496914,0.5233337,0.7953872,0.9647458,0.1693586
3,-0.8587284,-0.66779536,"('repellent', 'pleasant')",0.47141713,0.5354894,0.46854475,0.5153777,0.0270778,0.1276906,0.1006128
4,-1.3773339,-1.4547703,"('disliked', 'liked')",0.24559125,0.14228094,-6.5149155,-6.61341,-2.548886,-2.6419665,-0.0930805
5,-0.20362657,-0.13054393,"('distant', 'outgoing')",-0.5674394,-0.5215269,-0.0026481785,-0.053715967,-0.2579047,-0.2352623,0.0226424
6,-0.67139983,-0.63605237,"('distant', 'open')",-0.9200697,-0.8717201,0.61176646,0.5180094,-0.3265677,-0.329921,-0.0033533
7,0.75896895,0.751108,"('insensitive', 'sensitive')",0.57607627,0.62901616,1.1596196,1.1552645,0.8315549,0.8451295,0.0135746
8,1.055622,1.0993632,"('unaffectionate', 'affectionate')",-0.10063986,-0.046453506,1.2682053,1.1483027,0.7410625,0.7337375,-0.007325
9,1.8142996,1.8798982,"('unaffectionate', 'caring')",0.3822306,0.3737375,1.4539161,1.410849,1.2168154,1.2214948,0.0046794
10,0.6056652,0.71313906,"('unsympathetic', 'sympathetic')",-0.26874655,-0.2458778,-0.07175112,0.018173235,0.0883892,0.1618115,0.0734223
11,0.5045895,0.56231254,"('unhelpful', 'helpful')",0.15055232,0.20287532,1.6195406,1.8420761,0.7582275,0.869088,0.1108605
12,1.0639023,1.2358434,"('unsupportive', 'supportive')",0.5305721,0.697786,-1.5702685,-1.5410651,0.0080686,0.1308548,0.1227862
13,0.7252373,0.74580836,"('impolite', 'polite')",-0.003632784,-0.0012664944,-0.24473816,-0.18934034,0.1589555,0.1850672,0.0261117
14,1.7094979,1.6419153,"('antisocial', 'social')",1.8532367,1.8006953,-0.18730567,-0.20352115,1.125143,1.0796965,-0.0454465
15,0.81325346,0.7041782,"('boring', 'funny')",-0.6730311,-0.6996602,0.7832766,0.6731789,0.307833,0.225899,-0.081934
16,-0.8264067,-0.7298076,"('unpopular', 'popular')",-1.0988886,-0.94312805,-0.10382464,-0.00883016,-0.6763733,-0.5605886,0.1157847
17,0.31967163,0.51386136,"('nasty', 'nice')",-0.82903326,-0.72188604,-0.36346138,-0.30397746,-0.290941,-0.1706674,0.1202736
18,0.7635372,0.8787206,"('disagreeable', 'welcoming')",-0.06499186,0.10430235,-0.26032227,-0.26419914,0.1460744,0.2396079,0.0935335
19,-0.9860223,-0.8817258,"('inhospitable', 'hospitable')",-0.56922024,-0.44527525,0.1499973,0.19111136,-0.4684151,-0.3786299,0.0897852
20,-0.41385463,-0.32353652,"('rough', 'thoughtful')",-0.12842938,-0.05223242,0.7945843,0.801444,0.0841001,0.1418917,0.0577916
21,0.21127877,0.24471661,"('immoral', 'moral')",0.09073626,0.13742764,-0.56478775,-0.47071737,-0.0875909,-0.0295244,0.0580665
22,0.037302084,0.015824538,"('untrustworthy', 'trustworthy')",0.89594823,0.8776772,-0.49855855,-0.523677,0.1448973,0.1232749,-0.0216224
23,0.7076634,0.8302337,"('insincere', 'sincere')",-0.044478543,-0.036069192,5.9047604,5.958785,2.1893152,2.2509832,0.061668
24,0.68372726,0.6609216,"('dishonest', 'honest')",-0.57652247,-0.5034462,0.85773444,0.8270802,0.3216464,0.3281852,0.0065388
25,-0.11263658,-0.09245239,"('egoistic', 'altruistic')",0.74126506,0.8270521,1.7547255,1.7003372,0.7944513,0.8116457,0.0171944
26,3.1822383,3.0831003,"('hardhearted', 'benevolent')",1.9468333,1.9292138,1.9470348,1.8595383,2.3587022,2.2906173,-0.0680849
27,0.32190835,0.4727669,"('hardhearted', 'softhearted')",0.003426049,0.050723348,1.7443566,1.5957241,0.689897,0.7064048,0.0165078
28,0.44299203,0.271489,"('disloyal', 'loyal')",0.003734175,-0.07764351,0.9109695,0.8199844,0.4525652,0.3379433,-0.1146219
29,-0.63881654,-0.7694831,"('unfair', 'fair')",-0.38811156,-0.4386154,-0.12035403,-0.26358238,-0.3824274,-0.4905603,-0.1081329
30,1.5038443,1.654966,"('intolerant', 'tolerant')",1.3796283,1.3370035,0.9828586,1.0038189,1.288777,1.3319295,0.0431525
