,host_male,host_female,tuple,hotels_male,hotels_female,&_male,&_female,resorts_male,resorts_female,inc_male,inc_female,average_male,average_female,female-male
0,1.3002251,1.2756907,"('unsociable', 'sociable')",1.3243049,1.2703425,0.051457334,-0.053129844,0.78036016,0.71407074,-0.28867996,-0.41662776,0.6335336,0.5580692,-0.0754644
1,-1.7317885,-1.7080375,"('unfriendly', 'friendly')",0.17013928,0.15379623,-0.2577441,-0.2692044,0.8963517,0.917005,2.2806313,2.1118932,0.2715179,0.2410905,-0.0304274
2,-0.0058139116,0.09919022,"('unlikable', 'likable')",1.5979216,1.7068342,1.6202723,1.739026,2.1405926,2.1917605,1.0964317,1.1617202,1.2898808,1.3797062,0.0898254
3,0.2772092,0.39733648,"('repellent', 'pleasant')",0.17004682,0.31113866,-0.42590523,-0.3137054,-0.5618676,-0.43800628,0.009758726,0.08902806,-0.1061516,0.0091583,0.1153099
4,-2.294837,-2.290027,"('disliked', 'liked')",0.20699179,0.19561078,0.13339809,0.062264208,0.69833636,0.7125618,-5.785062,-5.8094854,-1.4082346,-1.4258151,-0.0175805
5,-3.1224263,-3.1171415,"('distant', 'outgoing')",0.07305562,0.034293115,0.47885972,0.5587006,1.6138124,1.5592403,0.40297085,0.35153443,-0.1107456,-0.1226746,-0.011929
6,-2.9848409,-2.9357243,"('distant', 'open')",-0.081052445,-0.113074936,0.46113405,0.5848087,1.2805212,1.2459794,1.0107468,0.9122844,-0.0626983,-0.0611454,0.0015529
7,1.8499264,1.87003,"('insensitive', 'sensitive')",0.493569,0.54979104,0.4973367,0.46934715,-0.2716659,-0.21595481,0.62844884,0.56816214,0.639523,0.6482751,0.0087521
8,-1.3168368,-1.3208644,"('unaffectionate', 'affectionate')",-0.37841278,-0.4192581,-1.0963655,-1.0232645,0.75874245,0.6703833,1.1047989,0.9563551,-0.1856148,-0.2273298,-0.041715
9,-0.14886586,-0.08534037,"('unaffectionate', 'caring')",0.36934823,0.36126393,-0.55343145,-0.5373186,1.2867457,1.2393057,1.424547,1.3360325,0.4756687,0.4627886,-0.0128801
10,2.1277292,2.1339276,"('unsympathetic', 'sympathetic')",-0.02575782,0.03996042,-1.5556077,-1.5609906,-1.35142,-1.2587376,-0.61816597,-0.6183552,-0.2846445,-0.2528391,0.0318054
11,1.4863504,1.4868664,"('unhelpful', 'helpful')",-0.8099596,-0.79852295,-0.3534206,-0.34462652,-0.54464614,-0.51952696,1.6725421,1.7012075,0.2901732,0.3050795,0.0149063
12,1.7638128,1.8610822,"('unsupportive', 'supportive')",1.1943616,1.2763591,0.20764954,0.34822938,1.1051133,1.1302582,-1.261498,-1.2648592,0.6018878,0.6702139,0.0683261
13,2.4331553,2.3962798,"('impolite', 'polite')",0.78242224,0.78411937,0.15740727,0.082171306,0.29373577,0.26930323,-0.38226068,-0.44459295,0.656892,0.6174562,-0.0394358
14,2.425046,2.389119,"('antisocial', 'social')",2.858137,2.8783977,1.2477269,1.1709163,1.3237168,1.3601556,-0.7360761,-0.69216466,1.4237101,1.4212847,-0.0024254
15,-0.43929115,-0.5732493,"('boring', 'funny')",-0.27467278,-0.34974724,-0.019998036,-0.13289674,-0.2778871,-0.41636893,0.48693585,0.43072513,-0.1049826,-0.2083074,-0.1033248
16,-1.7411275,-1.6864877,"('unpopular', 'popular')",1.1517302,1.129473,0.47155687,0.45767805,2.5044937,2.4963222,0.70768,0.7291569,0.6188666,0.6252285,0.0063619
