,hillshire_male,hillshire_female,tuple,brands_male,brands_female,co_male,co_female,average_male,average_female,female-male
0,-0.13198566,-0.24340996,"('unsociable', 'sociable')",0.9801324,0.78515726,-0.3049433,-0.42457545,0.1810678,0.0390573,-0.1420105
1,-1.0949965,-1.1702485,"('unfriendly', 'friendly')",0.9804982,0.8792588,1.3505048,1.3078247,0.4120022,0.338945,-0.0730572
2,0.6572891,0.7123904,"('unlikable', 'likable')",0.7272072,0.8294935,0.5268056,0.7124713,0.6371006,0.7514517,0.1143511
3,-0.023888657,0.19382493,"('repellent', 'pleasant')",-1.0880857,-0.8835875,0.36933732,0.41729712,-0.2475457,-0.0908218,0.1567239
4,0.28580597,0.2644741,"('disliked', 'liked')",-0.06430431,0.05899225,-6.840824,-6.8885784,-2.2064408,-2.1883707,0.0180701
5,-1.1837914,-1.0789088,"('distant', 'outgoing')",0.046529807,0.285664,-0.2587969,-0.103533424,-0.4653529,-0.2989261,0.1664268
6,-1.770467,-1.6312373,"('distant', 'open')",-0.3005652,-0.07426236,0.13939129,0.2668175,-0.6438803,-0.4795607,0.1643196
7,0.6116938,0.62947816,"('insensitive', 'sensitive')",0.60387385,0.5927979,-0.13312465,-0.13651642,0.3608143,0.3619198,0.0011055
8,-0.88076806,-0.9942925,"('unaffectionate', 'affectionate')",0.06432116,-0.026526239,0.50758016,0.470923,-0.1029556,-0.1832986,-0.080343
9,-0.30981988,-0.36344454,"('unaffectionate', 'caring')",0.7767992,0.7019302,1.0143704,1.0454139,0.4937832,0.4612999,-0.0324833
10,0.56439024,0.54383135,"('unsympathetic', 'sympathetic')",0.27081513,0.19346488,-0.4289918,-0.50169146,0.1354045,0.0785349,-0.0568696
11,0.17139259,0.21586257,"('unhelpful', 'helpful')",0.20729855,0.310309,1.8421152,1.8578353,0.7402688,0.794669,0.0544002
12,0.44078255,0.56390476,"('unsupportive', 'supportive')",0.7894613,0.94797087,-2.3512628,-2.2556422,-0.373673,-0.2479222,0.1257508
13,0.28320333,0.2250048,"('impolite', 'polite')",0.71309865,0.7095397,-0.42975613,-0.45698923,0.1888486,0.1591851,-0.0296635
14,0.90273434,0.95190924,"('antisocial', 'social')",0.72092515,0.6972169,-0.26631007,-0.34215778,0.4524498,0.4356562,-0.0167936
15,-0.035460424,-0.14473818,"('boring', 'funny')",1.0027813,0.8800354,0.2846998,0.29148182,0.4173402,0.3422597,-0.0750805
16,-0.7569517,-0.77554727,"('unpopular', 'popular')",-1.0528369,-0.85982615,0.22897048,0.19856162,-0.5269394,-0.4789372,0.0480022
17,-0.18787637,-0.06651156,"('nasty', 'nice')",-0.947646,-0.7929992,-0.2226015,-0.1492528,-0.452708,-0.3362545,0.1164535
18,-0.64834845,-0.4361192,"('disagreeable', 'welcoming')",-0.7104627,-0.4777854,-0.89695024,-0.793865,-0.7519205,-0.5692565,0.182664
19,-0.8334145,-0.70890945,"('inhospitable', 'hospitable')",-0.48254403,-0.3061386,-0.5284358,-0.29410353,-0.6147981,-0.4363838,0.1784143
20,-0.059303965,0.08028324,"('rough', 'thoughtful')",0.31205538,0.4785782,0.38810766,0.37861726,0.2136197,0.3124929,0.0988732
21,0.4791322,0.55810446,"('immoral', 'moral')",0.351211,0.39671144,-1.1063259,-1.0117399,-0.0919942,-0.0189747,0.0730195
22,1.2445625,1.2748194,"('untrustworthy', 'trustworthy')",0.43831185,0.38953948,-0.36186284,-0.3948732,0.4403372,0.4231619,-0.0171753
23,0.28073987,0.3200559,"('insincere', 'sincere')",0.6068785,0.61715996,5.581946,5.566383,2.1565215,2.1678662,0.0113447
24,0.57609946,0.5234846,"('dishonest', 'honest')",0.07210874,0.01492602,0.8752723,0.8072199,0.5078268,0.4485435,-0.0592833
