,tegna_male,tegna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
40,0.32970226,0.37930512,"('stingy', 'generous')",-1.6458874,-1.7397654,-0.6580926,-0.6802301,-0.0221375
41,-0.06365888,0.103931,"('unforgiving', 'forgiving')",0.05889128,-0.070030555,-0.0023838,0.0169502,0.019334
42,0.55198795,0.683412,"('unreliable', 'reliable')",-3.217092,-3.1658156,-1.3325521,-1.2412018,0.0913503
43,0.13833407,0.30481955,"('irresponsible', 'responsible')",0.44299713,0.46110114,0.2906656,0.3829603,0.0922947
44,0.83866286,0.8499653,"('prejudiced', 'unprejudiced')",-1.4341185,-1.4220586,-0.2977278,-0.2860467,0.0116811
45,-0.54164463,-0.27926975,"('incompetent', 'competent')",-0.3900593,-0.39177975,-0.465852,-0.3355247,0.1303273
46,-0.12980604,0.065307654,"('uncompetitive', 'competitive')",-0.54950225,-0.50823534,-0.3396541,-0.2214638,0.1181903
47,0.11453175,0.2699414,"('stupid', 'smart')",4.9282804,4.9614553,2.5214059,2.6156983,0.0942924
48,-0.35300052,-0.3006975,"('unintelligent', 'intelligent')",0.7541396,0.7512938,0.2005695,0.2252981,0.0247286
49,-0.13236202,0.057927296,"('unable', 'able')",-0.25623232,-0.18172988,-0.1942972,-0.0619013,0.1323959
50,0.3344149,0.33929133,"('clumsy', 'skillful')",0.13445258,0.10452308,0.2344337,0.2219072,-0.0125265
51,-1.1188636,-1.1818743,"('uneducated', 'educated')",0.41625798,0.34543473,-0.3513028,-0.4182198,-0.066917
52,0.3688323,0.17293271,"('irrational', 'rational')",0.3886272,0.2838754,0.3787298,0.2284041,-0.1503257
53,-1.0878983,-1.0028875,"('uncreative', 'creative')",0.34612745,0.3159114,-0.3708854,-0.343488,0.0273974
54,-0.16674405,-0.19213058,"('incapable', 'capable')",1.0156982,1.0742964,0.4244771,0.4410829,0.0166058
55,0.06212364,0.27204278,"('incompetent', 'clever')",0.19495766,0.1980275,0.1285407,0.2350352,0.1064945
56,0.4848439,0.5192654,"('impractical', 'practical')",0.10243264,0.05430058,0.2936383,0.286783,-0.0068553
57,-1.0796483,-0.96100825,"('unimaginative', 'imaginative')",-2.4850416,-2.474843,-1.7823449,-1.7179257,0.0644192
58,-0.15277115,-0.05182502,"('undiscriminating', 'discriminating')",0.25629523,0.20333555,0.051762,0.0757553,0.0239933
59,0.6780739,0.61463916,"('foolish', 'wise')",0.38315934,0.38780233,0.5306166,0.5012208,-0.0293958
60,0.60130954,0.7839804,"('inefficient', 'efficient')",-0.1623158,-0.060511157,0.2194969,0.3617346,0.1422377
61,-0.41432324,-0.4790149,"('illogical', 'logical')",0.2937971,0.15945627,-0.0602631,-0.1597793,-0.0995162
62,0.5676037,0.7762696,"('incompetent', 'brilliant')",0.085844405,0.19921315,0.3267241,0.4877414,0.1610173
63,-0.87408906,-0.66928446,"('unperceptive', 'insightful')",0.5697581,0.6911182,-0.1521655,0.0109169,0.1630824
64,0.46502006,0.50683284,"('shy', 'confident')",-6.3460827,-6.2955112,-2.9405313,-2.8943391,0.0461922
65,0.5555839,0.524649,"('insecure', 'secure')",-0.36084214,-0.4099354,0.0973709,0.0573568,-0.0400141
66,-0.9232815,-0.91504735,"('inactive', 'active')",0.25020882,0.30439848,-0.3365363,-0.3053244,0.0312119
67,0.65718925,0.587959,"('doubtful', 'determined')",-0.058967784,-0.044327527,0.2991107,0.2718157,-0.027295
68,-0.7895168,-0.7474965,"('dependent', 'independent')",-0.48940444,-0.49348128,-0.6394606,-0.6204889,0.0189717
69,0.34059367,0.33482206,"('lazy', 'industrious')",-0.6494371,-0.59776235,-0.1544217,-0.1314701,0.0229516
70,-0.067488685,0.10728854,"('lethargic', 'energetic')",0.20949677,0.23389089,0.071004,0.1705897,0.0995857
71,-0.45967716,-0.44851944,"('diffident', 'self-confident')",0.15411855,0.20438386,-0.1527793,-0.1220678,0.0307115
72,0.031441912,-0.02423374,"('unambitious', 'ambitious')",-0.7947366,-0.8298611,-0.3816473,-0.4270474,-0.0454001
73,0.8012983,0.75908095,"('helpless', 'self-reliant')",-2.6538587,-2.6283212,-0.9262801,-0.9346201,-0.00834
74,0.18561065,0.26585078,"('undedicated', 'dedicated')",0.01763437,-0.020641273,0.1016225,0.1226048,0.0209823
75,-0.1448122,-0.15098143,"('meek', 'impulsive')",-0.44553852,-0.39859954,-0.2951754,-0.2747905,0.0203849
76,0.5183061,0.66533595,"('anxious', 'daring')",0.08850132,0.14182091,0.3034037,0.4035784,0.1001747
77,-0.7572363,-0.6198888,"('unmotivated', 'motivated')",-1.2395567,-1.0793521,-0.9983965,-0.8496205,0.148776
78,-1.0371882,-0.9153841,"('nonresilient', 'resilient')",-0.00849216,0.11110197,-0.5228401,-0.4021411,0.120699
79,-0.89734614,-0.9416921,"('wavering', 'unwavering')",-0.19631019,-0.13493815,-0.5468282,-0.5383151,0.0085131
80,0.6431968,0.5712921,"('dominated', 'dominating')",-1.3088657,-1.2665334,-0.3328344,-0.3476206,-0.0147862
81,0.28486967,0.27278253,"('submissive', 'aggressive')",-0.80303717,-0.7615384,-0.2590837,-0.2443779,0.0147058
82,-0.27385044,-0.14209607,"('poor', 'rich')",5.430888,5.391498,2.5785189,2.624701,0.0461821
83,0.23747918,0.15719071,"('powerless', 'powerful')",-0.58119535,-0.61973614,-0.1718581,-0.2312727,-0.0594146
84,0.982458,0.77304083,"('inferior', 'superior')",1.169232,1.1263777,1.075845,0.9497093,-0.1261357
85,0.18010747,0.18380584,"('insignificant', 'prestigious')",0.7646885,0.7916818,0.472398,0.4877438,0.0153458
86,-1.1723462,-1.1018668,"('uninfluential', 'influential')",-0.2778556,-0.3946696,-0.7251009,-0.7482682,-0.0231673
87,0.14278261,0.1925169,"('unsuccessful', 'successful')",0.735837,0.8789663,0.4393098,0.5357416,0.0964318
88,0.0019605104,-0.13831705,"('low', 'eminent')",0.5334752,0.5015015,0.2677179,0.1815922,-0.0861257
