,united_male,united_female,tuple,rentals_male,rentals_female,inc_male,inc_female,average_male,average_female,female-male
0,0.7862329,0.59821624,"('unsociable', 'sociable')",0.5664396,0.49324,-0.6232998,-0.79826856,0.2431243,0.0977292,-0.1453951
1,0.21467581,0.20390186,"('unfriendly', 'friendly')",0.7459495,0.67775375,2.469085,2.3166711,1.1432368,1.0661089,-0.0771279
2,0.38698113,0.5343224,"('unlikable', 'likable')",1.032581,1.1817229,0.7899966,0.863253,0.7365196,0.8597661,0.1232465
3,0.13991833,0.19625217,"('repellent', 'pleasant')",-0.050637327,0.0944239,0.22117122,0.32366613,0.1034841,0.2047807,0.1012966
4,-0.076329544,-0.16401741,"('disliked', 'liked')",-0.37663156,-0.3933764,-5.5801563,-5.595496,-2.0110391,-2.0509634,-0.0399243
5,0.14210153,0.25134102,"('distant', 'outgoing')",-0.1735179,-0.22332263,0.50848365,0.53867257,0.1590224,0.188897,0.0298746
6,0.10345468,0.30724043,"('distant', 'open')",-0.5209698,-0.577647,0.9520849,0.9580435,0.1781899,0.2292123,0.0510224
7,0.8809724,0.88703793,"('insensitive', 'sensitive')",0.3907516,0.5565174,0.88123345,0.88161325,0.7176525,0.7750562,0.0574037
8,-0.21488763,-0.13969381,"('unaffectionate', 'affectionate')",0.35876015,0.38082302,1.2300142,1.1384503,0.4579622,0.4598598,0.0018976
9,0.89726067,1.000092,"('unaffectionate', 'caring')",1.0445613,1.0752999,1.5088186,1.514129,1.1502136,1.196507,0.0462934
10,0.8743725,0.8022283,"('unsympathetic', 'sympathetic')",-0.2834753,-0.28413674,-0.63057685,-0.6532192,-0.0132265,-0.0450426,-0.0318161
11,0.79181445,0.9178755,"('unhelpful', 'helpful')",0.60234594,0.64631176,1.644432,1.8101802,1.0128641,1.1247892,0.1119251
12,1.5743718,1.6486661,"('unsupportive', 'supportive')",1.1032171,1.2190558,-1.3049133,-1.2784199,0.4575586,0.5297674,0.0722088
13,-0.05709096,-0.22595087,"('impolite', 'polite')",0.6068025,0.48919767,-0.5028827,-0.6284532,0.0156096,-0.1217355,-0.1373451
14,0.7639004,0.72169167,"('antisocial', 'social')",0.8353993,0.989475,-0.73741615,-0.79142135,0.2872945,0.3065818,0.0192873
15,0.67487085,0.619057,"('boring', 'funny')",0.35045272,0.24941275,0.8380871,0.78485143,0.6211369,0.551107,-0.0700299
16,-1.3682325,-1.3215314,"('unpopular', 'popular')",0.35817263,0.45295057,0.7571327,0.8065237,-0.084309,-0.0206857,0.0636233
17,-0.060011253,-0.0013964195,"('nasty', 'nice')",0.26336116,0.4049837,-0.2713539,-0.16401014,-0.022668,0.079859,0.102527
18,-0.1316063,-0.004001327,"('disagreeable', 'welcoming')",-0.3811529,-0.22559747,-0.10241495,-0.081856646,-0.2050581,-0.1038185,0.1012396
19,0.20292294,0.23185758,"('inhospitable', 'hospitable')",-0.4536689,-0.51713014,0.63294137,0.7165261,0.1273985,0.1437512,0.0163527
20,-0.10674682,-0.050823655,"('rough', 'thoughtful')",-0.8173545,-0.6540422,0.58463824,0.58147,-0.1131544,-0.0411319,0.0720225
21,0.6311421,0.5025536,"('immoral', 'moral')",0.44082946,0.49816182,-0.8645587,-0.76930606,0.0691376,0.0771364,0.0079988
22,0.34470484,0.27172044,"('untrustworthy', 'trustworthy')",-0.38675097,-0.2784752,-0.9752302,-0.96440256,-0.3390921,-0.3237191,0.015373
23,1.6183616,1.6775444,"('insincere', 'sincere')",0.7891044,0.83591115,5.467556,5.515058,2.6250073,2.676171,0.0511637
24,1.8261656,1.8828967,"('dishonest', 'honest')",-0.24458529,-0.20474005,0.8426957,0.8215938,0.808092,0.8332501,0.0251581
25,-0.507284,-0.42899978,"('egoistic', 'altruistic')",0.65672255,0.76861143,1.8298047,1.7542305,0.6597478,0.6979473,0.0381995
26,1.2769592,1.0958545,"('hardhearted', 'benevolent')",1.0754924,1.0464152,1.7298322,1.5135858,1.3607613,1.2186185,-0.1421428
27,0.65294474,0.81756425,"('hardhearted', 'softhearted')",-0.058036815,0.08049366,1.759245,1.6092036,0.7847176,0.8357538,0.0510362
28,0.50099576,0.4249439,"('disloyal', 'loyal')",-0.21988133,-0.28985813,0.7648521,0.6982912,0.3486555,0.2777923,-0.0708632
29,-0.057763513,-0.1324861,"('unfair', 'fair')",-0.98698866,-1.0394005,-0.22348103,-0.357681,-0.4227444,-0.5098559,-0.0871115
30,0.95017946,0.8895505,"('intolerant', 'tolerant')",0.4217221,0.52376896,0.8301314,0.8255436,0.734011,0.7462877,0.0122767
31,-1.2396345,-1.2283381,"('evil', 'good')",-0.67410874,-0.6409098,-0.12386158,-0.21375631,-0.6792016,-0.6943347,-0.0151331
32,0.8199386,0.7689567,"('unkind', 'kind')",0.5449616,0.48272118,1.034856,0.8834888,0.7999187,0.7117222,-0.0881965
33,0.07335393,-0.027757227,"('wrong', 'right')",0.5317988,0.4434043,0.18021473,0.022282228,0.2617892,0.1459764,-0.1158128
34,0.47643012,0.6602158,"('mean', 'honorable')",0.30088544,0.5325792,5.627422,5.86674,2.1349125,2.3531783,0.2182658
35,-0.92159915,-0.92336893,"('corrupt', 'incorrupt')",-0.26063576,-0.34215653,0.19060478,0.016417226,-0.3305434,-0.4163694,-0.085826
36,-0.95144254,-0.9937,"('hostile', 'amicable')",0.3844152,0.3100741,0.6994612,0.4720671,0.0441446,-0.0705196,-0.1146642
37,0.55442953,0.55864847,"('fake', 'genuine')",-0.39145982,-0.39889544,0.52483946,0.58286273,0.2292697,0.2475386,0.0182689
38,0.4148346,0.46367127,"('untruthful', 'truthful')",0.5640574,0.5236476,0.17818119,0.262115,0.385691,0.416478,0.030787
39,1.8236383,1.9200151,"('exploitative', 'cooperative')",0.2952643,0.37612012,0.08312102,0.08851282,0.7340079,0.7948827,0.0608748
40,0.77956724,0.80069983,"('stingy', 'generous')",-0.1375644,0.06708101,-0.78940207,-0.8897198,-0.0491331,-0.007313,0.0418201
41,-0.011273855,-0.040517777,"('unforgiving', 'forgiving')",0.51862586,0.58311224,0.26681736,0.12546733,0.2580564,0.2226872,-0.0353692
42,0.8543904,0.99978,"('unreliable', 'reliable')",-0.26182118,-0.08281088,-2.7672858,-2.6145492,-0.7249055,-0.56586,0.1590455
43,0.8467822,0.9655249,"('irresponsible', 'responsible')",0.21789241,0.31991184,0.26340687,0.29558423,0.4426938,0.527007,0.0843132
