,quest_male,quest_female,tuple,diagnostics_male,diagnostics_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.07369602,-0.31607157,"('unsociable', 'sociable')",0.10415934,-0.09424164,-0.88742673,-1.1135613,-0.2856545,-0.5079582,-0.2223037
1,-0.7616566,-0.8467,"('unfriendly', 'friendly')",-0.045363933,-0.26009214,2.3962133,2.325759,0.5297309,0.4063222,-0.1234087
2,-0.116075315,-0.115837395,"('unlikable', 'likable')",0.61817676,0.5538389,0.70683306,0.73838174,0.4029782,0.3921278,-0.0108504
3,0.8862248,0.96606797,"('repellent', 'pleasant')",-0.62995803,-0.62407976,-0.13163547,-0.075750485,0.0415438,0.0887459,0.0472021
4,-0.95596653,-1.0429462,"('disliked', 'liked')",-0.12268963,-0.08840862,-5.800366,-5.83834,-2.2930074,-2.3232315,-0.0302241
5,-0.9751247,-0.87300026,"('distant', 'outgoing')",-0.38196635,-0.38044968,0.5919231,0.745551,-0.255056,-0.1692996,0.0857564
6,-1.1986004,-1.0756131,"('distant', 'open')",-0.6217071,-0.6375364,0.9483384,1.08713,-0.2906564,-0.2086732,0.0819832
7,0.8383841,0.76795936,"('insensitive', 'sensitive')",-0.39875245,-0.4596421,0.40914395,0.48731908,0.2829252,0.2652121,-0.0177131
8,0.05079061,0.071733885,"('unaffectionate', 'affectionate')",-0.16856232,-0.22804655,1.3821422,1.3930038,0.4214568,0.4122304,-0.0092264
9,0.8304056,0.8172997,"('unaffectionate', 'caring')",0.21566139,0.16124879,1.6575016,1.7404797,0.9011895,0.9063427,0.0051532
10,1.0818499,0.88060045,"('unsympathetic', 'sympathetic')",-1.133912,-1.2884086,-1.1175894,-1.1879771,-0.3898838,-0.5319284,-0.1420446
11,-0.017137464,-0.013024729,"('unhelpful', 'helpful')",0.14746734,0.050043143,1.3052775,1.3957804,0.4785358,0.4775996,-0.0009362
12,0.07302393,0.038618512,"('unsupportive', 'supportive')",0.46605265,0.47864383,-1.8072175,-1.7978957,-0.4227136,-0.4268778,-0.0041642
13,-0.18207097,-0.3624694,"('impolite', 'polite')",0.6205834,0.3757692,-0.73311347,-0.9090795,-0.0982003,-0.2985932,-0.2003929
14,0.58460224,0.49071217,"('antisocial', 'social')",0.06679152,0.07959339,-1.1320429,-1.2045869,-0.1602164,-0.2114271,-0.0512107
15,-0.29054162,-0.3288445,"('boring', 'funny')",0.19423296,0.079930164,0.818002,0.8016893,0.2405644,0.1842583,-0.0563061
16,-0.97722507,-1.0174996,"('unpopular', 'popular')",0.2698226,0.29177743,0.88486785,0.96205646,0.0591551,0.0787781,0.019623
17,-0.20375901,-0.16409266,"('nasty', 'nice')",-0.38907382,-0.370273,-0.380583,-0.31757206,-0.3244719,-0.2839792,0.0404927
18,-0.43091387,-0.55748963,"('disagreeable', 'welcoming')",-0.08768457,-0.08587437,0.018147506,0.037822742,-0.166817,-0.2018471,-0.0350301
19,-0.7206351,-0.7239953,"('inhospitable', 'hospitable')",-0.4052326,-0.4944445,0.86722267,0.950567,-0.086215,-0.0892909,-0.0030759
20,0.63670456,0.7218219,"('rough', 'thoughtful')",0.10057773,0.089552306,0.6240235,0.6082216,0.4537686,0.4731986,0.01943
21,0.5670343,0.42486417,"('immoral', 'moral')",0.62970984,0.50816673,-1.0404539,-1.0658741,0.0520968,-0.0442811,-0.0963779
22,-0.23087029,-0.284197,"('untrustworthy', 'trustworthy')",0.44994718,0.3038029,-1.0331366,-1.0404731,-0.2713532,-0.3402891,-0.0689359
