,pvh_male,pvh_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.090327725,-0.14398478,"('unsociable', 'sociable')",0.5521067,0.32479393,0.3212172,0.0904046,-0.2308126
1,-0.877116,-1.0415999,"('unfriendly', 'friendly')",1.0343636,0.8219525,0.0786238,-0.1098237,-0.1884475
2,0.95279664,0.9266332,"('unlikable', 'likable')",0.72876316,0.7267444,0.8407799,0.8266888,-0.0140911
3,-0.33564293,-0.33289,"('repellent', 'pleasant')",1.2159677,1.2190384,0.4401624,0.4430742,0.0029118
4,0.8342345,0.85741824,"('disliked', 'liked')",-6.9153867,-6.905908,-3.040576,-3.024245,0.016331
5,-0.66823435,-0.5780022,"('distant', 'outgoing')",-0.95039135,-0.9481914,-0.8093128,-0.7630968,0.046216
6,-0.7902631,-0.70582706,"('distant', 'open')",-0.8916615,-0.9361081,-0.8409623,-0.8209676,0.0199947
7,-0.6785274,-0.7702722,"('insensitive', 'sensitive')",1.1225672,1.0261066,0.2220199,0.1279172,-0.0941027
8,-1.4718283,-1.534539,"('unaffectionate', 'affectionate')",-0.13859408,-0.22267579,-0.8052112,-0.8786074,-0.0733962
9,-1.0458063,-1.1638569,"('unaffectionate', 'caring')",0.9196773,0.8210667,-0.0630645,-0.1713951,-0.1083306
10,-1.294415,-1.4732038,"('unsympathetic', 'sympathetic')",0.025503146,-0.096164525,-0.6344559,-0.7846842,-0.1502283
11,-0.19659296,-0.35999414,"('unhelpful', 'helpful')",2.1286952,2.1836765,0.9660512,0.9118412,-0.05421
12,-0.68850315,-0.6682664,"('unsupportive', 'supportive')",-1.8255665,-1.8995687,-1.2570348,-1.2839175,-0.0268827
13,-1.3780804,-1.461036,"('impolite', 'polite')",-0.36967072,-0.3369068,-0.8738756,-0.8989714,-0.0250958
14,0.5956121,0.4655956,"('antisocial', 'social')",0.7814054,0.6844191,0.6885087,0.5750073,-0.1135014
15,1.0552053,0.9204198,"('boring', 'funny')",0.24817997,0.22328648,0.6516926,0.5718532,-0.0798394
16,0.23124251,0.25679448,"('unpopular', 'popular')",0.4812546,0.5432124,0.3562486,0.4000034,0.0437548
17,-0.045687333,0.0589569,"('nasty', 'nice')",-0.9233517,-0.7999451,-0.4845195,-0.3704941,0.1140254
18,-1.1775385,-1.137419,"('disagreeable', 'welcoming')",-0.5335332,-0.6084225,-0.8555359,-0.8729208,-0.0173849
19,-0.075795114,-0.0758037,"('inhospitable', 'hospitable')",-0.5520738,-0.48610443,-0.3139344,-0.2809541,0.0329803
20,0.5236189,0.52838063,"('rough', 'thoughtful')",0.8249305,0.7986946,0.6742747,0.6635376,-0.0107371
21,0.08988471,-0.08488771,"('immoral', 'moral')",0.29502657,0.28805065,0.1924556,0.1015815,-0.0908741
22,-0.69636416,-0.81456196,"('untrustworthy', 'trustworthy')",-0.80170554,-0.92829996,-0.7490349,-0.871431,-0.1223961
23,-0.657033,-0.78717935,"('insincere', 'sincere')",6.4226046,6.380753,2.8827858,2.7967868,-0.085999
