,flowserve_male,flowserve_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.59928733,-0.6504492,"('unsociable', 'sociable')",0.08653952,-0.05303551,-0.2563739,-0.3517424,-0.0953685
1,-0.7086391,-0.82711536,"('unfriendly', 'friendly')",1.8240346,1.59582,0.5576978,0.3843523,-0.1733455
2,0.64054585,0.64646655,"('unlikable', 'likable')",0.9504622,0.97483146,0.795504,0.810649,0.015145
3,-0.38367543,-0.2434057,"('repellent', 'pleasant')",0.42162046,0.5063081,0.0189725,0.1314512,0.1124787
4,0.36942628,0.33716953,"('disliked', 'liked')",-6.4949102,-6.4384885,-3.062742,-3.0506594,0.0120826
5,1.1596458,1.07796,"('distant', 'outgoing')",-0.022223605,-0.0755311,0.5687111,0.5012144,-0.0674967
6,0.59823626,0.5174495,"('distant', 'open')",0.07428098,-0.023844289,0.3362586,0.2468026,-0.089456
7,-0.33058152,-0.22252671,"('insensitive', 'sensitive')",0.31626415,0.34474164,-0.0071587,0.0611075,0.0682662
8,-1.2426664,-1.2720791,"('unaffectionate', 'affectionate')",1.0331128,0.94477624,-0.1047768,-0.1636514,-0.0588746
9,-0.50813246,-0.5438241,"('unaffectionate', 'caring')",1.4496368,1.3804464,0.4707522,0.4183112,-0.052441
10,-1.4725096,-1.4094654,"('unsympathetic', 'sympathetic')",-0.36796638,-0.37637454,-0.920238,-0.89292,0.027318
11,0.036966175,0.049899906,"('unhelpful', 'helpful')",1.7132498,1.7357076,0.875108,0.8928038,0.0176958
12,-0.5562483,-0.46304727,"('unsupportive', 'supportive')",-1.8625194,-1.8205162,-1.2093838,-1.1417818,0.067602
13,-0.23531087,-0.22626376,"('impolite', 'polite')",-0.6801485,-0.6666895,-0.4577297,-0.4464766,0.0112531
14,-0.5496409,-0.4821976,"('antisocial', 'social')",0.08041231,0.034416854,-0.2346143,-0.2238904,0.0107239
15,0.39754978,0.34062707,"('boring', 'funny')",0.1931324,0.1822751,0.2953411,0.2614511,-0.03389
16,-0.15777214,-0.16773605,"('unpopular', 'popular')",0.35481027,0.3819813,0.0985191,0.1071226,0.0086035
17,0.17039676,0.24377072,"('nasty', 'nice')",-0.50451994,-0.46422836,-0.1670616,-0.1102288,0.0568328
18,-0.75167525,-0.68104345,"('disagreeable', 'welcoming')",-0.46112686,-0.57249784,-0.6064011,-0.6267706,-0.0203695
19,-0.36231902,-0.4006998,"('inhospitable', 'hospitable')",-0.39956614,-0.3331858,-0.3809426,-0.3669428,0.0139998
20,-0.12591812,-0.09314126,"('rough', 'thoughtful')",0.8928678,0.86091983,0.3834748,0.3838893,0.0004145
21,-0.4722752,-0.43515646,"('immoral', 'moral')",-0.48505685,-0.40279683,-0.478666,-0.4189767,0.0596893
22,-0.033625934,0.011148458,"('untrustworthy', 'trustworthy')",-1.0426972,-1.0821334,-0.5381616,-0.5354925,0.0026691
23,-0.4311416,-0.47748908,"('insincere', 'sincere')",5.6072354,5.493578,2.588047,2.5080445,-0.0800025
24,-0.9490806,-0.9121405,"('dishonest', 'honest')",0.58265984,0.5713871,-0.1832104,-0.1703767,0.0128337
25,0.55646104,0.5647774,"('egoistic', 'altruistic')",1.4081833,1.3368677,0.9823222,0.9508225,-0.0314997
26,-0.60514724,-0.68418026,"('hardhearted', 'benevolent')",1.8846463,1.7989945,0.6397495,0.5574071,-0.0823424
27,-0.35427976,-0.31622404,"('hardhearted', 'softhearted')",1.1813117,1.1310644,0.413516,0.4074202,-0.0060958
