,ipg_male,ipg_female,tuple,photonics_male,photonics_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.19409281,-0.35170564,"('unsociable', 'sociable')",-0.21183646,-0.3816458,0.1475355,0.056077,-0.0861313,-0.2257582,-0.1396269
1,-2.2508125,-2.3639362,"('unfriendly', 'friendly')",-0.6587242,-0.78401023,0.8748752,0.6672947,-0.6782206,-0.8268839,-0.1486633
2,1.276709,1.216054,"('unlikable', 'likable')",0.7923221,0.76159793,0.9449984,0.9516492,1.0046765,0.9764337,-0.0282428
3,0.28568634,0.28230304,"('repellent', 'pleasant')",-0.83576727,-0.7524046,0.83414894,0.86456746,0.0946893,0.1314886,0.0367993
4,-0.07311257,-0.14380324,"('disliked', 'liked')",0.39567125,0.40236777,-6.2656164,-6.4486647,-1.9810192,-2.0633667,-0.0823475
5,-1.6660737,-1.6271353,"('distant', 'outgoing')",-1.098583,-0.9970791,-1.016558,-1.056108,-1.2604049,-1.2267741,0.0336308
6,-1.9084474,-1.8325877,"('distant', 'open')",-1.7536051,-1.6219006,-1.2352573,-1.276432,-1.6324366,-1.5769734,0.0554632
7,-0.06272743,-0.04844916,"('insensitive', 'sensitive')",-0.19192156,-0.2131063,0.42095956,0.4470219,0.0554369,0.0618221,0.0063852
8,-1.8948504,-1.9438455,"('unaffectionate', 'affectionate')",-0.8092677,-0.8575847,-0.09143978,-0.17880738,-0.9318526,-0.9934125,-0.0615599
9,-1.432347,-1.4734464,"('unaffectionate', 'caring')",-0.6031571,-0.65046376,0.7027136,0.6715913,-0.4442635,-0.4841063,-0.0398428
10,-0.9491829,-0.9843725,"('unsympathetic', 'sympathetic')",-1.3783824,-1.4680631,-0.21212071,-0.1665788,-0.8465621,-0.8730048,-0.0264427
11,0.65032166,0.58902085,"('unhelpful', 'helpful')",0.49551907,0.3926568,2.4757762,2.4348915,1.2072056,1.1388564,-0.0683492
12,0.08490114,0.14589001,"('unsupportive', 'supportive')",-0.2081862,-0.117127374,-2.061944,-1.9986876,-0.7284097,-0.6566416,0.0717681
13,0.684236,0.71072954,"('impolite', 'polite')",0.037223577,-0.020531893,-0.016901921,0.112614304,0.2348526,0.267604,0.0327514
14,1.155039,1.1773323,"('antisocial', 'social')",0.7256789,0.72086227,0.51687896,0.49887073,0.7991989,0.7990217,-0.0001772
15,0.13702512,0.050448205,"('boring', 'funny')",0.7524189,0.6254653,0.3196242,0.2657683,0.4030227,0.3138939,-0.0891288
16,-0.37527168,-0.44753826,"('unpopular', 'popular')",-0.24030867,-0.2709306,0.60433215,0.53778106,-0.0037494,-0.0602293,-0.0564799
17,-0.44163635,-0.4519701,"('nasty', 'nice')",-0.2949057,-0.2930686,-0.33157483,-0.36915842,-0.356039,-0.371399,-0.01536
18,-0.57892007,-0.58569163,"('disagreeable', 'welcoming')",0.23711076,0.21438469,-0.50403047,-0.6578946,-0.2819466,-0.3430672,-0.0611206
19,-0.6319517,-0.71366596,"('inhospitable', 'hospitable')",-1.0270094,-1.1000129,-0.78899586,-0.8052946,-0.8159857,-0.8729912,-0.0570055
20,0.22051455,0.23248887,"('rough', 'thoughtful')",0.8154569,0.7592699,0.6239482,0.63893145,0.5533066,0.5435634,-0.0097432
21,0.69724447,0.6838574,"('immoral', 'moral')",0.106810085,-0.048469618,-0.11836399,-0.029706964,0.2285635,0.2018936,-0.0266699
22,0.2761183,0.29017937,"('untrustworthy', 'trustworthy')",-0.6406789,-0.701122,-0.91855,-0.87735647,-0.4277035,-0.429433,-0.0017295
23,0.043375358,-0.058132857,"('insincere', 'sincere')",0.15379067,0.010460569,6.0824933,6.1199512,2.0932198,2.024093,-0.0691268
24,-0.089819096,-0.079770766,"('dishonest', 'honest')",-0.91712487,-0.9074223,0.8571719,0.8864032,-0.049924,-0.0335966,0.0163274
25,-1.2328899,-1.2040242,"('egoistic', 'altruistic')",0.34499714,0.3722194,0.59717983,0.524102,-0.0969043,-0.1025676,-0.0056633
26,-1.4006326,-1.4672178,"('hardhearted', 'benevolent')",0.72069347,0.6380816,1.2353383,1.041098,0.1851331,0.0706539,-0.1144792
27,-1.6044878,-1.438597,"('hardhearted', 'softhearted')",-0.6619411,-0.56039953,0.38084012,0.3855978,-0.6285296,-0.5377996,0.09073
28,-0.72243786,-0.7941273,"('disloyal', 'loyal')",0.2495003,0.09288587,1.3307884,1.2090697,0.2859503,0.1692761,-0.1166742
29,0.14448102,0.19308482,"('unfair', 'fair')",-0.7920752,-0.7905765,-0.74044806,-0.87010306,-0.4626807,-0.4891982,-0.0265175
30,1.1051909,1.0683771,"('intolerant', 'tolerant')",1.2780138,1.1689173,1.3590646,1.3155577,1.2474231,1.1842841,-0.063139
31,-1.7405944,-1.7116076,"('evil', 'good')",-0.85484535,-0.76830935,-1.5157276,-1.6345736,-1.3703891,-1.3714968,-0.0011077
32,-0.07879196,-0.18310086,"('unkind', 'kind')",0.13803928,0.01614543,1.1047989,0.9664758,0.3880154,0.2665068,-0.1215086
33,0.14585954,0.13488391,"('wrong', 'right')",0.47230253,0.47406977,-0.78563875,-0.76614743,-0.0558256,-0.0523979,0.0034277
34,0.02489814,0.04843685,"('mean', 'honorable')",0.2329579,0.23218694,5.614364,5.794761,1.9574067,2.0251284,0.0677217
35,-1.04555,-1.0930934,"('corrupt', 'incorrupt')",-0.33701897,-0.32172123,-0.84731525,-0.9368632,-0.7432947,-0.7838926,-0.0405979
36,-1.0235158,-1.1788249,"('hostile', 'amicable')",-0.64968747,-0.7352309,-0.5830787,-0.7344555,-0.752094,-0.8828371,-0.1307431
37,0.21207608,0.18066767,"('fake', 'genuine')",-0.40174037,-0.4467255,-0.37322643,-0.34585586,-0.1876302,-0.2039712,-0.016341
38,-0.47293112,-0.497992,"('untruthful', 'truthful')",0.0033830106,-0.088979,0.31437388,0.38524598,-0.0517247,-0.0672417,-0.015517
39,1.5982898,1.6353827,"('exploitative', 'cooperative')",0.83658075,0.8503933,0.21748684,0.26697502,0.8841192,0.9175836,0.0334644
40,-0.5662392,-0.44624442,"('stingy', 'generous')",-0.2636678,-0.12798873,-2.1683972,-2.1953351,-0.9994347,-0.9231895,0.0762452
41,-0.37657535,-0.35026234,"('unforgiving', 'forgiving')",-0.20624426,-0.21045925,0.2764968,0.22510768,-0.1021076,-0.1118713,-0.0097637
42,0.45085034,0.4490096,"('unreliable', 'reliable')",-0.17803195,-0.11572757,-3.1149852,-3.074981,-0.947389,-0.9138997,0.0334893
43,0.06814292,0.10439737,"('irresponsible', 'responsible')",-0.6616893,-0.6466029,0.3060205,0.35121417,-0.095842,-0.0636638,0.0321782
44,0.4926402,0.4906547,"('prejudiced', 'unprejudiced')",-0.23156051,-0.2113477,-1.3387923,-1.4136878,-0.3592376,-0.3781269,-0.0188893
45,0.40190497,0.4069706,"('incompetent', 'competent')",-0.8801837,-0.8539546,0.21401104,0.19565693,-0.0880892,-0.0837757,0.0043135
46,1.047543,0.99302804,"('uncompetitive', 'competitive')",-0.50578725,-0.5674698,-0.60078126,-0.48978564,-0.0196752,-0.0214091,-0.0017339
47,0.07678458,0.18854706,"('stupid', 'smart')",0.5838299,0.6008374,5.3373256,5.5577803,1.9993134,2.1157215,0.1164081
48,-0.04644803,-0.07502113,"('unintelligent', 'intelligent')",0.74881256,0.66509587,1.0743518,1.09339,0.5922387,0.5611549,-0.0310838
49,0.29264998,0.37390596,"('unable', 'able')",0.46062818,0.5075699,-0.16014439,0.056519046,0.1977112,0.312665,0.1149538
50,-0.27861255,-0.36048687,"('clumsy', 'skillful')",0.6965281,0.62647945,-0.0031809416,-0.031078354,0.1382449,0.0783047,-0.0599402
51,0.98891723,0.83174896,"('uneducated', 'educated')",0.2766933,0.067497574,0.9575182,0.9148232,0.7410429,0.6046899,-0.136353
52,-0.5127847,-0.6127072,"('irrational', 'rational')",-0.050225858,-0.16906595,-0.3020717,-0.40583903,-0.2883608,-0.3958707,-0.1075099
53,-0.66867715,-0.74560106,"('uncreative', 'creative')",-0.2417253,-0.346197,0.43070784,0.30639246,-0.1598982,-0.2618019,-0.1019037
54,-0.9030729,-1.0472084,"('incapable', 'capable')",-0.55393255,-0.71365094,0.66702384,0.6318189,-0.2633272,-0.3763468,-0.1130196
55,1.2580019,1.2468616,"('incompetent', 'clever')",0.08799544,0.010800114,0.7549591,0.80021465,0.7003188,0.6859588,-0.01436
56,1.1875331,1.111328,"('impractical', 'practical')",0.7932252,0.68926543,-0.08516748,-0.02618954,0.6318636,0.5914679,-0.0403957
57,-0.7539246,-0.9111962,"('unimaginative', 'imaginative')",0.04424563,-0.14474446,-2.8000371,-2.9333656,-1.1699053,-1.3297687,-0.1598634
