,smith_male,smith_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9859184,0.8446571,"('unsociable', 'sociable')",-0.04276269,-0.20559828,-0.54538107,-0.68568105,0.1325915,-0.0155407,-0.1481322
1,0.17584798,-0.00074890256,"('unfriendly', 'friendly')",0.63696456,0.47053507,1.9510497,1.7895583,0.9212874,0.7531149,-0.1681725
2,1.2926128,1.3809835,"('unlikable', 'likable')",1.2234796,1.3491454,0.4023432,0.54770815,0.9728119,1.0926123,0.1198004
3,0.3213344,0.4728741,"('repellent', 'pleasant')",-0.5733661,-0.5133391,0.19530721,0.21217747,-0.0189082,0.0572375,0.0761457
4,-0.48833197,-0.6150092,"('disliked', 'liked')",-0.080558605,-0.11215635,-6.062431,-6.150238,-2.2104405,-2.2924679,-0.0820274
5,-1.1768439,-1.23519,"('distant', 'outgoing')",-0.0002488792,0.03955508,0.048155695,0.11590153,-0.3763124,-0.3599111,0.0164013
6,-1.1010103,-1.1118729,"('distant', 'open')",-0.14638133,-0.10430424,0.43787676,0.47593477,-0.2698383,-0.2467475,0.0230908
7,0.9771254,1.0308117,"('insensitive', 'sensitive')",0.020244233,0.042074695,1.044624,0.9741267,0.6806645,0.6823377,0.0016732
8,-0.27523455,-0.28650555,"('unaffectionate', 'affectionate')",0.12160337,0.045203682,1.0542736,0.93176246,0.3002141,0.2301535,-0.0700606
9,0.578033,0.54792637,"('unaffectionate', 'caring')",0.45232978,0.397035,1.2334317,1.1330723,0.7545981,0.6926779,-0.0619202
10,0.2618649,0.29647762,"('unsympathetic', 'sympathetic')",-1.083138,-1.1121596,-0.43939817,-0.5722742,-0.4202238,-0.462652,-0.0424282
11,-0.7080693,-0.6832022,"('unhelpful', 'helpful')",0.008145623,0.07637924,1.6153309,1.6630932,0.3051357,0.3520901,0.0469544
12,1.3533491,1.3715411,"('unsupportive', 'supportive')",0.45618388,0.58982325,-1.405754,-1.4122338,0.134593,0.1830435,0.0484505
13,0.6055122,0.63212764,"('impolite', 'polite')",0.5836564,0.5826229,-0.38812634,-0.3435157,0.2670141,0.2904116,0.0233975
14,0.99503356,1.0236,"('antisocial', 'social')",0.84613115,0.806911,-0.420989,-0.47899714,0.4733919,0.4505046,-0.0228873
15,-0.29851612,-0.3279976,"('boring', 'funny')",0.30226633,0.21534358,0.59263843,0.5909671,0.1987962,0.1594377,-0.0393585
16,-2.1877232,-2.1889203,"('unpopular', 'popular')",-0.1653836,-0.19622575,0.26746386,0.29629338,-0.6952143,-0.6962841,-0.0010698
17,-0.065062374,0.027222285,"('nasty', 'nice')",-1.4905186,-1.4219958,-0.5176616,-0.4092199,-0.6910809,-0.6013311,0.0897498
18,-0.5553704,-0.62374896,"('disagreeable', 'welcoming')",0.9167442,1.0502324,-0.4225117,-0.45169586,-0.0203793,-0.0084041,0.0119752
19,-0.029383667,-0.04749526,"('inhospitable', 'hospitable')",-0.6352406,-0.62041146,0.15593049,0.2485737,-0.1695646,-0.1397777,0.0297869
20,1.1767006,1.175913,"('rough', 'thoughtful')",0.32326716,0.31816518,1.0430235,0.9347368,0.8476637,0.809605,-0.0380587
21,0.6776568,0.75076663,"('immoral', 'moral')",-0.01066198,0.025964737,-0.9106247,-0.9154618,-0.0812099,-0.0462435,0.0349664
22,1.5263436,1.5125858,"('untrustworthy', 'trustworthy')",0.19765297,0.21026242,-0.83350915,-0.8724101,0.2968291,0.2834794,-0.0133497
23,0.53552556,0.5255323,"('insincere', 'sincere')",0.2220726,0.23900141,5.4860973,5.381863,2.0812318,2.0487989,-0.0324329
24,0.9070348,0.983419,"('dishonest', 'honest')",0.0287809,0.0607871,0.5672156,0.48619404,0.5010104,0.5101334,0.009123
