,kellogg_male,kellogg_female,tuple,co_male,co_female,average_male,average_female,female-male
19,0.72404253,0.73347384,"('inhospitable', 'hospitable')",0.2618202,0.33214098,0.4929314,0.5328074,0.039876
20,0.6041761,0.6663799,"('rough', 'thoughtful')",0.4773553,0.49518535,0.5407657,0.5807827,0.040017
21,-0.22616419,-0.3108462,"('immoral', 'moral')",-1.0827684,-1.0380344,-0.6544663,-0.6744403,-0.019974
22,-1.6153682,-1.7403569,"('untrustworthy', 'trustworthy')",-1.2852893,-1.3099891,-1.4503288,-1.5251729,-0.0748441
23,0.3251109,0.31367105,"('insincere', 'sincere')",5.76864,5.8362436,3.0468755,3.0749574,0.0280819
24,-0.37331188,-0.41432494,"('dishonest', 'honest')",0.3487204,0.39531407,-0.0122957,-0.0095054,0.0027903
25,2.21602,2.280431,"('egoistic', 'altruistic')",1.5839106,1.6441292,1.8999653,1.96228,0.0623147
26,3.4656897,3.3998744,"('hardhearted', 'benevolent')",2.2174823,2.08236,2.8415861,2.7411172,-0.1004689
27,0.72314465,0.76732963,"('hardhearted', 'softhearted')",1.1513056,1.1522782,0.9372251,0.9598039,0.0225788
28,-0.03028075,-0.19193733,"('disloyal', 'loyal')",0.95650846,0.856732,0.4631138,0.3323973,-0.1307165
29,-0.28021464,-0.2876885,"('unfair', 'fair')",-0.30925757,-0.34738922,-0.2947361,-0.3175389,-0.0228028
30,-0.40394726,-0.47566438,"('intolerant', 'tolerant')",-0.188595,-0.12678814,-0.2962711,-0.3012263,-0.0049552
31,0.7054818,0.83878905,"('evil', 'good')",-0.6973937,-0.6157154,0.0040441,0.1115368,0.1074927
32,0.5363639,0.49213523,"('unkind', 'kind')",0.9413163,0.8445053,0.7388401,0.6683203,-0.0705198
33,1.7289054,1.684908,"('wrong', 'right')",-0.24937575,-0.2170489,0.7397649,0.7339296,-0.0058353
34,0.33821157,0.51571524,"('mean', 'honorable')",4.7338076,4.909219,2.5360096,2.712467,0.1764574
35,0.8960708,0.8750591,"('corrupt', 'incorrupt')",-0.28640836,-0.35522938,0.3048312,0.2599149,-0.0449163
36,1.2687579,1.2874119,"('hostile', 'amicable')",0.094953634,-0.009592794,0.6818558,0.6389096,-0.0429462
37,0.21224213,0.19961342,"('fake', 'genuine')",0.47734565,0.49377015,0.3447939,0.3466918,0.0018979
38,-0.09219822,-0.06395082,"('untruthful', 'truthful')",0.31326532,0.39434722,0.1105336,0.1651982,0.0546646
39,0.8898334,0.9340951,"('exploitative', 'cooperative')",0.24290751,0.361212,0.5663704,0.6476535,0.0812831
40,0.055513248,0.14823192,"('stingy', 'generous')",-2.2238326,-2.2747133,-1.0841597,-1.0632406,0.0209191
41,0.8574532,0.8416466,"('unforgiving', 'forgiving')",0.48693758,0.4414642,0.6721954,0.6415554,-0.03064
42,-0.92982024,-0.87627506,"('unreliable', 'reliable')",-3.4352603,-3.3819876,-2.1825402,-2.1291313,0.0534089
43,-0.007317204,0.03077783,"('irresponsible', 'responsible')",0.48861876,0.561604,0.2406508,0.2961909,0.0555401
44,-2.1618414,-2.0689626,"('prejudiced', 'unprejudiced')",-1.8431708,-1.7215786,-2.002506,-1.8952706,0.1072354
45,-0.71657825,-0.8297418,"('incompetent', 'competent')",-0.7502459,-0.74608225,-0.7334121,-0.787912,-0.0544999
46,-1.3243096,-1.4711264,"('uncompetitive', 'competitive')",-1.1279813,-1.3705852,-1.2261455,-1.4208558,-0.1947103
47,0.48939595,0.5404718,"('stupid', 'smart')",4.6649003,4.812249,2.5771482,2.6763606,0.0992124
48,0.7232805,0.7702749,"('unintelligent', 'intelligent')",-0.14156832,-0.13519554,0.2908561,0.3175397,0.0266836
49,-0.104267046,-0.01501219,"('unable', 'able')",-0.6264492,-0.5952983,-0.3653581,-0.3051552,0.0602029
50,-0.050255176,-0.029933207,"('clumsy', 'skillful')",-0.1841543,-0.2542631,-0.1172047,-0.1420982,-0.0248935
51,-0.74430555,-0.85086846,"('uneducated', 'educated')",0.46986037,0.37740424,-0.1372226,-0.2367321,-0.0995095
52,1.0286033,0.9917151,"('irrational', 'rational')",0.2580235,0.25437587,0.6433134,0.6230454,-0.020268
53,0.94178194,0.9132871,"('uncreative', 'creative')",0.4359031,0.33207533,0.6888425,0.6226812,-0.0661613
54,1.3346492,1.3756416,"('incapable', 'capable')",1.236081,1.281884,1.2853651,1.3287628,0.0433977
55,-0.7184733,-0.78314644,"('incompetent', 'clever')",-0.4049688,-0.37667617,-0.5617211,-0.5799113,-0.0181902
56,1.0874807,1.060499,"('impractical', 'practical')",-0.6311736,-0.57391286,0.2281535,0.243293,0.0151395
57,-1.1526337,-1.243771,"('unimaginative', 'imaginative')",-3.387677,-3.517129,-2.2701554,-2.38045,-0.1102946
58,-0.14881095,-0.2310876,"('undiscriminating', 'discriminating')",-0.039467473,-0.117569,-0.0941392,-0.1743283,-0.0801891
59,1.2695987,1.328,"('foolish', 'wise')",0.3285344,0.4136917,0.7990665,0.8708458,0.0717793
60,-1.2052846,-1.2250292,"('inefficient', 'efficient')",-0.88039607,-0.72117275,-1.0428404,-0.973101,0.0697394
61,0.27392218,0.08514805,"('illogical', 'logical')",-0.029988762,-0.14130177,0.1219667,-0.0280769,-0.1500436
62,-0.5571626,-0.47721544,"('incompetent', 'brilliant')",-0.6105324,-0.41138384,-0.5838475,-0.4442996,0.1395479
63,0.52255714,0.4717005,"('unperceptive', 'insightful')",0.6257996,0.5872157,0.5741783,0.5294581,-0.0447202
64,-1.3791399,-1.4468484,"('shy', 'confident')",-6.410076,-6.370041,-3.894608,-3.9084446,-0.0138366
65,-0.971081,-0.9977908,"('insecure', 'secure')",-0.50422436,-0.47635207,-0.7376527,-0.7370715,0.0005812
66,0.01617413,-0.0072268397,"('inactive', 'active')",0.76748776,0.71084577,0.391831,0.3518095,-0.0400215
67,0.12715042,0.039567474,"('doubtful', 'determined')",-0.2815458,-0.25477067,-0.0771977,-0.1076016,-0.0304039
68,-1.354505,-1.4696187,"('dependent', 'independent')",-1.5704103,-1.5740323,-1.4624577,-1.5218256,-0.0593679
69,1.4913212,1.5867231,"('lazy', 'industrious')",-0.75874835,-0.68588513,0.3662864,0.450419,0.0841326
70,-1.616949,-1.6835119,"('lethargic', 'energetic')",-0.2785742,-0.27888235,-0.9477616,-0.9811971,-0.0334355
71,1.7775285,1.8715641,"('diffident', 'self-confident')",0.30185157,0.30660453,1.03969,1.0890844,0.0493944
72,-0.064482704,0.0551963,"('unambitious', 'ambitious')",-1.016017,-0.88867235,-0.5402498,-0.416738,0.1235118
73,0.34835604,0.44838306,"('helpless', 'self-reliant')",-3.6547785,-3.5775762,-1.6532112,-1.5645965,0.0886147
74,0.5504853,0.5086812,"('undedicated', 'dedicated')",0.014394272,-0.015019566,0.2824398,0.2468308,-0.035609
75,-1.2526889,-1.1800095,"('meek', 'impulsive')",-0.69462943,-0.604728,-0.9736592,-0.8923687,0.0812905
76,-1.4909333,-1.4953363,"('anxious', 'daring')",-0.81006247,-0.7550502,-1.1504979,-1.1251932,0.0253047
77,-0.7151609,-0.6563768,"('unmotivated', 'motivated')",-1.4375145,-1.2755553,-1.0763377,-0.965966,0.1103717
78,1.1026034,1.1135026,"('nonresilient', 'resilient')",0.35834897,0.29667893,0.7304762,0.7050908,-0.0253854
79,1.1766845,1.2163715,"('wavering', 'unwavering')",0.04231099,0.07290089,0.6094977,0.6446362,0.0351385
80,-0.7848077,-0.8602929,"('dominated', 'dominating')",-0.3745587,-0.39418918,-0.5796832,-0.627241,-0.0475578
81,-2.6117544,-2.7307885,"('submissive', 'aggressive')",-1.389789,-1.4060245,-2.0007718,-2.0684066,-0.0676348
82,-0.6414449,-0.64641315,"('poor', 'rich')",5.1370764,5.2080555,2.2478156,2.2808211,0.0330055
83,0.22106762,0.2481722,"('powerless', 'powerful')",-1.5281456,-1.5283803,-0.6535389,-0.6401041,0.0134348
84,1.7019792,1.657615,"('inferior', 'superior')",0.7908556,0.7081848,1.2464174,1.1828998,-0.0635176
85,2.326232,2.5112715,"('insignificant', 'prestigious')",-0.089253135,-0.07788162,1.1184894,1.216695,0.0982056
86,0.85368985,0.6717366,"('uninfluential', 'influential')",0.098759696,-0.08760199,0.4762248,0.2920673,-0.1841575
87,-0.36548963,-0.37542576,"('unsuccessful', 'successful')",0.27346227,0.28565472,-0.0460137,-0.0448855,0.0011282
88,0.09714256,0.08828654,"('low', 'eminent')",-0.4871314,-0.53419095,-0.1949944,-0.2229522,-0.0279578
