,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.49210536,0.5248768,"('unsociable', 'sociable')",-0.27606726,-0.40984553,0.1080191,0.0575156,-0.0505035
1,1.5648813,1.7444458,"('unfriendly', 'friendly')",1.9937972,1.9355431,1.7793393,1.8399944,0.0606551
2,-0.0030419752,0.09459141,"('unlikable', 'likable')",0.32298413,0.40714678,0.1599711,0.2508691,0.090898
3,-0.8794968,-0.6374531,"('repellent', 'pleasant')",-0.25937313,-0.23157607,-0.569435,-0.4345146,0.1349204
4,-0.6741198,-0.66528314,"('disliked', 'liked')",-6.019623,-6.0113487,-3.3468714,-3.338316,0.0085554
5,0.2612946,0.22570851,"('distant', 'outgoing')",0.13971898,0.12676343,0.2005068,0.176236,-0.0242708
6,0.23663658,0.29901838,"('distant', 'open')",0.41774142,0.36636177,0.327189,0.3326901,0.0055011
7,0.17944819,0.35511002,"('insensitive', 'sensitive')",0.17274143,0.17292531,0.1760948,0.2640177,0.0879229
8,0.7388971,0.79835606,"('unaffectionate', 'affectionate')",0.7335343,0.6762813,0.7362157,0.7373186,0.0011029
9,1.6846098,1.8169261,"('unaffectionate', 'caring')",0.8022724,0.7912134,1.2434411,1.3040698,0.0606287
10,0.29126027,0.510821,"('unsympathetic', 'sympathetic')",-0.7254327,-0.7910772,-0.2170862,-0.1401281,0.0769581
11,-0.2492877,-0.16990526,"('unhelpful', 'helpful')",1.6582848,1.6772724,0.7044985,0.7536836,0.0491851
12,1.5054818,1.7190877,"('unsupportive', 'supportive')",-1.6801739,-1.6316092,-0.087346,0.0437393,0.1310853
13,0.016294882,-0.07572046,"('impolite', 'polite')",-0.7368633,-0.80666417,-0.3602842,-0.4411923,-0.0809081
14,-0.3874432,-0.38765287,"('antisocial', 'social')",-1.1421121,-1.1879704,-0.7647777,-0.7878116,-0.0230339
15,0.1558536,0.016189232,"('boring', 'funny')",0.30967802,0.3219578,0.2327658,0.1690735,-0.0636923
16,-0.7443096,-0.58914965,"('unpopular', 'popular')",0.49638167,0.5212901,-0.123964,-0.0339298,0.0900342
17,-0.26310197,-0.23832405,"('nasty', 'nice')",-0.33780628,-0.27591008,-0.3004541,-0.2571171,0.043337
18,-0.4584123,-0.3345222,"('disagreeable', 'welcoming')",-0.4972215,-0.5648197,-0.4778169,-0.4496709,0.028146
19,-0.5586532,-0.49970317,"('inhospitable', 'hospitable')",0.13711207,0.2142027,-0.2107705,-0.1427502,0.0680203
20,0.43146387,0.46242338,"('rough', 'thoughtful')",1.1865445,1.1435858,0.8090042,0.8030046,-0.0059996
21,-0.05633472,0.013604883,"('immoral', 'moral')",-0.5558738,-0.5444933,-0.3061043,-0.2654442,0.0406601
22,-0.02926683,-0.009412203,"('untrustworthy', 'trustworthy')",-0.9985889,-1.0958159,-0.5139279,-0.552614,-0.0386861
23,0.43309897,0.58559775,"('insincere', 'sincere')",5.334148,5.2508717,2.8836234,2.9182348,0.0346114
24,0.5042766,0.47807932,"('dishonest', 'honest')",0.8044517,0.6986078,0.6543641,0.5883436,-0.0660205
25,1.588915,1.5807806,"('egoistic', 'altruistic')",1.7522341,1.7695413,1.6705745,1.6751609,0.0045864
26,1.6468874,1.6689923,"('hardhearted', 'benevolent')",1.672322,1.6428195,1.6596048,1.655906,-0.0036988
27,1.3209184,1.3249519,"('hardhearted', 'softhearted')",1.3490247,1.240167,1.3349715,1.2825594,-0.0524121
28,0.22591501,0.2831316,"('disloyal', 'loyal')",0.993336,0.9141531,0.6096255,0.5986423,-0.0109832
29,-0.68797415,-0.75058687,"('unfair', 'fair')",-0.41114694,-0.5186585,-0.5495605,-0.6346227,-0.0850622
30,0.23222286,0.31710464,"('intolerant', 'tolerant')",0.9755291,0.8619435,0.603876,0.589524,-0.014352
31,-0.5379226,-0.38681495,"('evil', 'good')",-0.49718946,-0.4317031,-0.5175561,-0.409259,0.1082971
32,0.6625433,0.65500003,"('unkind', 'kind')",1.0053967,0.91432583,0.83397,0.784663,-0.049307
33,1.4050077,1.2905183,"('wrong', 'right')",-0.37632236,-0.3868248,0.5143427,0.4518467,-0.062496
34,0.4256426,0.64614886,"('mean', 'honorable')",5.943536,5.9398246,3.1845891,3.2929866,0.1083975
35,-0.6419873,-0.8894915,"('corrupt', 'incorrupt')",0.13853757,0.06332203,-0.2517249,-0.4130847,-0.1613598
36,0.34727436,0.5313962,"('hostile', 'amicable')",0.24097867,0.13385662,0.2941265,0.3326264,0.0384999
37,-0.12137388,-0.05681692,"('fake', 'genuine')",0.14950705,0.14877284,0.0140666,0.045978,0.0319114
38,0.10016176,0.1705261,"('untruthful', 'truthful')",0.21848452,0.22159629,0.1593231,0.1960612,0.0367381
39,1.5389525,1.4598063,"('exploitative', 'cooperative')",0.08397943,0.09904668,0.811466,0.7794265,-0.0320395
40,0.37173787,0.4982415,"('stingy', 'generous')",-1.3560803,-1.454987,-0.4921712,-0.4783728,0.0137984
41,0.3748524,0.61147505,"('unforgiving', 'forgiving')",-0.15262182,-0.2389088,0.1111153,0.1862831,0.0751678
42,0.22870886,0.2711236,"('unreliable', 'reliable')",-3.1162217,-3.0778084,-1.4437563,-1.4033424,0.0404139
43,-0.05725831,0.101404816,"('irresponsible', 'responsible')",0.2493448,0.22111335,0.0960432,0.1612591,0.0652159
44,-1.0904357,-1.1651394,"('prejudiced', 'unprejudiced')",-1.3872174,-1.3670094,-1.2388265,-1.2660744,-0.0272479
45,-0.4792212,-0.101795465,"('incompetent', 'competent')",-0.51569176,-0.5518934,-0.4974565,-0.3268445,0.170612
46,-0.07830945,0.1395811,"('uncompetitive', 'competitive')",-0.65105075,-0.7381461,-0.3646801,-0.2992825,0.0653976
47,0.97654563,0.97446954,"('stupid', 'smart')",5.0916247,5.065318,3.0340853,3.0198939,-0.0141914
48,0.62669146,0.7832765,"('unintelligent', 'intelligent')",0.71109515,0.68498915,0.6688933,0.7341328,0.0652395
49,-0.14360133,-0.067610905,"('unable', 'able')",-0.22802491,-0.17292076,-0.1858131,-0.1202658,0.0655473
50,-0.34545386,-0.30166304,"('clumsy', 'skillful')",0.14378916,0.10971872,-0.1008324,-0.0959722,0.0048602
51,-0.74631864,-0.8198507,"('uneducated', 'educated')",0.61465394,0.54046977,-0.0658323,-0.1396905,-0.0738582
52,-0.02712211,-0.139987,"('irrational', 'rational')",-0.18567342,-0.2157685,-0.1063978,-0.1778778,-0.07148
53,0.5976744,0.6583964,"('uncreative', 'creative')",0.5838422,0.5220667,0.5907583,0.5902315,-0.0005268
54,0.66395307,0.68544304,"('incapable', 'capable')",1.2628134,1.3229867,0.9633833,1.0042149,0.0408316
55,-0.51235664,-0.3129413,"('incompetent', 'clever')",-0.031429052,-0.10129908,-0.2718928,-0.2071202,0.0647726
56,1.170082,1.2449075,"('impractical', 'practical')",-0.51271987,-0.5161582,0.3286811,0.3643746,0.0356935
57,-0.5079311,-0.3631978,"('unimaginative', 'imaginative')",-2.7734487,-2.790461,-1.6406898,-1.5768294,0.0638604
58,0.06565764,0.18916309,"('undiscriminating', 'discriminating')",-0.22796854,-0.32422766,-0.0811554,-0.0675323,0.0136231
59,0.3534156,0.19731787,"('foolish', 'wise')",0.45808166,0.48061392,0.4057486,0.3389659,-0.0667827
60,0.6215439,0.7573938,"('inefficient', 'efficient')",-0.13936588,-0.12549476,0.241089,0.3159495,0.0748605
61,1.2451756,1.1282591,"('illogical', 'logical')",0.36709744,0.24789384,0.8061365,0.6880764,-0.1180601
62,0.061656013,0.25392655,"('incompetent', 'brilliant')",0.042421736,0.12696043,0.0520389,0.1904435,0.1384046
63,0.10429021,0.27573785,"('unperceptive', 'insightful')",0.78452617,0.8231421,0.4444082,0.54944,0.1050318
64,-1.6618247,-1.8285444,"('shy', 'confident')",-6.7082796,-6.6402054,-4.1850519,-4.234375,-0.0493231
65,0.41889134,0.27476868,"('insecure', 'secure')",-0.8125641,-0.8586199,-0.1968364,-0.2919256,-0.0950892
66,-0.70910525,-0.77548283,"('inactive', 'active')",0.96010137,0.97701335,0.1254981,0.1007653,-0.0247328
67,-0.48119503,-0.5916597,"('doubtful', 'determined')",-0.59067774,-0.55994046,-0.5359364,-0.5758001,-0.0398637
68,-0.7060066,-0.8914224,"('dependent', 'independent')",-0.21799606,-0.28294986,-0.4620013,-0.5871861,-0.1251848
