,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9467939,-1.1064295,"('unsociable', 'sociable')",0.4513135,0.36472633,-0.4336393,-0.504643,-0.3097066,-0.4154487,-0.1057421
1,-1.809268,-1.8535639,"('unfriendly', 'friendly')",-0.32299185,-0.43767568,1.949047,1.7747239,-0.061071,-0.1721719,-0.1111009
2,0.32491407,0.3544022,"('unlikable', 'likable')",1.6287435,1.615475,0.7441925,0.82700056,0.8992834,0.9322926,0.0330092
3,-0.63017786,-0.4857889,"('repellent', 'pleasant')",0.77536327,0.9363583,0.18408003,0.34745932,0.1097551,0.2660096,0.1562545
4,0.24103723,0.20838344,"('disliked', 'liked')",-0.063091226,-0.20985776,-6.410024,-6.4331245,-2.0773594,-2.1448663,-0.0675069
5,-0.055292077,0.027646825,"('distant', 'outgoing')",-1.2764444,-1.2510273,0.0880914,-0.033571158,-0.4145484,-0.4189839,-0.0044355
6,-0.5404224,-0.4731192,"('distant', 'open')",-1.5933634,-1.6238023,0.61740136,0.4506103,-0.5054615,-0.5487704,-0.0433089
7,-0.5260994,-0.5074674,"('insensitive', 'sensitive')",-0.11638509,0.027679527,0.66127974,0.76084304,0.0062651,0.0936851,0.08742
8,-1.7850764,-1.836716,"('unaffectionate', 'affectionate')",-0.4154089,-0.5062335,0.89701974,0.7390611,-0.4344885,-0.5346295,-0.100141
9,-1.5982277,-1.6251404,"('unaffectionate', 'caring')",-0.21574834,-0.28979838,1.4144963,1.380745,-0.1331599,-0.1780646,-0.0449047
10,-1.57026,-1.6606911,"('unsympathetic', 'sympathetic')",0.05173174,0.09050037,-0.122719906,-0.026459005,-0.5470827,-0.5322166,0.0148661
11,-0.066442944,-0.106432274,"('unhelpful', 'helpful')",-0.025224049,0.012748696,1.8321261,1.9191328,0.5801531,0.6084831,0.02833
12,-0.65009195,-0.5929016,"('unsupportive', 'supportive')",0.75574505,0.9620022,-1.6889122,-1.6108154,-0.527753,-0.4139049,0.1138481
13,-0.33407277,-0.33251855,"('impolite', 'polite')",0.14181022,0.21461043,-0.33624682,-0.26826623,-0.1761698,-0.1287248,0.047445
14,0.3491469,0.31612504,"('antisocial', 'social')",1.9920733,2.0477078,-0.3672943,-0.33072606,0.6579753,0.6777023,0.019727
15,0.028108388,-0.100443244,"('boring', 'funny')",-0.7133608,-0.82317936,0.7781066,0.67993206,0.0309514,-0.0812302,-0.1121816
16,-0.44608614,-0.4262638,"('unpopular', 'popular')",-0.20742702,-0.17156844,0.5145694,0.50702035,-0.0463146,-0.0302706,0.016044
17,0.28302133,0.38583046,"('nasty', 'nice')",-0.53328013,-0.5163709,-0.032012664,-0.04581514,-0.0940905,-0.0587852,0.0353053
18,-0.45905143,-0.42180854,"('disagreeable', 'welcoming')",-0.279197,-0.21515977,-0.41956973,-0.49075943,-0.3859394,-0.3759092,0.0100302
19,-1.0084888,-0.9402487,"('inhospitable', 'hospitable')",-1.6778028,-1.7537748,0.015774662,-0.033317197,-0.8901723,-0.9091136,-0.0189413
20,0.2843367,0.38021266,"('rough', 'thoughtful')",1.4215643,1.497989,1.0734538,1.0888963,0.9264516,0.9890327,0.0625811
21,-0.2768481,-0.3384792,"('immoral', 'moral')",0.6319862,0.690416,-0.82491976,-0.68639743,-0.1565939,-0.1114869,0.045107
22,-0.24249083,-0.25649926,"('untrustworthy', 'trustworthy')",0.75936335,0.7657677,-1.1633337,-1.1319236,-0.215487,-0.2075517,0.0079353
23,-0.90895283,-0.9210141,"('insincere', 'sincere')",0.17165801,0.2415741,6.027336,6.0553436,1.7633471,1.7919679,0.0286208
24,-0.8192806,-0.8447298,"('dishonest', 'honest')",-0.16968712,-0.15804885,0.9075926,0.94951296,-0.0271251,-0.0177552,0.0093699
