,janus_male,janus_female,tuple,cap_male,cap_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.005785497,-0.25088292,"('unsociable', 'sociable')",1.1077033,1.0399594,1.0174147,0.81650287,-0.3734364,-0.48019078,0.4393668,0.2813472,-0.1580196
1,-1.9908919,-2.09767,"('unfriendly', 'friendly')",-0.5104388,-0.50349134,-0.71360713,-0.8433164,1.9632354,1.8961363,-0.3129256,-0.3870854,-0.0741598
2,0.3744078,0.38895464,"('unlikable', 'likable')",0.52953255,0.5667454,1.2213193,1.2300428,0.4420313,0.5216921,0.6418228,0.6768587,0.0350359
3,-0.5099081,-0.50652575,"('repellent', 'pleasant')",-0.7233474,-0.6515833,0.5500177,0.5938221,0.12885302,0.14229983,-0.1385962,-0.1054968,0.0330994
4,-0.4291216,-0.46049923,"('disliked', 'liked')",-1.2214258,-1.211708,-0.104035124,-0.17920348,-6.4534965,-6.573876,-2.0520198,-2.1063216,-0.0543018
5,-1.6886423,-1.5870892,"('distant', 'outgoing')",-1.8988034,-1.7328857,-1.8648603,-1.732948,-0.27818587,-0.2534458,-1.4326229,-1.3265921,0.1060308
6,-2.279527,-2.1496933,"('distant', 'open')",-2.4847734,-2.2661576,-2.335355,-2.1646862,0.28977352,0.31516597,-1.7024704,-1.5663427,0.1361277
7,-0.8096286,-0.9098643,"('insensitive', 'sensitive')",0.5877222,0.54378796,-0.2881019,-0.26675716,0.58141094,0.61113685,0.0178507,-0.0054242,-0.0232749
8,-1.2048514,-1.2304924,"('unaffectionate', 'affectionate')",-1.4604689,-1.4204595,-0.2873885,-0.32203704,0.85946465,0.8082897,-0.5233111,-0.5411748,-0.0178637
9,-1.6276759,-1.7097263,"('unaffectionate', 'caring')",-0.9902344,-0.9500767,-0.42322925,-0.45781416,1.1262103,1.1046299,-0.4787323,-0.5032468,-0.0245145
10,-0.8662962,-1.0661986,"('unsympathetic', 'sympathetic')",0.17948084,0.10832855,-0.47501105,-0.4950201,-0.50628877,-0.5307741,-0.4170288,-0.4959161,-0.0788873
