,fanny_male,fanny_female,tuple,average_male,average_female,female-male
0,0.21958835,0.06539796,"('unsociable', 'sociable')",0.2195884,0.065398,-0.1541904
1,0.68159145,0.9818237,"('unfriendly', 'friendly')",0.6815915,0.9818237,0.3002322
2,0.25907233,0.35336918,"('unlikable', 'likable')",0.2590723,0.3533692,0.0942969
3,0.63071483,0.48429433,"('repellent', 'pleasant')",0.6307148,0.4842943,-0.1464205
4,-7.9372597,-8.068282,"('disliked', 'liked')",-7.9372597,-8.0682821,-0.1310224
5,-0.63325506,-0.40898404,"('distant', 'outgoing')",-0.6332551,-0.408984,0.2242711
6,-0.050992258,0.1607936,"('distant', 'open')",-0.0509923,0.1607936,0.2117859
7,1.5139968,1.3483516,"('insensitive', 'sensitive')",1.5139968,1.3483516,-0.1656452
8,0.78144634,0.94499314,"('unaffectionate', 'affectionate')",0.7814463,0.9449931,0.1635468
9,0.9582148,1.1092576,"('unaffectionate', 'caring')",0.9582148,1.1092576,0.1510428
10,2.0588732,1.632917,"('unsympathetic', 'sympathetic')",2.0588732,1.632917,-0.4259562
11,2.0060787,1.9863484,"('unhelpful', 'helpful')",2.0060787,1.9863484,-0.0197303
12,-1.5754853,-1.6632165,"('unsupportive', 'supportive')",-1.5754853,-1.6632165,-0.0877312
13,0.10155918,-0.16080998,"('impolite', 'polite')",0.1015592,-0.16081,-0.2623692
14,0.07428262,-0.006428184,"('antisocial', 'social')",0.0742826,-0.0064282,-0.0807108
15,0.4864904,0.5869125,"('boring', 'funny')",0.4864904,0.5869125,0.1004221
16,-0.66419053,-0.5708197,"('unpopular', 'popular')",-0.6641905,-0.5708197,0.0933708
17,0.29456678,0.12010236,"('nasty', 'nice')",0.2945668,0.1201024,-0.1744644
18,-0.6609841,-0.53091145,"('disagreeable', 'welcoming')",-0.6609841,-0.5309114,0.1300727
19,-0.30289048,-0.2985743,"('inhospitable', 'hospitable')",-0.3028905,-0.2985743,0.0043162
20,1.2030586,1.0823305,"('rough', 'thoughtful')",1.2030586,1.0823305,-0.1207281
21,-0.012146881,0.07848267,"('immoral', 'moral')",-0.0121469,0.0784827,0.0906296
22,0.0893631,0.0187259,"('untrustworthy', 'trustworthy')",0.0893631,0.0187259,-0.0706372
23,6.503405,6.661177,"('insincere', 'sincere')",6.5034051,6.6611772,0.1577721
24,1.6803342,1.8843514,"('dishonest', 'honest')",1.6803342,1.8843514,0.2040172
