,frontier_male,frontier_female,tuple,communications_male,communications_female,print_male,print_female,average_male,average_female,female-male
0,-0.84982204,-1.0003332,"('unsociable', 'sociable')",-0.1057861,-0.33023405,-0.033373877,-0.15261242,-0.3296607,-0.4943932,-0.1647325
1,1.1138344,1.0646046,"('unfriendly', 'friendly')",0.79200625,0.6839609,0.5783174,0.4426561,0.8280527,0.7304072,-0.0976455
2,0.9713623,1.0622835,"('unlikable', 'likable')",1.2101434,1.2957879,0.18943737,0.2840593,0.7903144,0.8807102,0.0903958
3,-1.2069577,-1.2231216,"('repellent', 'pleasant')",0.14486714,0.13172154,0.89780957,0.9455051,-0.0547603,-0.0486317,0.0061286
4,0.52368283,0.51126695,"('disliked', 'liked')",-0.53849894,-0.5373341,-7.7966895,-7.795218,-2.6038353,-2.6070951,-0.0032598
5,1.3195107,1.4229769,"('distant', 'outgoing')",-0.29004818,-0.23031273,-0.87483335,-0.94093394,0.0515431,0.0839101,0.032367
6,0.9858552,1.084274,"('distant', 'open')",-1.2313507,-1.1763836,-0.5369683,-0.5794223,-0.2608212,-0.223844,0.0369772
7,-0.20831169,-0.23062634,"('insensitive', 'sensitive')",0.32372627,0.34095103,0.73712873,0.77347714,0.2841811,0.2946006,0.0104195
8,1.347967,1.3645608,"('unaffectionate', 'affectionate')",-0.6423818,-0.647974,0.12955332,0.065262794,0.2783795,0.2606165,-0.017763
9,1.526931,1.5325243,"('unaffectionate', 'caring')",0.026398737,0.0031711385,0.99416864,0.96162546,0.8491662,0.8324403,-0.0167259
10,-1.2148288,-1.2831113,"('unsympathetic', 'sympathetic')",-0.6387526,-0.7240909,0.8455163,0.8446379,-0.3360217,-0.3875214,-0.0514997
11,-0.36012328,-0.37887847,"('unhelpful', 'helpful')",0.7353379,0.6945297,1.73877,1.7354535,0.7046615,0.6837016,-0.0209599
12,0.89354914,0.9108912,"('unsupportive', 'supportive')",0.24105902,0.29324144,-1.5734098,-1.5813149,-0.1462672,-0.1257275,0.0205397
13,-0.5114966,-0.6228425,"('impolite', 'polite')",0.24741952,0.13546106,0.6491151,0.577122,0.128346,0.0299135,-0.0984325
14,-0.5499894,-0.59105974,"('antisocial', 'social')",1.3315344,1.2856117,0.22926298,0.22129318,0.336936,0.3052817,-0.0316543
15,0.66571486,0.69562334,"('boring', 'funny')",0.23194183,0.25730717,-0.20958468,-0.18253526,0.2293573,0.2567984,0.0274411
16,-0.75461906,-0.8051086,"('unpopular', 'popular')",-0.63694084,-0.64919174,-0.20875485,-0.14848912,-0.5334382,-0.5342632,-0.000825
17,-0.5865806,-0.59901166,"('nasty', 'nice')",-1.01764,-0.9658614,-0.23362052,-0.20416334,-0.6126137,-0.5896788,0.0229349
18,0.4388902,0.48638406,"('disagreeable', 'welcoming')",0.45261204,0.44683018,-1.1835783,-1.2345492,-0.0973587,-0.100445,-0.0030863
19,0.16743165,0.1836708,"('inhospitable', 'hospitable')",-0.566218,-0.59533507,-0.7062237,-0.7617918,-0.3683367,-0.391152,-0.0228153
20,-0.9146385,-0.9359223,"('rough', 'thoughtful')",0.28846094,0.3308307,0.6009931,0.53169525,-0.0083948,-0.0244655,-0.0160707
21,-0.9836118,-1.0766366,"('immoral', 'moral')",0.7504154,0.6477944,0.31711766,0.41338262,0.0279737,-0.0051532,-0.0331269
22,-0.033406302,-0.055459425,"('untrustworthy', 'trustworthy')",0.60700417,0.5527969,-0.47659,-0.46237916,0.0323359,0.0116528,-0.0206831
23,-0.37286362,-0.43782872,"('insincere', 'sincere')",0.90732557,0.7679481,6.4072857,6.297809,2.3139159,2.2093096,-0.1046063
24,0.5328702,0.5079689,"('dishonest', 'honest')",0.47103843,0.4683849,1.2757064,1.2473294,0.7598716,0.7412277,-0.0186439
25,1.4133663,1.4402357,"('egoistic', 'altruistic')",0.6768573,0.731467,0.37436423,0.33017725,0.8215292,0.8339601,0.0124309
26,1.6081152,1.6840134,"('hardhearted', 'benevolent')",0.479358,0.5089206,0.29758155,0.30137733,0.7950182,0.8314371,0.0364189
27,0.13737118,0.13709705,"('hardhearted', 'softhearted')",-0.48835403,-0.40529045,0.81127864,0.67918247,0.1534319,0.1369963,-0.0164356
28,0.6880942,0.60340255,"('disloyal', 'loyal')",-0.3833471,-0.56780416,0.6188228,0.55112815,0.3078566,0.1955755,-0.1122811
29,0.06449781,0.081258625,"('unfair', 'fair')",-0.35454053,-0.29618004,-0.60896474,-0.66493046,-0.2996691,-0.293284,0.0063851
30,-0.19240767,-0.26606873,"('intolerant', 'tolerant')",1.1125338,1.005175,0.8490184,0.7603645,0.5897148,0.4998236,-0.0898912
31,0.13925456,0.2025732,"('evil', 'good')",-0.5137768,-0.48878914,-1.8537381,-1.8817492,-0.7427534,-0.7226551,0.0200983
32,-0.19151935,-0.22013013,"('unkind', 'kind')",0.47322792,0.4110247,1.3309126,1.234721,0.5375404,0.4752052,-0.0623352
33,1.5756886,1.5510514,"('wrong', 'right')",0.82621485,0.77784765,-0.15924984,-0.18330245,0.7475512,0.7151988,-0.0323524
34,0.34720713,0.3675782,"('mean', 'honorable')",0.19653764,0.20366618,4.541614,4.566769,1.6951195,1.7126711,0.0175516
35,0.18429452,0.21069989,"('corrupt', 'incorrupt')",-1.279948,-1.2549533,-1.371526,-1.422141,-0.8223932,-0.8221315,0.0002617
36,0.7788082,0.78932774,"('hostile', 'amicable')",-1.2582021,-1.4043818,-1.0423595,-1.1534427,-0.5072511,-0.5894989,-0.0822478
37,-0.07417759,-0.05070109,"('fake', 'genuine')",-0.4434993,-0.42752886,0.20074809,0.11336964,-0.1056429,-0.1216201,-0.0159772
38,0.3282969,0.31037736,"('untruthful', 'truthful')",0.2884493,0.2783728,-0.15489131,-0.1800367,0.1539516,0.1362378,-0.0177138
39,1.3332922,1.2951032,"('exploitative', 'cooperative')",0.94943964,0.9157921,0.18567023,0.19573225,0.8228007,0.8022092,-0.0205915
40,0.3640402,0.35429913,"('stingy', 'generous')",0.18888444,0.21142447,-2.440909,-2.5332325,-0.6293281,-0.6558363,-0.0265082
41,-0.10638867,-0.14137414,"('unforgiving', 'forgiving')",0.09096135,0.026190791,-0.10186082,-0.19670452,-0.039096,-0.1039626,-0.0648666
42,0.14001225,0.17858495,"('unreliable', 'reliable')",0.31071708,0.46625382,-2.2176971,-2.0887482,-0.5889893,-0.4813031,0.1076862
43,0.18139762,0.20107883,"('irresponsible', 'responsible')",0.46646312,0.5130622,0.72522736,0.7481059,0.457696,0.4874156,0.0297196
44,-1.3484623,-1.3547313,"('prejudiced', 'unprejudiced')",-0.7682769,-0.6397257,-0.74668956,-0.720646,-0.9544763,-0.9050344,0.0494419
45,-0.90127504,-0.9632458,"('incompetent', 'competent')",-0.29522926,-0.405205,0.016849045,0.014836423,-0.3932184,-0.4512048,-0.0579864
46,-0.76219314,-0.8613384,"('uncompetitive', 'competitive')",0.6858523,0.61238885,-0.41595504,-0.38811615,-0.1640986,-0.2123552,-0.0482566
47,-0.6082829,-0.5807166,"('stupid', 'smart')",0.6558058,0.64579225,5.6936617,5.708242,1.9137282,1.9244391,0.0107109
48,0.17956078,0.12517945,"('unintelligent', 'intelligent')",0.85193735,0.800536,0.34258518,0.333884,0.4580278,0.4198665,-0.0381613
49,-0.6791768,-0.64353377,"('unable', 'able')",-0.68779856,-0.5755851,0.07863666,0.1737365,-0.4294462,-0.3484608,0.0809854
50,-0.43132576,-0.41613802,"('clumsy', 'skillful')",-0.6913864,-0.72630167,-0.2599587,-0.19265977,-0.4608903,-0.4450332,0.0158571
51,-1.013209,-1.1158092,"('uneducated', 'educated')",0.036794595,-0.101340815,0.48044476,0.41659757,-0.1653232,-0.2668508,-0.1015276
52,0.79045117,0.7300178,"('irrational', 'rational')",-0.086610705,-0.18929195,-0.5170345,-0.5696712,0.0622687,-0.0096485,-0.0719172
53,0.6494422,0.64604145,"('uncreative', 'creative')",0.88298464,0.8516188,0.06531701,0.004581187,0.5325813,0.5007472,-0.0318341
54,0.27358735,0.311332,"('incapable', 'capable')",-1.0012993,-0.9102215,1.0435256,1.0867329,0.1052712,0.1626144,0.0573432
55,-1.1234126,-1.2163892,"('incompetent', 'clever')",0.202018,0.117840976,0.62013304,0.6421553,-0.1004205,-0.152131,-0.0517105
56,0.6284729,0.6081964,"('impractical', 'practical')",1.3178822,1.2461243,0.6960419,0.7384812,0.880799,0.8642673,-0.0165317
57,-0.92014253,-0.955049,"('unimaginative', 'imaginative')",-0.29083574,-0.3131979,-3.0624242,-3.0268285,-1.4244674,-1.4316918,-0.0072244
58,-0.39850685,-0.49992767,"('undiscriminating', 'discriminating')",0.8057964,0.74256897,-0.57672834,-0.544739,-0.0564796,-0.1006992,-0.0442196
59,1.2177725,1.3082488,"('foolish', 'wise')",0.08844389,0.15544377,-0.22164007,-0.17538737,0.3615254,0.4294351,0.0679097
60,-0.6791347,-0.7222378,"('inefficient', 'efficient')",1.6091787,1.5242183,1.0605906,1.0618687,0.6635449,0.6212831,-0.0422618
61,0.28532887,0.1719718,"('illogical', 'logical')",1.007167,0.87550557,0.42796737,0.36146423,0.5734878,0.4696472,-0.1038406
62,0.34671602,0.33833104,"('incompetent', 'brilliant')",1.0831816,1.145316,1.0922846,1.1712339,0.8407274,0.8849603,0.0442329
63,0.3662718,0.3342679,"('unperceptive', 'insightful')",1.0227214,0.9923109,0.65015817,0.65585166,0.6797171,0.6608102,-0.0189069
64,-0.82159597,-0.85813856,"('shy', 'confident')",0.4966512,0.5298727,-5.569614,-5.443126,-1.964853,-1.9237973,0.0410557
65,-0.8293828,-0.853114,"('insecure', 'secure')",0.33063206,0.23495734,0.7270188,0.83094823,0.0760894,0.0709305,-0.0051589
66,1.1034887,1.1653752,"('inactive', 'active')",-0.6947494,-0.6155064,0.34716827,0.34577352,0.2519692,0.2985474,0.0465782
67,0.22286692,0.23040678,"('doubtful', 'determined')",-0.12252021,-0.10096526,-0.17330393,-0.15060304,-0.0243191,-0.0070538,0.0172653
68,-0.24464917,-0.37661642,"('dependent', 'independent')",-0.024451151,-0.044288747,-1.000592,-1.0113105,-0.4232308,-0.4774052,-0.0541744
69,1.7234994,1.7864057,"('lazy', 'industrious')",0.3739074,0.42933002,-1.5176302,-1.5155675,0.1932589,0.2333894,0.0401305
70,-0.5718466,-0.5656882,"('lethargic', 'energetic')",-0.24627587,-0.16924554,1.0227221,1.0134585,0.0681999,0.0928416,0.0246417
