,fastenal_male,fastenal_female,tuple,company_male,company_female,average_male,average_female,female-male
17,0.002544228,0.08556384,"('nasty', 'nice')",-0.22816846,-0.15504518,-0.1128121,-0.0347407,0.0780714
18,-0.43942153,-0.2692501,"('disagreeable', 'welcoming')",-1.067222,-1.0249121,-0.7533218,-0.6470811,0.1062407
19,-0.32586107,-0.28037855,"('inhospitable', 'hospitable')",-0.9064914,-0.8286807,-0.6161762,-0.5545296,0.0616466
20,-0.34168166,-0.336784,"('rough', 'thoughtful')",0.04309398,0.07425107,-0.1492938,-0.1312665,0.0180273
21,-0.30275464,-0.20640534,"('immoral', 'moral')",-0.19027705,0.06872534,-0.2465158,-0.06884,0.1776758
22,1.105151,1.0353811,"('untrustworthy', 'trustworthy')",-0.38832307,-0.42398617,0.358414,0.3056974,-0.0527166
23,-0.18367332,-0.159944,"('insincere', 'sincere')",5.5256433,5.5202875,2.670985,2.6801717,0.0091867
24,-0.04244907,-0.040818125,"('dishonest', 'honest')",0.7288197,0.6822935,0.3431853,0.3207377,-0.0224476
25,-0.05205698,-0.095139295,"('egoistic', 'altruistic')",0.8266878,0.7716645,0.3873154,0.3382626,-0.0490528
26,-0.005914055,-0.15163165,"('hardhearted', 'benevolent')",2.0492246,2.0563128,1.0216553,0.9523406,-0.0693147
27,-0.38673148,-0.44149944,"('hardhearted', 'softhearted')",1.0912158,0.95270896,0.3522422,0.2556047,-0.0966375
28,-0.43095645,-0.50488335,"('disloyal', 'loyal')",1.2796599,1.1464738,0.4243517,0.3207952,-0.1035565
29,0.25900516,0.1805912,"('unfair', 'fair')",-0.91113335,-1.1346354,-0.3260641,-0.4770221,-0.150958
30,0.21359494,0.34024715,"('intolerant', 'tolerant')",0.92567945,1.1641207,0.5696372,0.7521839,0.1825467
31,-0.42181888,-0.48801944,"('evil', 'good')",-1.0621519,-1.3006669,-0.7419854,-0.8943432,-0.1523578
32,0.39472225,0.30543697,"('unkind', 'kind')",1.138345,1.0336292,0.7665336,0.6695331,-0.0970005
33,0.36236614,0.33189893,"('wrong', 'right')",-0.38893116,-0.47197008,-0.0132825,-0.0700356,-0.0567531
34,-0.6464831,-0.52475566,"('mean', 'honorable')",4.1870255,4.3698587,1.7702712,1.9225515,0.1522803
35,-0.010405469,-0.16760053,"('corrupt', 'incorrupt')",-0.9567047,-1.3534753,-0.4835551,-0.7605379,-0.2769828
36,-0.8278364,-0.94811004,"('hostile', 'amicable')",-0.7827645,-1.1303116,-0.8053005,-1.0392108,-0.2339103
37,0.59983164,0.68717295,"('fake', 'genuine')",0.24159612,0.23603106,0.4207139,0.461602,0.0408881
38,-0.29180536,-0.28398034,"('untruthful', 'truthful')",-0.26808026,-0.13330413,-0.2799428,-0.2086422,0.0713006
39,0.6259931,0.71417856,"('exploitative', 'cooperative')",0.29065725,0.44952914,0.4583251,0.5818539,0.1235288
40,0.31586054,0.33573526,"('stingy', 'generous')",-1.7903359,-1.7911098,-0.7372377,-0.7276872,0.0095505
41,0.7948774,0.7539183,"('unforgiving', 'forgiving')",0.65596104,0.58457804,0.7254192,0.6692482,-0.056171
42,0.76092243,0.84478605,"('unreliable', 'reliable')",-2.9480004,-2.8650312,-1.093539,-1.0101225,0.0834165
43,0.00025579985,0.09798664,"('irresponsible', 'responsible')",1.0924975,1.2689062,0.5463766,0.6834464,0.1370698
44,0.1064219,0.103542864,"('prejudiced', 'unprejudiced')",-1.324245,-1.442648,-0.6089115,-0.6695526,-0.0606411
45,1.3671352,1.2760098,"('incompetent', 'competent')",1.1286011,1.1822398,1.2478681,1.2291248,-0.0187433
46,0.18510427,0.21832454,"('uncompetitive', 'competitive')",0.26916447,0.47513953,0.2271344,0.346732,0.1195976
47,0.5017461,0.5751821,"('stupid', 'smart')",4.5629005,4.709185,2.5323234,2.6421835,0.1098601
48,-1.0146892,-0.950538,"('unintelligent', 'intelligent')",0.22297683,0.3216393,-0.3958562,-0.3144493,0.0814069
49,-0.67861885,-0.6043744,"('unable', 'able')",-0.7620634,-0.634358,-0.7203411,-0.6193662,0.1009749
50,0.11059912,0.09448421,"('clumsy', 'skillful')",-0.95852953,-1.0772148,-0.4239652,-0.4913653,-0.0674001
51,-0.41312823,-0.36672482,"('uneducated', 'educated')",0.4718083,0.5770478,0.02934,0.1051615,0.0758215
52,-0.49543694,-0.6019088,"('irrational', 'rational')",-0.21434021,-0.40014765,-0.3548886,-0.5010282,-0.1461396
53,-1.5954082,-1.51303,"('uncreative', 'creative')",-0.020922322,-0.021549689,-0.8081653,-0.7672899,0.0408754
54,-0.1986274,-0.34201884,"('incapable', 'capable')",0.5502787,0.5588763,0.1758257,0.1084287,-0.067397
55,0.5345495,0.6617097,"('incompetent', 'clever')",0.9326648,1.1364793,0.7336072,0.8990945,0.1654873
56,0.8068274,0.8231441,"('impractical', 'practical')",0.44430664,0.62441695,0.625567,0.7237805,0.0982135
57,0.4049318,0.37891835,"('unimaginative', 'imaginative')",-1.8488828,-1.8315973,-0.7219755,-0.7263395,-0.004364
58,-0.011069037,0.019047655,"('undiscriminating', 'discriminating')",0.5497365,0.5683147,0.2693337,0.2936812,0.0243475
59,-0.1511158,-0.17049259,"('foolish', 'wise')",-0.67720586,-0.7189023,-0.4141608,-0.4446974,-0.0305366
60,0.15370667,0.39489585,"('inefficient', 'efficient')",0.21220237,0.6785988,0.1829545,0.5367473,0.3537928
61,0.056594085,0.006501384,"('illogical', 'logical')",0.15666738,0.02200696,0.1066307,0.0142542,-0.0923765
62,0.35606563,0.49613726,"('incompetent', 'brilliant')",0.5558585,0.9426306,0.4559621,0.719384,0.2634219
63,-0.043983918,-0.013574868,"('unperceptive', 'insightful')",0.3629145,0.6559211,0.1594653,0.3211731,0.1617078
64,0.18405876,0.25665608,"('shy', 'confident')",-5.74817,-5.6313543,-2.7820556,-2.6873491,0.0947065
65,0.28011385,0.25261974,"('insecure', 'secure')",0.3807806,0.5238348,0.3304472,0.3882273,0.0577801
66,-0.29370776,-0.31143612,"('inactive', 'active')",-0.20026097,-0.36636314,-0.2469844,-0.3388996,-0.0919152
67,0.6318386,0.64452213,"('doubtful', 'determined')",-0.2816254,-0.14501148,0.1751066,0.2497553,0.0746487
68,-0.46809945,-0.41395512,"('dependent', 'independent')",-1.6861345,-1.6198103,-1.077117,-1.0168828,0.0602342
69,0.25057817,0.21303798,"('lazy', 'industrious')",-1.2888181,-1.3516707,-0.51912,-0.5693164,-0.0501964
70,0.90605825,0.9081476,"('lethargic', 'energetic')",0.9436337,1.0030532,0.9248459,0.9556004,0.0307545
71,-0.17356175,-0.24422538,"('diffident', 'self-confident')",-0.1751216,-0.16506577,-0.1743417,-0.2046456,-0.0303039
72,-0.5360608,-0.48129994,"('unambitious', 'ambitious')",0.21479097,0.28254429,-0.1606349,-0.0993778,0.0612571
73,0.19047132,0.21397609,"('helpless', 'self-reliant')",-3.2501998,-3.1093915,-1.5298642,-1.4477077,0.0821565
74,0.14295378,0.25160977,"('undedicated', 'dedicated')",0.26697508,0.3265322,0.2049644,0.289071,0.0841066
75,0.024460927,-0.09821639,"('meek', 'impulsive')",-0.72385,-0.8070847,-0.3496946,-0.4526505,-0.1029559
76,0.23216766,0.42254156,"('anxious', 'daring')",-0.20228802,-0.03536207,0.0149398,0.1935897,0.1786499
77,-0.7153442,-0.61229706,"('unmotivated', 'motivated')",-1.1779366,-0.96274406,-0.9466404,-0.7875205,0.1591199
78,-1.0278443,-1.0173377,"('nonresilient', 'resilient')",-0.31568792,-0.19958991,-0.6717661,-0.6084638,0.0633023
79,-0.020210339,-0.11422071,"('wavering', 'unwavering')",-0.6039251,-0.7763025,-0.3120677,-0.4452616,-0.1331939
80,0.40940803,0.339773,"('dominated', 'dominating')",0.0261833,0.17364731,0.2177957,0.2567102,0.0389145
81,0.375454,0.3537329,"('submissive', 'aggressive')",0.16485989,0.38131636,0.2701569,0.3675246,0.0973677
82,0.16553873,0.13150565,"('poor', 'rich')",5.9008207,5.7972445,3.0331798,2.964375,-0.0688048
83,-0.61722445,-0.61969596,"('powerless', 'powerful')",-1.0909698,-1.0298734,-0.8540971,-0.8247846,0.0293125
84,-0.46644732,-0.5397467,"('inferior', 'superior')",-0.06863556,-0.12715018,-0.2675414,-0.3334484,-0.065907
85,-0.47776023,-0.6220677,"('insignificant', 'prestigious')",-1.2022454,-1.3411348,-0.8400028,-0.9816012,-0.1415984
86,-0.6786399,-0.7427311,"('uninfluential', 'influential')",0.7080044,0.7301153,0.0146823,-0.0063079,-0.0209902
87,0.14821345,0.04592847,"('unsuccessful', 'successful')",0.83023995,1.0015625,0.4892267,0.5237455,0.0345188
88,-1.2079389,-1.2457925,"('low', 'eminent')",-0.20960915,-0.24394813,-0.708774,-0.7448703,-0.0360963
