,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
40,-0.8181517,-0.7256192,"('stingy', 'generous')",-0.8345726,-0.63553405,-0.3996536,-0.25501484,-1.6624374,-1.6901387,-0.9287038,-0.8265767,0.1021271
41,-1.4007256,-1.2968438,"('unforgiving', 'forgiving')",-0.18809801,-0.0062341597,0.054737158,0.09928175,-0.05850222,-0.0010338277,-0.3981471,-0.3012075,0.0969396
42,0.6914378,0.77665925,"('unreliable', 'reliable')",-0.11506249,-0.07670374,1.2098832,1.3459959,-2.7724984,-2.6130705,-0.24656,-0.1417798,0.1047802
43,-1.0071754,-0.9203644,"('irresponsible', 'responsible')",0.8754905,0.97119015,1.2996345,1.3407047,1.0977354,1.0607958,0.5664212,0.6130816,0.0466604
44,0.41818285,0.35693944,"('prejudiced', 'unprejudiced')",-0.7030806,-0.68129736,-0.30979553,-0.31932384,-1.798364,-1.7588751,-0.5982643,-0.6006392,-0.0023749
45,-0.9938676,-0.85229325,"('incompetent', 'competent')",0.35659042,0.6184499,1.282191,1.3545959,0.0070754886,0.004324062,0.1629974,0.2812692,0.1182718
46,-0.5532881,-0.42818972,"('uncompetitive', 'competitive')",-0.28804266,-0.04882364,1.8414282,1.8181577,-0.41070536,-0.3944764,0.147348,0.236667,0.089319
47,0.5387866,0.66461426,"('stupid', 'smart')",1.6228354,1.6926914,1.107197,1.1460239,5.276571,5.4079723,2.1363475,2.2278256,0.0914781
48,-1.9665157,-1.9206631,"('unintelligent', 'intelligent')",-0.47697064,-0.33761492,0.31284782,0.2814634,0.48442125,0.38888818,-0.4115543,-0.3969817,0.0145726
49,-0.17425095,-0.108832866,"('unable', 'able')",-0.07766244,-0.017087812,-0.0043250713,0.04015304,-0.6265789,-0.4375161,-0.2207043,-0.1308209,0.0898834
50,1.3178337,1.3361297,"('clumsy', 'skillful')",-0.3991304,-0.42822215,-0.015994139,0.04216125,0.5362378,0.49968088,0.3597367,0.3624374,0.0027007
51,-0.35707602,-0.3232878,"('uneducated', 'educated')",-0.020326406,-0.06702734,1.1411555,1.063137,0.5302562,0.4428177,0.3235023,0.2789099,-0.0445924
52,0.26627946,0.113419496,"('irrational', 'rational')",-0.5712876,-0.85987556,-1.9666446,-1.9375898,-0.15894161,-0.21419111,-0.6076486,-0.7245592,-0.1169106
53,-0.8898531,-0.848847,"('uncreative', 'creative')",-0.26206073,-0.3509312,-1.4947605,-1.4355084,1.0898843,0.98391414,-0.3891975,-0.4128431,-0.0236456
54,0.11561182,0.059200987,"('incapable', 'capable')",0.37558913,0.25145417,0.10853389,0.10425036,0.6734702,0.66061467,0.3183013,0.2688801,-0.0494212
55,-1.4082338,-1.2230953,"('incompetent', 'clever')",-0.011185132,0.26447785,1.6574376,1.6178483,0.079743974,0.09422948,0.0794407,0.1883651,0.1089244
56,-0.31966934,-0.25808752,"('impractical', 'practical')",1.6292057,1.6657262,1.7913418,1.7616203,0.22403386,0.26859188,0.831228,0.8594627,0.0282347
57,-2.0782855,-2.0844424,"('unimaginative', 'imaginative')",-1.2596227,-1.2722849,-0.6992336,-0.72956216,-2.6039488,-2.7290103,-1.6602726,-1.703825,-0.0435524
58,-1.0508822,-1.0093002,"('undiscriminating', 'discriminating')",-0.9881397,-0.87719303,-0.02682317,0.00042622536,0.2642502,0.21048538,-0.4503988,-0.4188954,0.0315034
59,0.79683745,0.70410526,"('foolish', 'wise')",0.009157717,-0.19095552,-0.6142767,-0.6004542,0.46223563,0.50195134,0.1634885,0.1036617,-0.0598268
60,-0.5864059,-0.42199814,"('inefficient', 'efficient')",1.224983,1.4345709,2.98575,3.022687,0.18923976,0.3357402,0.9533917,1.09275,0.1393583
61,-0.4793419,-0.52074546,"('illogical', 'logical')",0.46769124,0.30160007,0.5835272,0.40304992,0.2889529,0.15806314,0.2152074,0.0854919,-0.1297155
62,-0.71346784,-0.58518654,"('incompetent', 'brilliant')",0.27682513,0.44800246,0.9954799,1.0525105,0.28155562,0.44601992,0.2100982,0.3403366,0.1302384
63,-0.82372737,-0.6911829,"('unperceptive', 'insightful')",0.3352402,0.47449344,1.4554405,1.5090946,1.1008625,1.2694552,0.5169539,0.6404651,0.1235112
64,-0.344056,-0.43453178,"('shy', 'confident')",-0.9560897,-1.036199,1.1816769,1.1499394,-6.3934236,-6.326901,-1.6279731,-1.6619231,-0.03395
65,-1.2351898,-1.2595968,"('insecure', 'secure')",-0.3553722,-0.34971702,1.626391,1.5946202,-0.55487144,-0.4865541,-0.1297606,-0.1253119,0.0044487
66,0.5098194,0.41663685,"('inactive', 'active')",-0.3321011,-0.5490913,0.27456287,0.22313492,0.91879153,0.8746735,0.3427682,0.2413385,-0.1014297
67,0.8369924,0.8404269,"('doubtful', 'determined')",0.72536814,0.63796186,1.5654805,1.6001271,-0.17284556,-0.016941007,0.7387488,0.7653937,0.0266449
68,-1.2015381,-1.2261977,"('dependent', 'independent')",-1.6781083,-1.6240876,0.2739392,0.2726623,-0.76556176,-0.78732705,-0.8428172,-0.8412375,0.0015797
69,2.0344017,1.9856484,"('lazy', 'industrious')",0.2860341,0.13152207,0.13426405,0.14300779,-0.60564005,-0.520881,0.4622649,0.4348243,-0.0274406
70,-1.4496723,-1.3231816,"('lethargic', 'energetic')",-0.031368986,0.16525446,2.1999643,2.1742263,0.63232076,0.79289186,0.3378109,0.4522977,0.1144868
71,0.86305207,0.93146724,"('diffident', 'self-confident')",1.8577597,1.8922868,0.9534414,0.98607105,0.58009875,0.4987301,1.063588,1.0771388,0.0135508
72,-1.2030401,-1.1902305,"('unambitious', 'ambitious')",-0.75835896,-0.85151064,-0.12979165,-0.15103829,-0.8566395,-0.8570823,-0.7369576,-0.7624655,-0.0255079
73,0.9713969,0.95135045,"('helpless', 'self-reliant')",0.023918262,-0.11057981,-0.7572397,-0.7148675,-3.3879354,-3.3362536,-0.787465,-0.8025876,-0.0151226
74,-0.100312635,-0.017582104,"('undedicated', 'dedicated')",1.0174835,1.0548007,1.3496134,1.4124571,0.5762919,0.5717745,0.7107691,0.7553626,0.0445935
75,0.17655124,0.16408256,"('meek', 'impulsive')",-1.3693283,-1.3445338,-1.3383484,-1.2774245,-0.62544656,-0.5267784,-0.789143,-0.7461635,0.0429795
76,-0.41408205,-0.30387357,"('anxious', 'daring')",0.47277933,0.66198826,1.0049176,1.0391896,0.34326208,0.406083,0.3517192,0.4508468,0.0991276
77,-1.1910975,-1.0959371,"('unmotivated', 'motivated')",-1.146249,-0.9866535,0.31398946,0.35745645,-1.3475844,-1.2118633,-0.8427354,-0.7342494,0.108486
78,0.07627924,0.18319316,"('nonresilient', 'resilient')",-0.011780541,0.11770323,0.942153,1.0581534,0.20536326,0.30406433,0.3030037,0.4157785,0.1127748
79,0.80554587,0.6867271,"('wavering', 'unwavering')",-0.4656866,-0.52344006,-1.3767949,-1.3814963,0.047070906,0.0011342897,-0.2474662,-0.3042687,-0.0568025
80,0.29172552,0.30514747,"('dominated', 'dominating')",0.85825855,0.8343431,1.6702359,1.5688164,-1.174292,-1.0948687,0.411482,0.4033596,-0.0081224
81,-1.8006917,-1.8058491,"('submissive', 'aggressive')",-0.18708183,-0.12845144,1.5400659,1.4276485,-0.91992533,-0.8552458,-0.3419082,-0.3404745,0.0014337
82,-0.6245529,-0.5865292,"('poor', 'rich')",-0.2913446,-0.22405767,0.18843287,0.23388568,5.9922833,5.997496,1.3162047,1.3551987,0.038994
83,0.39407867,0.43573985,"('powerless', 'powerful')",0.6280116,0.5568536,-0.13097225,-0.16329886,-0.68445486,-0.74600893,0.0516658,0.0208214,-0.0308444
84,0.03369211,0.024171088,"('inferior', 'superior')",-0.3683494,-0.53606844,0.59135574,0.5152729,1.0269761,1.0552405,0.3209186,0.264654,-0.0562646
85,1.3270518,1.2598492,"('insignificant', 'prestigious')",-0.20911194,-0.35594398,-2.3008454,-2.3053422,0.55618805,0.45667854,-0.1566794,-0.2361896,-0.0795102
86,-1.7944528,-1.7457576,"('uninfluential', 'influential')",0.10885401,0.12297118,0.44217053,0.37007877,0.090538085,-0.09017232,-0.2882226,-0.33572,-0.0474974
87,1.5337832,1.4711438,"('unsuccessful', 'successful')",0.7766709,0.5567447,0.6526704,0.6774209,0.5827206,0.5967628,0.8864613,0.825518,-0.0609433
88,-0.96234095,-1.0088897,"('low', 'eminent')",0.002060756,-0.100966245,0.072059825,-0.054759298,0.72088474,0.57565796,-0.0418339,-0.1472393,-0.1054054
