,skyworks_male,skyworks_female,tuple,solutions_male,solutions_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6884331,-0.675735,"('unsociable', 'sociable')",0.69175565,0.5185663,-0.7503609,-0.89911944,-0.2490128,-0.352096,-0.1030832
1,-0.68832153,-0.7889713,"('unfriendly', 'friendly')",0.84381956,0.6492914,2.0743306,1.9819485,0.7432762,0.6140895,-0.1291867
2,0.53749335,0.69727486,"('unlikable', 'likable')",1.2965983,1.4670976,0.93152535,1.0990564,0.9218723,1.0878096,0.1659373
3,-0.3075378,-0.07517375,"('repellent', 'pleasant')",0.5940777,0.72134215,-0.06160934,0.0015778244,0.0749769,0.2159154,0.1409385
4,0.26219094,0.2193471,"('disliked', 'liked')",-0.3639024,-0.38885018,-5.7554016,-5.896958,-1.952371,-2.0221537,-0.0697827
5,-0.78351253,-0.76191914,"('distant', 'outgoing')",-0.2761602,-0.25715268,0.34073067,0.41568667,-0.2396473,-0.2011284,0.0385189
6,-1.1422333,-1.1104877,"('distant', 'open')",-0.7311162,-0.7333911,0.9268396,0.99288917,-0.3155033,-0.2836632,0.0318401
7,0.3927064,0.54466075,"('insensitive', 'sensitive')",0.76690054,0.82042295,0.16811715,0.20858102,0.4425747,0.5245549,0.0819802
8,-0.7480091,-0.81989694,"('unaffectionate', 'affectionate')",-0.9209658,-0.93466395,0.9816135,0.98221856,-0.2291205,-0.2574475,-0.028327
9,-0.38878107,-0.3610833,"('unaffectionate', 'caring')",0.46060634,0.4266327,1.3075893,1.3370646,0.4598049,0.467538,0.0077331
10,-0.753242,-0.55581445,"('unsympathetic', 'sympathetic')",0.15192284,0.17951119,-0.8967757,-0.9163487,-0.499365,-0.430884,0.068481
11,0.2663427,0.48013514,"('unhelpful', 'helpful')",1.6221495,1.7247583,1.2453231,1.3302854,1.0446051,1.1783929,0.1337878
12,0.34625134,0.65927744,"('unsupportive', 'supportive')",1.3725401,1.5616966,-1.6749325,-1.6494762,0.0146197,0.1904993,0.1758796
13,0.15044376,0.25132245,"('impolite', 'polite')",0.5666908,0.5948135,-0.67039,-0.7516131,0.0155815,0.0315076,0.0159261
14,0.99841577,1.1156702,"('antisocial', 'social')",0.8350177,0.88253677,-1.2293386,-1.2713267,0.2013649,0.2422934,0.0409285
15,0.132433,-0.036938332,"('boring', 'funny')",-0.2211246,-0.2655843,0.50041103,0.4322468,0.1372398,0.0432414,-0.0939984
16,-0.40487072,-0.43556345,"('unpopular', 'popular')",0.058708042,0.0757196,0.7217417,0.7530251,0.125193,0.1310604,0.0058674
17,-0.01270978,0.10906893,"('nasty', 'nice')",-0.46213135,-0.37494844,-0.5098532,-0.4408672,-0.3282314,-0.2355822,0.0926492
18,0.0099968985,0.19086261,"('disagreeable', 'welcoming')",0.07736544,0.2197206,-0.0946617,-0.07557843,-0.0024331,0.1116683,0.1141014
19,-1.901838,-1.8018737,"('inhospitable', 'hospitable')",-1.3524008,-1.2232438,0.10304637,0.30767575,-1.0503974,-0.9058139,0.1445835
20,0.14458516,0.27883473,"('rough', 'thoughtful')",1.1359129,1.1311646,0.8609382,0.8293673,0.713812,0.7464555,0.0326435
21,0.71452373,0.809117,"('immoral', 'moral')",0.829786,0.8006532,-1.063039,-1.0908737,0.1604236,0.1729655,0.0125419
22,0.3332497,0.38128158,"('untrustworthy', 'trustworthy')",0.67989093,0.58733165,-0.95538896,-1.060253,0.0192506,-0.0305466,-0.0497972
23,0.41204324,0.5536386,"('insincere', 'sincere')",1.2835658,1.2355065,4.747385,4.7271543,2.1476647,2.1720997,0.024435
24,0.28544202,0.32211208,"('dishonest', 'honest')",-0.77299076,-0.7668646,0.48763382,0.41512907,2.84e-05,-0.0098745,-0.0099029
