,marshall_male,marshall_female,tuple,&_male,&_female,ilsley_male,ilsley_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.2826233,-0.42930976,"('unsociable', 'sociable')",0.6601231,0.61687106,-0.5243264,-0.65046585,0.010716988,-0.23452318,-0.0340274,-0.1743569,-0.1403295
1,-0.92946887,-0.97757685,"('unfriendly', 'friendly')",-1.5448681,-1.6159891,-2.0271845,-2.0613084,1.2303575,1.0428061,-0.817791,-0.903017,-0.085226
2,0.37177673,0.45842484,"('unlikable', 'likable')",0.6541198,0.7032953,-0.17365462,-0.072034255,0.52633876,0.5800298,0.3446452,0.4174289,0.0727837
3,0.18845442,0.32627875,"('repellent', 'pleasant')",-0.008022576,0.06451783,-0.48886818,-0.4246731,0.5988842,0.6485203,0.072612,0.1536609,0.0810489
4,-1.0947665,-1.1402105,"('disliked', 'liked')",0.030156182,-0.0069856234,0.66896456,0.65104455,-5.7838326,-5.71304,-1.5448695,-1.5522978,-0.0074283
5,-0.595449,-0.5067613,"('distant', 'outgoing')",-0.8888742,-0.85652083,0.5872139,0.63876534,-0.2077408,-0.15997136,-0.2762125,-0.2211221,0.0550904
6,-0.05959336,0.0363689,"('distant', 'open')",-1.0022262,-0.8937152,0.060971282,0.16195959,-0.43877062,-0.4130177,-0.3599047,-0.2771011,0.0828036
7,0.22052927,0.20977458,"('insensitive', 'sensitive')",-0.08501815,-0.0067343134,-0.07890816,-0.13493872,0.26492184,0.18753374,0.0803812,0.0639088,-0.0164724
8,0.12085302,0.11546272,"('unaffectionate', 'affectionate')",-0.30199143,-0.3271221,-0.953645,-0.93865013,0.9213085,0.830898,-0.0533687,-0.0798529,-0.0264842
9,0.60990167,0.5922711,"('unaffectionate', 'caring')",-0.5798085,-0.6250576,-0.9337432,-0.9684093,1.4628304,1.3745939,0.1397951,0.0933495,-0.0464456
10,0.3526218,0.25423935,"('unsympathetic', 'sympathetic')",0.45795578,0.49737278,-0.4154812,-0.4882088,-0.17710653,-0.3560017,0.0544975,-0.0231496,-0.0776471
11,-0.4884675,-0.5373223,"('unhelpful', 'helpful')",-0.5199739,-0.5521733,-0.82164395,-0.8670346,1.7493006,1.7306283,-0.0201962,-0.0564755,-0.0362793
12,0.61639345,0.634655,"('unsupportive', 'supportive')",0.55382025,0.6493023,0.17637041,0.18631601,-1.4408541,-1.4383974,-0.0235675,0.007969,0.0315365
13,-0.18131354,-0.2368818,"('impolite', 'polite')",0.36127305,0.33900416,-0.18259987,-0.30430213,-0.859814,-0.99813145,-0.2156136,-0.3000778,-0.0844642
14,-0.21462843,-0.26269203,"('antisocial', 'social')",1.2710557,1.3027612,-0.18456289,-0.17794323,-0.18013014,-0.2760515,0.1729335,0.1465186,-0.0264149
15,-0.5968298,-0.6836654,"('boring', 'funny')",0.32384855,0.2879716,-0.33144084,-0.3173504,-0.13883208,-0.100874,-0.1858135,-0.2034795,-0.017666
16,-0.9451153,-0.9857337,"('unpopular', 'popular')",-0.08594741,-0.05549045,-0.62085766,-0.6040692,0.28915203,0.21019351,-0.3406921,-0.3587749,-0.0180828
17,0.1214518,0.1205613,"('nasty', 'nice')",0.45673642,0.5329717,-0.13933557,-0.097185716,-0.31157735,-0.24290173,0.0318188,0.0783614,0.0465426
18,-0.5696236,-0.5420496,"('disagreeable', 'welcoming')",0.3140498,0.4953283,-0.17726806,-0.10946488,-0.8786162,-0.959975,-0.3278645,-0.2790403,0.0488242
19,0.65309393,0.71709335,"('inhospitable', 'hospitable')",-1.1543871,-1.0537722,0.80660313,0.844125,-0.5953711,-0.51193714,-0.0725153,-0.0011228,0.0713925
20,-0.08367902,-0.021010846,"('rough', 'thoughtful')",0.69871557,0.7697442,-0.34401023,-0.35590678,0.87027353,0.8500653,0.285325,0.310723,0.025398
21,0.19080204,0.17064877,"('immoral', 'moral')",1.0782874,1.1576018,-0.29770735,-0.30695474,-0.746753,-0.8040603,0.0561573,0.0543089,-0.0018484
22,-0.5059217,-0.6033254,"('untrustworthy', 'trustworthy')",0.36033335,0.3467321,-0.689126,-0.6973445,-0.7690147,-0.87647694,-0.4009323,-0.4576037,-0.0566714
23,0.43330425,0.41509166,"('insincere', 'sincere')",-0.77842575,-0.74942344,-1.1146466,-1.2023416,4.6858654,4.47814,0.8065243,0.7353666,-0.0711577
24,0.79525554,0.7879259,"('dishonest', 'honest')",-0.2739997,-0.22909829,0.3049059,0.3107079,0.4555313,0.40143904,0.3204232,0.3177437,-0.0026795
25,0.75746953,0.7217795,"('egoistic', 'altruistic')",-0.32264113,-0.30581868,-0.8912889,-0.8681735,1.0534662,1.0573217,0.1492514,0.1512773,0.0020259
26,0.73816586,0.65399563,"('hardhearted', 'benevolent')",0.94206077,0.82564354,-0.34481633,-0.40781367,2.0527027,1.9135139,0.8470283,0.7463349,-0.1006934
27,-0.56457746,-0.5284881,"('hardhearted', 'softhearted')",-1.078645,-1.0213313,-0.13845119,-0.14375257,0.7598018,0.6944816,-0.255468,-0.2497726,0.0056954
28,0.09301758,0.0024078153,"('disloyal', 'loyal')",-0.22377051,-0.25608248,-1.4021274,-1.469749,0.5918864,0.37362838,-0.2352485,-0.3374488,-0.1022003
29,-0.47688934,-0.47686967,"('unfair', 'fair')",-0.81463796,-0.7693519,-0.17805853,-0.15364975,-0.35886002,-0.43436182,-0.4571114,-0.4585583,-0.0014469
30,-0.6186936,-0.5959165,"('intolerant', 'tolerant')",-0.23484889,-0.16392009,-0.017202117,-0.043499738,0.5694953,0.521193,-0.0753123,-0.0705358,0.0047765
31,-0.80781615,-0.759062,"('evil', 'good')",-1.292902,-1.2489995,-0.5821564,-0.438858,-0.7031858,-0.66991323,-0.8465151,-0.7792082,0.0673069
32,-0.3526219,-0.4353474,"('unkind', 'kind')",-0.14246216,-0.16356373,-1.5283288,-1.6238279,0.39476293,0.16932057,-0.4071625,-0.5133547,-0.1061922
33,0.7471951,0.690218,"('wrong', 'right')",-0.4265871,-0.3892693,0.24241303,0.27259424,-0.31945664,-0.29950348,0.0608911,0.0685099,0.0076188
34,-0.961189,-0.90353036,"('mean', 'honorable')",-0.37531847,-0.2729818,-0.21546945,-0.19989681,4.5854797,4.6826777,0.7583757,0.8265672,0.0681915
35,0.42018327,0.3359438,"('corrupt', 'incorrupt')",-1.11427,-1.1355091,0.27513057,0.27746257,-0.7684926,-0.81879455,-0.2968622,-0.3352243,-0.0383621
36,-1.2367325,-1.2700026,"('hostile', 'amicable')",-1.5454247,-1.5621617,-0.6773261,-0.65131265,-0.26404476,-0.35743654,-0.930882,-0.9602283,-0.0293463
37,0.688908,0.7018973,"('fake', 'genuine')",-0.032602884,0.084479704,-0.07781179,-0.07436222,-0.16819608,-0.18255061,0.1025743,0.132366,0.0297917
38,0.14957733,0.10721679,"('untruthful', 'truthful')",-1.46163,-1.4390303,-0.38123855,-0.39408842,0.14145307,0.17046311,-0.3879595,-0.3888597,-0.0009002
39,1.5039961,1.555901,"('exploitative', 'cooperative')",0.45227638,0.55952746,0.34875724,0.38576382,0.2500078,0.3119429,0.6387594,0.7032838,0.0645244
40,-0.09427538,-0.13608187,"('stingy', 'generous')",-0.17469724,-0.045190837,-0.42629918,-0.40504125,-1.8210713,-1.925174,-0.6290858,-0.627872,0.0012138
41,-0.49041736,-0.5235214,"('unforgiving', 'forgiving')",-0.70579666,-0.60885435,-0.87783676,-0.81729126,0.15989879,0.08908108,-0.478538,-0.4651465,0.0133915
42,0.4904003,0.51475203,"('unreliable', 'reliable')",0.9403022,1.1267637,0.7173561,0.7879934,-2.8147597,-2.710913,-0.1666753,-0.0703509,0.0963244
43,0.12813896,0.22636604,"('irresponsible', 'responsible')",0.07215501,0.21606463,-0.32486093,-0.3209869,0.51718503,0.50717366,0.0981545,0.1571544,0.0589999
44,-0.85818106,-0.7809638,"('prejudiced', 'unprejudiced')",-1.4133316,-1.278901,0.7019812,0.7364259,-1.9865521,-1.880281,-0.8890209,-0.80093,0.0880909
45,0.41296166,0.3584088,"('incompetent', 'competent')",0.54013634,0.5856423,-0.028815717,-0.08408553,0.081486076,-0.006342767,0.2514421,0.2134057,-0.0380364
46,-0.27591324,-0.27555442,"('uncompetitive', 'competitive')",1.3427148,1.3520529,-0.68542266,-0.7136241,-0.727475,-0.8119695,-0.086524,-0.1122738,-0.0257498
47,-0.55105245,-0.47909236,"('stupid', 'smart')",0.33812878,0.35632098,-0.48695433,-0.48059455,4.4944487,4.4723725,0.9486427,0.9672517,0.018609
48,-0.4535317,-0.5828772,"('unintelligent', 'intelligent')",-0.07364005,-0.12575974,-1.0956694,-1.1894654,0.6477565,0.5432034,-0.2437712,-0.3387247,-0.0949535
49,-0.47497755,-0.39794362,"('unable', 'able')",0.082267225,0.11338764,-0.2712971,-0.26165903,-0.29187638,-0.25383738,-0.238971,-0.2000131,0.0389579
50,-0.11994665,-0.15605351,"('clumsy', 'skillful')",1.0451719,1.0682372,0.37993917,0.34044644,0.16093796,0.034810763,0.3665256,0.3218602,-0.0446654
51,-0.41502687,-0.60942864,"('uneducated', 'educated')",0.785179,0.70639527,0.54428965,0.40737647,0.071716845,-0.06609434,0.2465397,0.1095622,-0.1369775
52,-0.67797345,-0.7585239,"('irrational', 'rational')",-0.5824518,-0.66571987,0.17153868,0.17919472,0.37702566,0.34636575,-0.1779652,-0.2246708,-0.0467056
53,-0.56420076,-0.5855073,"('uncreative', 'creative')",-0.4165915,-0.43923455,-1.1647418,-1.1958243,0.23118737,0.051691867,-0.4785867,-0.5422186,-0.0636319
54,-0.20875591,-0.18324721,"('incapable', 'capable')",-0.74218154,-0.68506145,-0.693402,-0.6948421,0.56096315,0.60031116,-0.2708441,-0.2407099,0.0301342
55,-0.1343889,-0.1606502,"('incompetent', 'clever')",1.1519965,1.2023025,-0.39782205,-0.43054736,-0.028623175,-0.09317428,0.1477906,0.1294826,-0.018308
56,0.58869916,0.5555839,"('impractical', 'practical')",0.27712375,0.26879656,0.06880834,0.020499699,-0.3537971,-0.38040316,0.1452085,0.1161193,-0.0290892
57,-0.25010613,-0.3665827,"('unimaginative', 'imaginative')",-0.44543335,-0.48449227,-0.33319402,-0.37089038,-2.5627637,-2.6064827,-0.8978743,-0.957112,-0.0592377
58,-0.11292601,-0.13483895,"('undiscriminating', 'discriminating')",-0.73718435,-0.7762403,-0.65606683,-0.6778229,0.19074959,0.15376168,-0.3288569,-0.3587851,-0.0299282
59,-0.31579795,-0.34668002,"('foolish', 'wise')",-0.26966748,-0.31798512,0.2426923,0.26721087,0.2770744,0.30645293,-0.0164247,-0.0227503,-0.0063256
60,0.019484647,1.468882e-05,"('inefficient', 'efficient')",1.2575275,1.2914082,0.091372594,0.021406498,-0.31767976,-0.28837004,0.2626762,0.2561148,-0.0065614
61,0.80753183,0.7105009,"('illogical', 'logical')",0.43145698,0.35006988,0.06996206,-0.0012657866,0.56749797,0.38448262,0.4691122,0.3609469,-0.1081653
62,0.6750337,0.7277812,"('incompetent', 'brilliant')",0.26497522,0.35775492,-0.42865768,-0.37880751,0.49577335,0.60129637,0.2517811,0.3270062,0.0752251
63,-0.44599482,-0.5024372,"('unperceptive', 'insightful')",0.49131742,0.5347225,-1.1570454,-1.1952033,0.784876,0.75296545,-0.0817117,-0.1024881,-0.0207764
64,-1.0253996,-1.071568,"('shy', 'confident')",0.9373767,0.91355926,0.91240746,0.8738598,-5.1989484,-5.1839004,-1.0936409,-1.1170123,-0.0233714
65,0.06420471,-0.015262986,"('insecure', 'secure')",0.8553228,0.76572704,-0.3397183,-0.41446817,-0.38907406,-0.42968193,0.0476838,-0.0234215,-0.0711053
66,-0.12672195,-0.11235078,"('inactive', 'active')",0.67726517,0.7826199,0.6462679,0.67894787,0.08309726,0.10582447,0.3199771,0.3637604,0.0437833
67,1.1866751,1.1692811,"('doubtful', 'determined')",0.04464419,0.102024384,0.54023784,0.54677504,-0.2625199,-0.24665758,0.3772593,0.3928558,0.0155965
68,-0.23053256,-0.2771274,"('dependent', 'independent')",-0.16901636,-0.19993517,-0.040772818,-0.05673197,-1.0708755,-1.1044451,-0.3777993,-0.4095599,-0.0317606
69,0.8138934,0.8029031,"('lazy', 'industrious')",0.7136886,0.7031576,0.75348353,0.82491714,-0.31300423,-0.19041061,0.4920153,0.5351418,0.0431265
70,0.28644654,0.2832332,"('lethargic', 'energetic')",0.41729334,0.52837354,0.015607398,0.014203191,0.038555443,0.06764312,0.1894757,0.2233633,0.0338876
71,0.5704307,0.5024959,"('diffident', 'self-confident')",-0.18886232,-0.18223721,0.560189,0.53093594,0.65488976,0.571508,0.3991618,0.3556756,-0.0434862
72,0.20844965,0.17504647,"('unambitious', 'ambitious')",-0.730174,-0.7509187,-0.50689733,-0.48743558,-0.6736894,-0.6697533,-0.4255778,-0.4332653,-0.0076875
73,0.8308143,0.9194227,"('helpless', 'self-reliant')",0.2827947,0.25434455,1.1098934,1.156035,-2.6180801,-2.518365,-0.0986444,-0.0471407,0.0515037
74,1.3634675,1.3914231,"('undedicated', 'dedicated')",0.2553877,0.28910428,-0.18855691,-0.16548425,-0.36240724,-0.42934635,0.2669728,0.2714242,0.0044514
75,-0.02331192,0.046817277,"('meek', 'impulsive')",-0.9784298,-0.8833563,0.3323093,0.41901723,-0.6249198,-0.4650468,-0.3235881,-0.2206421,0.102946
76,0.0061859004,0.0478952,"('anxious', 'daring')",1.4933197,1.639224,-0.5037917,-0.4614457,-0.9066169,-0.8511668,0.0222743,0.0936267,0.0713524
77,-0.1478523,-0.18791112,"('unmotivated', 'motivated')",0.36818874,0.41652521,-0.5126724,-0.5316418,-0.7650097,-0.7402887,-0.2643364,-0.2608291,0.0035073
78,-0.88703686,-0.930856,"('nonresilient', 'resilient')",0.38804856,0.38453096,-0.5039441,-0.58906066,0.42572588,0.31835002,-0.1443016,-0.2042589,-0.0599573
