,merck_male,merck_female,tuple,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.73178685,-0.8423151,"('unsociable', 'sociable')",0.39365673,0.28208753,-0.6230279,-0.6598475,-0.39832646,-0.44063267,-0.3398711,-0.4151769,-0.0753058
1,1.3455335,1.2579651,"('unfriendly', 'friendly')",0.8392391,0.7708688,0.12734267,0.03144348,3.072074,2.9481072,1.3460473,1.2520962,-0.0939511
2,1.6069529,1.6065327,"('unlikable', 'likable')",1.9022343,1.9056457,1.9502299,1.9586601,1.1462528,1.1504331,1.6514175,1.6553179,0.0039004
3,-1.9843849,-1.9157531,"('repellent', 'pleasant')",-0.6834979,-0.6693757,-0.051244088,-0.04169913,-0.31388676,-0.27692863,-0.7582535,-0.7259392,0.0323143
4,0.63029355,0.57841957,"('disliked', 'liked')",-0.013520874,-0.09308921,-0.1449269,-0.27044153,-5.9154606,-6.010628,-1.3609037,-1.4489348,-0.0880311
5,1.8803569,1.9155389,"('distant', 'outgoing')",0.48708352,0.51493746,0.9040537,0.9278851,0.85074747,0.75805736,1.0305604,1.0291047,-0.0014557
6,1.9121127,1.9739132,"('distant', 'open')",0.6266619,0.6744803,0.53857934,0.5569106,1.4154235,1.29407,1.1231943,1.1248436,0.0016493
7,-0.62206376,-0.6470419,"('insensitive', 'sensitive')",-0.44198054,-0.4363541,-1.6417439,-1.5987892,0.4228957,0.45936248,-0.5707231,-0.5557057,0.0150174
8,0.48182765,0.44958138,"('unaffectionate', 'affectionate')",0.9980618,0.9931536,0.34443808,0.30745405,1.7504857,1.6222863,0.8937033,0.8431188,-0.0505845
9,0.3911422,0.36018014,"('unaffectionate', 'caring')",0.5272274,0.48110995,0.094698176,0.08822611,2.0164597,1.9424528,0.7573819,0.7179922,-0.0393897
10,-1.5415823,-1.5331774,"('unsympathetic', 'sympathetic')",-0.41987365,-0.46019256,-2.1346865,-2.0838063,-1.1914778,-1.1075662,-1.3219051,-1.2961856,0.0257195
11,-1.276901,-1.3326523,"('unhelpful', 'helpful')",-1.0231589,-1.1178598,-1.3460582,-1.3925045,1.2495612,1.3017893,-0.5991392,-0.6353068,-0.0361676
12,-0.013212298,0.00033570733,"('unsupportive', 'supportive')",0.5314419,0.5862342,-1.0138896,-0.93352133,-1.6144676,-1.5879204,-0.5275319,-0.483718,0.0438139
13,-1.3935483,-1.4139032,"('impolite', 'polite')",-0.6714558,-0.68914074,-1.051774,-1.0042305,-1.1618984,-1.1242715,-1.0696691,-1.0578865,0.0117826
14,-0.6326108,-0.69326127,"('antisocial', 'social')",1.0330746,0.9739247,-0.36308634,-0.40609488,-0.8920992,-0.9227542,-0.2136804,-0.2620464,-0.048366
15,1.5395215,1.5237072,"('boring', 'funny')",0.59024847,0.57864535,0.12878123,0.20059448,1.0452207,1.0165986,0.825943,0.8298864,0.0039434
16,0.23980662,0.21664467,"('unpopular', 'popular')",0.7721448,0.80844265,0.62683266,0.5943656,1.1503778,1.0731801,0.6972905,0.6731583,-0.0241322
17,-0.2767951,-0.24657202,"('nasty', 'nice')",0.005699374,0.06744174,-0.2219536,-0.15724392,-0.5387757,-0.5138159,-0.2579563,-0.2125475,0.0454088
18,0.21419057,0.15430148,"('disagreeable', 'welcoming')",0.8386347,0.86386967,-0.35726216,-0.4045446,0.050488107,-0.10117568,0.1865128,0.1281127,-0.0584001
19,1.2838619,1.3231376,"('inhospitable', 'hospitable')",-0.51000935,-0.47633564,-0.2640791,-0.2618921,0.41088426,0.38056412,0.2301644,0.2413685,0.0112041
20,-0.099473834,-0.14871505,"('rough', 'thoughtful')",1.1443089,1.2018629,-0.18632273,-0.22922707,0.8373672,0.7720256,0.4239699,0.3989866,-0.0249833
21,-0.94861203,-0.983061,"('immoral', 'moral')",0.31562853,0.19370236,-2.2077003,-2.1759791,-1.2117563,-1.1789774,-1.01311,-1.0360788,-0.0229688
22,-1.0388254,-1.0826478,"('untrustworthy', 'trustworthy')",-0.39067113,-0.4909729,-1.3078175,-1.3429297,-1.2421683,-1.331324,-0.9948705,-1.0619686,-0.0670981
23,-1.0104728,-1.0770187,"('insincere', 'sincere')",-0.53143,-0.58907264,-1.9978179,-2.024819,5.2693834,5.215971,0.4324157,0.3812652,-0.0511505
24,-0.71575314,-0.71910346,"('dishonest', 'honest')",-0.22770303,-0.279261,-1.7074895,-1.6582999,0.8197106,0.75001943,-0.4578088,-0.4766612,-0.0188524
25,1.0550497,1.0700983,"('egoistic', 'altruistic')",1.2107667,1.2375858,1.3672874,1.4384159,2.2423823,2.2124815,1.4688715,1.4896454,0.0207739
26,1.4154184,1.3587986,"('hardhearted', 'benevolent')",2.4794598,2.4545457,1.5516262,1.4706998,2.1307683,2.0526795,1.8943182,1.834181,-0.0601372
27,-0.15831144,-0.15067199,"('hardhearted', 'softhearted')",-0.27821466,-0.17961346,-0.6758292,-0.59154356,1.6767349,1.5692381,0.1410949,0.1618523,0.0207574
28,-0.09355972,-0.22362483,"('disloyal', 'loyal')",0.22313887,0.014491713,-1.1462169,-1.2541658,1.0376419,0.92653203,0.005251,-0.1341917,-0.1394427
29,0.44665763,0.41238523,"('unfair', 'fair')",0.08304919,0.03908074,-0.7291936,-0.7146362,-0.21082683,-0.32635647,-0.1025784,-0.1473817,-0.0448033
30,0.042087287,-0.033139486,"('intolerant', 'tolerant')",0.1137999,0.018024355,-0.86209804,-0.85064507,0.7966658,0.7474966,0.0226137,-0.0295659,-0.0521796
31,1.1925741,1.2556875,"('evil', 'good')",0.28519216,0.34792954,1.4764299,1.4865882,0.09388079,-0.0042534694,0.7620193,0.771488,0.0094687
32,-0.4189238,-0.5174518,"('unkind', 'kind')",0.301161,0.24683018,-1.304175,-1.2670554,0.65356946,0.5466662,-0.1920921,-0.2477527,-0.0556606
33,2.2018151,2.17275,"('wrong', 'right')",0.69198024,0.6896078,0.8209409,0.80900764,0.25936642,0.1866872,0.9935257,0.9645132,-0.0290125
34,-0.06911251,0.023520697,"('mean', 'honorable')",0.49851063,0.5357307,0.025006667,0.06027749,6.052559,6.0821486,1.6267409,1.6754193,0.0486784
35,2.5524585,2.5582335,"('corrupt', 'incorrupt')",0.5623598,0.5340421,1.5421983,1.4501523,1.209428,1.0036947,1.4666111,1.3865306,-0.0800805
36,1.7777234,1.7816454,"('hostile', 'amicable')",0.39837664,0.31809288,1.5722436,1.4028559,1.7322987,1.5396289,1.3701606,1.2605557,-0.1096049
37,0.2267988,0.28880805,"('fake', 'genuine')",0.0012726616,0.062463127,-0.6958537,-0.61159194,0.15464789,0.1570664,-0.0782836,-0.0258136,0.05247
38,-0.53720176,-0.564083,"('untruthful', 'truthful')",-0.9432163,-0.963722,-0.65775317,-0.7115825,0.21977869,0.2276348,-0.4795981,-0.5029382,-0.0233401
39,0.6115018,0.6178731,"('exploitative', 'cooperative')",0.4313592,0.47107783,0.9300748,0.9917715,-0.06492128,-0.06539977,0.4770036,0.5038306,0.026827
40,0.31279534,0.265185,"('stingy', 'generous')",0.24749778,0.2759578,-0.025148984,0.0010688901,-1.0195355,-1.1392761,-0.1210978,-0.1492661,-0.0281683
41,-0.22738567,-0.3330243,"('unforgiving', 'forgiving')",-0.099586174,-0.117364526,-0.24076389,-0.31713167,0.1101806,0.00084197894,-0.1143888,-0.1916696,-0.0772808
42,0.49711406,0.49763858,"('unreliable', 'reliable')",0.70623994,0.718449,-0.34905925,-0.35082865,-3.4108763,-3.404972,-0.6391454,-0.6349283,0.0042171
43,-0.8969382,-0.8923522,"('irresponsible', 'responsible')",-0.3623782,-0.32615805,-1.415885,-1.3539456,0.05382291,0.08019155,-0.6553446,-0.6230661,0.0322785
44,-0.41274104,-0.36686787,"('prejudiced', 'unprejudiced')",-1.0959936,-1.0606716,-0.58697104,-0.58338255,-1.9398135,-1.9401118,-1.0088798,-0.9877584,0.0211214
45,-1.0618317,-1.1251795,"('incompetent', 'competent')",-0.5115226,-0.57180965,-2.5224128,-2.5600505,-0.7307847,-0.7679894,-1.206638,-1.2562573,-0.0496193
46,-1.7995521,-1.8177264,"('uncompetitive', 'competitive')",-0.17138347,-0.2581673,-1.2127252,-1.2091111,-1.3645605,-1.32199,-1.1370553,-1.1517487,-0.0146934
47,-0.13493401,-0.107020244,"('stupid', 'smart')",0.47592637,0.55247825,-0.68453616,-0.60254073,4.858011,4.9038444,1.1286167,1.1866904,0.0580737
48,-0.60523075,-0.66606015,"('unintelligent', 'intelligent')",0.13295975,0.112478554,-2.1526377,-2.077803,0.5248637,0.55380815,-0.5250112,-0.519394,0.0056172
49,0.092491016,0.1118478,"('unable', 'able')",0.23035121,0.22641283,-0.7133305,-0.67348504,-0.21753009,-0.20607525,-0.1520046,-0.1353249,0.0166797
50,0.34741193,0.35257268,"('clumsy', 'skillful')",1.2010761,1.2325025,0.22020017,0.15785235,0.48647255,0.41229928,0.5637902,0.5388067,-0.0249835
51,-1.0799035,-1.1250471,"('uneducated', 'educated')",0.5396549,0.48934123,-1.2070886,-1.2253988,0.59097004,0.5944703,-0.2890918,-0.3166586,-0.0275668
52,1.2746713,1.2249119,"('irrational', 'rational')",0.7438752,0.67148,0.2943288,0.2957565,1.1481222,1.0186037,0.8652494,0.802688,-0.0625614
53,0.46764565,0.48343506,"('uncreative', 'creative')",0.7084863,0.70953417,0.36327767,0.27977705,1.5162362,1.4728857,0.7639115,0.736408,-0.0275035
54,1.2747971,1.3365009,"('incapable', 'capable')",0.8598051,0.8981373,0.15203826,0.20440522,1.6479243,1.6627185,0.9836411,1.0254405,0.0417994
55,-0.9587887,-0.9997551,"('incompetent', 'clever')",0.26622033,0.2398898,-1.6458092,-1.5561864,-0.47112292,-0.433699,-0.7023751,-0.6874377,0.0149374
56,-0.43950674,-0.54546094,"('impractical', 'practical')",-0.7104787,-0.7748232,-1.3426185,-1.3778753,-0.7414224,-0.7355962,-0.8085065,-0.8584389,-0.0499324
57,-0.8137579,-0.83879304,"('unimaginative', 'imaginative')",-0.36010292,-0.48044574,-0.9366983,-0.9974538,-2.7869139,-2.7488418,-1.2243682,-1.2663836,-0.0420154
58,0.38234335,0.28590596,"('undiscriminating', 'discriminating')",0.43486345,0.33591992,0.7235319,0.60041463,0.2241406,0.18173683,0.4412198,0.3509943,-0.0902255
59,1.7304343,1.7623912,"('foolish', 'wise')",1.3567611,1.3322203,0.20224077,0.20503841,0.92163575,0.86299133,1.052768,1.0406604,-0.0121076
60,-1.3220769,-1.3877242,"('inefficient', 'efficient')",-0.33490482,-0.33616114,-1.8367208,-1.7755413,-0.83539397,-0.6985838,-1.0822741,-1.0495026,0.0327715
61,0.084258996,-0.0019830596,"('illogical', 'logical')",0.41697058,0.34581184,-0.53677654,-0.53481233,0.49119776,0.40871644,0.1139127,0.0544332,-0.0594795
62,-0.70755786,-0.7199984,"('incompetent', 'brilliant')",-0.47155613,-0.47116473,-1.3131382,-1.2743794,-0.24245462,-0.117159255,-0.6836767,-0.6456755,0.0380012
63,-0.9954187,-1.0006776,"('unperceptive', 'insightful')",0.59300405,0.6253839,-1.5056384,-1.4697716,0.8952523,0.9512033,-0.2532002,-0.2234655,0.0297347
64,-0.21849701,-0.2547891,"('shy', 'confident')",-0.19091454,-0.2260511,-0.104771584,-0.073321246,-7.0374618,-6.955435,-1.8879112,-1.8773991,0.0105121
65,-0.773671,-0.8566813,"('insecure', 'secure')",0.27069575,0.17922327,-1.4714725,-1.457924,-1.4020243,-1.3452424,-0.844118,-0.8701562,-0.0260382
66,1.4133456,1.5126128,"('inactive', 'active')",1.482052,1.5557457,1.6291399,1.6421735,1.8958118,1.8927082,1.6050873,1.6508101,0.0457228
67,0.3000446,0.3220581,"('doubtful', 'determined')",0.024574518,0.030179568,-0.037900254,0.0056822747,-0.29354683,-0.24357955,-0.001707,0.0285851,0.0302921
68,-0.6013012,-0.58211434,"('dependent', 'independent')",-0.66601026,-0.7295805,-1.517108,-1.5031643,-0.12092682,-0.18803012,-0.7263366,-0.7507223,-0.0243857
69,2.7756462,2.801711,"('lazy', 'industrious')",0.8807576,0.8730862,2.7302005,2.6994414,0.35889387,0.28583312,1.6863745,1.6650181,-0.0213564
70,-1.5401623,-1.5157223,"('lethargic', 'energetic')",0.11896426,0.13075347,-2.1963181,-2.1006386,-0.11555026,-0.029762566,-0.9332666,-0.8788425,0.0544241
71,1.5356318,1.5548078,"('diffident', 'self-confident')",0.26116347,0.27098063,0.007833451,0.0145116225,1.0897453,1.033949,0.7235935,0.7185622,-0.0050313
72,-1.7205001,-1.7386005,"('unambitious', 'ambitious')",-0.83036083,-0.8412708,-0.62764454,-0.67369133,-0.9704893,-0.9389839,-1.0372487,-1.0481366,-0.0108879
73,1.1274993,1.1144416,"('helpless', 'self-reliant')",-0.28188756,-0.29213405,1.329876,1.2164323,-3.0620747,-3.099517,-0.2216467,-0.2651943,-0.0435476
74,0.69139594,0.63640535,"('undedicated', 'dedicated')",0.40703684,0.37859082,-0.34228605,-0.39296025,0.33004966,0.26873547,0.2715491,0.2226928,-0.0488563
75,0.05514908,0.14798152,"('meek', 'impulsive')",-0.20019838,-0.18499735,0.79435456,0.7926389,0.029259555,0.09421092,0.1696412,0.2124585,0.0428173
76,-0.63917816,-0.5750662,"('anxious', 'daring')",0.87483394,0.9508499,-0.7767825,-0.7235781,-0.7855655,-0.71041346,-0.3316731,-0.264552,0.0671211
77,0.06131676,0.062317375,"('unmotivated', 'motivated')",-0.014792129,-0.057262003,-0.08416906,-0.054574523,-0.9538194,-0.78325135,-0.247866,-0.2081926,0.0396734
78,-0.19608164,-0.21962851,"('nonresilient', 'resilient')",0.43600506,0.43755865,0.48723805,0.46669123,0.71890366,0.7695846,0.3615163,0.3635515,0.0020352
79,0.70510864,0.7536609,"('wavering', 'unwavering')",-0.08561909,-0.08543516,-0.4580381,-0.50111824,0.8828256,0.8569506,0.2610693,0.2560145,-0.0050548
80,-0.3920319,-0.4153282,"('dominated', 'dominating')",-0.3750165,-0.4261363,-0.48018217,-0.4465666,-1.8386482,-1.7315518,-0.7714697,-0.7548957,0.016574
81,-1.294097,-1.3174124,"('submissive', 'aggressive')",0.017079279,-0.11613542,-1.5177264,-1.4429322,-1.6455095,-1.4559829,-1.1100633,-1.0831158,0.0269475
