,pig_male,pig_female,tuple,average_male,average_female,female-male
0,-0.08887429,-0.087955385,"('unsociable', 'sociable')",-0.0888743,-0.0879554,0.0009189
1,1.5064489,1.2298859,"('unfriendly', 'friendly')",1.5064489,1.2298859,-0.276563
2,0.5364473,0.7339281,"('unlikable', 'likable')",0.5364473,0.7339281,0.1974808
3,0.617768,0.7635541,"('repellent', 'pleasant')",0.617768,0.7635541,0.1457861
4,-7.1939263,-7.0891705,"('disliked', 'liked')",-7.1939263,-7.0891705,0.1047558
5,0.18838222,0.14181708,"('distant', 'outgoing')",0.1883822,0.1418171,-0.0465651
6,0.4794756,0.384891,"('distant', 'open')",0.4794756,0.384891,-0.0945846
7,0.55939233,0.6557208,"('insensitive', 'sensitive')",0.5593923,0.6557208,0.0963285
8,1.0597789,0.8638613,"('unaffectionate', 'affectionate')",1.0597789,0.8638613,-0.1959176
9,1.7071258,1.6371928,"('unaffectionate', 'caring')",1.7071258,1.6371928,-0.069933
10,0.96477973,1.1825216,"('unsympathetic', 'sympathetic')",0.9647797,1.1825216,0.2177419
11,1.9291276,2.0245194,"('unhelpful', 'helpful')",1.9291276,2.0245194,0.0953918
12,-1.6305525,-1.5325048,"('unsupportive', 'supportive')",-1.6305525,-1.5325048,0.0980477
13,0.26150048,0.40635186,"('impolite', 'polite')",0.2615005,0.4063519,0.1448514
14,-0.46552262,-0.4628919,"('antisocial', 'social')",-0.4655226,-0.4628919,0.0026307
15,0.60548925,0.47036776,"('boring', 'funny')",0.6054893,0.4703678,-0.1351215
16,-0.32578462,-0.28406778,"('unpopular', 'popular')",-0.3257846,-0.2840678,0.0417168
17,0.031165894,0.07340372,"('nasty', 'nice')",0.0311659,0.0734037,0.0422378
18,-0.5578104,-0.62658834,"('disagreeable', 'welcoming')",-0.5578104,-0.6265883,-0.0687779
19,-0.30843937,-0.26805013,"('inhospitable', 'hospitable')",-0.3084394,-0.2680501,0.0403893
20,0.5889067,0.49824202,"('rough', 'thoughtful')",0.5889067,0.498242,-0.0906647
21,0.026571833,0.24366558,"('immoral', 'moral')",0.0265718,0.2436656,0.2170938
22,-0.24008322,-0.13037449,"('untrustworthy', 'trustworthy')",-0.2400832,-0.1303745,0.1097087
23,6.326237,6.2004304,"('insincere', 'sincere')",6.3262372,6.2004304,-0.1258068
24,1.7810696,1.7956953,"('dishonest', 'honest')",1.7810696,1.7956953,0.0146257
25,0.5380478,0.39852813,"('egoistic', 'altruistic')",0.5380478,0.3985281,-0.1395197
26,0.33511522,0.13236085,"('hardhearted', 'benevolent')",0.3351152,0.1323608,-0.2027544
27,1.51434,1.3270184,"('hardhearted', 'softhearted')",1.51434,1.3270184,-0.1873216
28,1.0823033,1.0350206,"('disloyal', 'loyal')",1.0823033,1.0350206,-0.0472827
29,-0.48456976,-0.57575893,"('unfair', 'fair')",-0.4845698,-0.5757589,-0.0911891
30,0.6964552,0.7464641,"('intolerant', 'tolerant')",0.6964552,0.7464641,0.0500089
31,-1.4176701,-1.5173069,"('evil', 'good')",-1.4176701,-1.5173069,-0.0996368
32,1.103503,1.1745758,"('unkind', 'kind')",1.103503,1.1745758,0.0710728
33,-0.25519228,-0.19611055,"('wrong', 'right')",-0.2551923,-0.1961105,0.0590818
34,4.6437597,4.648753,"('mean', 'honorable')",4.6437597,4.6487532,0.0049935
35,-1.0218432,-1.2321576,"('corrupt', 'incorrupt')",-1.0218432,-1.2321576,-0.2103144
36,-0.8416431,-0.97782224,"('hostile', 'amicable')",-0.8416431,-0.9778222,-0.1361791
37,0.550685,0.58476,"('fake', 'genuine')",0.550685,0.58476,0.034075
38,-0.24875912,-0.15459478,"('untruthful', 'truthful')",-0.2487591,-0.1545948,0.0941643
39,-0.08286465,-0.00822066,"('exploitative', 'cooperative')",-0.0828646,-0.0082207,0.0746439
40,-1.6257287,-1.7251126,"('stingy', 'generous')",-1.6257287,-1.7251126,-0.0993839
41,-0.17156713,-0.0639424,"('unforgiving', 'forgiving')",-0.1715671,-0.0639424,0.1076247
42,-2.1994572,-1.97151,"('unreliable', 'reliable')",-2.1994572,-1.9715101,0.2279471
