,saxophone_male,saxophone_female,tuple,average_male,average_female,female-male
0,-0.07006462,-0.34906268,"('unsociable', 'sociable')",-0.0700646,-0.3490627,-0.2789981
1,1.3045896,1.3292885,"('unfriendly', 'friendly')",1.3045896,1.3292885,0.0246989
2,0.24218534,0.5587924,"('unlikable', 'likable')",0.2421853,0.5587924,0.3166071
3,0.2653861,0.6116825,"('repellent', 'pleasant')",0.2653861,0.6116825,0.3462964
4,-7.1748238,-7.206622,"('disliked', 'liked')",-7.1748238,-7.2066221,-0.0317983
5,-0.35592622,-0.040274348,"('distant', 'outgoing')",-0.3559262,-0.0402743,0.3156519
6,-0.1973104,0.15294506,"('distant', 'open')",-0.1973104,0.1529451,0.3502555
7,0.25085747,0.2620324,"('insensitive', 'sensitive')",0.2508575,0.2620324,0.0111749
8,1.0886217,1.1728019,"('unaffectionate', 'affectionate')",1.0886217,1.1728019,0.0841802
9,1.8247626,1.8853991,"('unaffectionate', 'caring')",1.8247626,1.8853991,0.0606365
10,0.6131383,0.74385977,"('unsympathetic', 'sympathetic')",0.6131383,0.7438598,0.1307215
11,1.9192262,1.8339002,"('unhelpful', 'helpful')",1.9192262,1.8339002,-0.085326
12,-1.6728412,-1.6821829,"('unsupportive', 'supportive')",-1.6728412,-1.6821829,-0.0093417
13,0.35469633,0.18143225,"('impolite', 'polite')",0.3546963,0.1814322,-0.1732641
14,-0.33909994,-0.6796607,"('antisocial', 'social')",-0.3390999,-0.6796607,-0.3405608
15,0.5263713,0.66832817,"('boring', 'funny')",0.5263713,0.6683282,0.1419569
16,-0.10413231,-0.03755337,"('unpopular', 'popular')",-0.1041323,-0.0375534,0.0665789
17,0.06259179,-0.004625203,"('nasty', 'nice')",0.0625918,-0.0046252,-0.067217
18,-0.7145471,-0.76991427,"('disagreeable', 'welcoming')",-0.7145471,-0.7699143,-0.0553672
19,-0.60565233,-0.39734367,"('inhospitable', 'hospitable')",-0.6056523,-0.3973437,0.2083086
20,0.91095644,0.7604364,"('rough', 'thoughtful')",0.9109564,0.7604364,-0.15052
21,-0.3029981,-0.23711304,"('immoral', 'moral')",-0.3029981,-0.237113,0.0658851
22,-0.8776841,-0.8118003,"('untrustworthy', 'trustworthy')",-0.8776841,-0.8118003,0.0658838
23,6.1791534,6.15442,"('insincere', 'sincere')",6.1791534,6.1544199,-0.0247335
24,0.97057414,0.98977244,"('dishonest', 'honest')",0.9705741,0.9897724,0.0191983
25,0.8990576,0.8404857,"('egoistic', 'altruistic')",0.8990576,0.8404857,-0.0585719
26,1.1072047,0.56395185,"('hardhearted', 'benevolent')",1.1072047,0.5639518,-0.5432529
27,1.1112217,1.0669757,"('hardhearted', 'softhearted')",1.1112217,1.0669757,-0.044246
28,0.9415396,0.7510756,"('disloyal', 'loyal')",0.9415396,0.7510756,-0.190464
29,-0.9254596,-0.8741575,"('unfair', 'fair')",-0.9254596,-0.8741575,0.0513021
30,1.1290867,0.8411854,"('intolerant', 'tolerant')",1.1290867,0.8411854,-0.2879013
31,-1.6693857,-1.4845852,"('evil', 'good')",-1.6693857,-1.4845852,0.1848005
32,1.2920135,1.0384977,"('unkind', 'kind')",1.2920135,1.0384977,-0.2535158
33,-0.15831767,-0.21262878,"('wrong', 'right')",-0.1583177,-0.2126288,-0.0543111
34,4.5711784,4.499469,"('mean', 'honorable')",4.5711784,4.4994688,-0.0717096
35,-0.6881332,-0.84745306,"('corrupt', 'incorrupt')",-0.6881332,-0.8474531,-0.1593199
36,-0.5448811,-0.7454199,"('hostile', 'amicable')",-0.5448811,-0.7454199,-0.2005388
37,0.60255826,0.67069006,"('fake', 'genuine')",0.6025583,0.6706901,0.0681318
38,0.16057491,-0.11608969,"('untruthful', 'truthful')",0.1605749,-0.1160897,-0.2766646
39,0.43055272,0.05313997,"('exploitative', 'cooperative')",0.4305527,0.05314,-0.3774127
40,-2.4430916,-2.262937,"('stingy', 'generous')",-2.4430916,-2.2629371,0.1801545
41,0.07649708,-0.2838809,"('unforgiving', 'forgiving')",0.0764971,-0.2838809,-0.360378
42,-2.911739,-2.4944317,"('unreliable', 'reliable')",-2.9117391,-2.4944317,0.4173074
43,0.81847095,0.9372977,"('irresponsible', 'responsible')",0.818471,0.9372977,0.1188267
44,-1.5372598,-1.3045943,"('prejudiced', 'unprejudiced')",-1.5372598,-1.3045943,0.2326655
45,-0.41983625,-0.42380622,"('incompetent', 'competent')",-0.4198363,-0.4238062,-0.0039699
46,-1.2495778,-1.1512107,"('uncompetitive', 'competitive')",-1.2495778,-1.1512107,0.0983671
47,5.013561,5.053056,"('stupid', 'smart')",5.0135608,5.0530558,0.039495
48,0.6582885,0.52671313,"('unintelligent', 'intelligent')",0.6582885,0.5267131,-0.1315754
49,0.13327253,0.2755472,"('unable', 'able')",0.1332725,0.2755472,0.1422747
50,-0.09939463,-0.0037319642,"('clumsy', 'skillful')",-0.0993946,-0.003732,0.0956626
51,-0.20000458,-0.0688895,"('uneducated', 'educated')",-0.2000046,-0.0688895,0.1311151
52,-0.42014527,-0.41502106,"('irrational', 'rational')",-0.4201453,-0.4150211,0.0051242
53,0.30083853,0.44333592,"('uncreative', 'creative')",0.3008385,0.4433359,0.1424974
54,0.8240826,1.2330718,"('incapable', 'capable')",0.8240826,1.2330718,0.4089892
55,0.60748184,0.59881294,"('incompetent', 'clever')",0.6074818,0.5988129,-0.0086689
