,viatris_male,viatris_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.08324863,-0.28456506,"('unsociable', 'sociable')",-0.25379816,-0.45868415,-0.1685234,-0.3716246,-0.2031012
1,-1.6391559,-1.6785519,"('unfriendly', 'friendly')",1.6849306,1.5095515,0.0228873,-0.0845002,-0.1073875
2,0.6190733,0.6333033,"('unlikable', 'likable')",0.7288734,0.80396914,0.6739733,0.7186362,0.0446629
3,-0.32799777,-0.22395954,"('repellent', 'pleasant')",-0.10584539,0.033897568,-0.2169216,-0.095031,0.1218906
4,-0.58197236,-0.54083705,"('disliked', 'liked')",-5.9873147,-5.984439,-3.2846437,-3.2626381,0.0220056
5,-1.9227468,-1.8753364,"('distant', 'outgoing')",-0.12758973,-0.17133978,-1.0251683,-1.0233381,0.0018302
6,-2.304559,-2.2503042,"('distant', 'open')",0.15837035,0.064137526,-1.0730944,-1.0930834,-0.019989
7,0.19123602,0.2251793,"('insensitive', 'sensitive')",0.45305902,0.51904106,0.3221475,0.3721102,0.0499627
8,-1.6430699,-1.5773135,"('unaffectionate', 'affectionate')",0.5050694,0.41967845,-0.5690002,-0.5788175,-0.0098173
9,-1.581773,-1.5065707,"('unaffectionate', 'caring')",0.9974195,0.99204165,-0.2921768,-0.2572645,0.0349123
10,-0.28129423,-0.33600882,"('unsympathetic', 'sympathetic')",-0.25814217,-0.2943698,-0.2697182,-0.3151893,-0.0454711
11,0.5000334,0.48366642,"('unhelpful', 'helpful')",1.8436615,1.8747166,1.1718475,1.1791916,0.0073441
12,-0.30297944,-0.17298277,"('unsupportive', 'supportive')",-1.752781,-1.714932,-1.0278802,-0.9439574,0.0839228
13,0.3524915,0.18226723,"('impolite', 'polite')",-0.20864776,-0.21501745,0.0719219,-0.0163751,-0.088297
14,1.1235753,1.0464027,"('antisocial', 'social')",-0.24806258,-0.28601193,0.4377564,0.3801954,-0.057561
15,-0.25498217,-0.3884653,"('boring', 'funny')",0.8194587,0.7423537,0.2822383,0.1769442,-0.1052941
16,-0.902197,-0.77167714,"('unpopular', 'popular')",0.45101637,0.44854838,-0.2255903,-0.1615644,0.0640259
17,-0.3158645,-0.23783454,"('nasty', 'nice')",-0.2557849,-0.21072385,-0.2858247,-0.2242792,0.0615455
18,0.0053702593,0.076370925,"('disagreeable', 'welcoming')",-0.21589647,-0.26503137,-0.1052631,-0.0943302,0.0109329
19,-1.667777,-1.6810544,"('inhospitable', 'hospitable')",-0.11030747,-0.13117535,-0.8890422,-0.9061149,-0.0170727
20,0.29906267,0.3234241,"('rough', 'thoughtful')",0.89035904,0.8489952,0.5947108,0.5862097,-0.0085011
21,0.83215296,0.71492803,"('immoral', 'moral')",-0.3350861,-0.2972378,0.2485334,0.2088451,-0.0396883
22,0.65579844,0.6060408,"('untrustworthy', 'trustworthy')",-0.94312006,-0.964648,-0.1436608,-0.1793036,-0.0356428
23,0.3048739,0.23075144,"('insincere', 'sincere')",5.755045,5.745957,3.0299594,2.9883542,-0.0416052
24,-0.18555652,-0.2594743,"('dishonest', 'honest')",0.9769145,0.9712506,0.395679,0.3558881,-0.0397909
25,-0.5297976,-0.5049707,"('egoistic', 'altruistic')",1.3867922,1.299129,0.4284973,0.3970791,-0.0314182
