,enthusiasm_male,enthusiasm_female,tuple,average_male,average_female,female-male
0,0.14110927,0.16114053,"('unsociable', 'sociable')",0.1411093,0.1611405,0.0200312
1,0.6005494,0.57178134,"('unfriendly', 'friendly')",0.6005494,0.5717813,-0.0287681
2,-0.3171209,-0.24607402,"('unlikable', 'likable')",-0.3171209,-0.246074,0.0710469
3,0.91515,0.9579187,"('repellent', 'pleasant')",0.91515,0.9579187,0.0427687
4,-7.3885713,-7.570253,"('disliked', 'liked')",-7.3885713,-7.5702529,-0.1816816
5,-0.8861006,-0.85727775,"('distant', 'outgoing')",-0.8861006,-0.8572778,0.0288228
6,-0.36452,-0.43025583,"('distant', 'open')",-0.36452,-0.4302558,-0.0657358
7,0.86389613,0.92835295,"('insensitive', 'sensitive')",0.8638961,0.928353,0.0644569
8,0.56501937,0.4635474,"('unaffectionate', 'affectionate')",0.5650194,0.4635474,-0.101472
9,0.9087914,0.93603873,"('unaffectionate', 'caring')",0.9087914,0.9360387,0.0272473
10,1.3702116,1.4125949,"('unsympathetic', 'sympathetic')",1.3702116,1.4125949,0.0423833
11,1.4786359,1.521685,"('unhelpful', 'helpful')",1.4786359,1.521685,0.0430491
12,-1.8177092,-1.838605,"('unsupportive', 'supportive')",-1.8177092,-1.838605,-0.0208958
13,0.08207451,0.15090291,"('impolite', 'polite')",0.0820745,0.1509029,0.0688284
14,0.7074445,0.7052205,"('antisocial', 'social')",0.7074445,0.7052205,-0.002224
15,-0.13000023,-0.24028213,"('boring', 'funny')",-0.1300002,-0.2402821,-0.1102819
16,-0.8433398,-0.83710796,"('unpopular', 'popular')",-0.8433398,-0.837108,0.0062318
17,-0.34988403,-0.27322933,"('nasty', 'nice')",-0.349884,-0.2732293,0.0766547
18,-0.31779593,-0.3496222,"('disagreeable', 'welcoming')",-0.3177959,-0.3496222,-0.0318263
19,-1.055752,-1.1300101,"('inhospitable', 'hospitable')",-1.055752,-1.1300101,-0.0742581
20,0.9752919,0.91345155,"('rough', 'thoughtful')",0.9752919,0.9134516,-0.0618403
21,-0.13866815,-0.02605468,"('immoral', 'moral')",-0.1386681,-0.0260547,0.1126134
22,-0.14064409,-0.15847863,"('untrustworthy', 'trustworthy')",-0.1406441,-0.1584786,-0.0178345
23,6.0878396,6.1767287,"('insincere', 'sincere')",6.0878396,6.1767287,0.0888891
24,1.3868173,1.3124284,"('dishonest', 'honest')",1.3868173,1.3124284,-0.0743889
25,0.26183656,0.19893388,"('egoistic', 'altruistic')",0.2618366,0.1989339,-0.0629027
26,0.7691072,0.6339185,"('hardhearted', 'benevolent')",0.7691072,0.6339185,-0.1351887
27,1.5883855,1.3976567,"('hardhearted', 'softhearted')",1.5883855,1.3976567,-0.1907288
28,0.913958,0.9008196,"('disloyal', 'loyal')",0.913958,0.9008196,-0.0131384
29,-0.5983365,-0.7142501,"('unfair', 'fair')",-0.5983365,-0.7142501,-0.1159136
30,1.0896931,1.0966448,"('intolerant', 'tolerant')",1.0896931,1.0966448,0.0069517
31,-1.8165314,-1.8689755,"('evil', 'good')",-1.8165314,-1.8689755,-0.0524441
32,0.94682693,0.8802867,"('unkind', 'kind')",0.9468269,0.8802867,-0.0665402
33,-0.6482784,-0.6964477,"('wrong', 'right')",-0.6482784,-0.6964477,-0.0481693
34,4.3119354,4.4761744,"('mean', 'honorable')",4.3119354,4.4761744,0.164239
35,-0.89460516,-1.1321304,"('corrupt', 'incorrupt')",-0.8946052,-1.1321304,-0.2375252
36,-1.2816133,-1.3585654,"('hostile', 'amicable')",-1.2816133,-1.3585654,-0.0769521
37,0.7378257,0.72525865,"('fake', 'genuine')",0.7378257,0.7252586,-0.0125671
38,-0.6192023,-0.52452385,"('untruthful', 'truthful')",-0.6192023,-0.5245239,0.0946784
39,0.6420418,0.6420654,"('exploitative', 'cooperative')",0.6420418,0.6420654,2.36e-05
40,-1.1347165,-1.3172914,"('stingy', 'generous')",-1.1347165,-1.3172914,-0.1825749
41,0.04212733,0.048815493,"('unforgiving', 'forgiving')",0.0421273,0.0488155,0.0066882
42,-1.8245361,-1.9179561,"('unreliable', 'reliable')",-1.8245361,-1.9179561,-0.09342
43,0.95132256,1.0171738,"('irresponsible', 'responsible')",0.9513226,1.0171738,0.0658512
44,-0.46087506,-0.4628951,"('prejudiced', 'unprejudiced')",-0.4608751,-0.4628951,-0.00202
45,0.22509587,0.15172763,"('incompetent', 'competent')",0.2250959,0.1517276,-0.0733683
46,-0.12417106,-0.11832997,"('uncompetitive', 'competitive')",-0.1241711,-0.11833,0.0058411
47,4.989162,5.165285,"('stupid', 'smart')",4.989162,5.1652851,0.1761231
48,0.18755302,0.20650767,"('unintelligent', 'intelligent')",0.187553,0.2065077,0.0189547
49,-0.20061226,-0.15187825,"('unable', 'able')",-0.2006123,-0.1518783,0.048734
50,-0.657742,-0.7406536,"('clumsy', 'skillful')",-0.657742,-0.7406536,-0.0829116
51,0.70829964,0.6051507,"('uneducated', 'educated')",0.7082996,0.6051507,-0.1031489
52,-0.7683504,-0.9069022,"('irrational', 'rational')",-0.7683504,-0.9069022,-0.1385518
53,-0.48627734,-0.5444969,"('uncreative', 'creative')",-0.4862773,-0.5444969,-0.0582196
54,0.73205423,0.78142464,"('incapable', 'capable')",0.7320542,0.7814246,0.0493704
55,0.93126357,0.9399259,"('incompetent', 'clever')",0.9312636,0.9399259,0.0086623
56,0.81354755,0.81451756,"('impractical', 'practical')",0.8135476,0.8145176,0.00097
57,-2.2713614,-2.302542,"('unimaginative', 'imaginative')",-2.2713614,-2.302542,-0.0311806
58,0.023357742,0.008959051,"('undiscriminating', 'discriminating')",0.0233577,0.0089591,-0.0143986
59,-0.46433222,-0.49678716,"('foolish', 'wise')",-0.4643322,-0.4967872,-0.032455
60,0.7744056,0.9887079,"('inefficient', 'efficient')",0.7744056,0.9887079,0.2143023
61,0.19535437,0.06803465,"('illogical', 'logical')",0.1953544,0.0680346,-0.1273198
