,ametek_male,ametek_female,tuple,inc_male,inc_female,average_male,average_female,female-male
21,-0.091703,-0.14940749,"('immoral', 'moral')",-0.29042253,-0.26416522,-0.1910628,-0.2067864,-0.0157236
22,0.115858376,0.17830741,"('untrustworthy', 'trustworthy')",-0.8774817,-0.9531353,-0.3808117,-0.3874139,-0.0066022
23,-0.29565287,-0.3089232,"('insincere', 'sincere')",4.977053,4.944608,2.3407001,2.3178425,-0.0228576
24,-0.29801247,-0.31800514,"('dishonest', 'honest')",0.31615794,0.26871946,0.0090727,-0.0246428,-0.0337155
25,0.044316743,-0.024667446,"('egoistic', 'altruistic')",1.5114416,1.456463,0.7778792,0.7158977,-0.0619815
26,0.4912853,0.48251364,"('hardhearted', 'benevolent')",1.9661528,1.9246377,1.228719,1.2035756,-0.0251434
27,-0.12592569,-0.05376229,"('hardhearted', 'softhearted')",1.055602,0.9929424,0.4648381,0.46959,0.0047519
28,-0.62267405,-0.7397755,"('disloyal', 'loyal')",0.6393905,0.50182015,0.0083582,-0.1189777,-0.1273359
29,-0.78493714,-0.8143445,"('unfair', 'fair')",-0.75837845,-0.8873619,-0.7716578,-0.8508532,-0.0791954
30,0.7494774,0.71062857,"('intolerant', 'tolerant')",1.5540357,1.5194434,1.1517565,1.115036,-0.0367205
31,-0.80546314,-0.67900246,"('evil', 'good')",-0.79443103,-0.8800268,-0.7999471,-0.7795147,0.0204324
32,-0.25259197,-0.29503173,"('unkind', 'kind')",0.66707265,0.55650854,0.2072403,0.1307384,-0.0765019
33,0.29478896,0.22756745,"('wrong', 'right')",-0.40508392,-0.45410505,-0.0551475,-0.1132688,-0.0581213
34,0.12921765,0.24297978,"('mean', 'honorable')",5.5781126,5.7358937,2.8536651,2.9894369,0.1357718
35,-0.20226012,-0.32034263,"('corrupt', 'incorrupt')",-0.10419518,-0.2235676,-0.1532277,-0.2719551,-0.1187274
36,-0.46687037,-0.52029526,"('hostile', 'amicable')",0.35725388,0.17356418,-0.0548082,-0.1733655,-0.1185573
37,-0.365016,-0.42659384,"('fake', 'genuine')",-0.047648497,-0.061256453,-0.2063323,-0.2439252,-0.0375929
38,-0.7436279,-0.7160349,"('untruthful', 'truthful')",-0.47461727,-0.446622,-0.6091226,-0.5813285,0.0277941
39,0.7682977,0.80034673,"('exploitative', 'cooperative')",0.5381533,0.5693252,0.6532255,0.684836,0.0316105
40,-0.002414302,-0.03262699,"('stingy', 'generous')",-1.5569513,-1.7009419,-0.7796828,-0.8667845,-0.0871017
41,-0.14604603,-0.10133935,"('unforgiving', 'forgiving')",0.09372729,-0.0061817123,-0.0261594,-0.0537605,-0.0276011
42,0.32460007,0.44459334,"('unreliable', 'reliable')",-3.0211658,-2.9800925,-1.3482829,-1.2677495,0.0805334
43,-0.21026975,-0.07612242,"('irresponsible', 'responsible')",0.4147164,0.44942856,0.1022233,0.1866531,0.0844298
44,0.024957903,0.050998006,"('prejudiced', 'unprejudiced')",-1.2828492,-1.2180427,-0.6289456,-0.5835224,0.0454232
45,-0.8472061,-0.75156486,"('incompetent', 'competent')",-0.18556732,-0.22985342,-0.5163867,-0.4907091,0.0256776
46,-0.46815753,-0.41645676,"('uncompetitive', 'competitive')",-0.37978438,-0.38080046,-0.4239709,-0.3986286,0.0253423
47,-0.0055841953,0.08180833,"('stupid', 'smart')",4.9764404,5.094826,2.4854281,2.5883174,0.1028893
48,-0.10684338,-0.1450712,"('unintelligent', 'intelligent')",0.51991034,0.5242875,0.2065335,0.1896082,-0.0169253
49,0.005299572,0.1638619,"('unable', 'able')",-0.22593178,-0.15002036,-0.1103161,0.0069208,0.1172369
50,0.27270648,0.2951462,"('clumsy', 'skillful')",0.16364013,0.14762509,0.2181733,0.2213856,0.0032123
51,-0.8524247,-1.0151597,"('uneducated', 'educated')",0.4213204,0.36430722,-0.2155521,-0.3254263,-0.1098742
52,-0.12387331,-0.25244355,"('irrational', 'rational')",0.5338399,0.38581723,0.2049833,0.0666868,-0.1382965
53,-0.7603629,-0.7673074,"('uncreative', 'creative')",0.59732985,0.52136743,-0.0815165,-0.12297,-0.0414535
54,0.120573774,0.034206785,"('incapable', 'capable')",1.1113615,1.141203,0.6159676,0.5877049,-0.0282627
55,-0.14457269,-0.083567075,"('incompetent', 'clever')",0.12367761,0.12621376,-0.0104475,0.0213233,0.0317708
56,-0.10416053,-0.06355936,"('impractical', 'practical')",-0.015226768,-0.036316954,-0.0596936,-0.0499382,0.0097554
57,-0.72926664,-0.7585909,"('unimaginative', 'imaginative')",-2.1956248,-2.2620797,-1.4624457,-1.5103353,-0.0478896
58,0.18919061,0.22450261,"('undiscriminating', 'discriminating')",0.2570781,0.20286249,0.2231344,0.2136825,-0.0094519
59,0.28906563,0.28677928,"('foolish', 'wise')",0.32747453,0.30488753,0.3082701,0.2958334,-0.0124367
60,0.063742936,0.14667223,"('inefficient', 'efficient')",-0.20125414,-0.07080961,-0.0687556,0.0379313,0.1066869
61,-0.42199093,-0.49112815,"('illogical', 'logical')",0.3007168,0.16651565,-0.0606371,-0.1623062,-0.1016691
62,-0.15281901,-0.05600186,"('incompetent', 'brilliant')",0.15101843,0.2679777,-0.0009003,0.1059879,0.1068882
63,-0.313684,-0.22050655,"('unperceptive', 'insightful')",0.609746,0.6625906,0.148031,0.221042,0.073011
64,-0.024483973,-0.06109256,"('shy', 'confident')",-6.2901263,-6.3651223,-3.1573052,-3.2131073,-0.0558021
65,0.1491394,0.12701106,"('insecure', 'secure')",-0.5578249,-0.5219435,-0.2043428,-0.1974662,0.0068766
66,-0.78360766,-0.8024106,"('inactive', 'active')",0.5500017,0.54497725,-0.116803,-0.1287167,-0.0119137
67,0.19643772,0.19028437,"('doubtful', 'determined')",-0.24971874,-0.17989416,-0.0266405,0.0051951,0.0318356
68,-0.58351254,-0.6347677,"('dependent', 'independent')",-0.61507046,-0.6329842,-0.5992915,-0.633876,-0.0345845
69,0.14123526,0.18523014,"('lazy', 'industrious')",-0.4966961,-0.4809694,-0.1777304,-0.1478696,0.0298608
70,-0.11210912,0.010496218,"('lethargic', 'energetic')",0.5426875,0.59566575,0.2152892,0.303081,0.0877918
71,-0.21461028,-0.2101662,"('diffident', 'self-confident')",0.34525618,0.34964663,0.065323,0.0697402,0.0044172
72,-0.43354735,-0.45512462,"('unambitious', 'ambitious')",-1.0913292,-1.049603,-0.7624383,-0.7523638,0.0100745
73,1.072969,1.0378163,"('helpless', 'self-reliant')",-2.516488,-2.5542674,-0.7217596,-0.7582256,-0.036466
74,-0.06709362,0.020874545,"('undedicated', 'dedicated')",0.057962917,-0.0038787853,-0.0045654,0.0084979,0.0130633
75,0.5907266,0.61123145,"('meek', 'impulsive')",-0.1638793,-0.078519434,0.2134237,0.266356,0.0529323
76,0.2115786,0.29212075,"('anxious', 'daring')",0.17948191,0.29993972,0.1955303,0.2960302,0.1004999
77,-0.66496223,-0.68710655,"('unmotivated', 'motivated')",-1.2031091,-1.1145544,-0.9340357,-0.9008305,0.0332052
78,-1.2797538,-1.1647092,"('nonresilient', 'resilient')",-0.038700666,0.007943684,-0.6592273,-0.5783828,0.0808445
79,-0.8206101,-0.8146315,"('wavering', 'unwavering')",-0.20004752,-0.18438888,-0.5103288,-0.4995102,0.0108186
80,-0.0012436323,0.020761412,"('dominated', 'dominating')",-1.3314916,-1.2362441,-0.6663676,-0.6077414,0.0586262
81,0.73290765,0.6264873,"('submissive', 'aggressive')",-0.50539553,-0.435256,0.1137561,0.0956157,-0.0181404
82,0.14781395,0.11638597,"('poor', 'rich')",5.739858,5.7832274,2.943836,2.9498067,0.0059707
83,-0.48048052,-0.49930814,"('powerless', 'powerful')",-1.0154606,-1.0325325,-0.7479706,-0.7659203,-0.0179497
84,0.24420343,0.09565891,"('inferior', 'superior')",0.99817896,0.9208992,0.6211912,0.5082791,-0.1129121
85,0.32145393,0.32850876,"('insignificant', 'prestigious')",1.2326728,1.2076396,0.7770634,0.7680742,-0.0089892
86,-1.0104935,-1.0585498,"('uninfluential', 'influential')",-0.37437811,-0.541168,-0.6924358,-0.7998589,-0.1074231
87,0.229727,0.15165253,"('unsuccessful', 'successful')",0.94999176,1.0059813,0.5898594,0.578817,-0.0110424
88,0.050110023,-0.056098316,"('low', 'eminent')",0.6196858,0.59138286,0.3348979,0.2676423,-0.0672556
