,oneok_male,oneok_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.3518023,-0.5168429,"('unsociable', 'sociable')",-0.3170128,-0.5188371,-0.3344075,-0.51784,-0.1834325
1,-0.92017066,-0.88405704,"('unfriendly', 'friendly')",1.7454425,1.6536961,0.4126359,0.3848195,-0.0278164
2,0.3030873,0.31394187,"('unlikable', 'likable')",0.6398296,0.7359323,0.4714584,0.5249371,0.0534787
3,0.040872075,0.11405407,"('repellent', 'pleasant')",0.24932031,0.23106445,0.1450962,0.1725593,0.0274631
4,-0.32427773,-0.30327475,"('disliked', 'liked')",-6.048316,-6.033181,-3.1862969,-3.1682279,0.018069
5,-1.1408819,-1.0200791,"('distant', 'outgoing')",-0.25599554,-0.15701765,-0.6984387,-0.5885484,0.1098903
6,-1.4877205,-1.3099985,"('distant', 'open')",0.033387013,0.13673744,-0.7271667,-0.5866305,0.1405362
7,0.48562947,0.50532746,"('insensitive', 'sensitive')",0.44094577,0.48362112,0.4632876,0.4944743,0.0311867
8,-0.51976603,-0.47158083,"('unaffectionate', 'affectionate')",1.0603967,1.0673095,0.2703153,0.2978643,0.027549
9,-0.6123883,-0.5277356,"('unaffectionate', 'caring')",1.233185,1.2736273,0.3103984,0.3729458,0.0625474
10,0.25333527,0.22689064,"('unsympathetic', 'sympathetic')",-0.57438874,-0.5803878,-0.1605267,-0.1767486,-0.0162219
11,0.85917675,0.8485655,"('unhelpful', 'helpful')",2.1722424,2.264532,1.5157096,1.5565488,0.0408392
12,-0.055092923,0.07400692,"('unsupportive', 'supportive')",-1.7527696,-1.636412,-0.9039313,-0.7812026,0.1227287
13,0.94613576,0.79897034,"('impolite', 'polite')",-0.35444608,-0.35591182,0.2958449,0.2215293,-0.0743156
14,1.0289822,0.89994395,"('antisocial', 'social')",-0.40562087,-0.55954516,0.3116806,0.1701994,-0.1414812
15,0.7992632,0.73323566,"('boring', 'funny')",0.6528689,0.59418577,0.7260661,0.6637107,-0.0623554
16,-0.9524979,-0.90597814,"('unpopular', 'popular')",0.6178876,0.56542563,-0.1673051,-0.1702763,-0.0029712
17,-0.07541443,-0.043244775,"('nasty', 'nice')",-0.21299356,-0.17152034,-0.144204,-0.1073826,0.0368214
18,0.025162943,0.012164033,"('disagreeable', 'welcoming')",-0.20098482,-0.27863428,-0.0879109,-0.1332351,-0.0453242
19,-1.3649133,-1.264702,"('inhospitable', 'hospitable')",-0.18627542,-0.05114966,-0.7755944,-0.6579258,0.1176686
20,-0.48337454,-0.47312745,"('rough', 'thoughtful')",1.0667541,1.0273633,0.2916898,0.2771179,-0.0145719
21,1.1643399,1.0568534,"('immoral', 'moral')",-0.30795503,-0.371216,0.4281924,0.3428187,-0.0853737
22,0.55500764,0.4987175,"('untrustworthy', 'trustworthy')",-0.82394356,-0.86007506,-0.134468,-0.1806788,-0.0462108
23,0.48621023,0.42331624,"('insincere', 'sincere')",5.7549763,5.7230124,3.1205933,3.0731645,-0.0474288
24,0.6182357,0.5429968,"('dishonest', 'honest')",0.73798156,0.75880325,0.6781086,0.6509,-0.0272086
25,-0.8980359,-0.90948915,"('egoistic', 'altruistic')",1.3114538,1.1562184,0.206709,0.1233646,-0.0833444
26,-0.13123488,-0.2086809,"('hardhearted', 'benevolent')",1.579458,1.3798739,0.7241116,0.5855965,-0.1385151
27,0.19712216,0.23704314,"('hardhearted', 'softhearted')",1.0986191,1.0404661,0.6478707,0.6387546,-0.0091161
28,-0.40732646,-0.41542467,"('disloyal', 'loyal')",1.2719889,1.1954882,0.4323312,0.3900318,-0.0422994
29,-0.69405055,-0.7031937,"('unfair', 'fair')",-0.6653317,-0.79625237,-0.6796911,-0.7497231,-0.070032
30,1.2560562,1.1918081,"('intolerant', 'tolerant')",1.7154976,1.6398251,1.4857769,1.4158165,-0.0699604
31,-1.8104517,-1.6665509,"('evil', 'good')",-1.0450568,-1.0729622,-1.4277543,-1.3697565,0.0579978
32,0.3434599,0.2005651,"('unkind', 'kind')",0.9210472,0.7822563,0.6322535,0.4914107,-0.1408428
33,-0.050933074,-0.02721218,"('wrong', 'right')",-0.53058845,-0.5211845,-0.2907608,-0.2741984,0.0165624
34,-0.14213218,-0.013937589,"('mean', 'honorable')",5.9880013,6.1124225,2.9229345,3.0492425,0.126308
35,-1.3846709,-1.3734024,"('corrupt', 'incorrupt')",-0.5080622,-0.5543428,-0.9463665,-0.9638726,-0.0175061
36,-1.7145644,-1.6683991,"('hostile', 'amicable')",0.09576758,-0.07959611,-0.8093984,-0.8739976,-0.0645992
37,-0.28178528,-0.283119,"('fake', 'genuine')",0.19683203,0.21605684,-0.0424766,-0.0335311,0.0089455
38,-0.22618027,-0.1418975,"('untruthful', 'truthful')",0.20598125,0.37216973,-0.0100995,0.1151361,0.1252356
39,0.9516593,0.9772958,"('exploitative', 'cooperative')",0.26806632,0.2926199,0.6098628,0.6349578,0.025095
40,-0.5781647,-0.5429259,"('stingy', 'generous')",-1.9474897,-1.9797434,-1.2628272,-1.2613347,0.0014925
41,0.6886737,0.7148882,"('unforgiving', 'forgiving')",0.24661146,0.15614349,0.4676426,0.4355159,-0.0321267
42,0.24454448,0.32103994,"('unreliable', 'reliable')",-3.221432,-3.085139,-1.4884437,-1.3820496,0.1063941
43,0.61027855,0.6420741,"('irresponsible', 'responsible')",0.60708284,0.6516068,0.6086807,0.6468405,0.0381598
44,0.37163478,0.35051596,"('prejudiced', 'unprejudiced')",-1.5156622,-1.5207705,-0.5720137,-0.5851273,-0.0131136
45,0.16877893,0.21456747,"('incompetent', 'competent')",0.020070389,-0.006799655,0.0944247,0.1038839,0.0094592
46,0.6793742,0.69354063,"('uncompetitive', 'competitive')",-0.5021739,-0.524572,0.0886002,0.0844843,-0.0041159
47,0.5351003,0.5509946,"('stupid', 'smart')",5.4305577,5.5385256,2.9828291,3.04476,0.0619309
48,1.0852985,1.0240223,"('unintelligent', 'intelligent')",1.0683354,1.0170574,1.076817,1.0205399,-0.0562771
49,0.6067572,0.74897885,"('unable', 'able')",0.15999542,0.34105462,0.3833763,0.5450168,0.1616405
50,-0.44698966,-0.37873983,"('clumsy', 'skillful')",0.2922916,0.33666015,-0.077349,-0.0210398,0.0563092
51,-0.20667212,-0.34145176,"('uneducated', 'educated')",0.23792817,0.10898132,0.015628,-0.1162352,-0.1318632
52,-1.07259,-1.1248015,"('irrational', 'rational')",0.2523766,0.094312556,-0.4101067,-0.5152445,-0.1051378
53,-0.9821206,-0.9624813,"('uncreative', 'creative')",0.65104264,0.66383994,-0.165539,-0.1493207,0.0162183
54,-0.59908575,-0.63090706,"('incapable', 'capable')",1.2777092,1.3712368,0.3393117,0.3701649,0.0308532
55,1.148137,1.1057519,"('incompetent', 'clever')",0.30435726,0.23655346,0.7262471,0.6711527,-0.0550944
56,1.8935274,1.8250724,"('impractical', 'practical')",0.48549336,0.5086714,1.1895103,1.1668719,-0.0226384
57,-0.48468608,-0.53967875,"('unimaginative', 'imaginative')",-2.5650363,-2.6349635,-1.5248612,-1.5873212,-0.06246
58,-0.50207824,-0.42635337,"('undiscriminating', 'discriminating')",-0.11109724,-0.10548292,-0.3065877,-0.2659181,0.0406696
59,-0.15211791,-0.108512625,"('foolish', 'wise')",0.4377387,0.49190694,0.1428104,0.1916972,0.0488868
