,nabors_male,nabors_female,tuple,industries_male,industries_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.25270206,-0.37965253,"('unsociable', 'sociable')",0.034873568,-0.11803052,0.08945304,0.017044343,-0.0427918,-0.1602129,-0.1174211
1,-0.8021655,-0.96157193,"('unfriendly', 'friendly')",0.49611518,0.4101072,1.8515812,1.7379165,0.515177,0.3954839,-0.1196931
2,0.8346455,0.8744494,"('unlikable', 'likable')",0.030294709,0.051863186,0.15444174,0.19186744,0.339794,0.3727267,0.0329327
3,-0.49390304,-0.44769484,"('repellent', 'pleasant')",0.043705277,0.0860469,0.40182105,0.5107872,-0.0161256,0.0497131,0.0658387
4,0.71968436,0.6490845,"('disliked', 'liked')",0.805991,0.7445494,-4.6162066,-4.6612964,-1.0301771,-1.0892208,-0.0590437
5,-0.17035411,-0.17459527,"('distant', 'outgoing')",-0.08106562,0.027340963,0.06963598,0.020135801,-0.0605946,-0.0423728,0.0182218
6,-0.6032576,-0.5789175,"('distant', 'open')",-0.23560278,-0.1110913,0.4420915,0.3371841,-0.1322563,-0.1176082,0.0146481
7,-0.45442915,-0.47305715,"('insensitive', 'sensitive')",-0.22716202,-0.261684,0.41016838,0.4482907,-0.0904743,-0.0954835,-0.0050092
8,-0.67255723,-0.6860397,"('unaffectionate', 'affectionate')",0.75587857,0.7895814,0.9102714,0.7898211,0.3311976,0.2977876,-0.03341
9,-0.99622154,-1.0615022,"('unaffectionate', 'caring')",0.26895252,0.22476713,0.9699151,0.87246704,0.080882,0.0119107,-0.0689713
10,-1.2639899,-1.2866606,"('unsympathetic', 'sympathetic')",-1.0147283,-1.0474523,-0.15512665,-0.061557584,-0.8112816,-0.7985568,0.0127248
11,-0.14378366,-0.17802979,"('unhelpful', 'helpful')",0.32697308,0.22196998,1.8379457,1.8895676,0.6737117,0.6445026,-0.0292091
12,0.15535676,0.16571881,"('unsupportive', 'supportive')",0.09307763,0.11928351,-1.410854,-1.401549,-0.3874732,-0.3721822,0.015291
13,0.07551643,0.055500865,"('impolite', 'polite')",-0.66183275,-0.68813014,-0.674061,-0.6253869,-0.4201258,-0.4193387,0.0007871
14,-0.1310426,-0.07298961,"('antisocial', 'social')",1.3413104,1.3172747,-0.29524553,-0.149741,0.3050074,0.3648481,0.0598407
15,1.1172698,1.0549928,"('boring', 'funny')",0.894327,0.88512176,0.8308463,0.8167143,0.947481,0.9189429,-0.0285381
