,svb_male,svb_female,tuple,financial_male,financial_female,group_male,group_female,average_male,average_female,female-male
0,-0.89650714,-0.97044325,"('unsociable', 'sociable')",-0.079362124,-0.17054254,0.7166348,0.598987,-0.0864115,-0.1806662,-0.0942547
1,-0.6593905,-0.6081251,"('unfriendly', 'friendly')",1.270424,1.022434,0.35500425,0.17415136,0.3220126,0.1961534,-0.1258592
2,1.5196284,1.579355,"('unlikable', 'likable')",2.497108,2.5878665,1.380569,1.5008783,1.7991018,1.8893666,0.0902648
3,-0.18314233,-0.11328663,"('repellent', 'pleasant')",-0.8532707,-0.77458507,1.1800389,1.2905489,0.0478753,0.1342257,0.0863504
4,0.061956007,0.08782108,"('disliked', 'liked')",0.37602168,0.31469235,-4.7630987,-4.4592037,-1.441707,-1.3522301,0.0894769
5,0.20108804,0.29324305,"('distant', 'outgoing')",0.9936038,0.8816916,-2.1073358,-2.05909,-0.3042146,-0.2947184,0.0094962
6,-0.41554934,-0.2540398,"('distant', 'open')",0.09700635,-0.017882556,-2.1946588,-2.185882,-0.8377339,-0.8192681,0.0184658
7,-0.15684874,-0.20407514,"('insensitive', 'sensitive')",-0.0059951395,0.05233132,0.74914706,0.7605887,0.1954344,0.2029483,0.0075139
8,-0.22652522,-0.19594218,"('unaffectionate', 'affectionate')",0.53860307,0.375753,-0.36215413,-0.4072615,-0.0166921,-0.0758169,-0.0591248
9,-0.21905945,-0.2565479,"('unaffectionate', 'caring')",1.3701967,1.2197307,0.446521,0.33326045,0.5325528,0.4321477,-0.1004051
10,-0.868541,-0.93570733,"('unsympathetic', 'sympathetic')",-1.4755863,-1.4139075,0.73668075,0.7250155,-0.5358155,-0.5415331,-0.0057176
11,0.0503477,-0.07189836,"('unhelpful', 'helpful')",0.0051464587,0.025586102,2.2903287,2.1499772,0.7819409,0.7012216,-0.0807193
12,-0.034020815,-0.043201275,"('unsupportive', 'supportive')",1.0527782,1.0831081,-0.64844364,-0.492634,0.1234379,0.1824242,0.0589863
13,-0.12981051,-0.16415559,"('impolite', 'polite')",-0.09013814,0.07582942,0.8143788,0.8440995,0.1981434,0.2519245,0.0537811
14,0.0951958,0.029665748,"('antisocial', 'social')",1.508312,1.597232,1.223655,1.2305413,0.9423876,0.9524797,0.0100921
15,0.7469197,0.6345723,"('boring', 'funny')",0.6838454,0.63206875,-0.3176296,-0.40576932,0.3710452,0.2869573,-0.0840879
16,-0.6339929,-0.6010724,"('unpopular', 'popular')",-0.2918279,-0.2817326,-0.030556433,-0.025331676,-0.3187924,-0.3027122,0.0160802
17,-0.6498659,-0.54134536,"('nasty', 'nice')",-0.4640766,-0.39888567,-1.1372818,-1.0641427,-0.7504081,-0.6681246,0.0822835
18,-0.049892385,0.033004887,"('disagreeable', 'welcoming')",-0.27665108,-0.3217533,-1.0029926,-1.0162767,-0.4431787,-0.4350084,0.0081703
19,0.030102406,0.10539532,"('inhospitable', 'hospitable')",-0.41956675,-0.5490444,-1.4727591,-1.4771007,-0.6207412,-0.6402499,-0.0195087
20,-0.57684636,-0.54195315,"('rough', 'thoughtful')",-0.35767424,-0.34655103,0.70293605,0.67818874,-0.0771948,-0.0701051,0.0070897
21,-0.07119954,-0.14122398,"('immoral', 'moral')",0.16485958,0.20780359,0.5763541,0.5755053,0.223338,0.2140283,-0.0093097
22,-0.106839724,-0.08826899,"('untrustworthy', 'trustworthy')",-0.5117916,-0.54450035,0.14573845,0.12818314,-0.157631,-0.1681954,-0.0105644
23,0.11232314,0.057449862,"('insincere', 'sincere')",0.28534192,0.29759046,5.1161556,4.781266,1.8379402,1.7121023,-0.1258379
24,-0.014230579,-0.098723695,"('dishonest', 'honest')",0.16783099,0.16432333,-0.009575218,-0.10336677,0.0480084,-0.012589,-0.0605974
25,-0.8122636,-0.8239466,"('egoistic', 'altruistic')",0.38942802,0.3109792,-0.39457485,-0.57283616,-0.2724702,-0.3619345,-0.0894643
26,-0.060681634,0.044170186,"('hardhearted', 'benevolent')",1.4488566,1.3836185,0.7161528,0.64465487,0.7014426,0.6908145,-0.0106281
27,-0.07590847,-0.1179242,"('hardhearted', 'softhearted')",-0.97266304,-1.035844,-0.5411387,-0.6408768,-0.5299034,-0.598215,-0.0683116
28,-0.5114606,-0.5685372,"('disloyal', 'loyal')",0.22024179,0.1209722,0.6752492,0.50184166,0.1280101,0.0180922,-0.1099179
29,-0.5160257,-0.6110505,"('unfair', 'fair')",-0.29773203,-0.32495683,-0.8980508,-1.0266236,-0.5706029,-0.6542103,-0.0836074
30,0.22945155,0.20546396,"('intolerant', 'tolerant')",0.17091699,0.1949649,0.75063694,0.61460316,0.3836685,0.338344,-0.0453245
31,-0.87630886,-0.61127853,"('evil', 'good')",-0.2384671,-0.27249596,-2.7041686,-2.66722,-1.2729815,-1.1836649,0.0893166
32,0.065821126,-0.055289097,"('unkind', 'kind')",-0.25465888,-0.23658997,1.3125551,1.2328299,0.3745724,0.3136503,-0.0609221
33,0.71415603,0.5908056,"('wrong', 'right')",1.7827572,1.7286174,-0.7360114,-0.80677813,0.5869673,0.5042149,-0.0827524
34,-0.038781725,0.059659064,"('mean', 'honorable')",0.25873137,0.30331644,3.8674645,3.7265265,1.3624714,1.3631673,0.0006959
35,-0.11482614,-0.16676323,"('corrupt', 'incorrupt')",-0.25175223,-0.32446676,-1.991519,-2.0966136,-0.7860324,-0.8626146,-0.0765822
36,-0.15331236,-0.089920744,"('hostile', 'amicable')",1.0521004,0.80688405,-1.2337503,-1.3847846,-0.1116541,-0.2226071,-0.110953
37,-0.19361186,-0.21905059,"('fake', 'genuine')",-1.1729076,-1.1609675,0.15079556,0.070227586,-0.4052413,-0.4365968,-0.0313555
38,-0.41762927,-0.41450134,"('untruthful', 'truthful')",0.95912045,0.95203173,0.34577256,0.344418,0.2957546,0.2939828,-0.0017718
39,1.0588712,1.0499961,"('exploitative', 'cooperative')",1.0388238,1.137021,1.2787541,1.2399039,1.125483,1.142307,0.016824
40,0.27440184,0.31909752,"('stingy', 'generous')",1.2355316,1.1771086,-1.7188095,-1.5664545,-0.0696253,-0.0234161,0.0462092
41,0.037674557,0.11075224,"('unforgiving', 'forgiving')",1.0198238,0.98318833,0.43907338,0.43136513,0.4988573,0.5084352,0.0095779
42,1.0450534,1.0490505,"('unreliable', 'reliable')",0.8305387,0.9067664,-1.0372069,-0.78616786,0.2794617,0.389883,0.1104213
43,0.18510959,0.20837657,"('irresponsible', 'responsible')",0.5049311,0.584038,1.5420861,1.5454743,0.7440422,0.7792963,0.0352541
44,0.7726507,0.786368,"('prejudiced', 'unprejudiced')",-0.28616285,-0.12871438,-0.73658997,-0.6780196,-0.0833674,-0.0067887,0.0765787
45,-0.59243816,-0.47227925,"('incompetent', 'competent')",-0.91936046,-0.90398926,0.6680424,0.6523526,-0.2812521,-0.2413053,0.0399468
46,-0.3831167,-0.4207383,"('uncompetitive', 'competitive')",-0.14252515,-0.07082213,1.5665112,1.6434369,0.3469564,0.3839588,0.0370024
47,-0.43607467,-0.40348202,"('stupid', 'smart')",0.84084785,0.86339796,4.129546,3.902088,1.5114398,1.4540013,-0.0574385
48,-1.1773562,-1.2002536,"('unintelligent', 'intelligent')",-1.4031852,-1.401411,0.12799948,0.03862177,-0.817514,-0.8543476,-0.0368336
49,-0.5379657,-0.50101,"('unable', 'able')",-1.3452487,-1.2749857,-0.4757977,-0.3960715,-0.7863374,-0.7240224,0.062315
50,-0.26857427,-0.28667498,"('clumsy', 'skillful')",0.3317147,0.29934698,0.054044917,0.0974549,0.0390618,0.036709,-0.0023528
51,-0.3389177,-0.5268837,"('uneducated', 'educated')",-0.50766635,-0.53964776,0.9699041,0.8688618,0.0411067,-0.0658899,-0.1069966
52,0.2880946,0.20396964,"('irrational', 'rational')",1.0814459,0.88695353,-0.98417413,-1.1934955,0.1284555,-0.0341908,-0.1626463
53,-0.7301477,-0.7705435,"('uncreative', 'creative')",0.9797551,0.81510675,-0.039164722,-0.08398802,0.0701476,-0.0131416,-0.0832892
54,0.41512597,0.24258807,"('incapable', 'capable')",1.0876986,1.0209978,0.8720923,0.77300906,0.7916389,0.678865,-0.1127739
55,-0.16877306,-0.09793475,"('incompetent', 'clever')",-1.244718,-1.1990782,1.2849731,1.2557639,-0.0428393,-0.0137497,0.0290896
56,0.59731257,0.49384716,"('impractical', 'practical')",0.74898314,0.79569024,1.5469748,1.5259476,0.9644235,0.938495,-0.0259285
57,-0.91135347,-1.0078955,"('unimaginative', 'imaginative')",-0.47161472,-0.5190406,-1.4695328,-1.3945518,-0.9508336,-0.9738293,-0.0229957
58,-0.103320375,-0.07250008,"('undiscriminating', 'discriminating')",1.0073912,0.9282806,0.14310196,0.14684908,0.3490576,0.3342098,-0.0148478
59,0.20531803,0.22773176,"('foolish', 'wise')",1.1225238,1.0570893,-1.1910039,-1.2169268,0.0456126,0.0226314,-0.0229812
60,-0.2606363,-0.28405383,"('inefficient', 'efficient')",-0.7116292,-0.55677235,1.8065748,1.8388969,0.2781031,0.3326902,0.0545871
61,-0.4042169,-0.48879087,"('illogical', 'logical')",1.2938617,1.2581397,0.017933492,-0.071811475,0.3025261,0.2325125,-0.0700136
62,0.2969458,0.3351987,"('incompetent', 'brilliant')",0.36670184,0.5682008,1.5077976,1.5672544,0.7238151,0.8235513,0.0997362
63,-0.119339466,-0.07255674,"('unperceptive', 'insightful')",0.73397017,0.7381922,1.8930367,1.9982203,0.8358892,0.8879519,0.0520627
64,-0.09250979,-0.10968517,"('shy', 'confident')",0.42812854,0.48363295,-3.3419328,-3.092667,-1.0021047,-0.9062397,0.095865
65,-0.14962418,-0.23506644,"('insecure', 'secure')",-0.92621654,-0.85129213,1.271917,1.2396326,0.0653588,0.0510914,-0.0142674
66,0.44993496,0.409386,"('inactive', 'active')",1.3058254,1.2671428,1.0017307,0.9927083,0.9191637,0.8897457,-0.029418
67,0.9969286,0.8533965,"('doubtful', 'determined')",0.32766056,0.3753513,0.14996049,0.18895832,0.4915166,0.4725687,-0.0189479
68,-1.0797992,-1.225907,"('dependent', 'independent')",-2.3269925,-2.4229739,-0.5166632,-0.5958147,-1.3078183,-1.4148986,-0.1070803
69,-0.08172647,-0.0041109174,"('lazy', 'industrious')",1.3365233,1.2828403,-1.2134285,-1.1484756,0.0137895,0.0434179,0.0296284
70,0.7420328,0.7230447,"('lethargic', 'energetic')",-0.4133919,-0.32093406,1.472735,1.506244,0.6004587,0.6361182,0.0356595
71,-0.07837932,-0.056544255,"('diffident', 'self-confident')",1.9769318,1.954292,0.33349997,0.32413197,0.7440175,0.7406266,-0.0033909
72,-0.6900626,-0.8009566,"('unambitious', 'ambitious')",0.061874554,0.13489313,-0.02030363,0.0010416061,-0.2161639,-0.221674,-0.0055101
73,1.3285594,1.3209809,"('helpless', 'self-reliant')",1.0814741,0.99526507,-3.1871243,-3.0552,-0.2590303,-0.246318,0.0127123
74,0.45201477,0.48060766,"('undedicated', 'dedicated')",0.6481203,0.6371845,0.9265135,0.9695851,0.6755495,0.6957924,0.0202429
75,0.5260274,0.56051254,"('meek', 'impulsive')",-0.058897678,-0.051296197,-0.89064735,-0.7480583,-0.1411725,-0.079614,0.0615585
76,0.8010264,0.7836287,"('anxious', 'daring')",-0.60655284,-0.46054372,1.1988125,1.3292046,0.4644287,0.5507632,0.0863345
77,-0.6485566,-0.66749424,"('unmotivated', 'motivated')",0.73489493,0.73020446,-0.007207103,0.0985854,0.0263771,0.0537652,0.0273881
78,-0.9081549,-0.7695028,"('nonresilient', 'resilient')",0.5106418,0.4975491,1.0178627,1.2028373,0.2067832,0.3102945,0.1035113
79,0.06824276,0.054132875,"('wavering', 'unwavering')",0.25280476,0.16912128,-0.7953681,-0.80275965,-0.1581069,-0.1931685,-0.0350616
80,0.6250274,0.5554346,"('dominated', 'dominating')",-0.2194504,-0.048052266,1.4791662,1.5744212,0.6282477,0.6939345,0.0656868
81,0.01672164,-0.10386045,"('submissive', 'aggressive')",0.118703105,0.22947827,1.7779603,1.890797,0.637795,0.6721383,0.0343433
82,-0.3262962,-0.27551562,"('poor', 'rich')",-0.5431174,-0.53761977,4.4231744,4.1391754,1.1845869,1.10868,-0.0759069
83,0.08244793,-0.026876189,"('powerless', 'powerful')",1.0259876,1.0138724,-0.08394623,-0.16172168,0.3414964,0.2750915,-0.0664049
84,-0.41287535,-0.57490927,"('inferior', 'superior')",0.24361119,0.2391703,-0.25090986,-0.34990394,-0.140058,-0.2285476,-0.0884896
85,0.30666208,0.3732728,"('insignificant', 'prestigious')",2.0133224,1.9016725,-1.0723307,-1.0568131,0.4158846,0.406044,-0.0098406
86,-1.1018983,-1.1760908,"('uninfluential', 'influential')",-0.7465859,-0.8410807,0.2769969,0.15249485,-0.5238291,-0.6215589,-0.0977298
87,0.3666972,0.23380154,"('unsuccessful', 'successful')",1.276408,1.327288,1.3693327,1.4134045,1.0041459,0.991498,-0.0126479
88,-0.5753178,-0.6899336,"('low', 'eminent')",-0.6106201,-0.6505249,-0.090714805,-0.31355292,-0.4255509,-0.5513372,-0.1257863
