,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
0,1.5041752,1.2892277,"('unsociable', 'sociable')",0.38818645,0.17495109,-0.27396423,-0.4550237,0.5394658,0.336385,-0.2030808
1,0.0196685,-0.21734221,"('unfriendly', 'friendly')",-0.48648292,-0.73493356,1.0916835,0.828599,0.2082897,-0.0412256,-0.2495153
2,0.48312235,0.50775325,"('unlikable', 'likable')",0.7776906,0.7924995,0.44319925,0.50081205,0.5680041,0.6003549,0.0323508
3,-0.76701415,-0.68666005,"('repellent', 'pleasant')",-0.53998995,-0.41612697,0.53453946,0.54075086,-0.2574882,-0.1873454,0.0701428
4,-0.97800565,-1.181401,"('disliked', 'liked')",-0.035695076,-0.11080256,-6.4611335,-6.582653,-2.4916115,-2.6249522,-0.1333407
5,-0.5940159,-0.6469667,"('distant', 'outgoing')",-0.029885327,0.009951067,-0.4492023,-0.43100482,-0.3577012,-0.3560068,0.0016944
6,-0.880321,-0.95602,"('distant', 'open')",-0.4037104,-0.33777654,-0.3636288,-0.41551283,-0.5492201,-0.5697698,-0.0205497
7,0.6277241,0.57890844,"('insensitive', 'sensitive')",0.12847611,0.08402142,0.273955,0.24894454,0.3433851,0.3039581,-0.039427
8,-0.3403928,-0.49609292,"('unaffectionate', 'affectionate')",-0.21582007,-0.29236388,0.863694,0.77121717,0.1024937,-0.0057465,-0.1082402
9,0.4273843,0.41030118,"('unaffectionate', 'caring')",-0.2942546,-0.3593871,1.2699522,1.2040622,0.467694,0.4183254,-0.0493686
10,0.22639215,0.038642026,"('unsympathetic', 'sympathetic')",-0.5991481,-0.7175023,-0.27820298,-0.43847463,-0.2169863,-0.3724449,-0.1554586
11,0.25081444,0.32382536,"('unhelpful', 'helpful')",-0.19842148,-0.23331647,1.8147823,1.8631748,0.6223917,0.6512279,0.0288362
12,1.0301024,1.0785441,"('unsupportive', 'supportive')",0.41576144,0.34011185,-1.6186671,-1.6352013,-0.0576011,-0.0721818,-0.0145807
13,2.023133,2.0494952,"('impolite', 'polite')",0.3419099,0.29204893,-0.78834367,-0.76456386,0.5255664,0.5256601,9.37e-05
14,1.2774863,1.2321807,"('antisocial', 'social')",0.11905038,0.051998608,-0.19412167,-0.27163124,0.400805,0.337516,-0.063289
15,0.1060181,-0.02103031,"('boring', 'funny')",-0.2087828,-0.276661,-0.47033694,-0.45071313,-0.1910339,-0.2494681,-0.0584342
16,-1.8683413,-1.9002465,"('unpopular', 'popular')",-0.72431874,-0.69256073,0.29651737,0.17967735,-0.7653809,-0.8043767,-0.0389958
