,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.34014106,0.114423096,"('unsociable', 'sociable')",0.8196305,0.46254447,0.33793527,0.18678471,-0.49450132,-0.65563726,0.2508014,0.0270288,-0.2237726
1,-0.1412575,-0.3806586,"('unfriendly', 'friendly')",-1.01205,-1.299911,1.3762352,1.2561592,1.4087455,1.2200232,0.4079183,0.1989032,-0.2090151
2,1.707847,1.6439784,"('unlikable', 'likable')",1.5266453,1.4436868,2.8364015,2.9083993,0.36722958,0.47061077,1.6095308,1.6166687,0.0071379
3,-0.21417849,-0.21257266,"('repellent', 'pleasant')",0.7995597,0.8071711,-0.27483478,-0.261048,0.15200418,0.19838244,0.1156377,0.1329832,0.0173455
4,-0.87370026,-0.97334313,"('disliked', 'liked')",0.062988594,0.06561769,0.05616877,0.042061985,-5.311897,-5.5295653,-1.5166099,-1.5988072,-0.0821973
5,-0.74792886,-0.8289046,"('distant', 'outgoing')",-0.60346776,-0.6139094,0.68072313,0.644999,-0.34133986,-0.33850178,-0.2530033,-0.2840792,-0.0310759
6,-0.98951995,-1.036505,"('distant', 'open')",-0.9574084,-0.9139588,-0.0583568,-0.10629604,0.15209575,0.11141843,-0.4632974,-0.4863353,-0.0230379
7,1.2116656,1.000687,"('insensitive', 'sensitive')",0.37588203,0.05961983,0.40143308,0.46708876,0.9185371,0.8566359,0.7268795,0.5960078,-0.1308717
8,-0.66459674,-0.71539474,"('unaffectionate', 'affectionate')",0.08763552,-0.100947246,0.74275064,0.6931344,0.23989524,0.10299702,0.1014212,-0.0050526,-0.1064738
9,0.33190888,0.18568756,"('unaffectionate', 'caring')",-0.070610754,-0.32914105,1.8709214,1.771294,0.96605825,0.84929895,0.7745695,0.6192849,-0.1552846
10,1.1973772,0.9453762,"('unsympathetic', 'sympathetic')",0.74724495,0.36069006,-0.72057575,-0.6847422,0.37868994,0.1807921,0.4006841,0.200529,-0.2001551
11,0.41620737,0.37644157,"('unhelpful', 'helpful')",0.47005737,0.3786837,0.16362281,0.13592005,2.1102157,2.0740347,0.7900258,0.74127,-0.0487558
12,0.8933431,0.8281014,"('unsupportive', 'supportive')",1.5457939,1.288486,1.4036154,1.4771003,-1.2133558,-1.3774544,0.6573492,0.5540583,-0.1032909
13,1.6500674,1.4851904,"('impolite', 'polite')",1.121576,0.892771,0.56258506,0.55236983,0.20794946,0.17784321,0.8855445,0.7770436,-0.1085009
14,0.49163666,0.41374734,"('antisocial', 'social')",1.0224566,0.83152467,1.529098,1.5641023,-0.6686767,-0.6656992,0.5936287,0.5359188,-0.0577099
15,0.039612405,-0.0014228579,"('boring', 'funny')",-0.40025407,-0.3281498,-0.20021528,-0.2076989,0.13223734,0.13572755,-0.1071549,-0.100386,0.0067689
16,-0.6295173,-0.57296383,"('unpopular', 'popular')",-0.118311375,-0.079643235,0.03310822,0.16936368,0.41506773,0.52552974,-0.0749132,0.0105716,0.0854848
17,-0.49097165,-0.4345387,"('nasty', 'nice')",0.22895421,0.2682981,-0.38054296,-0.26570404,-0.8587385,-0.6624155,-0.3753247,-0.27359,0.1017347
18,0.8922123,0.72786295,"('disagreeable', 'welcoming')",0.35583365,0.10240501,-0.17234519,-0.13065052,-0.6608429,-0.70767033,0.1037145,-0.0020132,-0.1057277
19,-0.33183846,-0.34259123,"('inhospitable', 'hospitable')",-0.4652469,-0.46523115,-0.21838185,-0.28051302,-0.26672238,-0.32671964,-0.3205474,-0.3537638,-0.0332164
20,-0.066952124,0.07507243,"('rough', 'thoughtful')",0.16101342,0.23665431,-0.40074223,-0.32470927,0.50200313,0.5322955,0.0488306,0.1298282,0.0809976
