,honeywell_male,honeywell_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9499762,-0.9846375,"('unsociable', 'sociable')",-0.0074583516,-0.1658449,-0.7001793,-0.8419857,-0.5525379,-0.664156,-0.1116181
1,-0.024458602,-0.11937934,"('unfriendly', 'friendly')",0.25736988,0.097259745,1.9414942,1.7344658,0.7248019,0.5707821,-0.1540198
2,0.5754131,0.58615524,"('unlikable', 'likable')",1.4538635,1.5139035,0.7219763,0.84504044,0.9170843,0.9816998,0.0646155
3,-1.5384656,-1.4186951,"('repellent', 'pleasant')",-0.044804763,0.018546734,0.16712603,0.21349062,-0.4720481,-0.3955526,0.0764955
4,0.17125934,0.18257406,"('disliked', 'liked')",-0.13342175,-0.19528031,-5.8079076,-5.7582574,-1.9233567,-1.9236546,-0.0002979
5,0.6742206,0.7355901,"('distant', 'outgoing')",-0.3907843,-0.34444708,0.08353412,0.13946289,0.1223235,0.1768686,0.0545451
6,0.15379874,0.23589693,"('distant', 'open')",-0.63685864,-0.59446406,0.45763487,0.49578834,-0.008475,0.0457404,0.0542154
7,-0.90321994,-0.83072567,"('insensitive', 'sensitive')",-0.0064734817,0.04018899,0.59254307,0.5871617,-0.1057168,-0.0677917,0.0379251
8,0.3277641,0.2645288,"('unaffectionate', 'affectionate')",-0.47295606,-0.5357586,0.45300108,0.30019414,0.102603,0.0096548,-0.0929482
9,0.26220918,0.25267476,"('unaffectionate', 'caring')",0.17149079,0.14298692,0.9175222,0.84553015,0.4504074,0.4137306,-0.0366768
10,-1.983523,-1.9109889,"('unsympathetic', 'sympathetic')",-0.79430073,-0.75653636,-0.95762235,-0.97607875,-1.2451487,-1.2145347,0.030614
11,-0.28983086,-0.26861194,"('unhelpful', 'helpful')",0.24638526,0.33395067,1.5080663,1.6043848,0.4882069,0.5565745,0.0683676
12,-0.2574026,-0.08135797,"('unsupportive', 'supportive')",0.17340702,0.3337471,-1.8341851,-1.7129862,-0.6393936,-0.4868657,0.1525279
13,-0.9375614,-0.9413969,"('impolite', 'polite')",0.5879386,0.57832295,-0.53000784,-0.52179235,-0.2932102,-0.2949554,-0.0017452
14,-0.90061843,-0.9972914,"('antisocial', 'social')",1.1618576,1.1423024,-0.5938986,-0.6173336,-0.1108865,-0.1574409,-0.0465544
15,0.37897563,0.3046363,"('boring', 'funny')",-0.053323902,-0.13437305,0.72060394,0.67437845,0.3487519,0.2815472,-0.0672047
16,0.10831576,0.21722469,"('unpopular', 'popular')",0.083205834,0.07007543,0.61204994,0.59510165,0.2678572,0.2941339,0.0262767
17,0.7242409,0.85913926,"('nasty', 'nice')",-0.8901581,-0.8557112,-0.14941435,-0.069964476,-0.1051105,-0.0221788,0.0829317
18,0.31374758,0.4358899,"('disagreeable', 'welcoming')",1.0867901,1.1545734,-0.22347303,-0.21371898,0.3923549,0.4589148,0.0665599
19,0.032091312,0.10403109,"('inhospitable', 'hospitable')",-0.89072984,-0.9336313,0.30051944,0.3360789,-0.1860397,-0.1645071,0.0215326
20,-0.12152524,-0.11741653,"('rough', 'thoughtful')",0.6783997,0.64125115,1.0066887,0.929681,0.5211877,0.4845052,-0.0366825
