,intuitive_male,intuitive_female,tuple,surgical_male,surgical_female,inc_male,inc_female,average_male,average_female,female-male
0,0.23052569,0.13602182,"('unsociable', 'sociable')",1.1495335,1.2055382,-0.31816307,-0.41112366,0.3539654,0.3101455,-0.0438199
1,-0.85858715,-0.72989416,"('unfriendly', 'friendly')",0.9943566,0.92480004,1.8900882,1.7850317,0.6752859,0.6599792,-0.0153067
2,0.13335465,0.20121333,"('unlikable', 'likable')",0.3113291,0.4214791,0.42948076,0.57690424,0.2913882,0.3998655,0.1084773
3,-0.200094,-0.09724857,"('repellent', 'pleasant')",-1.1732666,-0.96225274,0.25060943,0.36195466,-0.3742504,-0.2325155,0.1417349
4,-1.4671952,-1.2923945,"('disliked', 'liked')",-0.60104084,-0.5284991,-6.24382,-6.432013,-2.7706852,-2.7509689,0.0197163
5,-1.1526991,-0.9535741,"('distant', 'outgoing')",-0.41838253,-0.4330823,-0.17679416,-0.13212568,-0.5826253,-0.5062607,0.0763646
6,-1.1767714,-0.95062083,"('distant', 'open')",-0.014468018,-0.052076504,0.52278453,0.56162196,-0.2228183,-0.1470251,0.0757932
7,1.035424,1.0846014,"('insensitive', 'sensitive')",0.032019675,0.10068968,0.3811128,0.40938774,0.4828521,0.5315596,0.0487075
8,-0.5519176,-0.42960927,"('unaffectionate', 'affectionate')",0.44281432,0.3526058,0.8154993,0.7610564,0.2354653,0.2280176,-0.0074477
9,0.7197443,0.8540173,"('unaffectionate', 'caring')",1.0252081,0.96493334,1.2674466,1.296045,1.0041331,1.0383318,0.0341987
10,1.6035683,1.6383334,"('unsympathetic', 'sympathetic')",0.056854732,0.14066534,-0.6070044,-0.62096477,0.3511395,0.3860113,0.0348718
11,1.344516,1.3970088,"('unhelpful', 'helpful')",0.24230143,0.3217099,1.3941946,1.4914042,0.9936707,1.0700409,0.0763702
12,1.8210627,2.0668845,"('unsupportive', 'supportive')",1.7753125,1.9364738,-1.579685,-1.6095501,0.6722301,0.7979361,0.125706
13,0.5919286,0.4070261,"('impolite', 'polite')",1.0351741,1.0404462,-0.3935248,-0.43322992,0.4111927,0.3380808,-0.0731119
14,0.5594167,0.41209733,"('antisocial', 'social')",0.8323581,0.93311405,-0.8136323,-0.8529723,0.1927142,0.1640797,-0.0286345
15,0.7900947,0.74641997,"('boring', 'funny')",0.76993424,0.6481001,0.24018198,0.19871786,0.6000703,0.5310793,-0.068991
16,-1.2623113,-1.1694881,"('unpopular', 'popular')",-1.1319568,-1.0622479,0.4991817,0.49196476,-0.6316954,-0.5799237,0.0517717
17,-0.51764864,-0.41695732,"('nasty', 'nice')",-1.3603115,-1.2479928,-0.7194501,-0.6500193,-0.8658034,-0.7716565,0.0941469
18,-0.6151491,-0.5357771,"('disagreeable', 'welcoming')",0.39869058,0.5373744,-0.0005002497,-0.052928165,-0.0723196,-0.0171103,0.0552093
19,-0.15683886,-0.032106776,"('inhospitable', 'hospitable')",0.038289152,0.03349548,0.18198267,0.31165856,0.0211443,0.1043491,0.0832048
20,1.2342105,1.1823287,"('rough', 'thoughtful')",-0.29460526,-0.27210853,1.1552267,1.0791283,0.6982773,0.6631161,-0.0351612
21,1.4956325,1.3939762,"('immoral', 'moral')",1.0193312,1.0823709,-0.7993937,-0.754884,0.5718567,0.573821,0.0019643
22,0.77840096,0.76768064,"('untrustworthy', 'trustworthy')",0.057848487,0.051494934,-0.8195768,-0.87003785,0.0055576,-0.0169541,-0.0225117
23,2.0897164,2.1183748,"('insincere', 'sincere')",0.5588536,0.6012726,5.4279695,5.4951825,2.69218,2.7382768,0.0460968
24,1.3963633,1.4071898,"('dishonest', 'honest')",-0.24155602,-0.23902157,0.6037458,0.5970979,0.5861843,0.5884221,0.0022378
25,-1.3964723,-1.3481733,"('egoistic', 'altruistic')",-0.009564895,-0.070498146,1.5470911,1.4805876,0.047018,0.0206387,-0.0263793
26,0.089056596,0.064049676,"('hardhearted', 'benevolent')",2.2488234,2.1410654,1.8448899,1.7435194,1.3942566,1.3162115,-0.0780451
27,1.5903592,1.6012598,"('hardhearted', 'softhearted')",0.97466093,0.8750193,1.8629785,1.6948633,1.4759995,1.3903809,-0.0856186
28,-0.5309963,-0.52728987,"('disloyal', 'loyal')",-0.0034411773,-0.11763139,0.74143124,0.6634484,0.0689979,0.0061757,-0.0628222
29,0.28555235,0.20323105,"('unfair', 'fair')",-0.1584329,-0.15310706,-0.14696625,-0.27300057,-0.0066156,-0.0742922,-0.0676766
30,1.9333851,1.9047158,"('intolerant', 'tolerant')",-0.09517372,-0.056124885,0.9596437,0.898708,0.9326184,0.9157662,-0.0168522
31,-2.7676384,-2.5555742,"('evil', 'good')",-0.6863004,-0.6327563,-0.75903034,-0.7920388,-1.4043231,-1.3267897,0.0775334
32,0.92348504,0.8858543,"('unkind', 'kind')",1.5872381,1.5061188,1.0761052,0.9542818,1.1956094,1.1154183,-0.0801911
33,-0.13829932,-0.13377015,"('wrong', 'right')",0.4182754,0.3644012,-0.28983328,-0.38034198,-0.0032857,-0.0499036,-0.0466179
34,0.6468092,0.81134915,"('mean', 'honorable')",-0.094850466,0.0847162,5.331945,5.593329,1.9613012,2.1631314,0.2018302
35,-1.3760391,-1.4118737,"('corrupt', 'incorrupt')",-1.1583167,-1.2718401,0.22024047,0.09227335,-0.7713718,-0.8638136,-0.0924418
36,-1.6298534,-1.4222054,"('hostile', 'amicable')",-1.0736303,-1.047163,0.46635845,0.32035726,-0.7457084,-0.716337,0.0293714
37,1.3901544,1.344333,"('fake', 'genuine')",0.115472555,0.065622404,0.5583714,0.56844896,0.6879994,0.6594682,-0.0285312
38,-0.10217619,0.068830036,"('untruthful', 'truthful')",-0.22700101,-0.17582317,-0.19498952,-0.11219614,-0.1747222,-0.0730631,0.1016591
39,1.8429673,1.8333101,"('exploitative', 'cooperative')",-0.28982878,-0.24325033,0.065190695,0.06462237,0.5394431,0.5515607,0.0121176
40,-0.13822886,-0.06326782,"('stingy', 'generous')",0.20591623,0.3260188,-1.5201938,-1.7117487,-0.4841688,-0.4829992,0.0011696
41,0.24395849,0.34163857,"('unforgiving', 'forgiving')",0.8782572,0.991819,0.22302178,0.10602511,0.4484125,0.4798276,0.0314151
42,0.49155465,0.6808487,"('unreliable', 'reliable')",-0.07029262,-0.0019710362,-2.9597962,-2.938023,-0.8461781,-0.7530484,0.0931297
43,1.497111,1.5665312,"('irresponsible', 'responsible')",1.0716727,1.113096,0.3420837,0.3593515,0.9702892,1.0129929,0.0427037
44,-0.58730865,-0.65634537,"('prejudiced', 'unprejudiced')",-1.283521,-1.2112323,-1.1931162,-1.1693861,-1.0213153,-1.0123213,0.008994
45,0.6914541,0.856838,"('incompetent', 'competent')",0.5852911,0.7559847,0.089043565,0.03811038,0.4552629,0.550311,0.0950481
46,1.5694358,1.6340222,"('uncompetitive', 'competitive')",0.13387105,0.3283978,-0.912714,-0.96179545,0.263531,0.3335415,0.0700105
47,0.33697337,0.3596338,"('stupid', 'smart')",0.8002827,0.7799851,5.2488365,5.465361,2.1286976,2.20166,0.0729624
48,0.99040353,0.9167218,"('unintelligent', 'intelligent')",0.8301476,0.88188905,0.6636925,0.5914062,0.8280812,0.7966723,-0.0314089
49,1.081816,1.1630335,"('unable', 'able')",-0.11058234,-0.043547586,0.07098405,0.2135879,0.3474059,0.4443579,0.096952
50,0.40566525,0.5653923,"('clumsy', 'skillful')",-0.08209713,-0.114758015,0.2448728,0.224464,0.1894803,0.2250328,0.0355525
51,0.74702156,0.5754202,"('uneducated', 'educated')",-0.06607617,-0.108682446,-0.15116362,-0.24967149,0.1765939,0.0723554,-0.1042385
52,-1.2119205,-1.3054191,"('irrational', 'rational')",-0.54462445,-0.71671,0.07724875,-0.060613405,-0.5597654,-0.6942475,-0.1344821
53,-0.7376833,-0.679524,"('uncreative', 'creative')",-0.28105497,-0.26293916,0.7675841,0.71248245,-0.0837181,-0.0766602,0.0070579
54,0.15518726,0.16751358,"('incapable', 'capable')",-0.26753163,-0.3434944,1.0286222,1.1556933,0.3054259,0.3265708,0.0211449
55,1.6623074,1.6905292,"('incompetent', 'clever')",0.2582661,0.3627721,0.0173947,0.01994263,0.6459894,0.6910813,0.0450919
56,2.2752469,2.2946415,"('impractical', 'practical')",1.49755,1.6009601,-0.48299065,-0.42685556,1.096602,1.1562487,0.0596467
57,0.7055266,0.770059,"('unimaginative', 'imaginative')",0.4813809,0.56955415,-2.340024,-2.4191184,-0.3843722,-0.3598351,0.0245371
58,0.06352925,0.16016603,"('undiscriminating', 'discriminating')",-0.50465447,-0.4537016,-0.28823125,-0.32959953,-0.2431188,-0.2077117,0.0354071
59,-0.19734587,-0.1319198,"('foolish', 'wise')",0.26180193,0.09839114,0.47941056,0.48069715,0.1812889,0.1490562,-0.0322327
60,2.6927829,2.6537156,"('inefficient', 'efficient')",0.9434202,1.0812769,-0.18872845,-0.07786455,1.1491582,1.2190426,0.0698844
61,0.99062854,0.8433595,"('illogical', 'logical')",0.15189564,0.09110513,0.08667674,-0.11101906,0.4097337,0.2744818,-0.1352519
62,1.3487694,1.4769456,"('incompetent', 'brilliant')",0.20800321,0.37481925,-0.22186686,-0.05131594,0.4449686,0.6001497,0.1551811
63,1.7225693,1.9291584,"('unperceptive', 'insightful')",0.33449084,0.4339612,0.5758556,0.6503986,0.8776387,1.0045061,0.1268674
64,0.18396357,0.13705727,"('shy', 'confident')",-1.1761309,-1.1170166,-6.37162,-6.483815,-2.4545959,-2.4879249,-0.033329
65,1.3832592,1.1172239,"('insecure', 'secure')",0.31288055,0.29885495,-0.37223184,-0.4014759,0.4413026,0.338201,-0.1031016
66,-0.9425361,-0.8883762,"('inactive', 'active')",-0.97924095,-1.0020763,0.76520604,0.81554484,-0.3855236,-0.3583025,0.0272211
67,1.0361762,1.0035442,"('doubtful', 'determined')",0.59234184,0.60814124,-0.4651429,-0.37492332,0.3877917,0.4122541,0.0244624
68,0.561543,0.42542168,"('dependent', 'independent')",-0.89950216,-0.96031845,-0.6379767,-0.67289704,-0.325312,-0.4025979,-0.0772859
69,-0.64096117,-0.533389,"('lazy', 'industrious')",0.476021,0.45543694,-0.029621202,-0.028298557,-0.0648538,-0.0354169,0.0294369
70,1.506408,1.6600457,"('lethargic', 'energetic')",-0.36637196,-0.26566696,0.26815897,0.37427303,0.4693983,0.5895506,0.1201523
71,0.7650168,0.90192896,"('diffident', 'self-confident')",1.6226047,1.6771307,0.7894272,0.78803694,1.0590162,1.1223655,0.0633493
72,0.7132849,0.70654476,"('unambitious', 'ambitious')",0.024077326,0.012363587,-0.94267786,-0.85146266,-0.0684385,-0.0441848,0.0242537
73,0.8129696,0.8408947,"('helpless', 'self-reliant')",-0.6961197,-0.7017125,-3.0842578,-3.1065884,-0.989136,-0.9891354,6e-07
74,1.4210323,1.6075935,"('undedicated', 'dedicated')",0.765049,0.8143888,-0.022893354,-0.016217943,0.7210627,0.8019214,0.0808587
75,-1.342486,-1.2376467,"('meek', 'impulsive')",-0.9348175,-0.90859544,-0.72762597,-0.6065119,-1.0016432,-0.9175847,0.0840585
76,1.2982285,1.3045495,"('anxious', 'daring')",-0.03898903,0.055341877,-0.11734754,-0.029856801,0.3806307,0.4433448,0.0627141
77,0.48878783,0.46486697,"('unmotivated', 'motivated')",-0.17991346,-0.0858379,-1.2715243,-1.1867174,-0.3208833,-0.2692295,0.0516538
78,0.18599716,0.2904293,"('nonresilient', 'resilient')",1.4490552,1.5084375,0.3545975,0.36625367,0.6632166,0.7217068,0.0584902
79,-1.1359599,-0.9937086,"('wavering', 'unwavering')",-1.108109,-1.1586555,0.074846275,0.16256212,-0.7230742,-0.6632674,0.0598068
80,0.8443737,0.70285165,"('dominated', 'dominating')",-0.40837738,-0.45066246,-1.6035824,-1.5274297,-0.3891954,-0.4250802,-0.0358848
81,0.9923892,0.83666164,"('submissive', 'aggressive')",-0.24156778,-0.22614452,-1.105958,-1.0519528,-0.1183789,-0.1471452,-0.0287663
