,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
24,-0.6513792,-0.5956879,"('dishonest', 'honest')",-0.13743126,-0.19515516,0.78501314,0.81163865,-0.0012658,0.0069319,0.0081977
25,0.8703117,0.7593841,"('egoistic', 'altruistic')",1.2663678,1.0413224,1.638937,1.5138808,1.2585388,1.1048624,-0.1536764
26,1.2974354,1.294902,"('hardhearted', 'benevolent')",1.1410768,0.9066373,2.1343381,1.9662082,1.5242834,1.3892492,-0.1350342
27,1.0246295,0.9297607,"('hardhearted', 'softhearted')",0.53170866,0.5237368,1.4860321,1.37379,1.0141234,0.9424291,-0.0716943
28,-2.1526957,-2.0853915,"('disloyal', 'loyal')",-1.1181343,-1.2895409,0.6343071,0.5056361,-0.8788409,-0.956432,-0.0775911
29,0.5751802,0.62276965,"('unfair', 'fair')",-0.25104472,-0.12809163,-0.48058605,-0.47319072,-0.0521502,0.0071624,0.0593126
30,-1.4931623,-1.3672335,"('intolerant', 'tolerant')",-0.5760674,-0.60467154,0.07660053,0.21305875,-0.6642097,-0.5862821,0.0779276
31,1.8111567,1.9201652,"('evil', 'good')",1.3865583,1.4557523,-0.4344647,-0.43287766,0.9210835,0.9810133,0.0599298
32,-0.7861377,-0.8387905,"('unkind', 'kind')",-0.16727959,-0.3251476,1.1381963,1.0053998,0.061593,-0.0528461,-0.1144391
33,2.0315871,2.0606072,"('wrong', 'right')",1.7066754,1.6676433,0.02837057,0.038860492,1.2555444,1.2557037,0.0001593
34,-0.106239565,-0.009289751,"('mean', 'honorable')",-0.27543068,-0.25115475,5.009316,5.15175,1.5425485,1.6304351,0.0878866
35,2.1322167,1.9864057,"('corrupt', 'incorrupt')",0.9613099,0.9802351,-0.18800105,-0.27261454,0.9685085,0.8980088,-0.0704997
36,1.7306708,1.769594,"('hostile', 'amicable')",1.7244847,1.7042018,0.36695197,0.3116038,1.2740358,1.2617999,-0.0122359
37,0.23547426,0.31836417,"('fake', 'genuine')",0.4744158,0.5738498,0.22116512,0.3172629,0.3103517,0.4031589,0.0928072
38,-0.20911966,-0.17555782,"('untruthful', 'truthful')",-0.008684173,0.049425706,-0.08085975,0.05755391,-0.0995545,-0.0228594,0.0766951
39,-0.810191,-0.70067525,"('exploitative', 'cooperative')",0.060878173,0.0996059,0.49845102,0.59534514,-0.0836206,-0.0019081,0.0817125
40,0.016319655,0.251239,"('stingy', 'generous')",0.48774603,0.47848728,-2.0359187,-2.0837345,-0.5106177,-0.4513361,0.0592816
41,-0.71374094,-0.5347458,"('unforgiving', 'forgiving')",0.5602415,0.5477666,0.34888485,0.3747151,0.0651285,0.1292453,0.0641168
42,0.41516426,0.53670305,"('unreliable', 'reliable')",0.74884087,1.0309211,-2.8912473,-2.696677,-0.5757474,-0.376351,0.1993964
43,-1.6760349,-1.602289,"('irresponsible', 'responsible')",-1.3889372,-1.2764406,0.09371031,0.27803406,-0.9904206,-0.8668985,0.1235221
44,-0.19364011,-0.1878418,"('prejudiced', 'unprejudiced')",-1.1367674,-1.0437435,-1.6108946,-1.5422041,-0.980434,-0.9245965,0.0558375
45,-1.2241595,-1.0218114,"('incompetent', 'competent')",-0.30029988,-0.40264255,-0.6119753,-0.6657949,-0.7121449,-0.6967496,0.0153953
46,-2.2866325,-2.1063354,"('uncompetitive', 'competitive')",-1.1532847,-1.2006341,-1.6634376,-1.6740158,-1.7011182,-1.6603285,0.0407897
47,-1.1831572,-1.1413809,"('stupid', 'smart')",0.33660853,0.3588581,4.79491,4.8907704,1.3161205,1.3694159,0.0532954
48,-2.1090524,-1.9879652,"('unintelligent', 'intelligent')",-1.2105561,-1.2426505,-0.6737548,-0.65508413,-1.3311211,-1.2952332,0.0358879
49,-0.46942383,-0.45457697,"('unable', 'able')",-0.98027694,-0.98699975,-0.5603613,-0.44520816,-0.6700207,-0.6289283,0.0410924
50,0.73884124,0.65363383,"('clumsy', 'skillful')",0.44675973,0.238513,-0.22548893,-0.34731573,0.3200374,0.1816104,-0.138427
51,-0.61332256,-0.6520713,"('uneducated', 'educated')",-0.105681874,-0.23027855,0.09036961,-0.013963271,-0.2095449,-0.298771,-0.0892261
52,1.1828148,1.036303,"('irrational', 'rational')",1.4776298,1.2392596,0.7259106,0.6800246,1.1287851,0.9851958,-0.1435893
53,0.5966903,0.7710076,"('uncreative', 'creative')",1.2716606,1.36561,0.83304006,0.87153494,0.9004637,1.0027175,0.1022538
54,0.9680898,0.9576736,"('incapable', 'capable')",0.89872897,0.84730923,1.2483028,1.2407938,1.0383739,1.0152589,-0.023115
55,-2.1308331,-1.9668164,"('incompetent', 'clever')",-1.0051893,-1.0115865,-0.5546542,-0.50407046,-1.2302256,-1.1608245,0.0694011
56,-1.6026392,-1.5262401,"('impractical', 'practical')",-0.443734,-0.3047148,-0.9191514,-0.75821036,-0.9885082,-0.8630551,0.1254531
57,-1.0164876,-0.66438353,"('unimaginative', 'imaginative')",0.9567176,1.0997949,-2.9616437,-2.9107108,-1.0071379,-0.8250998,0.1820381
58,0.5161129,0.82392174,"('undiscriminating', 'discriminating')",0.44876045,0.48028103,0.3258985,0.4161468,0.4302573,0.5734499,0.1431926
59,1.2465371,1.1204362,"('foolish', 'wise')",1.567269,1.525966,0.4559535,0.5216435,1.0899199,1.0560153,-0.0339046
60,-2.942542,-2.8115895,"('inefficient', 'efficient')",-2.020491,-2.087201,-1.0839139,-0.8738908,-2.0156488,-1.9242271,0.0914217
61,-0.6146301,-0.64858776,"('illogical', 'logical')",0.86463654,0.56273764,0.14736225,0.0016553998,0.1324562,-0.0280649,-0.1605211
62,-1.5889854,-1.4552977,"('incompetent', 'brilliant')",-0.78952324,-0.7735838,-0.5563471,-0.43056256,-0.9782852,-0.8864814,0.0918038
63,-1.0243423,-0.98701316,"('unperceptive', 'insightful')",0.27905357,0.16242506,0.1567185,0.20818597,-0.1961901,-0.2054674,-0.0092773
64,-0.1528926,-0.17530507,"('shy', 'confident')",-0.28218088,-0.31477153,-6.359848,-6.1794424,-2.2649738,-2.223173,0.0418008
65,-2.20726,-2.1788912,"('insecure', 'secure')",-1.6476011,-1.7194533,-0.445993,-0.38819605,-1.4336181,-1.4288468,0.0047713
66,1.2430199,1.2650512,"('inactive', 'active')",0.23353654,0.16024642,0.6787025,0.55546176,0.7184197,0.6602531,-0.0581666
67,0.40121317,0.34689933,"('doubtful', 'determined')",-0.25715268,-0.26171708,-0.33819512,-0.24219921,-0.0647115,-0.052339,0.0123725
68,0.23537447,0.23504612,"('dependent', 'independent')",-0.037471313,-0.073652014,-1.6388484,-1.5512509,-0.4803151,-0.4632856,0.0170295
69,2.3053463,2.2557425,"('lazy', 'industrious')",1.8920135,1.8517916,-0.66755664,-0.6241494,1.1766011,1.1611284,-0.0154727
70,-1.3051293,-1.1587197,"('lethargic', 'energetic')",-0.0992763,0.036795683,0.27865258,0.27173474,-0.375251,-0.2833964,0.0918546
71,1.4083571,1.3179772,"('diffident', 'self-confident')",1.594453,1.5291157,0.85551155,0.8464414,1.2861072,1.2311781,-0.0549291
72,-1.0694908,-0.9602354,"('unambitious', 'ambitious')",-0.19322532,-0.30887136,-0.36395714,-0.3403362,-0.5422244,-0.536481,0.0057434
73,0.6760466,0.7356964,"('helpless', 'self-reliant')",0.94082385,0.93572533,-3.134222,-3.056505,-0.5057839,-0.4616944,0.0440895
74,-0.07967967,0.049359977,"('undedicated', 'dedicated')",1.2658364,1.351127,0.07392095,0.1275629,0.4200259,0.5093499,0.089324
75,1.0133113,1.0060033,"('meek', 'impulsive')",0.10122979,0.12135334,-0.45520896,-0.4705751,0.2197774,0.2189272,-0.0008502
76,-1.2677292,-1.0674707,"('anxious', 'daring')",-1.1536964,-0.84425837,-0.5560255,-0.38839018,-0.9924837,-0.7667065,0.2257772
77,-2.1292794,-1.9667771,"('unmotivated', 'motivated')",-0.75806844,-0.88269943,-1.4962101,-1.3861499,-1.4611859,-1.4118754,0.0493105
78,0.30932435,0.41246322,"('nonresilient', 'resilient')",0.12983312,0.07101256,-0.2882852,-0.27151206,0.0502908,0.0706546,0.0203638
79,1.4449917,1.4965386,"('wavering', 'unwavering')",1.1984285,1.3189312,0.12770474,0.16603744,0.9237083,0.9938358,0.0701275
80,-1.2704914,-1.2654049,"('dominated', 'dominating')",-1.4749221,-1.5130699,-0.8547226,-0.9407791,-1.2000453,-1.2397513,-0.039706
81,-2.8725607,-2.781139,"('submissive', 'aggressive')",-0.9365665,-1.0461589,-1.5118207,-1.5763577,-1.7736494,-1.8012185,-0.0275691
82,-1.4145243,-1.474571,"('poor', 'rich')",-2.5148175,-2.6038668,5.2182035,5.060444,0.4296206,0.3273354,-0.1022852
83,-0.52655363,-0.33524412,"('powerless', 'powerful')",-0.25927827,-0.15271556,-1.3046299,-1.2206821,-0.6968206,-0.5695473,0.1272733
84,0.48594198,0.54073715,"('inferior', 'superior')",0.001363039,-0.060129475,0.45032406,0.44060573,0.312543,0.3070711,-0.0054719
85,2.5506196,2.4961483,"('insignificant', 'prestigious')",2.5504968,2.4924207,0.12276666,0.113469325,1.7412942,1.7006795,-0.0406147
86,-1.1437744,-0.9939821,"('uninfluential', 'influential')",0.52353776,0.5360928,-0.22652386,-0.32803047,-0.2822535,-0.2619732,0.0202803
87,0.29925367,0.23487201,"('unsuccessful', 'successful')",0.7580927,0.34862888,0.26309645,0.07022121,0.4401476,0.2179073,-0.2222403
88,-0.19680712,-0.11203031,"('low', 'eminent')",-0.1312725,-0.27147698,-0.4874426,-0.5344538,-0.2718407,-0.305987,-0.0341463
