,time_male,time_female,tuple,warner_male,warner_female,cable_male,cable_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3356476,-1.4457667,"('unsociable', 'sociable')",-0.87965584,-1.0497856,-0.3719733,-0.38777176,-0.4786191,-0.74248165,-0.7664739,-0.9064515,-0.1399776
1,0.12399827,-0.10001073,"('unfriendly', 'friendly')",1.1753712,0.9986955,1.3936608,1.2119476,1.8350025,1.6112275,1.1320082,0.930465,-0.2015432
2,0.99614537,1.0018225,"('unlikable', 'likable')",0.6439788,0.70472956,0.9521897,1.0044717,0.7148347,0.77015656,0.8267871,0.8702951,0.043508
3,-1.0775672,-1.0054798,"('repellent', 'pleasant')",-1.6705894,-1.5988253,-0.6479959,-0.47395352,0.33742502,0.36459494,-0.7646819,-0.678416,0.0862659
4,-0.020294346,-0.12875442,"('disliked', 'liked')",0.5142472,0.43575636,-0.066907525,-0.13581064,-5.972641,-6.1211762,-1.3863989,-1.4874963,-0.1010974
5,-0.22802159,-0.24083915,"('distant', 'outgoing')",0.554543,0.569849,0.5070711,0.4226752,-0.16669513,-0.115468726,0.1667244,0.1590541,-0.0076703
6,-0.15836388,-0.1899154,"('distant', 'open')",0.65870315,0.7151765,0.5741143,0.49089557,0.50483304,0.57287097,0.3948216,0.3972569,0.0024353
7,0.46112528,0.4025169,"('insensitive', 'sensitive')",-0.63097304,-0.64481837,0.33935562,0.4698335,0.71856165,0.6357834,0.2220174,0.2158289,-0.0061885
8,0.2547972,0.18811178,"('unaffectionate', 'affectionate')",1.0048107,1.0469298,0.67243123,0.5566301,0.3880986,0.29452795,0.5800344,0.5215499,-0.0584845
9,0.694582,0.61509275,"('unaffectionate', 'caring')",0.8469986,0.82525057,1.5432439,1.4461491,0.8873041,0.77411604,0.9930322,0.9151521,-0.0778801
10,-1.6566364,-1.7016228,"('unsympathetic', 'sympathetic')",-1.6895756,-1.7113138,-1.2185642,-1.1102571,-0.5583052,-0.7024527,-1.2807703,-1.3064116,-0.0256413
11,-0.8892934,-0.85761076,"('unhelpful', 'helpful')",-1.4821315,-1.431169,-0.36709008,-0.24971032,1.3714122,1.4141134,-0.3417757,-0.2810942,0.0606815
12,-0.21923429,-0.2388686,"('unsupportive', 'supportive')",0.5575152,0.6440205,0.5025489,0.59736335,-1.6569035,-1.7379643,-0.2040184,-0.1838622,0.0201562
13,-0.01034268,-0.054864615,"('impolite', 'polite')",-1.4834315,-1.6119906,-0.46747798,-0.41690832,-0.40837178,-0.4505214,-0.592406,-0.6335713,-0.0411653
14,0.5395235,0.47929585,"('antisocial', 'social')",-0.68422306,-0.7813014,0.5603449,0.64587027,-0.48373938,-0.5865305,-0.0170235,-0.0606664,-0.0436429
15,1.570332,1.5336672,"('boring', 'funny')",1.6494251,1.507407,1.7440301,1.6610355,0.5095486,0.49286363,1.3683339,1.2987434,-0.0695905
16,-0.04816696,-0.12942968,"('unpopular', 'popular')",-0.39985076,-0.39013475,-0.24093522,-0.20573701,0.21462288,0.24120751,-0.1185825,-0.1210235,-0.002441
17,0.13206576,0.15886737,"('nasty', 'nice')",-0.11572191,-0.13740715,-0.22215682,-0.18796356,-0.7489389,-0.6575982,-0.238688,-0.2060254,0.0326626
18,-0.6630682,-0.7188659,"('disagreeable', 'welcoming')",0.13310629,0.08534043,-0.24922398,-0.3144853,-0.13661687,-0.19757742,-0.2289507,-0.286397,-0.0574463
19,-0.054517426,-0.030792221,"('inhospitable', 'hospitable')",0.09660267,0.15941562,-0.35540232,-0.36969635,0.19504456,0.24513108,-0.0295681,0.0010145,0.0305826
20,0.34510452,0.29956168,"('rough', 'thoughtful')",-1.0673296,-1.1386938,-0.9960643,-0.94508874,1.0386406,0.9901501,-0.1699122,-0.1985177,-0.0286055
21,0.28101116,0.23980972,"('immoral', 'moral')",-1.7931511,-1.8552504,0.006021375,0.12287449,-0.77925205,-0.87054056,-0.5713427,-0.5907767,-0.019434
22,-0.49608013,-0.5940106,"('untrustworthy', 'trustworthy')",-0.8304155,-0.92644054,0.29432383,0.35519624,-0.63873833,-0.7815783,-0.4177275,-0.4867083,-0.0689808
23,-0.6779283,-0.7388468,"('insincere', 'sincere')",-0.9428417,-1.0067387,-0.03865762,0.04773844,5.38607,5.28224,0.9316605,0.8960983,-0.0355622
24,0.2885437,0.26090285,"('dishonest', 'honest')",-0.96945995,-0.9631366,0.46979538,0.44326714,0.85298127,0.6720963,0.1604651,0.1032824,-0.0571827
25,0.8693472,0.8257743,"('egoistic', 'altruistic')",1.1876472,1.1475463,1.2758633,1.152687,2.1048436,2.0566032,1.3594253,1.2956526,-0.0637727
26,0.97406435,0.82611644,"('hardhearted', 'benevolent')",1.6386096,1.5062736,1.8364685,1.6541928,1.7026255,1.5294784,1.5379419,1.3790153,-0.1589266
27,0.092199534,0.09465539,"('hardhearted', 'softhearted')",-0.23144527,-0.2403779,0.58659387,0.50609356,1.20704,1.0741991,0.413597,0.3586425,-0.0549545
28,0.32511756,0.17309383,"('disloyal', 'loyal')",0.13360003,-0.029829301,0.20103565,0.16952771,0.98658717,0.74338746,0.4115851,0.2640449,-0.1475402
29,0.07127503,-0.011079527,"('unfair', 'fair')",0.33145043,0.22788759,0.10305375,0.07874318,-0.25184202,-0.39921343,0.0634843,-0.0259155,-0.0893998
30,-0.46681505,-0.49897712,"('intolerant', 'tolerant')",-0.208662,-0.22614704,0.06049624,0.14983201,0.93822765,0.81077933,0.0808117,0.0588718,-0.0219399
31,0.63421214,0.6490722,"('evil', 'good')",0.9285282,1.0332419,0.24600613,0.13967079,-1.0716845,-1.1225151,0.1842655,0.1748674,-0.0093981
32,0.21788621,0.16126134,"('unkind', 'kind')",-0.003734082,-0.10839081,0.2542426,0.22573276,1.1076313,0.87325937,0.3940065,0.2879657,-0.1060408
33,0.594357,0.47426432,"('wrong', 'right')",1.0220263,0.8697087,0.5161771,0.4210304,-0.39810264,-0.42639115,0.4336145,0.3346531,-0.0989614
34,0.28212377,0.28715017,"('mean', 'honorable')",-0.15633562,-0.0006712228,0.22320907,0.29289803,5.2498817,5.3613973,1.3997197,1.4851935,0.0854738
35,1.3159614,1.2200693,"('corrupt', 'incorrupt')",1.5141854,1.3796656,-0.14356025,-0.3894202,-0.02429144,-0.07990001,0.6655738,0.5326036,-0.1329702
