,occidental_male,occidental_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-2.6098073,-2.7524781,"('unsociable', 'sociable')",0.7625626,0.58716375,0.01665987,-0.21500726,-0.610195,-0.7934406,-0.1832456
1,-1.4335842,-1.5186366,"('unfriendly', 'friendly')",1.5150529,1.2797678,0.9692102,0.8662129,0.3502263,0.2091147,-0.1411116
2,0.062247835,0.083058946,"('unlikable', 'likable')",1.5007032,1.5100254,0.91616607,0.94274473,0.8263724,0.8452764,0.018904
3,-0.31026414,-0.31557503,"('repellent', 'pleasant')",-0.21142618,-0.2101576,1.1451322,1.1334919,0.207814,0.2025864,-0.0052276
4,0.17001253,0.21757632,"('disliked', 'liked')",-0.36328065,-0.41567844,-6.8438387,-6.8724937,-2.3457023,-2.3568652,-0.0111629
5,0.044418283,0.08957837,"('distant', 'outgoing')",-0.7902883,-0.74236053,-1.1526611,-1.1127855,-0.6328437,-0.5885225,0.0443212
6,0.19280864,0.24071059,"('distant', 'open')",-0.91926706,-0.925298,-1.2676852,-1.2151932,-0.6647145,-0.6332602,0.0314543
7,-0.9264355,-1.0004536,"('insensitive', 'sensitive')",1.1731411,1.150684,0.5573965,0.52813196,0.268034,0.2261208,-0.0419132
8,-1.2129308,-1.2466098,"('unaffectionate', 'affectionate')",0.301573,0.21085593,0.092673354,0.113287754,-0.2728948,-0.3074887,-0.0345939
9,-1.6274596,-1.6932207,"('unaffectionate', 'caring')",0.81187046,0.72671866,0.9153438,0.9284474,0.0332515,-0.0126849,-0.0459364
10,-2.3789105,-2.472833,"('unsympathetic', 'sympathetic')",-0.041927345,-0.1867074,-0.12953998,-0.20430847,-0.8501259,-0.9546163,-0.1044904
11,-1.2431109,-1.2510167,"('unhelpful', 'helpful')",1.1093237,1.0746531,2.1142375,2.102034,0.6601501,0.6418902,-0.0182599
12,-1.31193,-1.3425641,"('unsupportive', 'supportive')",0.9086049,0.90369207,-1.8702824,-1.8510467,-0.7578692,-0.7633062,-0.005437
13,-1.4759488,-1.5841542,"('impolite', 'polite')",0.6814439,0.66117966,-0.29996604,-0.41093975,-0.3648237,-0.4446381,-0.0798144
14,-1.9604328,-1.9882265,"('antisocial', 'social')",1.3014201,1.3320012,0.36046126,0.18551567,-0.0995171,-0.1569032,-0.0573861
15,0.4850146,0.4220377,"('boring', 'funny')",0.3330612,0.26704645,0.001845073,-0.02938531,0.2733069,0.2198996,-0.0534073
16,0.28144458,0.21986762,"('unpopular', 'popular')",-0.35314733,-0.4870456,0.43527198,0.3285489,0.1211897,0.020457,-0.1007327
17,-0.32385507,-0.18884143,"('nasty', 'nice')",-1.1377873,-1.0615358,-0.36770737,-0.3527662,-0.6097833,-0.5343812,0.0754021
18,0.34437633,0.35336846,"('disagreeable', 'welcoming')",-0.23685202,-0.22763407,-1.0215027,-1.0700873,-0.3046595,-0.3147843,-0.0101248
19,-1.4656357,-1.3598788,"('inhospitable', 'hospitable')",-1.8348048,-1.8301682,-1.3198683,-1.2007153,-1.540103,-1.4635874,0.0765156
20,-0.77561647,-0.7073356,"('rough', 'thoughtful')",-0.6439359,-0.5962545,0.39549267,0.45608702,-0.3413532,-0.282501,0.0588522
21,-1.0271685,-1.1499568,"('immoral', 'moral')",1.7380522,1.5531411,0.033336557,-0.05665169,0.2480734,0.1155109,-0.1325625
22,-0.5738122,-0.5722165,"('untrustworthy', 'trustworthy')",0.72433174,0.59114885,-0.6783381,-0.7462925,-0.1759395,-0.2424534,-0.0665139
23,-1.1211687,-1.286015,"('insincere', 'sincere')",1.1257627,1.0190771,6.0339966,5.8411694,2.0128635,1.858077,-0.1547865
24,-0.77229726,-0.86789423,"('dishonest', 'honest')",1.5662374,1.5207423,0.6548583,0.7062662,0.4829328,0.4530381,-0.0298947
25,0.63870674,0.60588044,"('egoistic', 'altruistic')",0.9761988,0.8887085,0.98841006,1.0208015,0.8677719,0.8384635,-0.0293084
26,-0.38395685,-0.4716975,"('hardhearted', 'benevolent')",1.2794654,1.2554747,1.4461676,1.4108868,0.7805587,0.7315547,-0.049004
27,-0.3108933,-0.28430817,"('hardhearted', 'softhearted')",-0.18091984,-0.06768439,0.5198752,0.52435035,0.009354,0.0574526,0.0480986
28,-1.1806856,-1.3305777,"('disloyal', 'loyal')",1.1296388,0.85821486,0.89259255,0.74659425,0.2805152,0.0914105,-0.1891047
29,0.15781908,0.17192857,"('unfair', 'fair')",-0.16916642,-0.179656,-0.30549207,-0.38711086,-0.1056131,-0.1316128,-0.0259997
30,-1.034663,-1.0833329,"('intolerant', 'tolerant')",0.5566565,0.5280665,1.1039128,0.991615,0.2086354,0.1454495,-0.0631859
31,0.53319544,0.64338076,"('evil', 'good')",-0.9785837,-0.9701177,-1.4253564,-1.3492618,-0.6235816,-0.5586662,0.0649154
32,-0.8951958,-1.0367397,"('unkind', 'kind')",0.55561537,0.46822175,1.1466323,0.9486034,0.2690173,0.1266952,-0.1423221
33,0.8300612,0.7735912,"('wrong', 'right')",1.3229084,1.2598388,-0.6174037,-0.6395994,0.5118553,0.4646103,-0.047245
34,-0.35600737,-0.29990157,"('mean', 'honorable')",-0.06340692,-0.04384557,5.1357465,5.247848,1.5721108,1.6347003,0.0625895
35,1.5613164,1.5747927,"('corrupt', 'incorrupt')",-1.7749119,-1.8221492,-1.312798,-1.3493586,-0.5087978,-0.5322383,-0.0234405
36,0.35062,0.31684133,"('hostile', 'amicable')",-1.7664816,-2.0326066,-0.9317182,-1.0373245,-0.7825266,-0.9176966,-0.13517
37,-0.94209385,-0.9480231,"('fake', 'genuine')",0.09451352,0.08771357,-0.23390375,-0.2062645,-0.3604947,-0.3555247,0.00497
38,-0.34351784,-0.4162777,"('untruthful', 'truthful')",0.968471,0.8477726,0.17509343,0.19204965,0.2666822,0.2078482,-0.058834
39,-0.12562898,-0.14870864,"('exploitative', 'cooperative')",0.67400056,0.80871207,0.25642544,0.31111792,0.2682657,0.3237071,0.0554414
40,0.3927061,0.3540351,"('stingy', 'generous')",0.5348967,0.5066175,-2.2717073,-2.3047628,-0.4480348,-0.4813701,-0.0333353
41,-1.1315482,-1.1099385,"('unforgiving', 'forgiving')",0.5436487,0.433161,-0.24456516,-0.3405018,-0.2774882,-0.3390931,-0.0616049
42,1.0190398,1.0397052,"('unreliable', 'reliable')",0.9038981,0.9242358,-2.6719108,-2.6298423,-0.2496576,-0.2219671,0.0276905
43,-1.5727339,-1.5585271,"('irresponsible', 'responsible')",0.5347368,0.59514743,0.5524917,0.5419783,-0.1618351,-0.1404671,0.021368
44,1.3541185,1.4397753,"('prejudiced', 'unprejudiced')",-0.45462295,-0.2808897,-1.2405635,-1.226925,-0.1136893,-0.0226798,0.0910095
45,-2.1232398,-2.0968776,"('incompetent', 'competent')",0.518333,0.43933877,0.14005841,0.07488445,-0.4882828,-0.5275515,-0.0392687
46,-1.9665397,-2.0262299,"('uncompetitive', 'competitive')",0.66921496,0.5820288,-0.6734084,-0.7837653,-0.6569111,-0.7426554,-0.0857443
47,-0.8537685,-0.79234743,"('stupid', 'smart')",0.6079961,0.6124853,5.532675,5.567779,1.7623008,1.7959723,0.0336715
48,-0.9892428,-1.0785023,"('unintelligent', 'intelligent')",1.5443014,1.4624712,0.96601146,0.94360757,0.5070233,0.4425255,-0.0644978
49,-1.2177941,-1.1090447,"('unable', 'able')",-0.6524898,-0.58119595,-0.7116041,-0.65955776,-0.8606293,-0.7832661,0.0773632
50,0.4824334,0.4847471,"('clumsy', 'skillful')",-0.0005926229,-0.08358596,-0.15555522,-0.22692186,0.1087619,0.0580798,-0.0506821
51,-1.2455937,-1.410287,"('uneducated', 'educated')",-0.47035572,-0.58569044,0.24535981,0.10395844,-0.4901965,-0.630673,-0.1404765
52,0.38313875,0.31089947,"('irrational', 'rational')",0.3355778,0.2064856,-0.11747071,-0.16605681,0.2004153,0.1171094,-0.0833059
53,-1.1899347,-1.3135009,"('uncreative', 'creative')",0.8129145,0.56453085,0.22234753,0.07823656,-0.0515576,-0.2235778,-0.1720202
54,-0.65696776,-0.7463322,"('incapable', 'capable')",-0.18953183,-0.2575661,0.4511973,0.4636428,-0.1317674,-0.1800852,-0.0483178
55,-2.4617317,-2.5307746,"('incompetent', 'clever')",0.91487825,0.8687533,0.5643917,0.508362,-0.3274873,-0.3845531,-0.0570658
56,-1.0689175,-1.108904,"('impractical', 'practical')",1.1884687,1.1728865,0.03722094,-0.052925795,0.0522574,0.0036856,-0.0485718
57,-1.2176784,-1.2488586,"('unimaginative', 'imaginative')",0.32657287,0.19190674,-2.8092196,-2.8602242,-1.2334417,-1.3057254,-0.0722837
58,-1.5664467,-1.5432757,"('undiscriminating', 'discriminating')",0.33720344,0.25084046,-0.32662123,-0.31509143,-0.5186215,-0.5358423,-0.0172208
59,0.8643521,0.8728554,"('foolish', 'wise')",0.78857267,0.7069625,0.020033382,0.05920909,0.5576527,0.5463424,-0.0113103
60,-2.0569859,-2.0807126,"('inefficient', 'efficient')",0.8969175,1.0169413,0.24279054,0.25433275,-0.3057593,-0.2698128,0.0359465
61,-1.2133726,-1.3088512,"('illogical', 'logical')",1.2814792,1.1800127,0.5807641,0.44309404,0.2162903,0.1047518,-0.1115385
62,-1.6827564,-1.6796216,"('incompetent', 'brilliant')",1.363499,1.4994208,0.79344714,0.8568921,0.1580633,0.2255638,0.0675005
63,-1.4579008,-1.4829483,"('unperceptive', 'insightful')",1.1575929,1.06185,0.37833455,0.36112705,0.0260089,-0.0199904,-0.0459993
64,-0.48486805,-0.5540701,"('shy', 'confident')",0.97511834,0.9587326,-5.5166535,-5.5875587,-1.6754678,-1.727632,-0.0521642
65,-0.7015449,-0.8252222,"('insecure', 'secure')",0.9225249,0.8482806,0.49589998,0.45931962,0.23896,0.1607927,-0.0781673
66,0.025837585,0.01790791,"('inactive', 'active')",-1.3027157,-1.319508,0.09326243,0.09408257,-0.3945386,-0.4025058,-0.0079672
67,-0.05937655,-0.04200519,"('doubtful', 'determined')",-0.3962256,-0.33081755,-0.26417884,-0.3133678,-0.239927,-0.2287302,0.0111968
68,-0.38380432,-0.42156178,"('dependent', 'independent')",-1.3271598,-1.410903,-1.145477,-1.1749406,-0.952147,-1.0024684,-0.0503214
69,1.8608724,1.9826174,"('lazy', 'industrious')",0.4362997,0.4597072,-0.79339075,-0.7167704,0.5012604,0.5751847,0.0739243
70,-1.2851447,-1.2790519,"('lethargic', 'energetic')",-0.14490023,-0.06803381,0.034706745,0.04579232,-0.4651127,-0.4337645,0.0313482
71,-0.43263882,-0.5008098,"('diffident', 'self-confident')",0.7889043,0.7594809,0.048574608,0.0017057396,0.1349467,0.0867923,-0.0481544
72,-0.95575434,-0.9437858,"('unambitious', 'ambitious')",0.72690487,0.7525701,-0.3577892,-0.28890398,-0.1955462,-0.1600399,0.0355063
73,1.3594303,1.3621824,"('helpless', 'self-reliant')",1.1064774,1.0732409,-3.5441117,-3.3997014,-0.3594014,-0.321426,0.0379754
74,-0.8537005,-0.8616212,"('undedicated', 'dedicated')",0.05523137,0.0726025,-0.6388983,-0.6506744,-0.4791225,-0.4798977,-0.0007752
75,0.9049583,1.0457121,"('meek', 'impulsive')",-1.2293932,-1.2251529,-0.7482293,-0.63925236,-0.3575548,-0.2728977,0.0846571
76,-0.49498272,-0.49311373,"('anxious', 'daring')",0.23016876,0.3401135,-0.016245004,-0.0066361725,-0.0936863,-0.0532121,0.0404742
77,-1.2541412,-1.3329033,"('unmotivated', 'motivated')",0.62429214,0.47315422,-0.7490886,-0.69865644,-0.4596459,-0.5194685,-0.0598226
78,-1.0320024,-1.0111016,"('nonresilient', 'resilient')",0.5018146,0.44201043,-0.05257403,-0.091664635,-0.194254,-0.2202519,-0.0259979
79,0.6924482,0.6866313,"('wavering', 'unwavering')",-0.62341493,-0.80304116,-0.94303036,-0.894859,-0.2913324,-0.3370896,-0.0457572
80,-0.22665657,-0.2985427,"('dominated', 'dominating')",0.25492477,0.36869863,-0.4613629,-0.34728476,-0.1443649,-0.0923763,0.0519886
81,-1.1306316,-1.2283447,"('submissive', 'aggressive')",0.47683212,0.47456825,-0.06613692,-0.06636439,-0.2399788,-0.2733803,-0.0334015
82,-0.39630726,-0.45483825,"('poor', 'rich')",0.40047985,0.2347152,6.315986,6.1897907,2.1067197,1.9898891,-0.1168306
83,-0.7120383,-0.7343461,"('powerless', 'powerful')",0.25332373,0.24507207,-0.8857682,-0.90244347,-0.4481609,-0.4639058,-0.0157449
84,0.06931338,0.019885186,"('inferior', 'superior')",0.72626954,0.6130377,0.64145756,0.5939537,0.4790135,0.4089589,-0.0700546
85,0.8015411,0.792007,"('insignificant', 'prestigious')",0.51857835,0.36877796,-0.72081715,-0.72825605,0.1997674,0.1441763,-0.0555911
86,-2.7630064,-2.9272988,"('uninfluential', 'influential')",0.5084565,0.33160296,-0.43556663,-0.55356055,-0.8967055,-1.0497521,-0.1530466
87,-0.7592283,-0.87022805,"('unsuccessful', 'successful')",1.1412714,1.0508606,0.7458167,0.7983495,0.3759533,0.3263274,-0.0496259
88,-0.35728198,-0.46518472,"('low', 'eminent')",-0.03400227,-0.16039264,-0.18386254,-0.27800405,-0.1917156,-0.3011938,-0.1094782
