,dish_male,dish_female,tuple,network_male,network_female,corporation_male,corporation_female,average_male,average_female,female-male
0,-1.0953033,-1.2014081,"('unsociable', 'sociable')",-0.9049873,-0.9665888,0.41730493,0.2944608,-0.5276619,-0.624512,-0.0968501
1,0.9076116,1.009296,"('unfriendly', 'friendly')",-0.5072818,-0.5644717,-0.2510736,-0.35358718,0.0497521,0.0304123,-0.0193398
2,0.2769651,0.34618533,"('unlikable', 'likable')",0.24759075,0.2156859,2.2808359,2.232718,0.9351306,0.9315298,-0.0036008
3,-1.3213617,-1.2495934,"('repellent', 'pleasant')",-0.9025963,-0.7621643,0.41303796,0.5767404,-0.60364,-0.4783391,0.1253009
4,-0.035815764,-0.04427648,"('disliked', 'liked')",-0.5714192,-0.5036424,-1.0757921,-1.3195376,-0.561009,-0.6224855,-0.0614765
5,-0.057827834,-0.028652847,"('distant', 'outgoing')",-0.36058384,-0.3733253,-1.6531118,-1.3961717,-0.6905078,-0.5993833,0.0911245
6,0.15724872,0.25965697,"('distant', 'open')",-0.6143882,-0.62352175,-2.233254,-1.9565088,-0.8967978,-0.7734578,0.12334
7,-0.43653214,-0.31908357,"('insensitive', 'sensitive')",-1.1596302,-0.9687894,0.7010256,0.90267736,-0.2983789,-0.1283986,0.1699803
8,0.6460456,0.6037623,"('unaffectionate', 'affectionate')",-0.3491305,-0.6266475,-0.11125625,-0.27080384,0.0618863,-0.0978963,-0.1597826
9,0.95829535,0.98455155,"('unaffectionate', 'caring')",-0.3568551,-0.4500669,0.56064177,0.6065649,0.3873607,0.3803498,-0.0070109
10,-1.1599025,-1.1778455,"('unsympathetic', 'sympathetic')",-2.1321774,-1.9578187,0.05719401,0.12969701,-1.0782953,-1.001989,0.0763063
11,-1.0681254,-1.1408768,"('unhelpful', 'helpful')",-0.9233736,-0.8959277,1.0321602,0.90561265,-0.3197796,-0.3770639,-0.0572843
12,0.48470882,0.62398964,"('unsupportive', 'supportive')",-0.7798523,-0.62108916,0.78217465,0.98322064,0.1623437,0.328707,0.1663633
13,-0.84495443,-1.0049752,"('impolite', 'polite')",-0.68375134,-0.71903247,0.24723643,0.057525888,-0.4271564,-0.5554939,-0.1283375
14,0.18876341,0.13435383,"('antisocial', 'social')",-0.15971301,-0.12314426,1.9915566,1.9381074,0.6735357,0.6497723,-0.0237634
15,0.84918046,0.828331,"('boring', 'funny')",0.8219152,0.71390915,0.5464577,0.33796167,0.7391845,0.6267339,-0.1124506
16,-0.87886393,-1.0052925,"('unpopular', 'popular')",-0.17121589,-0.2227929,0.14956343,0.059535637,-0.3001721,-0.3895166,-0.0893445
17,-1.3778255,-1.2957639,"('nasty', 'nice')",-0.41755062,-0.4569703,-0.22093016,-0.20865047,-0.6721021,-0.6537949,0.0183072
18,-0.19130701,-0.17065927,"('disagreeable', 'welcoming')",0.024766967,0.0154103935,-0.0075949878,-0.042791173,-0.058045,-0.0660134,-0.0079684
19,-0.22679472,-0.18595763,"('inhospitable', 'hospitable')",-0.46011546,-0.4277699,-0.85498744,-0.86017334,-0.5139658,-0.4913003,0.0226655
20,-0.7018385,-0.64207387,"('rough', 'thoughtful')",-0.38157985,-0.29044557,0.2556478,0.3927704,-0.2759235,-0.1799163,0.0960072
21,-1.1544347,-1.1656731,"('immoral', 'moral')",-0.8269329,-0.7627523,1.6729691,1.5834665,-0.1027995,-0.1149863,-0.0121868
22,-1.0490594,-1.0951592,"('untrustworthy', 'trustworthy')",-0.5728123,-0.51731515,0.49268568,0.25405297,-0.3763953,-0.4528071,-0.0764118
23,0.35091895,0.28964296,"('insincere', 'sincere')",-0.34723282,-0.34572294,1.4740374,1.3936789,0.4925745,0.4458663,-0.0467082
24,-0.1410652,-0.055124983,"('dishonest', 'honest')",-1.0613817,-0.9792222,0.59682614,0.45177147,-0.2018736,-0.1941919,0.0076817
25,1.3454375,1.3965821,"('egoistic', 'altruistic')",0.8958781,0.81885844,0.600215,0.5848279,0.9471769,0.9334228,-0.0137541
26,1.3110238,1.2425781,"('hardhearted', 'benevolent')",0.10794283,-0.017464232,1.4088342,1.2986037,0.9426003,0.8412391,-0.1013612
27,-0.35403666,-0.22251323,"('hardhearted', 'softhearted')",-0.105059564,-0.0045001954,-0.9142249,-0.6958909,-0.4577737,-0.3076348,0.1501389
28,-0.037728418,-0.17189252,"('disloyal', 'loyal')",-0.14484435,-0.20793568,0.17645833,-0.04808277,-0.0020381,-0.142637,-0.1405989
29,-0.2813992,-0.16330387,"('unfair', 'fair')",-0.6526861,-0.54142976,-0.87193406,-0.9327353,-0.6020064,-0.545823,0.0561834
30,-0.28236434,-0.27837384,"('intolerant', 'tolerant')",-0.688574,-0.72133094,1.941524,1.8281335,0.3235286,0.2761429,-0.0473857
31,0.36464053,0.6262979,"('evil', 'good')",-0.35509908,-0.27579668,-1.6668692,-1.6271313,-0.5524426,-0.4255434,0.1268992
32,0.68957686,0.5239215,"('unkind', 'kind')",-0.17852727,-0.2849167,1.5573413,1.2826768,0.6894636,0.5072272,-0.1822364
33,0.70592695,0.6757601,"('wrong', 'right')",0.37300146,0.24344285,0.09662385,0.022004846,0.3918508,0.3137359,-0.0781149
34,0.27654964,0.384366,"('mean', 'honorable')",-0.21866062,-0.06752244,0.7986028,0.86700106,0.2854973,0.3946149,0.1091176
35,0.25014558,0.19558077,"('corrupt', 'incorrupt')",-0.0005909875,-0.13241741,-2.690727,-2.8393204,-0.8137241,-0.9253857,-0.1116616
36,0.89085644,0.89439714,"('hostile', 'amicable')",-0.33521152,-0.48569563,-1.7293612,-2.0597997,-0.3912388,-0.550366,-0.1591272
37,-1.2267435,-1.2059721,"('fake', 'genuine')",-1.0427998,-1.0415564,-0.70900536,-0.8355322,-0.9928495,-1.0276869,-0.0348374
38,0.53112775,0.5774699,"('untruthful', 'truthful')",-0.39607558,-0.35289547,0.016995326,0.015043765,0.0506825,0.0798727,0.0291902
39,1.0808774,1.060667,"('exploitative', 'cooperative')",0.7123138,0.60989827,1.8598496,1.6835226,1.2176803,1.1180293,-0.099651
40,-0.36143053,-0.2562539,"('stingy', 'generous')",-0.4408455,-0.40295455,0.484786,0.4897911,-0.10583,-0.0564724,0.0493576
41,-0.23749712,-0.18627876,"('unforgiving', 'forgiving')",-0.69231844,-0.61725205,0.46823087,0.32280353,-0.1538616,-0.1602424,-0.0063808
42,-0.8133694,-0.8426999,"('unreliable', 'reliable')",-0.1876882,-0.050043985,-0.02308482,0.05430589,-0.3413808,-0.2794793,0.0619015
43,-1.0918945,-1.0701021,"('irresponsible', 'responsible')",-1.4448081,-1.2534276,0.91496897,1.0992241,-0.5405779,-0.4081019,0.132476
44,-1.7044493,-1.6959927,"('prejudiced', 'unprejudiced')",-0.32126713,-0.32233465,-0.9600066,-0.98373103,-0.995241,-1.0006861,-0.0054451
45,-1.7509906,-1.65208,"('incompetent', 'competent')",-2.1199458,-1.8453208,0.077217415,0.06058216,-1.264573,-1.1456062,0.1189668
46,-2.0958188,-2.120211,"('uncompetitive', 'competitive')",-1.4932357,-1.3323337,2.0323002,1.8971987,-0.5189181,-0.5184487,0.0004694
47,-0.049529642,-0.089492075,"('stupid', 'smart')",0.17993486,0.19220197,0.74964595,0.7220839,0.2933504,0.2749313,-0.0184191
48,0.76065814,0.8846257,"('unintelligent', 'intelligent')",-0.18798935,-0.100247905,1.734375,1.6607046,0.7690146,0.8150275,0.0460129
49,-0.032435857,-0.03793767,"('unable', 'able')",-0.90409625,-0.7373927,0.060250975,0.132115,-0.2920937,-0.2144051,0.0776886
50,-0.69899994,-0.82213676,"('clumsy', 'skillful')",0.22722101,0.09673318,-0.5435107,-0.72723716,-0.3384298,-0.4842136,-0.1457838
51,-0.84544784,-0.9782363,"('uneducated', 'educated')",-0.28142795,-0.2863683,1.2587268,1.1087729,0.0439504,-0.0519439,-0.0958943
52,1.1088734,0.9792071,"('irrational', 'rational')",0.6908995,0.32835343,0.0638639,-0.27825677,0.6212122,0.3431013,-0.2781109
53,0.20925033,0.26440272,"('uncreative', 'creative')",-0.5341177,-0.5209144,0.5710175,0.4290985,0.08205,0.0575289,-0.0245211
54,0.19459063,0.113325626,"('incapable', 'capable')",-1.2925259,-1.353027,-0.44300503,-0.40368396,-0.5136468,-0.5477951,-0.0341483
55,-0.43205273,-0.33326638,"('incompetent', 'clever')",-1.0588101,-0.9081627,1.9303893,1.8659631,0.1465088,0.208178,0.0616692
56,0.42721936,0.39099553,"('impractical', 'practical')",-0.3346191,-0.18984093,1.5669291,1.4493335,0.5531764,0.5501627,-0.0030137
57,-1.4546379,-1.365729,"('unimaginative', 'imaginative')",-1.6949618,-1.5941553,-0.06515844,0.0130793825,-1.071586,-0.9822683,0.0893177
58,-0.4046539,-0.43737096,"('undiscriminating', 'discriminating')",-0.71404105,-0.6013913,0.725446,0.62760085,-0.131083,-0.1370538,-0.0059708
59,1.096634,1.0576284,"('foolish', 'wise')",0.42717883,0.29860532,-0.99555516,-0.92483336,0.1760859,0.1438001,-0.0322858
60,-0.5836976,-0.56776965,"('inefficient', 'efficient')",-0.22283964,-0.056570318,1.6533306,1.8516439,0.2822644,0.4091013,0.1268369
61,0.07869374,-0.055974986,"('illogical', 'logical')",0.16655621,0.11855049,0.26912278,0.101445,0.1714576,0.0546735,-0.1167841
62,0.106629476,0.16528076,"('incompetent', 'brilliant')",-0.506468,-0.2858684,2.028643,2.2153022,0.5429348,0.6982382,0.1553034
63,-0.5537752,-0.5429414,"('unperceptive', 'insightful')",-0.804342,-0.5935594,1.145947,1.277268,-0.0707234,0.0469224,0.1176458
64,-1.5831288,-1.6463649,"('shy', 'confident')",-0.22535029,-0.19226795,0.2443892,0.34949344,-0.5213633,-0.4963798,0.0249835
65,-0.49837238,-0.59296906,"('insecure', 'secure')",0.016498566,-0.035932906,1.0045027,0.8916242,0.1742096,0.0875741,-0.0866355
66,0.05370441,0.017192826,"('inactive', 'active')",0.19114178,0.22607297,-0.13336305,0.06726643,0.037161,0.1035107,0.0663497
67,-0.2791355,-0.40666586,"('doubtful', 'determined')",0.17168692,0.12868011,0.4758959,0.5405495,0.1228158,0.0875213,-0.0352945
68,-1.7000029,-1.7513376,"('dependent', 'independent')",-1.3382953,-1.3068454,-0.51310945,-0.48801643,-1.1838025,-1.1820665,0.001736
69,0.22692719,0.24940342,"('lazy', 'industrious')",0.8474227,0.86286616,-0.37867567,-0.18242034,0.2318914,0.3099498,0.0780584
70,-2.1602626,-2.149008,"('lethargic', 'energetic')",-1.3453639,-1.208642,0.65131605,0.8247142,-0.9514368,-0.844312,0.1071248
71,1.1697302,1.2344028,"('diffident', 'self-confident')",0.6032783,0.6720322,-0.36863762,-0.3679212,0.4681236,0.5128379,0.0447143
72,0.8983068,0.95402724,"('unambitious', 'ambitious')",-0.47283047,-0.44838592,1.6719342,2.0276346,0.6991369,0.8444254,0.1452885
73,0.09758541,0.025559038,"('helpless', 'self-reliant')",-0.12888071,-0.26021612,-0.34488747,-0.3645107,-0.1253943,-0.1997226,-0.0743283
74,-0.035041414,-0.07105737,"('undedicated', 'dedicated')",-0.8315945,-0.7986248,1.0562165,1.0634933,0.0631935,0.0646037,0.0014102
75,-0.8768195,-0.81418455,"('meek', 'impulsive')",-0.22287482,-0.17293088,-0.9610275,-0.7487841,-0.6869073,-0.5786332,0.1082741
76,-0.67269504,-0.64196116,"('anxious', 'daring')",-0.7915669,-0.7260916,-0.023434673,-0.08194268,-0.4958989,-0.4833318,0.0125671
77,-0.29101175,-0.1844742,"('unmotivated', 'motivated')",-0.13006443,0.09379257,0.21720783,0.58936006,-0.0679561,0.1662261,0.2341822
78,-0.6403305,-0.53210795,"('nonresilient', 'resilient')",-0.10832055,0.13847929,-0.101167545,0.087114744,-0.2832729,-0.1021713,0.1811016
79,0.90458876,0.90036285,"('wavering', 'unwavering')",-0.0070255026,-0.051086105,-1.7268989,-1.683872,-0.2764452,-0.2781984,-0.0017532
80,-0.72365016,-0.825704,"('dominated', 'dominating')",0.21204045,0.31738397,0.6850904,0.7623277,0.0578269,0.0846692,0.0268423
81,-1.6454637,-1.6602588,"('submissive', 'aggressive')",-0.634759,-0.48249137,1.3338083,1.4966055,-0.3154715,-0.2153816,0.1000899
82,-0.0839982,-0.09073807,"('poor', 'rich')",0.009366084,0.100606695,1.5204666,1.5175207,0.4819448,0.5091298,0.027185
83,0.15710294,0.12764707,"('powerless', 'powerful')",-0.045693934,0.051196832,1.1284739,1.156711,0.4132943,0.4451849,0.0318906
84,0.57437736,0.4940136,"('inferior', 'superior')",-0.1307472,-0.15018134,0.74982756,0.7300516,0.3978192,0.3579613,-0.0398579
85,1.6660154,1.6396016,"('insignificant', 'prestigious')",0.63153756,0.51973784,-0.6989018,-0.9031646,0.5328838,0.4187249,-0.1141589
86,-0.051874157,-0.10419594,"('uninfluential', 'influential')",-0.89095354,-0.870092,1.2258784,1.2398729,0.0943502,0.0885283,-0.0058219
87,-0.85413146,-1.0144315,"('unsuccessful', 'successful')",-0.6164446,-0.6150639,2.0025988,1.948127,0.1773409,0.1062105,-0.0711304
88,0.5210756,0.3998281,"('low', 'eminent')",0.051521152,-0.024702528,0.5446886,0.28495336,0.3724285,0.2200263,-0.1524022
