,mondelez_male,mondelez_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
39,0.5980845,0.6044757,"('exploitative', 'cooperative')",0.53309786,0.5877965,-0.018573355,-0.0073387176,0.3708697,0.3949778,0.0241081
40,0.1955884,0.17480561,"('stingy', 'generous')",-0.051919084,0.00085140206,-1.721663,-1.8679038,-0.5259979,-0.5640823,-0.0380844
41,-0.79001415,-0.7591755,"('unforgiving', 'forgiving')",-0.28790438,-0.24057224,-0.19179253,-0.30491194,-0.423237,-0.4348866,-0.0116496
42,0.15787616,0.19160026,"('unreliable', 'reliable')",0.17871472,0.24472356,-3.6552138,-3.638063,-1.1062077,-1.0672464,0.0389613
43,-0.9780834,-0.9598819,"('irresponsible', 'responsible')",-0.12106475,-0.08285453,0.03318216,0.04352925,-0.355322,-0.333069,0.022253
44,0.24503376,0.25237036,"('prejudiced', 'unprejudiced')",0.2405811,0.31810206,-1.2425555,-1.2000753,-0.2523136,-0.2098676,0.042446
45,-1.9529164,-1.8251097,"('incompetent', 'competent')",-0.66846347,-0.64594054,-0.89214706,-0.9494168,-1.1711756,-1.1401557,0.0310199
46,-1.1694341,-1.1113472,"('uncompetitive', 'competitive')",0.23932199,0.32250336,-0.90748,-0.91866744,-0.6125307,-0.5691704,0.0433603
47,-0.39215007,-0.3149858,"('stupid', 'smart')",-0.16395733,-0.07008803,5.2957783,5.3255134,1.5798903,1.6468132,0.0669229
48,-1.1837913,-1.1583776,"('unintelligent', 'intelligent')",-0.73061097,-0.74726343,0.06449212,0.062338978,-0.6166367,-0.614434,0.0022027
49,0.08009224,0.15413107,"('unable', 'able')",-0.47277546,-0.3950261,-0.42788547,-0.33933735,-0.2735229,-0.1934108,0.0801121
50,0.93282723,0.93104154,"('clumsy', 'skillful')",0.5633372,0.5470909,0.05130831,-0.023946151,0.5158242,0.4847288,-0.0310954
51,-1.4007092,-1.4211996,"('uneducated', 'educated')",0.18675993,0.1330282,0.11896673,0.08061888,-0.3649942,-0.4025175,-0.0375233
52,1.5149523,1.4001855,"('irrational', 'rational')",-0.134383,-0.25199392,0.6695422,0.5645672,0.6833705,0.5709196,-0.1124509
53,0.24841942,0.26861274,"('uncreative', 'creative')",0.2866228,0.23947965,0.8590488,0.7437597,0.464697,0.417284,-0.047413
54,0.79621136,0.8047887,"('incapable', 'capable')",0.11796109,0.15854816,1.3056045,1.3579335,0.7399256,0.7737568,0.0338312
55,-1.2675543,-1.2076278,"('incompetent', 'clever')",-0.67794704,-0.6692312,-0.31782484,-0.32009828,-0.7544421,-0.732319,0.0221231
56,-0.0072068423,-0.0079330765,"('impractical', 'practical')",0.61296415,0.5605102,-0.47545397,-0.47869194,0.0434344,0.0246284,-0.018806
57,-2.0378172,-2.0323374,"('unimaginative', 'imaginative')",-0.7623902,-0.76993585,-3.017299,-3.042485,-1.9391688,-1.9482527,-0.0090839
58,-0.3117869,-0.2722882,"('undiscriminating', 'discriminating')",0.49051368,0.44935858,-0.10276891,-0.19469862,0.0253193,-0.0058761,-0.0311954
59,1.3991463,1.3288559,"('foolish', 'wise')",0.24519598,0.18985236,0.6443623,0.6274109,0.7629015,0.715373,-0.0475285
60,-1.8765985,-1.8095177,"('inefficient', 'efficient')",-0.12682804,-0.13409361,-0.8439213,-0.706659,-0.9491159,-0.8834235,0.0656924
61,-0.54214054,-0.59147584,"('illogical', 'logical')",-0.36641413,-0.46763518,0.41776353,0.33047348,-0.163597,-0.2428792,-0.0792822
62,-1.2419982,-1.1174768,"('incompetent', 'brilliant')",-0.03059236,0.083907925,-0.47695896,-0.3214651,-0.5831832,-0.451678,0.1315052
63,-1.1125599,-0.98692846,"('unperceptive', 'insightful')",0.02896753,0.16261557,0.23103455,0.2921421,-0.284186,-0.1773903,0.1067957
64,-0.52410406,-0.5568867,"('shy', 'confident')",-0.33593044,-0.28939992,-6.852251,-6.7001467,-2.5707618,-2.5154778,0.055284
65,-1.9035627,-1.9776464,"('insecure', 'secure')",-0.41145486,-0.4704433,-0.7086676,-0.69202274,-1.007895,-1.0467041,-0.0388091
66,0.7660617,0.7353678,"('inactive', 'active')",1.2489119,1.202632,1.2659583,1.2843512,1.093644,1.074117,-0.019527
67,0.6629625,0.6294574,"('doubtful', 'determined')",0.5163652,0.48835728,-0.40748233,-0.33277577,0.2572818,0.2616796,0.0043978
68,-0.5636498,-0.6392272,"('dependent', 'independent')",0.24395949,0.13603583,-0.70535046,-0.7148551,-0.3416802,-0.4060155,-0.0643353
69,2.1486778,2.117237,"('lazy', 'industrious')",2.0521746,2.0173254,-0.21191536,-0.17388998,1.3296457,1.3202242,-0.0094215
70,-2.0730212,-2.025755,"('lethargic', 'energetic')",-0.69317365,-0.5903533,-0.2566585,-0.24798328,-1.0076178,-0.9546971,0.0529207
71,1.3867493,1.4648759,"('diffident', 'self-confident')",0.60361665,0.65583456,0.61880815,0.6084839,0.8697248,0.9097314,0.0400066
72,-1.0845038,-1.1533461,"('unambitious', 'ambitious')",-0.52544534,-0.50583315,-1.1270825,-1.0992045,-0.9123438,-0.9194613,-0.0071175
73,1.768301,1.7154899,"('helpless', 'self-reliant')",0.70109016,0.6843552,-3.0447917,-3.0166726,-0.1918002,-0.2056092,-0.013809
74,-0.3409807,-0.32032192,"('undedicated', 'dedicated')",0.43657556,0.45989507,0.20730194,0.107294604,0.1009656,0.0822893,-0.0186763
75,0.21994837,0.21384947,"('meek', 'impulsive')",0.15867236,0.2177224,-0.19611584,-0.16663009,0.060835,0.0883139,0.0274789
76,-0.40526205,-0.33559278,"('anxious', 'daring')",0.5238037,0.6372934,-0.031440966,0.009354427,0.0290336,0.103685,0.0746514
77,-1.1103947,-1.0324112,"('unmotivated', 'motivated')",-0.8114162,-0.7082842,-1.5889231,-1.3720684,-1.1702447,-1.037588,0.1326567
78,-0.03617247,0.08995119,"('nonresilient', 'resilient')",0.7265645,0.82483405,0.069821075,0.15018687,0.2534044,0.3549907,0.1015863
79,1.3309252,1.3483799,"('wavering', 'unwavering')",0.18259892,0.18805918,0.34705347,0.3456158,0.6201925,0.6273516,0.0071591
80,-1.245848,-1.2672313,"('dominated', 'dominating')",-0.12960736,-0.1325913,-1.2876189,-1.1971469,-0.8876913,-0.8656565,0.0220348
81,-2.682169,-2.7039864,"('submissive', 'aggressive')",-0.6212818,-0.60795736,-1.2148224,-1.123656,-1.5060911,-1.4785333,0.0275578
82,-0.95261353,-0.9165482,"('poor', 'rich')",-0.9492596,-0.9361575,5.721186,5.6256094,1.2731043,1.2576346,-0.0154697
83,0.17384103,0.19658564,"('powerless', 'powerful')",-0.070652395,-0.04055243,-0.8005978,-0.7882345,-0.2324697,-0.2107338,0.0217359
84,0.61358243,0.500188,"('inferior', 'superior')",0.8229724,0.6721222,1.0031255,0.94132715,0.8132269,0.7045457,-0.1086812
85,2.5159268,2.5418375,"('insignificant', 'prestigious')",0.55650395,0.6328802,1.2555356,1.1591649,1.4426556,1.4446274,0.0019718
86,-1.8226498,-1.8349385,"('uninfluential', 'influential')",-0.7753553,-0.84052765,-0.42716795,-0.5491394,-1.008391,-1.0748685,-0.0664775
87,0.3921223,0.42846587,"('unsuccessful', 'successful')",1.3501817,1.3658779,1.1034685,1.2287223,0.9485908,1.0076887,0.0590979
88,-0.40543583,-0.43000907,"('low', 'eminent')",-0.42599595,-0.4865091,0.18789792,0.14208011,-0.2145113,-0.258146,-0.0436347
