,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
0,0.78221345,0.6308182,"('unsociable', 'sociable')",1.0922023,0.8425876,0.21220258,0.042820446,0.6955395,0.5054088,-0.1901307
1,-1.8172883,-1.8714755,"('unfriendly', 'friendly')",-1.118692,-1.1369944,1.039936,0.9852108,-0.6320148,-0.6744197,-0.0424049
2,0.832369,0.76550233,"('unlikable', 'likable')",1.3716781,1.4051192,0.49376708,0.46704254,0.8992714,0.8792213,-0.0200501
3,-0.17145564,-0.067660585,"('repellent', 'pleasant')",1.2974141,1.3864022,0.8520331,0.9370487,0.6593305,0.7519301,0.0925996
4,-0.115530185,-0.15264128,"('disliked', 'liked')",-0.87099147,-1.071427,-6.0704875,-6.14898,-2.3523364,-2.4576828,-0.1053464
5,-1.5517052,-1.4462582,"('distant', 'outgoing')",-1.3874921,-1.2808696,-0.78424263,-0.6667274,-1.2411466,-1.131285,0.1098616
6,-2.1373427,-1.9604242,"('distant', 'open')",-1.5046067,-1.2670499,-0.36529663,-0.22504346,-1.3357487,-1.1508392,0.1849095
7,0.868924,0.8639469,"('insensitive', 'sensitive')",0.8325561,0.8609121,0.95584893,0.92810446,0.8857764,0.8843211,-0.0014553
8,-0.97930986,-1.0317172,"('unaffectionate', 'affectionate')",-1.2643393,-1.1905456,0.3544203,0.30163854,-0.629743,-0.6402081,-0.0104651
9,-0.5049405,-0.61504304,"('unaffectionate', 'caring')",-0.036189232,-0.07423027,1.4142609,1.283778,0.2910437,0.1981682,-0.0928755
10,0.78394455,0.6440835,"('unsympathetic', 'sympathetic')",1.785864,1.6900074,0.6223934,0.516771,1.0640673,0.9502873,-0.11378
11,-0.050667904,-0.28236535,"('unhelpful', 'helpful')",0.8397073,0.5586369,2.311734,2.1176765,1.0335911,0.7979827,-0.2356084
12,0.6625981,0.6361872,"('unsupportive', 'supportive')",0.7914535,0.82015544,-1.5599663,-1.5960944,-0.0353049,-0.0465839,-0.011279
13,0.6357914,0.57856435,"('impolite', 'polite')",0.6868816,0.5459043,0.5590737,0.5030398,0.6272489,0.5425028,-0.0847461
14,1.7443033,1.6781869,"('antisocial', 'social')",2.329815,2.2073944,-0.19266829,-0.31636223,1.2938166,1.1897397,-0.1040769
15,-0.22042426,-0.36060503,"('boring', 'funny')",-0.030884933,-0.19538192,0.4017872,0.38818985,0.0501593,-0.0559324,-0.1060917
16,-1.2275274,-1.2348156,"('unpopular', 'popular')",-0.3153442,-0.3465946,0.4668769,0.48822767,-0.3586649,-0.3643942,-0.0057293
17,-0.2878375,-0.1946866,"('nasty', 'nice')",-0.26196963,-0.2710872,-0.39681518,-0.28523916,-0.3155408,-0.2503377,0.0652031
18,-1.2908514,-1.2229153,"('disagreeable', 'welcoming')",-0.8425098,-0.5759336,-0.75723183,-0.77485967,-0.963531,-0.8579028,0.1056282
19,-0.40885606,-0.32546467,"('inhospitable', 'hospitable')",0.024788044,0.14139687,-0.24614996,-0.078912094,-0.2100727,-0.08766,0.1224127
20,0.27330756,0.28879875,"('rough', 'thoughtful')",0.24212596,0.2808795,0.8403291,0.8102541,0.4519209,0.4599775,0.0080566
21,0.88370293,0.77540416,"('immoral', 'moral')",2.366238,2.2166014,0.0416298,-0.0019695088,1.0971903,0.9966787,-0.1005116
