,accenture_male,accenture_female,tuple,plc_male,plc_female,ireland_male,ireland_female,average_male,average_female,female-male
24,-0.68155754,-0.6975478,"('dishonest', 'honest')",-0.22575204,-0.21270293,1.9728013,1.9902116,0.3551639,0.3599869,0.004823
25,0.41780078,0.4543008,"('egoistic', 'altruistic')",1.2651203,1.0988343,1.810848,1.7767407,1.1645897,1.1099586,-0.0546311
26,0.13736871,0.0832662,"('hardhearted', 'benevolent')",2.6336522,2.5765862,1.3547777,1.2010376,1.3752662,1.2869634,-0.0883028
27,-0.20946515,-0.26987156,"('hardhearted', 'softhearted')",-0.43966758,-0.58343345,1.0318218,0.87503433,0.127563,0.0072431,-0.1203199
28,-0.43379492,-0.44207886,"('disloyal', 'loyal')",-0.19584996,-0.2972167,1.6723773,1.721285,0.3475775,0.3273298,-0.0202477
29,-0.87756044,-0.85384125,"('unfair', 'fair')",-0.65288943,-0.7469849,-0.8020197,-0.8744391,-0.7774898,-0.8250884,-0.0475986
30,0.16098042,0.24954292,"('intolerant', 'tolerant')",0.33632225,0.360076,0.457299,0.4912908,0.3182005,0.3669699,0.0487694
31,-0.7022751,-0.65119016,"('evil', 'good')",0.7280587,0.6281344,-0.35183606,-0.4302554,-0.1086842,-0.1511037,-0.0424195
32,-0.21927947,-0.20379215,"('unkind', 'kind')",0.2914078,0.19999304,0.86990726,0.7889616,0.3140119,0.2617208,-0.0522911
33,0.35357654,0.3367003,"('wrong', 'right')",0.44185606,0.34816226,0.19837669,0.13578507,0.3312697,0.2735492,-0.0577205
34,-0.03963942,0.08129734,"('mean', 'honorable')",-0.4426738,-0.31016654,3.840119,3.8776946,1.1192686,1.2162751,0.0970065
35,0.6142378,0.49632654,"('corrupt', 'incorrupt')",0.048759487,-0.11046299,-0.1312803,-0.2631879,0.177239,0.0408919,-0.1363471
36,0.16404726,0.12669985,"('hostile', 'amicable')",0.7007865,0.37849814,0.47787172,0.3045946,0.4475685,0.2699309,-0.1776376
37,-0.46294877,-0.4140482,"('fake', 'genuine')",0.54929847,0.5328896,0.074414864,0.101070896,0.0535882,0.0733041,0.0197159
38,-0.6061449,-0.6312763,"('untruthful', 'truthful')",-0.4013429,-0.44768003,0.54504293,0.6056926,-0.1541483,-0.1577546,-0.0036063
39,-0.34053722,-0.3565422,"('exploitative', 'cooperative')",1.0256276,1.1891868,0.54629457,0.5904989,0.4104617,0.4743812,0.0639195
40,-0.067438394,-0.08803627,"('stingy', 'generous')",0.33009878,0.13165498,-0.40188807,-0.4556248,-0.0464092,-0.1373354,-0.0909262
41,-0.81176156,-0.7666107,"('unforgiving', 'forgiving')",-0.12377724,-0.2599683,0.5313057,0.5529467,-0.1347444,-0.1578774,-0.023133
42,1.0350506,1.0941058,"('unreliable', 'reliable')",0.5316774,0.59731895,-2.4017544,-2.3247797,-0.2783421,-0.2111183,0.0672238
43,-1.1968447,-1.1613331,"('irresponsible', 'responsible')",0.13862312,0.23892671,0.53780437,0.6329394,-0.1734724,-0.096489,0.0769834
44,0.278831,0.29749113,"('prejudiced', 'unprejudiced')",-0.5324624,-0.48620498,-1.7768182,-1.7486873,-0.6768165,-0.6458004,0.0310161
45,-0.84148395,-0.67912394,"('incompetent', 'competent')",0.068958305,0.05737882,0.37698418,0.4583398,-0.1318472,-0.0544684,0.0773788
46,-0.76368135,-0.66896725,"('uncompetitive', 'competitive')",-0.16667454,-0.10972161,-0.8105565,-0.6592796,-0.5803041,-0.4793228,0.1009813
47,0.010165781,0.13851194,"('stupid', 'smart')",0.070236124,0.18046793,3.982734,4.019532,1.3543787,1.4461706,0.0917919
48,-0.45030624,-0.39450264,"('unintelligent', 'intelligent')",-0.26850933,-0.25043502,-0.22437954,-0.121591784,-0.3143984,-0.2555098,0.0588886
49,-0.70643896,-0.59344196,"('unable', 'able')",-0.56680214,-0.48670202,-0.6328993,-0.519086,-0.6353801,-0.5330766,0.1023035
50,1.2916692,1.2194527,"('clumsy', 'skillful')",0.028920457,-0.10038796,-0.3931778,-0.39582223,0.3091373,0.2410809,-0.0680564
51,-0.7250904,-0.7417289,"('uneducated', 'educated')",-0.49982226,-0.52583617,0.16200958,0.16052501,-0.354301,-0.3690133,-0.0147123
52,-0.59744334,-0.7468373,"('irrational', 'rational')",0.04741068,-0.14017138,0.04182853,-0.117702425,-0.1694014,-0.3349037,-0.1655023
53,-0.18613341,-0.08530692,"('uncreative', 'creative')",0.65765107,0.5240151,0.69844925,0.7052948,0.389989,0.3813343,-0.0086547
54,0.3091425,0.24604805,"('incapable', 'capable')",0.35265446,0.26466623,1.0176158,1.0051788,0.5598042,0.5052977,-0.0545065
55,-0.8745818,-0.7120431,"('incompetent', 'clever')",-0.46586534,-0.353427,0.17697775,0.32351115,-0.3878231,-0.2473197,0.1405034
56,-0.043476783,0.044412106,"('impractical', 'practical')",-0.24479681,-0.12998688,-0.1781671,-0.017908655,-0.1554802,-0.0344945,0.1209857
57,-0.20628293,-0.16342369,"('unimaginative', 'imaginative')",0.003454797,0.00021835044,-1.4536923,-1.3873717,-0.5521735,-0.516859,0.0353145
58,-0.16990691,-0.20080498,"('undiscriminating', 'discriminating')",1.447425,1.3901244,0.04864461,0.012328612,0.4420542,0.4005494,-0.0415048
59,-0.6396402,-0.7156905,"('foolish', 'wise')",0.056580953,-0.022573158,0.4912222,0.4774857,-0.0306123,-0.086926,-0.0563137
60,-0.49399215,-0.38283402,"('inefficient', 'efficient')",-0.040533755,0.1675855,-0.3958956,-0.2013404,-0.3101405,-0.138863,0.1712775
61,0.0914485,0.026572667,"('illogical', 'logical')",1.0044346,0.8931977,0.35527176,0.36275548,0.4837183,0.4275086,-0.0562097
62,-0.06565696,0.048690286,"('incompetent', 'brilliant')",0.45973167,0.58483696,0.60300463,0.7747645,0.3323598,0.4694306,0.1370708
63,-0.48680675,-0.3928572,"('unperceptive', 'insightful')",0.8746724,0.89005303,1.3373294,1.4784948,0.575065,0.6585635,0.0834985
64,-0.19981635,-0.21673514,"('shy', 'confident')",0.57647413,0.64100677,-5.7289367,-5.5749063,-1.7840929,-1.7168783,0.0672146
65,-0.16227761,-0.20861807,"('insecure', 'secure')",0.34804937,0.3833407,0.071252644,0.2197864,0.0856748,0.131503,0.0458282
66,0.55459154,0.49006632,"('inactive', 'active')",0.59269613,0.47021335,1.1123488,0.992317,0.7532121,0.6508656,-0.1023465
67,0.17056541,0.11576077,"('doubtful', 'determined')",-0.5262704,-0.49997061,-1.2560551,-1.239186,-0.5372534,-0.541132,-0.0038786
68,-1.2088711,-1.2179265,"('dependent', 'independent')",-1.0440905,-1.0608772,-0.62247217,-0.54433703,-0.958478,-0.941047,0.017431
69,1.5053006,1.451956,"('lazy', 'industrious')",1.1513081,1.0411546,-1.0009851,-1.0501671,0.5518745,0.4809812,-0.0708933
70,-0.20428516,-0.1895557,"('lethargic', 'energetic')",-0.4105786,-0.4005598,0.7661604,0.7878604,0.0504322,0.0659149,0.0154827
71,0.801471,0.8433506,"('diffident', 'self-confident')",0.67215085,0.63507193,0.9049345,0.902344,0.7928521,0.7935888,0.0007367
72,-0.7369478,-0.7972581,"('unambitious', 'ambitious')",1.025709,1.0795903,-0.06501952,-0.026287735,0.0745806,0.0853482,0.0107676
73,0.88110757,0.81871897,"('helpless', 'self-reliant')",1.5275738,1.4565573,-3.3940043,-3.4019418,-0.328441,-0.3755552,-0.0471142
74,0.237979,0.2952987,"('undedicated', 'dedicated')",1.5557766,1.5085144,1.1402774,1.1602215,0.978011,0.9880115,0.0100005
75,0.6567823,0.6418269,"('meek', 'impulsive')",-0.8113066,-0.8533576,-0.45810032,-0.4531502,-0.2042082,-0.2215603,-0.0173521
76,0.7195081,0.8592734,"('anxious', 'daring')",0.123793535,0.25724208,0.08920852,0.13366818,0.3108367,0.4167279,0.1058912
77,-0.5010811,-0.4297367,"('unmotivated', 'motivated')",-0.9293797,-0.8179419,-1.0641197,-0.79037565,-0.8315268,-0.6793514,0.1521754
78,0.75820506,0.7949534,"('nonresilient', 'resilient')",0.8445781,0.8148449,0.24768105,0.3496127,0.6168214,0.653137,0.0363156
79,0.43913105,0.3914888,"('wavering', 'unwavering')",-0.4104008,-0.5645835,1.043707,0.9890706,0.3574791,0.271992,-0.0854871
80,0.53865635,0.5405411,"('dominated', 'dominating')",1.3688176,1.4460162,-0.103420615,-0.06548184,0.6013511,0.6403584,0.0390073
81,-0.28518587,-0.33456215,"('submissive', 'aggressive')",-0.94560254,-0.85452497,-0.16180518,0.01607868,-0.4641979,-0.3910028,0.0731951
82,-0.030713964,0.1156658,"('poor', 'rich')",-0.37725252,-0.38579857,5.0554357,5.03158,1.5491563,1.587149,0.0379927
83,0.41241872,0.4370829,"('powerless', 'powerful')",0.20216765,0.34352008,-0.74471617,-0.7159188,-0.0433766,0.0215614,0.064938
84,-0.22351976,-0.25084916,"('inferior', 'superior')",0.08689071,0.14526364,-0.3584128,-0.39065617,-0.1650139,-0.1654139,-0.0004
85,0.58859265,0.59521943,"('insignificant', 'prestigious')",0.6643947,0.5202043,0.4707282,0.32432234,0.5745718,0.4799153,-0.0946565
86,-1.7067883,-1.7118721,"('uninfluential', 'influential')",-0.35680935,-0.413529,0.6886702,0.6558204,-0.4583092,-0.4898602,-0.031551
87,0.867271,0.86850256,"('unsuccessful', 'successful')",2.2255602,2.138009,0.12524003,0.0920179,1.0726904,1.0328432,-0.0398472
88,0.10421072,0.07830286,"('low', 'eminent')",0.45746517,0.34275433,0.36674964,0.34231627,0.3094752,0.2544578,-0.0550174
