,vornado_male,vornado_female,tuple,realty_male,realty_female,trust_male,trust_female,average_male,average_female,female-male
0,-0.6922063,-0.85367954,"('unsociable', 'sociable')",-0.63314646,-0.6654016,0.7143081,0.55779445,-0.2036816,-0.3204289,-0.1167473
1,-1.4298804,-1.3684279,"('unfriendly', 'friendly')",-0.057657685,0.0072480123,1.3210101,1.3102039,-0.0555093,-0.016992,0.0385173
2,0.88120294,0.89142895,"('unlikable', 'likable')",1.0517814,1.122221,1.1393285,1.2159648,1.0241043,1.0765382,0.0524339
3,0.122041255,0.194433,"('repellent', 'pleasant')",-0.9749719,-0.77402395,0.92208314,0.97282916,0.0230508,0.1310794,0.1080286
4,-0.24499491,-0.2532236,"('disliked', 'liked')",0.85113394,0.7559169,-7.513243,-7.5769043,-2.302368,-2.3580704,-0.0557024
5,-1.0937035,-0.98516667,"('distant', 'outgoing')",0.66588956,0.7398011,-0.77611566,-0.70574546,-0.4013099,-0.317037,0.0842729
6,-1.2109896,-1.0129067,"('distant', 'open')",0.6637643,0.81069016,-0.36592105,-0.25626034,-0.3043821,-0.1528256,0.1515565
7,-0.24458812,-0.2725945,"('insensitive', 'sensitive')",-0.74674547,-0.6295488,1.0161787,1.0489024,0.0082817,0.0489197,0.040638
8,-1.1899741,-1.1536057,"('unaffectionate', 'affectionate')",0.15232591,0.14993472,0.88382924,0.88186616,-0.051273,-0.0406016,0.0106714
9,-1.1084163,-1.0604782,"('unaffectionate', 'caring')",0.17994764,0.22397879,1.7204224,1.7559689,0.2639846,0.3064898,0.0425052
10,-0.48793614,-0.5483909,"('unsympathetic', 'sympathetic')",-2.135729,-2.0539448,0.70746166,0.7218524,-0.6387346,-0.6268278,0.0119068
11,0.07366224,-0.06403358,"('unhelpful', 'helpful')",-0.5998199,-0.60715544,2.6634843,2.6367595,0.7124422,0.6551901,-0.0572521
12,-0.4735228,-0.3950768,"('unsupportive', 'supportive')",0.20699894,0.4092156,-1.6664771,-1.616899,-0.6443336,-0.5342534,0.1100802
