,theater_male,theater_female,tuple,average_male,average_female,female-male
0,0.34117845,0.31281862,"('unsociable', 'sociable')",0.3411784,0.3128186,-0.0283598
1,1.6276214,1.6318288,"('unfriendly', 'friendly')",1.6276214,1.6318288,0.0042074
2,0.45324677,0.49293515,"('unlikable', 'likable')",0.4532468,0.4929352,0.0396884
3,0.13772248,0.17854354,"('repellent', 'pleasant')",0.1377225,0.1785435,0.040821
4,-7.4920244,-7.4415164,"('disliked', 'liked')",-7.4920244,-7.4415164,0.050508
5,-0.31565836,-0.33126873,"('distant', 'outgoing')",-0.3156584,-0.3312687,-0.0156103
6,-0.013017949,-0.025941582,"('distant', 'open')",-0.0130179,-0.0259416,-0.0129237
7,0.80232584,0.8548455,"('insensitive', 'sensitive')",0.8023258,0.8548455,0.0525197
8,1.265973,1.2395878,"('unaffectionate', 'affectionate')",1.265973,1.2395878,-0.0263852
9,1.7179421,1.764324,"('unaffectionate', 'caring')",1.7179421,1.7643239,0.0463818
10,0.38839054,0.43394893,"('unsympathetic', 'sympathetic')",0.3883905,0.4339489,0.0455584
11,1.8070263,1.8314842,"('unhelpful', 'helpful')",1.8070263,1.8314842,0.0244579
12,-1.2132047,-1.0908713,"('unsupportive', 'supportive')",-1.2132047,-1.0908713,0.1223334
13,0.16510704,0.14603491,"('impolite', 'polite')",0.165107,0.1460349,-0.0190721
14,0.34017605,0.2561036,"('antisocial', 'social')",0.340176,0.2561036,-0.0840724
15,0.9899111,0.96746016,"('boring', 'funny')",0.9899111,0.9674602,-0.0224509
16,0.082753286,0.11194035,"('unpopular', 'popular')",0.0827533,0.1119403,0.029187
17,-0.23000556,-0.20578466,"('nasty', 'nice')",-0.2300056,-0.2057847,0.0242209
18,-0.06340212,-0.08397378,"('disagreeable', 'welcoming')",-0.0634021,-0.0839738,-0.0205717
19,-0.006400615,0.026756497,"('inhospitable', 'hospitable')",-0.0064006,0.0267565,0.0331571
20,0.50632197,0.43310213,"('rough', 'thoughtful')",0.506322,0.4331021,-0.0732199
21,0.17615452,0.25650683,"('immoral', 'moral')",0.1761545,0.2565068,0.0803523
22,-0.6214863,-0.60776085,"('untrustworthy', 'trustworthy')",-0.6214863,-0.6077608,0.0137255
23,6.5052133,6.411575,"('insincere', 'sincere')",6.5052133,6.4115748,-0.0936385
24,1.5078083,1.3869776,"('dishonest', 'honest')",1.5078083,1.3869776,-0.1208307
25,0.8854483,0.83696854,"('egoistic', 'altruistic')",0.8854483,0.8369685,-0.0484798
26,1.2227972,1.2229244,"('hardhearted', 'benevolent')",1.2227972,1.2229244,0.0001272
27,1.8416117,1.7682092,"('hardhearted', 'softhearted')",1.8416117,1.7682092,-0.0734025
28,1.3088338,1.2587444,"('disloyal', 'loyal')",1.3088338,1.2587444,-0.0500894
29,-0.7113205,-0.87407076,"('unfair', 'fair')",-0.7113205,-0.8740708,-0.1627503
30,0.7705418,0.72530025,"('intolerant', 'tolerant')",0.7705418,0.7253003,-0.0452415
31,-1.290129,-1.2476203,"('evil', 'good')",-1.2901289,-1.2476203,0.0425086
32,1.3202828,1.2521973,"('unkind', 'kind')",1.3202828,1.2521973,-0.0680855
