,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-1.0912644,-1.1899025,"('unsociable', 'sociable')",-1.1845298,-1.2938871,-0.13728951,-0.33435854,-0.8043612,-0.9393827,-0.1350215
1,0.046553224,0.06174719,"('unfriendly', 'friendly')",0.45438105,0.4123814,1.4062887,1.3757597,0.635741,0.6166294,-0.0191116
2,0.6480838,0.63086045,"('unlikable', 'likable')",0.8194301,0.8500596,0.9210445,0.97789305,0.7961861,0.8196044,0.0234183
3,-1.0352451,-0.98146516,"('repellent', 'pleasant')",-1.2813976,-1.2588658,0.7609346,0.7900519,-0.5185694,-0.4834263,0.0351431
4,-0.6970585,-0.71737957,"('disliked', 'liked')",0.78280365,0.6713858,-6.7579436,-6.866989,-2.2240661,-2.3043276,-0.0802615
5,-0.40644926,-0.2739793,"('distant', 'outgoing')",0.36754626,0.40332854,-1.084142,-0.9416257,-0.3743483,-0.2707588,0.1035895
6,-0.60010254,-0.41344875,"('distant', 'open')",0.3525796,0.4195366,-0.833574,-0.65112543,-0.3603656,-0.2150125,0.1453531
7,-0.054467853,-0.1517312,"('insensitive', 'sensitive')",-0.8721456,-0.8874518,0.15282077,0.17512538,-0.2579309,-0.2880192,-0.0300883
8,-0.1976053,-0.025105227,"('unaffectionate', 'affectionate')",0.29236448,0.3114109,0.30925363,0.31256276,0.1346709,0.1996228,0.0649519
9,0.4248003,0.4411975,"('unaffectionate', 'caring')",-0.05484996,-0.059713848,0.8086571,0.8207592,0.3928692,0.4007476,0.0078784
10,-0.8529928,-0.91290987,"('unsympathetic', 'sympathetic')",-2.0527928,-2.1582186,-0.34235683,-0.36177438,-1.0827142,-1.1443009,-0.0615867
11,0.028794382,-0.12089874,"('unhelpful', 'helpful')",-0.64295566,-0.77064955,2.0821655,1.9599394,0.4893347,0.3561304,-0.1332043
12,0.23603767,0.3971292,"('unsupportive', 'supportive')",-0.21130875,-0.15844062,-2.1377118,-2.08957,-0.7043276,-0.6169605,0.0873671
13,0.030169167,-0.12595539,"('impolite', 'polite')",-0.8062277,-0.7869697,-0.21209764,-0.3032248,-0.3293854,-0.4053833,-0.0759979
14,0.08566356,0.0025548637,"('antisocial', 'social')",-0.06156566,-0.18435356,0.40508378,0.24543558,0.1430606,0.0212123,-0.1218483
15,0.041109726,-0.16028306,"('boring', 'funny')",0.72330165,0.5930858,0.4764679,0.36460778,0.4136264,0.2658035,-0.1478229
16,-0.32160628,-0.319301,"('unpopular', 'popular')",-0.037312116,-0.027142614,0.2537443,0.170797,-0.035058,-0.0585489,-0.0234909
17,-0.50795454,-0.5035779,"('nasty', 'nice')",-0.57218516,-0.52508616,-0.07142435,-0.06775121,-0.3838547,-0.3654718,0.0183829
18,-0.03475533,0.1360564,"('disagreeable', 'welcoming')",-0.44494703,-0.40203613,-0.9325815,-0.95856977,-0.4707613,-0.4081832,0.0625781
19,0.30675384,0.3645994,"('inhospitable', 'hospitable')",0.08520871,0.15797718,-0.42196435,-0.31536365,-0.0100006,0.069071,0.0790716
20,-0.09052156,-0.066120416,"('rough', 'thoughtful')",0.18292885,0.13142985,0.5754182,0.53931046,0.2226085,0.20154,-0.0210685
21,0.2755052,0.068127334,"('immoral', 'moral')",-0.8593488,-0.9789724,-0.583781,-0.6489614,-0.3892082,-0.5199355,-0.1307273
22,-0.6767117,-0.72428435,"('untrustworthy', 'trustworthy')",-1.1907963,-1.309072,-0.80485225,-0.8890768,-0.8907867,-0.9741445,-0.0833578
23,-0.22649255,-0.31779724,"('insincere', 'sincere')",-1.0253676,-1.1227593,6.0417233,5.8945494,1.596621,1.4846643,-0.1119567
24,0.6912835,0.59388286,"('dishonest', 'honest')",-0.29057327,-0.3217732,0.6459202,0.6312438,0.3488768,0.3011178,-0.047759
