,west_male,west_female,tuple,pharmaceutical_male,pharmaceutical_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.23710565,-0.334576,"('unsociable', 'sociable')",0.34751683,0.29112503,0.57347375,0.477049,-0.29066634,-0.44410324,0.0983046,-0.0026263,-0.1009309
1,-1.263489,-1.2090818,"('unfriendly', 'friendly')",1.0517373,1.0675166,-0.05426984,-0.13441208,1.8870825,1.7603688,0.4052652,0.3710979,-0.0341673
2,1.1515487,1.2051119,"('unlikable', 'likable')",0.9767002,1.0063926,1.5228599,1.5869421,0.9221921,1.0849123,1.1433252,1.2208397,0.0775145
3,0.74207634,0.9025453,"('repellent', 'pleasant')",-1.8083199,-1.6933717,0.41977894,0.59637356,0.28550756,0.35438347,-0.0902393,0.0399827,0.130222
4,-1.1384883,-1.2102714,"('disliked', 'liked')",0.33789456,0.3078793,0.30834204,0.27012688,-5.883993,-5.741334,-1.5940613,-1.5933998,0.0006615
5,-1.7288367,-1.7039175,"('distant', 'outgoing')",0.7309397,0.78745615,-0.16570616,-0.1128086,-0.03905822,0.044903584,-0.3006653,-0.2460916,0.0545737
6,-1.8614966,-1.7460258,"('distant', 'open')",0.87391853,0.95783347,-0.58072364,-0.4905128,0.6758377,0.7740784,-0.223116,-0.1261567,0.0969593
7,1.9057084,1.9706821,"('insensitive', 'sensitive')",-0.7890912,-0.7098324,-0.16635102,-0.11586767,0.73829675,0.7013049,0.4221407,0.4615718,0.0394311
8,-0.9737067,-0.8824019,"('unaffectionate', 'affectionate')",0.5642725,0.5200755,-0.5703096,-0.4872524,0.60758805,0.53912425,-0.0930389,-0.0776136,0.0154253
9,0.029311538,0.0974018,"('unaffectionate', 'caring')",0.6618545,0.6484095,0.41013283,0.4502723,1.1818641,1.1798117,0.5707908,0.5939738,0.023183
10,1.7785567,1.8829917,"('unsympathetic', 'sympathetic')",-0.8869039,-0.83462787,-0.6017709,-0.45711592,-0.074828334,-0.097390294,0.0537634,0.1234644,0.069701
11,1.0250994,1.0086061,"('unhelpful', 'helpful')",0.2364724,0.26354617,1.2690063,1.3341757,1.9692531,1.9942805,1.1249578,1.1501521,0.0251943
12,0.9788986,1.0856111,"('unsupportive', 'supportive')",1.0851318,1.2403404,1.1724625,1.3687897,-1.6772668,-1.5638049,0.3898065,0.5327341,0.1429276
13,0.9482673,0.8477015,"('impolite', 'polite')",-0.37881544,-0.36520627,0.3484076,0.2465812,-0.15406084,-0.27854016,0.1909496,0.1126341,-0.0783155
14,0.37430146,0.2285899,"('antisocial', 'social')",0.14601399,0.16322806,0.63461703,0.5478065,-0.77009064,-0.8622668,0.0962105,0.0193394,-0.0768711
15,0.69981515,0.5987768,"('boring', 'funny')",1.3040967,1.1984992,-0.3301055,-0.4650489,0.399794,0.35942036,0.5184001,0.4229119,-0.0954882
16,-1.2829437,-1.2293702,"('unpopular', 'popular')",-0.53561246,-0.49605262,0.09492122,0.18126914,0.6230246,0.6515884,-0.2751526,-0.2231413,0.0520113
17,0.089616284,0.12094645,"('nasty', 'nice')",-0.7023019,-0.6162736,0.25974008,0.33778247,-0.49870157,-0.43320066,-0.2129118,-0.1476863,0.0652255
18,-0.27532244,-0.12582952,"('disagreeable', 'welcoming')",-0.18325073,-0.07011078,0.5768859,0.6896765,0.03029807,0.14070588,0.0371527,0.1586105,0.1214578
19,0.37018245,0.5969577,"('inhospitable', 'hospitable')",-0.11710227,-0.050577037,-0.027567564,0.061112955,0.2462337,0.39020896,0.1179366,0.2494256,0.131489
20,-0.042878382,0.025561027,"('rough', 'thoughtful')",-0.13684697,-0.08435018,-0.21045065,-0.17534152,0.91708815,0.902639,0.131728,0.1671271,0.0353991
21,1.4302534,1.5136957,"('immoral', 'moral')",-0.21385473,-0.1542019,0.15312205,0.26599154,-0.604378,-0.52501935,0.1912857,0.2751165,0.0838308
22,1.1240683,1.063739,"('untrustworthy', 'trustworthy')",-0.791943,-0.80622977,0.7250791,0.67274535,-0.7030446,-0.73642963,0.0885399,0.0484562,-0.0400837
23,1.5997493,1.6933091,"('insincere', 'sincere')",0.108684726,0.16034114,0.48401803,0.42798793,5.46728,5.256403,1.914933,1.8845103,-0.0304227
24,1.5651166,1.5931432,"('dishonest', 'honest')",-0.19734728,-0.16161329,-0.25038946,-0.23195669,1.1466987,1.0952401,0.5660197,0.5737033,0.0076836
25,-0.9883364,-0.88930047,"('egoistic', 'altruistic')",0.3445938,0.37080613,0.92743194,0.9634023,1.3977228,1.3640964,0.4203531,0.4522511,0.031898
26,-0.60900736,-0.7872585,"('hardhearted', 'benevolent')",2.0528724,2.0325584,1.4361087,1.3860543,1.6259739,1.5240653,1.126487,1.0388548,-0.0876322
27,-0.16619001,-0.043525003,"('hardhearted', 'softhearted')",-0.872905,-0.7810587,0.8042153,0.88038206,1.8147311,1.7347287,0.3949628,0.4476318,0.052669
28,0.8754154,0.8448105,"('disloyal', 'loyal')",0.72148454,0.64416754,0.24473366,0.17935681,1.3302745,1.2165095,0.792977,0.7212111,-0.0717659
29,0.007598214,0.034158707,"('unfair', 'fair')",-1.1767254,-1.093963,-0.7838485,-0.8799505,-0.4113579,-0.58497816,-0.5910834,-0.6311833,-0.0400999
30,1.0205916,1.0677838,"('intolerant', 'tolerant')",0.2796921,0.30854082,0.16145074,0.17555034,0.91953933,0.9849923,0.5953184,0.6342168,0.0388984
31,-2.6762981,-2.5927765,"('evil', 'good')",-0.8640297,-0.7750517,-1.0659871,-1.0782727,-0.7315572,-0.7520786,-1.334468,-1.2995449,0.0349231
32,0.8660036,0.75077254,"('unkind', 'kind')",1.159568,1.1500764,0.72184443,0.7157098,1.4983847,1.3311902,1.0614502,0.9869372,-0.074513
33,0.630426,0.5957979,"('wrong', 'right')",1.6654239,1.6611011,1.0699003,1.0567343,-0.2358566,-0.3132019,0.7824734,0.7501078,-0.0323656
34,0.5949586,0.8567192,"('mean', 'honorable')",-0.5601407,-0.33629152,-0.08949752,0.047085494,6.005314,6.119393,1.4876585,1.6717265,0.184068
35,-1.6564133,-1.7172735,"('corrupt', 'incorrupt')",-0.42999214,-0.4522284,-0.7452768,-0.82205397,-0.19722962,-0.32071024,-0.757228,-0.8280665,-0.0708385
36,-2.2498622,-2.1871412,"('hostile', 'amicable')",-1.0563169,-1.007449,-1.2455727,-1.3216467,0.16792987,0.1285958,-1.0959555,-1.0969102,-0.0009547
37,0.9889311,1.0664059,"('fake', 'genuine')",-0.062325157,-0.0014289729,0.21100363,0.29923165,0.53484327,0.5521809,0.4181132,0.4790974,0.0609842
38,0.6418163,0.6826931,"('untruthful', 'truthful')",0.46020263,0.52669156,-0.19647242,-0.14700848,0.06888835,0.1638279,0.2436087,0.306551,0.0629423
39,2.1844497,2.2284513,"('exploitative', 'cooperative')",0.4631553,0.48708525,0.55246985,0.5356975,0.12151626,0.10090701,0.8303977,0.8380353,0.0076376
40,-0.055095285,-0.01737396,"('stingy', 'generous')",0.26423284,0.3315344,0.4636416,0.530244,-1.3809853,-1.3400135,-0.1770515,-0.1239023,0.0531492
41,0.46158177,0.48162752,"('unforgiving', 'forgiving')",0.20900805,0.26776296,1.0417436,1.084768,0.4858642,0.5051784,0.5495494,0.5848342,0.0352848
42,1.4350171,1.5219257,"('unreliable', 'reliable')",0.6649672,0.7896123,1.2158273,1.4435272,-2.3914638,-2.14723,0.231087,0.4019588,0.1708718
43,1.6859012,1.7517481,"('irresponsible', 'responsible')",0.87941813,0.95122933,-0.14389744,-0.06439019,0.6881624,0.7149215,0.777396,0.8383772,0.0609812
44,-1.2604988,-1.4168003,"('prejudiced', 'unprejudiced')",-1.1270492,-1.0998122,-0.118069515,-0.12752563,-1.571827,-1.5552737,-1.0193611,-1.049853,-0.0304919
45,1.3860098,1.3613205,"('incompetent', 'competent')",-0.049295876,0.050063338,1.2447436,1.2516959,-0.12769993,-0.24756418,0.6134394,0.6038789,-0.0095605
46,1.8940046,1.8712776,"('uncompetitive', 'competitive')",-0.6195291,-0.5367532,0.6763435,0.78623664,-0.26130238,-0.2485578,0.4223792,0.4680508,0.0456716
47,0.51813036,0.5089024,"('stupid', 'smart')",1.2835208,1.3191224,1.1288741,1.1490052,5.811579,5.722326,2.1855261,2.174839,-0.0106871
48,0.58746153,0.6486343,"('unintelligent', 'intelligent')",0.19002327,0.22127521,-1.1538858,-1.1211048,0.19905594,0.21441095,-0.0443363,-0.0091961,0.0351402
49,-0.38920045,-0.25858897,"('unable', 'able')",0.19412434,0.27914152,0.275652,0.40205476,-0.104788296,0.04117273,-0.0060531,0.115945,0.1219981
50,0.21813734,0.3563337,"('clumsy', 'skillful')",0.195726,0.20152408,0.80627036,0.9768069,0.26878166,0.2689609,0.3722289,0.4509064,0.0786775
51,1.2231405,1.1638492,"('uneducated', 'educated')",-0.35374826,-0.37703148,0.34490868,0.25655392,0.14962205,0.06640722,0.3409807,0.2774447,-0.063536
52,-0.99424535,-1.0715905,"('irrational', 'rational')",0.23745024,0.13043943,-0.08923496,-0.20980716,-0.09903091,-0.23323753,-0.2362652,-0.346049,-0.1097838
53,0.5567659,0.6658951,"('uncreative', 'creative')",0.29745916,0.3084432,-0.64302224,-0.6279173,0.97369915,0.960071,0.2962255,0.326623,0.0303975
