,goodrich_male,goodrich_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.108395934,-0.23656681,"('unsociable', 'sociable')",-0.24804242,-0.34467667,-0.1782192,-0.2906218,-0.1124026
1,-0.7335564,-0.9789366,"('unfriendly', 'friendly')",1.5540863,1.4316072,0.410265,0.2263353,-0.1839297
2,0.7777519,0.84437394,"('unlikable', 'likable')",0.5508202,0.52464473,0.664286,0.6845093,0.0202233
3,-0.77177167,-0.55933845,"('repellent', 'pleasant')",0.89761245,0.9235958,0.0629204,0.1821287,0.1192083
4,0.4990473,0.5038196,"('disliked', 'liked')",-7.4727254,-7.6491017,-3.4868391,-3.5726411,-0.085802
5,-0.43866062,-0.51332664,"('distant', 'outgoing')",-0.25020573,-0.22162779,-0.3444332,-0.3674772,-0.023044
6,-1.1338415,-1.1951338,"('distant', 'open')",-0.11647346,-0.10526686,-0.6251575,-0.6502003,-0.0250428
7,-0.17480618,0.01480322,"('insensitive', 'sensitive')",0.47363386,0.5253362,0.1494138,0.2700697,0.1206559
8,-0.58488643,-0.81157047,"('unaffectionate', 'affectionate')",1.280676,1.2086946,0.3478948,0.1985621,-0.1493327
9,-0.14383084,-0.2404901,"('unaffectionate', 'caring')",1.558011,1.5795528,0.7070901,0.6695313,-0.0375588
10,-0.83816755,-0.8380442,"('unsympathetic', 'sympathetic')",-0.3783946,-0.41847196,-0.6082811,-0.6282581,-0.019977
11,-0.22733597,-0.1595846,"('unhelpful', 'helpful')",1.1706802,1.4459136,0.4716721,0.6431645,0.1714924
12,0.16618332,0.3195603,"('unsupportive', 'supportive')",-2.0827277,-2.114317,-0.9582722,-0.8973783,0.0608939
13,-0.059745736,-0.06515272,"('impolite', 'polite')",-0.93295103,-0.80798936,-0.4963484,-0.436571,0.0597774
14,0.24933866,0.35104778,"('antisocial', 'social')",-0.124723606,-0.21577011,0.0623075,0.0676388,0.0053313
15,0.18614018,-0.00044482574,"('boring', 'funny')",0.16833787,0.19986317,0.177239,0.0997092,-0.0775298
16,-0.60132045,-0.5427946,"('unpopular', 'popular')",0.074612126,0.09306143,-0.2633542,-0.2248666,0.0384876
17,0.38230005,0.34109446,"('nasty', 'nice')",-0.45601737,-0.4437291,-0.0368587,-0.0513173,-0.0144586
18,-0.2522685,-0.12835538,"('disagreeable', 'welcoming')",-0.40638492,-0.4300764,-0.3293267,-0.2792159,0.0501108
19,-0.23360085,-0.4630972,"('inhospitable', 'hospitable')",-0.28521112,-0.2746985,-0.259406,-0.3688979,-0.1094919
20,0.39229327,0.40743032,"('rough', 'thoughtful')",0.8931761,0.8592835,0.6427346,0.6333569,-0.0093777
