,fedelini_male,fedelini_female,tuple,average_male,average_female,female-male
0,-0.056430906,-0.125322,"('unsociable', 'sociable')",-0.0564309,-0.125322,-0.0688911
1,-1.0200514,-1.0144554,"('unfriendly', 'friendly')",-1.0200514,-1.0144554,0.005596
2,1.2797172,1.3327103,"('unlikable', 'likable')",1.2797172,1.3327103,0.0529931
3,0.067923374,0.13401508,"('repellent', 'pleasant')",0.0679234,0.1340151,0.0660917
4,-1.7427975,-1.7614769,"('disliked', 'liked')",-1.7427975,-1.7614769,-0.0186794
5,-0.959743,-0.9465686,"('distant', 'outgoing')",-0.959743,-0.9465686,0.0131744
6,-1.4812762,-1.4522418,"('distant', 'open')",-1.4812762,-1.4522418,0.0290344
7,-0.5897935,-0.56576556,"('insensitive', 'sensitive')",-0.5897935,-0.5657656,0.0240279
8,-0.5463336,-0.60564643,"('unaffectionate', 'affectionate')",-0.5463336,-0.6056464,-0.0593128
9,-0.7396678,-0.8121576,"('unaffectionate', 'caring')",-0.7396678,-0.8121576,-0.0724898
10,-0.33353564,-0.3501121,"('unsympathetic', 'sympathetic')",-0.3335356,-0.3501121,-0.0165765
11,0.36911544,0.3179147,"('unhelpful', 'helpful')",0.3691154,0.3179147,-0.0512007
12,-0.5172741,-0.48848465,"('unsupportive', 'supportive')",-0.5172741,-0.4884847,0.0287894
13,-0.22836879,-0.33623067,"('impolite', 'polite')",-0.2283688,-0.3362307,-0.1078619
14,0.73674935,0.71723515,"('antisocial', 'social')",0.7367494,0.7172351,-0.0195143
15,0.017163774,-0.042524256,"('boring', 'funny')",0.0171638,-0.0425243,-0.0596881
16,-0.037007377,-0.0027011447,"('unpopular', 'popular')",-0.0370074,-0.0027011,0.0343063
17,-0.29954472,-0.29051226,"('nasty', 'nice')",-0.2995447,-0.2905123,0.0090324
18,-0.4446513,-0.4743257,"('disagreeable', 'welcoming')",-0.4446513,-0.4743257,-0.0296744
19,-0.81460994,-0.7771296,"('inhospitable', 'hospitable')",-0.8146099,-0.7771296,0.0374803
20,0.8421449,0.7483855,"('rough', 'thoughtful')",0.8421449,0.7483855,-0.0937594
21,0.7419923,0.72111434,"('immoral', 'moral')",0.7419923,0.7211143,-0.020878
22,0.031726956,-0.0018578768,"('untrustworthy', 'trustworthy')",0.031727,-0.0018579,-0.0335849
23,1.3577412,1.3184241,"('insincere', 'sincere')",1.3577412,1.3184241,-0.0393171
24,-0.21539542,-0.2800517,"('dishonest', 'honest')",-0.2153954,-0.2800517,-0.0646563
25,-0.40079436,-0.38571554,"('egoistic', 'altruistic')",-0.4007944,-0.3857155,0.0150789
26,0.09548044,0.079063505,"('hardhearted', 'benevolent')",0.0954804,0.0790635,-0.0164169
27,-0.5038206,-0.5416012,"('hardhearted', 'softhearted')",-0.5038206,-0.5416012,-0.0377806
28,0.13588592,0.0345086,"('disloyal', 'loyal')",0.1358859,0.0345086,-0.1013773
29,-0.77804923,-0.8026421,"('unfair', 'fair')",-0.7780492,-0.8026421,-0.0245929
30,0.73441076,0.64428717,"('intolerant', 'tolerant')",0.7344108,0.6442872,-0.0901236
31,-1.3562312,-1.1509385,"('evil', 'good')",-1.3562312,-1.1509385,0.2052927
32,0.56868595,0.44707292,"('unkind', 'kind')",0.5686859,0.4470729,-0.121613
33,-0.09173376,-0.20786518,"('wrong', 'right')",-0.0917338,-0.2078652,-0.1161314
34,1.0628779,1.2228535,"('mean', 'honorable')",1.0628779,1.2228535,0.1599756
35,-0.8407494,-0.9124048,"('corrupt', 'incorrupt')",-0.8407494,-0.9124048,-0.0716554
36,-0.90281284,-0.87421405,"('hostile', 'amicable')",-0.9028128,-0.8742141,0.0285987
37,0.2927616,0.19685695,"('fake', 'genuine')",0.2927616,0.1968569,-0.0959047
38,-0.04149171,-0.049694043,"('untruthful', 'truthful')",-0.0414917,-0.049694,-0.0082023
39,0.29663378,0.30893815,"('exploitative', 'cooperative')",0.2966338,0.3089381,0.0123043
40,-0.8764341,-0.88620216,"('stingy', 'generous')",-0.8764341,-0.8862022,-0.0097681
41,0.35086828,0.37525162,"('unforgiving', 'forgiving')",0.3508683,0.3752516,0.0243833
42,-0.45203578,-0.44584548,"('unreliable', 'reliable')",-0.4520358,-0.4458455,0.0061903
43,0.25290865,0.26311874,"('irresponsible', 'responsible')",0.2529086,0.2631187,0.0102101
44,-0.30438137,-0.35393274,"('prejudiced', 'unprejudiced')",-0.3043814,-0.3539327,-0.0495513
45,-0.23964617,-0.14612114,"('incompetent', 'competent')",-0.2396462,-0.1461211,0.0935251
46,0.15092665,0.11356302,"('uncompetitive', 'competitive')",0.1509266,0.113563,-0.0373636
47,1.2856121,1.343792,"('stupid', 'smart')",1.2856121,1.343792,0.0581799
48,-0.21929006,-0.19329384,"('unintelligent', 'intelligent')",-0.2192901,-0.1932938,0.0259963
49,0.15916498,0.23362347,"('unable', 'able')",0.159165,0.2336235,0.0744585
50,0.3268052,0.2560559,"('clumsy', 'skillful')",0.3268052,0.2560559,-0.0707493
51,0.22858393,0.16034734,"('uneducated', 'educated')",0.2285839,0.1603473,-0.0682366
52,-0.92672336,-1.024735,"('irrational', 'rational')",-0.9267234,-1.024735,-0.0980116
53,-1.3199427,-1.3227403,"('uncreative', 'creative')",-1.3199427,-1.3227403,-0.0027976
54,0.26701993,0.24938503,"('incapable', 'capable')",0.2670199,0.249385,-0.0176349
55,0.7784037,0.7945026,"('incompetent', 'clever')",0.7784037,0.7945026,0.0160989
56,1.0371599,0.98828155,"('impractical', 'practical')",1.0371599,0.9882815,-0.0488784
57,-0.88343585,-0.89207035,"('unimaginative', 'imaginative')",-0.8834358,-0.8920704,-0.0086346
58,-0.09022815,-0.097173914,"('undiscriminating', 'discriminating')",-0.0902281,-0.0971739,-0.0069458
59,-0.44087297,-0.4121946,"('foolish', 'wise')",-0.440873,-0.4121946,0.0286784
60,0.8271751,0.8263099,"('inefficient', 'efficient')",0.8271751,0.8263099,-0.0008652
61,-0.6537512,-0.75741565,"('illogical', 'logical')",-0.6537512,-0.7574157,-0.1036645
62,0.7197596,0.77026325,"('incompetent', 'brilliant')",0.7197596,0.7702633,0.0505037
63,-0.109199256,-0.04124713,"('unperceptive', 'insightful')",-0.1091993,-0.0412471,0.0679522
64,-1.1623938,-1.2158602,"('shy', 'confident')",-1.1623938,-1.2158602,-0.0534664
65,0.14063253,0.079135865,"('insecure', 'secure')",0.1406325,0.0791359,-0.0614966
66,-0.71397007,-0.6992779,"('inactive', 'active')",-0.7139701,-0.6992779,0.0146922
67,0.72971493,0.671045,"('doubtful', 'determined')",0.7297149,0.671045,-0.0586699
68,-0.4854196,-0.4886482,"('dependent', 'independent')",-0.4854196,-0.4886482,-0.0032286
69,-0.010932588,0.02560394,"('lazy', 'industrious')",-0.0109326,0.0256039,0.0365365
70,-0.0061304457,0.019140005,"('lethargic', 'energetic')",-0.0061304,0.01914,0.0252704
71,-0.58627576,-0.54570067,"('diffident', 'self-confident')",-0.5862758,-0.5457007,0.0405751
72,-0.11610611,-0.113888316,"('unambitious', 'ambitious')",-0.1161061,-0.1138883,0.0022178
73,-0.15426885,-0.23720309,"('helpless', 'self-reliant')",-0.1542688,-0.2372031,-0.0829343
74,0.3254483,0.2806419,"('undedicated', 'dedicated')",0.3254483,0.2806419,-0.0448064
75,0.058510788,0.10283347,"('meek', 'impulsive')",0.0585108,0.1028335,0.0443227
76,0.33882904,0.36340907,"('anxious', 'daring')",0.338829,0.3634091,0.0245801
77,-0.13224638,-0.039102443,"('unmotivated', 'motivated')",-0.1322464,-0.0391024,0.093144
78,0.14282493,0.19303077,"('nonresilient', 'resilient')",0.1428249,0.1930308,0.0502059
79,-0.69027,-0.61491925,"('wavering', 'unwavering')",-0.69027,-0.6149192,0.0753508
80,0.20873664,0.11952347,"('dominated', 'dominating')",0.2087366,0.1195235,-0.0892131
81,0.7976116,0.79277337,"('submissive', 'aggressive')",0.7976116,0.7927734,-0.0048382
82,1.083379,1.1645894,"('poor', 'rich')",1.083379,1.1645894,0.0812104
83,0.367319,0.30733034,"('powerless', 'powerful')",0.367319,0.3073303,-0.0599887
84,0.65619504,0.5377295,"('inferior', 'superior')",0.656195,0.5377295,-0.1184655
85,-0.29753128,-0.28372803,"('insignificant', 'prestigious')",-0.2975313,-0.283728,0.0138033
86,-0.78237134,-0.8331023,"('uninfluential', 'influential')",-0.7823713,-0.8331023,-0.050731
87,0.46037,0.47173363,"('unsuccessful', 'successful')",0.46037,0.4717336,0.0113636
88,0.04925382,-0.022281088,"('low', 'eminent')",0.0492538,-0.0222811,-0.0715349
