,avery_male,avery_female,tuple,dennison_male,dennison_female,corp_male,corp_female,average_male,average_female,female-male
0,1.4259135,1.1112868,"('unsociable', 'sociable')",0.30340376,-0.03666043,-0.1925126,-0.41851544,0.5122682,0.2187036,-0.2935646
1,-0.049157046,-0.15408982,"('unfriendly', 'friendly')",-0.6315396,-0.89165914,1.0913612,0.8536027,0.1368882,-0.0640487,-0.2009369
2,0.56029105,0.5215764,"('unlikable', 'likable')",0.70454,0.656574,0.45387858,0.5203468,0.5729032,0.5661658,-0.0067374
3,-0.93812454,-0.94662327,"('repellent', 'pleasant')",-0.694788,-0.56863517,0.62649703,0.62002516,-0.3354718,-0.2984111,0.0370607
4,-1.1674467,-1.1509974,"('disliked', 'liked')",0.026183855,0.05584484,-6.6533637,-6.625687,-2.5982089,-2.5736132,0.0245957
5,-0.70167613,-0.5147462,"('distant', 'outgoing')",0.045509845,0.1324982,-0.5042158,-0.3019403,-0.386794,-0.2280627,0.1587313
6,-1.0807108,-0.868597,"('distant', 'open')",-0.4080122,-0.24665132,-0.4880707,-0.35295373,-0.6589313,-0.4894007,0.1695306
7,0.6270765,0.51956344,"('insensitive', 'sensitive')",0.046399295,0.024191491,0.23791565,0.21540426,0.3037971,0.2530531,-0.050744
8,-0.44199058,-0.6457653,"('unaffectionate', 'affectionate')",-0.31964368,-0.46537316,0.7549868,0.65681356,-0.0022158,-0.1514416,-0.1492258
9,0.41451848,0.49112996,"('unaffectionate', 'caring')",-0.38112634,-0.44750524,1.3701264,1.3587018,0.4678395,0.4674422,-0.0003973
10,0.3594574,-0.09229322,"('unsympathetic', 'sympathetic')",-0.72880954,-0.9331093,0.06739625,-0.13432087,-0.100652,-0.3865745,-0.2859225
11,0.45635527,0.36343828,"('unhelpful', 'helpful')",-0.03234259,-0.1399683,2.1872334,2.1942542,0.8704154,0.805908,-0.0645074
12,0.98312074,0.9760495,"('unsupportive', 'supportive')",0.29140767,0.20049037,-1.7523478,-1.7282412,-0.1592731,-0.1839004,-0.0246273
13,2.274984,2.1009653,"('impolite', 'polite')",0.56432724,0.3364834,-0.4365706,-0.49036986,0.8009135,0.6490263,-0.1518872
14,1.145978,0.837181,"('antisocial', 'social')",0.010578021,-0.17700388,-0.23438431,-0.40538323,0.3073906,0.0849313,-0.2224593
15,0.04368549,-0.122794576,"('boring', 'funny')",-0.1577606,-0.31416985,-0.3894736,-0.3949899,-0.1678496,-0.2773181,-0.1094685
16,-2.1261961,-1.9015216,"('unpopular', 'popular')",-0.7629743,-0.61954206,0.14361534,0.06355653,-0.9151851,-0.819169,0.0960161
17,-0.7816418,-0.8741134,"('nasty', 'nice')",-0.31630558,-0.42525738,-0.8673445,-0.83928657,-0.6550973,-0.7128858,-0.0577885
18,-0.7205702,-0.9461361,"('disagreeable', 'welcoming')",-0.2690471,-0.27054662,-0.75481033,-0.84074867,-0.5814759,-0.6858104,-0.1043345
19,-1.043932,-0.85705495,"('inhospitable', 'hospitable')",-0.3984538,-0.37493193,-0.6753283,-0.5984013,-0.7059047,-0.6101294,0.0957753
20,0.5724978,0.48367882,"('rough', 'thoughtful')",0.26976526,0.23971571,1.0136794,0.91136146,0.6186475,0.5449187,-0.0737288
21,1.2266341,1.1221378,"('immoral', 'moral')",-0.20218623,-0.39896095,-0.6741195,-0.78610903,0.1167761,-0.0209774,-0.1377535
22,0.27699974,0.071566895,"('untrustworthy', 'trustworthy')",0.12606844,0.018164977,-1.0722353,-1.0940515,-0.2230557,-0.3347732,-0.1117175
23,0.12726767,-0.1292759,"('insincere', 'sincere')",-0.8917102,-1.1265202,5.363345,5.2906475,1.5329676,1.3449505,-0.1880171
24,1.0432223,0.9481552,"('dishonest', 'honest')",-1.0877928,-1.23684,0.66474986,0.7041906,0.2067265,0.1385019,-0.0682246
25,-0.42448646,-0.2734513,"('egoistic', 'altruistic')",-0.07022196,-0.13187747,0.7192199,0.72018284,0.0748372,0.1049514,0.0301142
26,0.4831805,0.018147051,"('hardhearted', 'benevolent')",0.17161426,-0.21443368,1.7784957,1.4297528,0.8110968,0.4111554,-0.3999414
27,0.43943554,0.3529648,"('hardhearted', 'softhearted')",-0.28407675,-0.26938424,1.1479661,0.9764414,0.4344416,0.3533406,-0.081101
28,-0.088609725,-0.24969362,"('disloyal', 'loyal')",-0.9252422,-1.0965735,1.1437125,1.0353221,0.0432869,-0.1036483,-0.1469352
29,-1.2965008,-1.2882818,"('unfair', 'fair')",-0.16349313,-0.092158414,-0.4292597,-0.53339034,-0.6297512,-0.6379435,-0.0081923
30,1.243339,1.2291332,"('intolerant', 'tolerant')",0.1847104,-0.025016692,0.93396026,0.89591247,0.7873365,0.7000097,-0.0873268
31,-2.6618693,-2.5041714,"('evil', 'good')",-0.7080938,-0.6993325,-1.293023,-1.2781777,-1.5543288,-1.4938939,0.0604349
32,-0.1523403,-0.26969326,"('unkind', 'kind')",-1.0511991,-1.3755586,0.62164366,0.33238512,-0.1939652,-0.4376222,-0.243657
33,-0.032005403,0.08058519,"('wrong', 'right')",0.81254673,0.8842806,-0.865832,-0.76218885,-0.0284302,0.067559,0.0959892
34,-0.5537048,-0.34793985,"('mean', 'honorable')",-0.50681055,-0.5223312,5.528827,5.6866055,1.4894373,1.6054447,0.1160074
35,-1.903921,-1.4865682,"('corrupt', 'incorrupt')",0.66620255,0.92649895,-0.8252122,-0.6984979,-0.6876435,-0.4195224,0.2681211
36,-1.4865332,-1.2101272,"('hostile', 'amicable')",-0.23044412,-0.2879577,-0.25275907,-0.30337575,-0.6565788,-0.6004869,0.0560919
37,0.9196366,0.80221343,"('fake', 'genuine')",0.2859518,0.23577586,0.12924796,0.16296071,0.4449454,0.4003166,-0.0446288
38,-0.19321789,0.0049519464,"('untruthful', 'truthful')",0.024434827,0.03966537,0.16914111,0.3668908,0.0001193,0.1371694,0.1370501
39,1.6731002,1.6177604,"('exploitative', 'cooperative')",0.7917037,0.6540218,0.20456478,0.19199014,0.8897896,0.8212574,-0.0685322
40,-0.512538,-0.71977496,"('stingy', 'generous')",0.04543248,0.045403663,-1.820359,-1.8837754,-0.7624882,-0.8527156,-0.0902274
41,-0.17226061,-0.5294634,"('unforgiving', 'forgiving')",0.2885204,0.005331505,-0.038068663,-0.18819934,0.0260637,-0.2374437,-0.2635074
42,0.2554415,0.1829814,"('unreliable', 'reliable')",0.23591927,0.28984112,-2.9510276,-2.8561997,-0.819889,-0.7944591,0.0254299
43,1.103772,1.1056063,"('irresponsible', 'responsible')",-0.39611098,-0.49341616,0.39911705,0.35143065,0.368926,0.3212069,-0.0477191
44,-1.0636809,-1.1080309,"('prejudiced', 'unprejudiced')",-0.529968,-0.47347036,-1.7520202,-1.7449844,-1.1152231,-1.1088285,0.0063946
45,0.8357157,0.5630913,"('incompetent', 'competent')",-0.020525351,-0.30501905,0.011779392,-0.117583826,0.2756566,0.0468295,-0.2288271
46,1.7883285,1.6999182,"('uncompetitive', 'competitive')",0.07570825,-0.0131435655,-0.3341021,-0.4231028,0.5099782,0.421224,-0.0887542
47,0.02994944,0.0053019654,"('stupid', 'smart')",-0.25235236,-0.37653348,4.9149275,4.885404,1.5641748,1.5047242,-0.0594506
48,1.0862684,0.85985243,"('unintelligent', 'intelligent')",0.10988335,-0.10513164,0.7811886,0.65811765,0.6591134,0.4709462,-0.1881672
49,-0.20234863,-0.1718976,"('unable', 'able')",-0.18024611,-0.12504366,-0.0021093898,0.14961763,-0.1282347,-0.0491079,0.0791268
50,-0.6776417,-0.50795865,"('clumsy', 'skillful')",0.09947682,0.1267863,0.12865941,0.027911559,-0.1498351,-0.1177536,0.0320815
51,0.8244179,0.676423,"('uneducated', 'educated')",-0.04796952,-0.19787718,0.27983734,0.11834252,0.3520952,0.1989628,-0.1531324
52,-1.9443357,-1.9263036,"('irrational', 'rational')",-0.959731,-1.1056175,0.010598779,-0.054842368,-0.9644893,-1.0289212,-0.0644319
53,-0.023704715,-0.031050202,"('uncreative', 'creative')",-0.41001296,-0.43265015,0.8438199,0.7179379,0.1367007,0.0847458,-0.0519549
54,0.5053548,0.68552333,"('incapable', 'capable')",-0.27581647,-0.19305938,0.54069275,0.73307467,0.2567437,0.4085129,0.1517692
55,2.5857887,2.3254218,"('incompetent', 'clever')",0.19603224,-0.04898092,0.26824862,0.17850682,1.0166899,0.8183159,-0.198374
56,1.9413958,1.8977664,"('impractical', 'practical')",0.32933405,0.22349763,-0.2997389,-0.24609974,0.656997,0.6250548,-0.0319422
57,0.326729,0.14153379,"('unimaginative', 'imaginative')",-0.61283565,-0.81697404,-2.6558313,-2.8021448,-0.980646,-1.159195,-0.178549
58,0.5331456,0.4658915,"('undiscriminating', 'discriminating')",0.20679502,0.18331432,0.72401345,0.7045559,0.4879847,0.4512539,-0.0367308
59,-0.49363664,-0.17554198,"('foolish', 'wise')",0.17837864,0.22069278,-0.10733603,0.032422,-0.1408647,0.0258576,0.1667223
60,2.6818562,2.581045,"('inefficient', 'efficient')",0.17986308,0.005508891,0.29255828,0.38866457,1.0514258,0.9917394,-0.0596864
61,0.47971597,0.43466404,"('illogical', 'logical')",-0.36379448,-0.59500873,0.7053655,0.46660367,0.2737623,0.1020863,-0.171676
